,종목명,업종명,종목코드,결산월,회계연도,주기,총자산(천원),유동자산(천원),매출채권(천원),재고자산(천원),유형자산(천원),부채및자본총계(천원),총부채(천원),유동부채(천원),매입채무(천원),단기차입금(천원),장기차입금(천원),총자본(천원),매출액(천원),매출원가(천원),영업이익(천원),연구개발비(천원),광고선전비(천원),당기순이익(천원),영업활동으로인한현금흐름(천원),투자활동으로인한현금흐름(천원),재무활동으로인한현금흐름(천원),자기자본비율(%),차입금의존도(%),부채비율(%),차입금비율(%),*매출원가율(%),ROE(당기순이익)(%),영업이익률(%),EBIT(천원),매출총이익률(%),총자산(천원)_증가율(%),유동자산(천원)_증가율(%),유형자산(천원)_증가율(%),부채및자본총계(천원)_증가율(%),총부채(천원)_증가율(%),유동부채(천원)_증가율(%),총자본(천원)_증가율(%),매출액(천원)_증가율(%),영업이익(천원)_증가율(%),당기순이익(천원)_증가율(%),영업활동으로인한현금흐름(천원)_증가율(%),투자활동으로인한현금흐름(천원)_증가율(%),총자산(천원)_회전율,총자본(천원)_회전율,총부채(천원)_회전율
1628,삼일씨엔에스,비금속광물,A004440,12,2022,Annual,411440527,177346858,36763375,48879067,197999487,411440527,140597280,89724618,15278982,25550000,15037500,270843248,241241191,216450869,-6978041,57513,55510,-5880605,5686966,-32202738,57243314,65.83,17.29,51.91,26.26,89.72,-2.15,-2.89,-6978041.32,10.28,16.92828499,38.80759432,3.288844261,16.92828499,87.85689576,63.37387414,-2.233769854,6.458300359,-151.3890387,91.98314509,-152.3741509,-12.37380247,0.586333079,0.890704098,1.715831138
1629,삼일씨엔에스,비금속광물,A004440,12,2023,Annual,354907803,144128288,42844248,38870272,173656642,354907803,85844015,80078354,14621505,23800000,0,269063788,216447816,181912546,5170081,8221,99785,2087170,-7844004,6840604,-36842416,75.81,11.22,31.9,14.8,84.04,0.77,2.39,5170081.4,15.96,-13.74019337,-18.73084777,-12.29439802,-13.74019337,-38.94333162,-10.75096692,-0.657007333,-10.2774219,-174.0907226,-135.4924366,-237.9295041,-121.2423055,0.609870547,0.804447962,2.521408347
1631,삼일제약,의약품,A000520,12,2020,Annual,191660927,72523350,30137187,24083824,64182070,191660927,128109718,98683674,10825842,30084145,20000000,63551209,122998992,73966763,6538398,3007248,2714277,1340564,7774732,-4588930,-3323060,33.16,49.25,201.59,148.55,60.14,2.13,5.32,6538397.86,39.86,4.234519094,-8.429898585,-10.00255162,4.234519094,5.351409441,44.79147964,2.053513693,1.562176139,35.57155858,70.49925088,-26.58631203,-82.38531094,0.641753089,1.935431189,0.960106649
1632,삼일제약,의약품,A000520,12,2021,Annual,226404983,76710526,31012408,24176998,97727448,226404983,160658491,121674245,8541358,50132790,3440000,65746493,134246778,85258535,399741,2971491,3692580,-5346663,1416861,-45307615,31873942,29.04,55.44,244.36,190.91,63.51,-8.27,0.3,399740.77,36.49,18.12787642,5.773555689,52.26596462,18.12787642,25.40695078,23.29723861,3.454354425,9.144616405,-93.88625471,-498.8368329,-81.77607923,887.3241693,0.59294975,2.041885002,0.835603379
1633,삼일제약,의약품,A000520,12,2022,Annual,356700497,74781467,34180597,24741984,226756749,356700497,230880901,132592029,13660103,36077142,66560794,125819596,179676108,112190589,4016582,2907131,7165969,-28287,4153917,-35935846,29706219,35.27,44.65,183.5,126.58,62.44,-0.03,2.24,4016581.83,37.56,57.54975543,-2.514725293,132.0297456,57.54975543,43.70911837,8.972962191,91.37080969,33.84016412,904.7961055,-99.47094103,193.1774535,-20.68475465,0.503717011,1.428045501,0.778219884
1634,삼일제약,의약품,A000520,12,2023,Annual,370680097,81115093,35813441,32511412,235596169,370680097,242852725,168674682,21003672,36850000,24122630,127827372,196345808,122275013,6471028,5600898,3834771,1663540,11745556,-19777645,8483159,34.48,47.45,189.98,137.59,62.28,1.31,3.3,6471027.76,37.72,3.919142283,8.469512908,3.898194889,3.919142283,5.18528122,27.21328972,1.595757786,9.277638627,61.1078275,-5980.934705,182.7585626,-44.96402005,0.529690721,1.536023192,0.808497446
1636,삼정펄프,종이목재,A009770,12,2020,Annual,232780513,134604946,15621805,17439385,36492221,232780513,21806867,16521597,6802047,0,0,210973646,146331017,124081245,13559838,0,29721,26856456,13794737,-1410194,-2576477,90.63,0.47,10.34,0.52,84.79,13.58,9.27,13559837.9,15.21,12.84494699,26.4362988,-2.372508637,12.84494699,0.686307396,-15.52566869,14.27126602,-0.498590191,102.3172767,475.0220372,-17.97894239,-90.7490658,0.628622281,0.69359856,6.710318222
1637,삼정펄프,종이목재,A009770,12,2021,Annual,239413229,138564899,17045189,22305714,34195001,239413229,23293618,20899896,9376391,170998,0,216119611,138137181,127511688,1344598,0,46914,7614075,1718650,1262868,-2587193,90.27,0.48,10.78,0.53,92.31,3.57,0.97,1344597.89,7.69,2.849343321,2.941907499,-6.295095056,2.849343321,6.817811105,26.50045876,2.439150623,-5.599520982,-90.08396708,-71.64899568,-87.54126302,-189.5527849,0.576982239,0.639170043,5.930258709
1638,삼정펄프,종이목재,A009770,12,2022,Annual,232663819,135234131,17570159,27111594,33930547,232663819,19657538,19018632,9965668,33214,0,213006280,174464092,158585963,4665535,0,26098,-957080,2215876,-3964680,-2467680,91.55,0.36,9.23,0.39,90.9,-0.45,2.67,4665535.4,9.1,-2.81914664,-2.403760277,-0.773370353,-2.81914664,-15.60976917,-9.001307949,-1.440559228,26.29770691,246.9836338,-112.5698788,28.931196,-413.9425498,0.749854845,0.819056095,8.875175111
1639,삼정펄프,종이목재,A009770,12,2023,Annual,242673645,158375937,15735260,27667484,35647166,242673645,18538669,17933308,6905099,104322,0,224134976,178308059,159355209,7375339,0,23297,13973440,13056937,-3013788,-2251639,92.36,0.39,8.27,0.42,89.37,6.39,4.14,7375339.33,10.63,4.302270135,17.11240042,5.059214047,4.302270135,-5.69180637,-5.706635472,5.224585867,2.203299806,58.08131329,-1560.007523,489.2449307,-23.98407942,0.734764828,0.795538752,9.618169406
1641,삼진제약,의약품,A005500,12,2020,Annual,269033498,146859959,51295567,70065175,101008037,269033498,55577253,33935282,12710103,0,6740000,213456245,235164889,124648844,32242008,1507195,11687071,27879308,23860500,-32178523,-4668121,79.34,3.08,26.04,3.88,53,13.57,13.71,32242007.66,47,10.19141642,-2.165355225,36.89555798,10.19141642,19.06817712,10.51232646,8.093223715,-2.794773217,-28.1860873,134.6593571,0.962282407,172.9349273,0.874110067,1.101700674,4.231315445
1642,삼진제약,의약품,A005500,12,2021,Annual,332495965,139871864,56670961,69709188,168402560,332495965,98327947,49514224,12236230,10000000,39833200,234168018,250070355,132238372,33911426,2581928,11689778,28404156,23967390,-71555300,36619150,70.43,16.39,41.99,23.28,52.88,12.69,13.56,33911426.19,47.12,23.58905767,-4.758339201,66.72194115,23.58905767,76.92120731,45.9078018,9.703053195,6.338304185,5.177773047,1.882571834,0.447978877,122.3697464,0.75210042,1.067909944,2.543227664
1643,삼진제약,의약품,A005500,12,2022,Annual,406556944,134268343,59779834,68594579,197394605,406556944,130692791,81652161,13180483,36000000,42499920,275864153,274031808,156297385,23184322,3657764,14704583,21900919,17293228,-70057357,47164864,67.85,21.53,47.38,31.72,57.04,8.59,8.46,23184322.38,42.96,22.27424895,-4.006181686,17.21591703,22.27424895,32.91520365,64.90647415,17.80607589,9.581884666,-31.63271282,-22.89537137,-27.84684523,-2.093406079,0.674030568,0.9933578,2.096762996
1644,삼진제약,의약품,A005500,12,2023,Annual,419901237,146180495,60089381,79602803,191010539,419901237,154536239,144550214,11136855,75500000,4166640,265364998,292128534,175447298,20484355,4167289,16274808,18905784,8333561,-18248906,9975401,63.2,28.25,58.24,44.71,60.06,6.99,7.01,20484355.46,39.94,3.282269113,8.871899164,-3.234164379,3.282269113,18.24388921,77.03170648,-3.805914935,6.603877897,-11.64565865,-13.67584164,-51.81026353,-73.95147807,0.695707724,1.100855562,1.890356177
1646,삼천리,전기가스업,A004690,12,2020,Annual,3859947628,1253590362,423083812,19883491,2187070806,3859947628,2469141404,730524255,393956837,40154442,276478393,1390806224,3208032099,2828065400,94564154,90569,3505431,27252090,100270562,-38766927,112137813,36.03,33.74,177.53,93.64,88.16,1.96,2.95,94564154.01,11.84,-1.339716631,-4.722585183,-0.691013196,-1.339716631,-1.995364535,-24.945632,-0.153853121,-7.325900736,10.51692253,-24.24711437,-68.37488513,-66.60762228,0.831107675,2.306598895,1.299250053
1647,삼천리,전기가스업,A004690,12,2021,Annual,4245308851,1551689314,579684058,16127678,2213794425,4245308851,2785181548,913522301,687499663,31972686,273817432,1460127303,3769310896,3385659380,71755859,177218,6008744,71110072,340891943,-396642337,-40786409,34.39,30.53,190.75,88.76,89.82,4.99,1.9,71755858.95,10.18,9.983586829,23.77961422,1.221890893,9.983586829,12.79959679,25.05023546,4.984237042,17.49604679,-24.11938778,160.9343797,239.9721077,923.1461911,0.88787672,2.581494701,1.353344775
1648,삼천리,전기가스업,A004690,12,2022,Annual,5021952466,2273164967,979379144,65870667,2265149998,5021952466,3482673623,2012282140,1281870677,82564405,254622428,1539278843,5789104872,5361238809,91236420,280822,8972907,66728901,368129322,-358100616,31951473,30.65,27.11,226.25,88.43,92.61,4.45,1.58,91236419.55,7.39,18.2941605,46.49614111,2.319798642,18.2941605,25.04296625,120.2772869,5.42086569,53.58523167,27.14839077,-6.161111748,7.990033076,-9.716996247,1.15275979,3.760920186,1.662258798
1649,삼천리,전기가스업,A004690,12,2023,Annual,4432766185,1739483671,658378136,38896299,2245011166,4432766185,2757736685,1187758859,721122253,94029614,214259774,1675029500,5664041261,5133347078,174490517,190662,11494814,145238918,110185623,-7323667,-237973017,37.79,26.12,164.64,69.11,90.63,9.04,3.08,174490517.3,9.37,-11.73221541,-23.47745561,-0.889072777,-11.73221541,-20.815529,-40.97453655,8.819107572,-2.160327266,91.25094672,117.6551926,-70.06877301,-97.95485775,1.277766754,3.381457617,2.053873124
1651,삼호개발,건설업,A010960,12,2020,Annual,312804376,195873271,49944985,15046698,25551854,312804376,101420081,89845916,32316702,7500000,0,211384295,363379547,336514817,13628329,0,0,18777147,-5601265,10518553,-8038496,67.58,2.63,47.98,3.89,92.61,9.34,3.75,13628328.89,7.39,4.693128134,9.061960474,-2.059833152,4.693128134,-6.121784126,-5.842043157,10.81833901,-0.329733778,-42.16948396,-12.77111956,-118.5176639,-157.3310595,1.161683067,1.719047042,3.582915172
1652,삼호개발,건설업,A010960,12,2021,Annual,296852078,172371198,33595217,15791832,27776029,296852078,76141633,62359296,26575917,6000000,0,220710445,317259071,290756655,13084674,0,0,13927522,-9093000,5501208,-9362268,74.35,2.22,34.5,2.98,91.65,6.45,4.12,13084673.58,8.35,-5.099768169,-11.99861159,8.704554276,-5.099768169,-24.92449991,-30.59306558,4.411940821,-12.69209464,-3.989153769,-25.82727291,62.33832893,-47.69995455,1.068744653,1.437444753,4.166696438
1653,삼호개발,건설업,A010960,12,2022,Annual,282392862,146333599,28610708,18653872,28751873,282392862,63537093,49462683,26747950,3500000,1000000,218855769,307522114,287066680,4469402,0,0,5925977,-11348373,12767471,-6219879,77.5,1.91,29.03,2.47,93.35,2.7,1.45,4469401.5,6.65,-4.870848841,-15.10553927,3.513259581,-4.870848841,-16.55407102,-20.6811395,-0.840320901,-3.06908703,-65.84246577,-57.45131833,24.80339822,132.0848621,1.088986853,1.405135973,4.840040667
1654,삼호개발,건설업,A010960,12,2023,Annual,328385016,200164550,53838965,20833898,30260158,328385016,101025496,87278213,42377648,3500000,1000000,227359519,361917141,334776864,10532377,0,0,15111584,10568144,4942209,-4972462,69.24,1.89,44.43,2.72,92.5,6.77,2.91,10532376.67,7.5,16.28658518,36.78646009,5.245866939,16.28658518,59.00238936,76.45264613,3.885549848,17.68816762,135.6551727,155.0057822,-193.1247501,-61.29061895,1.102112226,1.591827528,3.582433696
1656,삼화왕관,기계,A004450,12,2020,Annual,246083352,56998861,17867960,14212626,109632352,246083352,101925753,33016966,9931507,10500000,57753190,144157599,140269050,115845113,9513861,709607,30202,1495342,14423179,-25953844,6160956,58.58,29.88,70.7,51.01,82.59,1.03,6.78,9513860.8,17.41,3.110527109,4.442323103,8.479078374,3.110527109,8.937194882,8.456726241,-0.646744229,20.94221756,4.578595634,-82.09246319,-11.85457254,-66.98592296,0.570006255,0.973025709,1.376188509
1657,삼화왕관,기계,A004450,12,2021,Annual,243315828,50833073,19327508,17257875,116628202,243315828,99670369,32225043,11617760,4600000,57287410,143645458,149945172,126751392,8091704,814513,73250,1422227,13698741,-5917989,-5690752,59.04,28.67,69.39,48.56,84.53,0.99,5.4,8091703.89,15.47,-1.124628699,-10.81738809,6.381191202,-1.124628699,-2.212771487,-2.39853353,-0.355264657,6.898258739,-14.94826338,-4.889516913,-5.022734586,-77.19802508,0.616257369,1.043855992,1.504410724
1658,삼화왕관,기계,A004450,12,2022,Annual,222783557,59877890,20871514,17414743,118626693,222783557,103072772,37345393,9063932,11100000,57762370,119710784,154447846,134512999,3605485,776852,71258,-17219140,7403712,-11338120,5078409,53.73,34.79,86.1,64.74,87.09,-13.08,2.33,3605485.1,12.91,-8.438526654,17.79317375,1.713557241,-8.438526654,3.413655467,15.8893504,-16.66232565,3.002880279,-55.44220352,-1310.716714,-45.9533398,91.58737875,0.693264117,1.290174877,1.49843497
1659,삼화왕관,기계,A004450,12,2023,Annual,201158073,54647219,25438944,15051541,107539671,201158073,95306705,41325240,9895177,11481826,48337410,105851368,157903566,133925624,6945255,826406,66331,-6651613,13247202,-3615044,-10523946,52.62,34.96,90.04,66.45,84.81,-5.9,4.4,6945255.28,15.19,-9.706947986,-8.735563327,-9.346144379,-9.706947986,-7.534547533,10.65686201,-11.57741645,2.237467268,92.6302564,-61.37081759,78.92648985,-68.11601923,0.784972552,1.491747995,1.656793885
1661,삼화전기,전기전자,A009470,12,2020,Annual,137039897,77390762,36699282,20130064,27323396,137039897,69343133,51264643,29664967,12851724,0,67696764,199302909,171511086,5839465,0,537703,5776536,12762533,-5094710,-4185683,49.4,11.78,102.43,23.86,86.06,8.96,2.93,5839464.83,13.94,9.43035127,15.54774309,-4.121656321,9.43035127,8.493114065,8.306865943,10.40732023,2.160594818,14.30593498,61.82608951,87.83645635,-15.70180135,1.454342227,2.944053707,2.874154951
1662,삼화전기,전기전자,A009470,12,2021,Annual,158640156,97173357,38175153,31914666,29087291,158640156,71761025,55544330,33453691,9738200,0,86879131,247098495,200076437,21822501,0,379254,15466954,15252750,-9582202,-4963095,54.76,7.97,82.6,14.55,80.97,20.01,8.83,21822500.85,19.03,15.76202221,25.56195919,6.455621402,15.76202221,3.486851394,8.34822355,28.33572222,23.98137902,273.7071975,167.7548275,19.51193388,88.08140208,1.557603707,2.84416398,3.443352363
1663,삼화전기,전기전자,A009470,12,2022,Annual,139115270,86861008,32404826,20604250,28513375,139115270,50062915,40571461,24081723,6616356,0,89052355,239112734,199253825,13648212,382660,407094,10784756,19450256,-13333398,-5971369,64.01,6.21,56.22,9.7,83.33,12.26,5.71,13648212.24,16.67,-12.30765683,-10.61232144,-1.973081646,-12.30765683,-30.23662218,-26.95661105,2.50143386,-3.231812885,-37.45807596,-30.27226951,27.51966695,39.14753623,1.718810121,2.685080411,4.776244731
1664,삼화전기,전기전자,A009470,12,2023,Annual,139238489,79607898,33274830,18834054,30853980,139238489,45172484,36450438,24958638,1086932,0,94066005,202450939,170024175,7828691,360444,356298,5800702,7079005,-3817684,-8708102,67.56,1.6,48.02,2.37,83.98,6.34,3.87,7828690.53,16.02,0.08857331,-8.35024848,8.208796749,0.08857331,-9.768570208,-10.15744294,5.63000271,-15.33243102,-42.63943878,-46.21387818,-63.60456644,-71.36750887,1.4539869,2.152222144,4.481731379
1666,삼화전자,전기전자,A011230,12,2020,Annual,55038202,13967883,7526781,5957526,39795926,55038202,41201050,28840097,4648401,20670376,0,13837151,40116152,35577020,-1256702,560403,0,-2296598,-1416181,-813496,1373154,25.14,38.72,297.76,154.01,88.69,-15.32,-3.13,-1256701.66,11.31,-8.877292329,-17.97760608,-6.007114525,-8.877292329,-6.882241741,-11.73582695,-14.34181126,-4.00014856,468.8854083,-28.70418201,-15.53065142,-264.2643103,0.728878316,2.899162696,0.973668195
1667,삼화전자,전기전자,A011230,12,2021,Annual,66900329,15853064,8281089,6662837,49199142,66900329,49263944,35263741,6426454,25167569,0,17636385,44342176,42220199,-3986876,605279,0,-4123339,-1095394,-2023537,3471024,26.36,37.81,279.33,143.44,95.21,-26.2,-8.99,-3986875.66,4.79,21.55253364,13.4965406,23.62858952,21.55253364,19.56963233,22.27330927,27.45676476,10.53447001,217.2491171,79.54117351,-22.65155372,148.7457836,0.662809536,2.514244047,0.90009391
1668,삼화전자,전기전자,A011230,12,2022,Annual,68742293,17696955,9305619,6857384,48957758,68742293,51007478,37687214,9034849,24181388,0,17734815,48326220,45827432,-4295417,673086,0,-6062382,-1109808,-2730308,4470084,25.8,35.38,287.61,137.15,94.83,-34.28,-8.89,-4295416.66,5.17,2.753295877,11.63113326,-0.490626442,2.753295877,3.539168525,6.872421732,0.558107571,8.984773323,7.738916385,47.02603885,1.315873558,34.92750565,0.703005645,2.724935106,0.947434021
1669,삼화전자,전기전자,A011230,12,2023,Annual,73014232,16123747,6656473,6521695,55824572,73014232,44398806,30889478,7109614,20024182,500000,28615426,41907000,40022584,-5003290,691222,0,-6371620,-2611895,-2528679,6417467,39.19,28.31,155.16,72.23,95.5,-27.49,-11.94,-5003290.25,4.5,6.214426103,-8.889710122,14.02599768,6.214426103,-12.95628065,-18.03724733,61.35170285,-13.28309973,16.47972711,5.100932274,135.3465645,-7.384844494,0.573956595,1.464489817,0.943876734
1671,삼화콘덴서,전기전자,A001820,12,2020,Annual,234968255,120040783,49507913,25202215,90404048,234968255,60145259,47863150,24506269,12465675,0,174822996,242514202,191147180,27097502,4307550,0,23461781,32120191,-11152622,-3681855,74.4,7.63,34.4,10.26,78.82,14.27,11.17,27097501.74,21.18,9.372207941,18.37485694,-8.517988353,9.372207941,-1.301621618,-10.37772106,13.5987646,-4.723611191,-27.31031723,-21.3205415,23.24567236,-59.40130457,1.032114751,1.387198524,4.032141619
1672,삼화콘덴서,전기전자,A001820,12,2021,Annual,269298659,147851353,51365608,40288447,93674165,269298659,66356721,52657548,24393239,11183391,0,202941939,262159286,203376287,33168936,1180450,0,28619003,35530787,-23427770,-3782736,75.36,6.05,32.7,8.02,77.58,15.15,12.65,33168936.42,22.42,14.61065624,23.1676013,3.617224087,14.61065624,10.32743412,10.01688773,16.08423585,8.100591156,22.40588081,21.98137473,10.61823076,110.0651309,0.973489014,1.291794527,3.950757091
1673,삼화콘덴서,전기전자,A001820,12,2022,Annual,287453833,162158130,53533478,33971223,98135890,287453833,62021312,53555575,25932525,6315994,0,225432520,263469130,205644445,30515173,1810219,0,29337124,53264653,-29057920,-11061719,78.42,3.88,27.51,4.95,78.05,13.7,11.58,30515172.66,21.95,6.741650355,9.676459978,4.763026177,6.741650355,-6.533488899,1.70540983,11.08227363,0.499636698,-8.000748049,2.509245343,49.91126709,24.03195012,0.916561547,1.168727254,4.248041867
1674,삼화콘덴서,전기전자,A001820,12,2023,Annual,308031065,176976796,61362902,36506181,100147433,308031065,62806573,54679260,31782617,4102602,0,245224492,280768545,228587017,23693228,2086064,0,20925723,34346344,-47753877,-7523801,79.61,2.86,25.61,3.59,81.41,8.89,8.44,23693227.78,18.59,7.158447597,9.138404593,2.049752644,7.158447597,1.266114783,2.098166251,8.779554964,6.566012117,-22.35591127,-28.67152554,-35.51756734,64.3403141,0.911494251,1.144944955,4.47036881
1676,삼화페인트,화학,A000390,12,2020,Annual,594292974,305213615,140560041,90212428,253148056,594292974,301977867,207904967,112992160,39817362,34853484,292315107,551718833,445916544,15020454,0,5919601,6482791,33500445,-33915665,9049065,49.19,24.85,103.31,50.53,80.82,2.26,2.72,15020454.31,19.18,6.002467177,10.65339135,2.841140872,6.002467177,8.440531513,-4.480381486,3.596322983,2.117828328,33.53093299,66.50052035,29.95423073,228.8661965,0.928361696,1.887411289,1.827017452
