종목코드,종목명,결산월,회계년,주기,총자산(천원),유동자산(천원),재고자산(천원),부채및자본총계(천원),매입채무(천원),단기차입금(천원),장기차입금(천원),매출액(천원),연구개발비(천원),광고선전비(천원),영업이익(천원),당기순이익(천원),영업활동으로인한현금흐름(천원),투자활동으로인한현금흐름(천원),재무활동으로인한현금흐름(천원),매출채권(천원),자기자본비율(%),차입금의존도(%),부채비율(%),차입금비율(%),유보율(%),매출액증가율(전년동기)(%),영업이익증가율(전년동기)(%),당기순이익증가율(전년동기)(%),총자산증가율(전년동기)(%),*매출원가율(%),ROE(당기순이익)(%),총자본회전율(회),총부채회전율(회),총자산회전율(회),영업이익률(%),EBIT(천원),당기순이익률(%),매출총이익률(%),유형자산증가율(전년동기)(%)
A005950,이수화학,12,2015,Annual,"1,028,558,559","530,736,268","131,200,179","1,028,558,559","82,592,043","118,670,977","129,068,309","1,471,229,204","8,056,426","543,260","53,916","-54,617,454","56,542,110","-16,993,893","-64,687,030","255,567,574",34.11,43.85,193.19,128.55,303.31,-20.54,흑전,적지,-5.96,94.57,-15.08,4.06,2.11,1.39,0.00,"53,916",-3.71,5.43,-2.23
A005950,이수화학,12,2016,Annual,"1,097,878,605","591,153,361","131,735,905","1,097,878,605","132,990,099","239,382,088","57,909,939","1,515,417,587","10,389,100","244,624","62,632,548","7,863,436","82,449,732","-9,651,726","-25,198,917","269,216,581",31.34,39.95,219.04,127.45,301.77,3.00,"116,066.34",흑전,6.74,91.31,2.26,4.36,2.12,1.43,4.13,"62,632,548",0.52,8.69,4.83
A005950,이수화학,12,2017,Annual,"999,536,232","492,031,837","109,600,528","999,536,232","49,805,240","336,160,600","20,474,963","1,507,752,229","12,813,211","197,845","31,125,853","-926,817","10,201,112","-46,215,996","41,943,502","151,197,422",34.43,46.94,190.43,136.34,285.75,-0.51,-50.30,적전,-8.96,92.85,-0.27,4.38,2.14,1.44,2.06,"31,125,853",-0.06,7.15,6.28
A005950,이수화학,12,2018,Annual,"935,654,740","465,347,188","118,626,977","935,654,740","29,878,144","224,793,020","27,818,977","1,531,095,977","13,244,850","288,546","7,446,366","-1,610,850","-39,082,089","85,264,323","-86,712,504","170,178,034",43.01,36.68,132.51,85.28,321.11,1.55,-76.08,적지,-6.39,94.34,-0.43,4.10,2.58,1.58,0.49,"7,446,366",-0.11,5.66,3.13
A005950,이수화학,12,2019,Annual,"1,060,433,946","557,431,006","124,209,973","1,060,433,946","59,383,287","212,757,138","57,180,600","1,513,706,248","16,086,903","210,528","6,552,863","-21,989,834","-5,554,494","-78,357,121","95,086,073","150,231,438",35.47,42.75,181.91,120.52,287.56,-1.14,-12.00,적지,13.34,93.76,-5.65,3.89,2.49,1.52,0.43,"6,552,863",-1.45,6.24,11.90
A005950,이수화학,12,2020,Annual,"969,058,838","512,851,440","100,163,659","969,058,838","62,704,844","212,513,421","47,197,120","1,313,295,207","16,632,055","223,623","-36,843,270","-143,142,309","82,473,102","-6,189,669","61,475,112","91,422,093",29.49,49.16,239.05,166.69,116.60,-13.24,적전,적지,-8.62,90.25,-43.25,3.97,1.92,1.29,-2.81,"-36,843,270",-10.90,9.75,1.09
A005950,이수화학,12,2021,Annual,"1,168,938,576","668,558,729","151,272,320","1,168,938,576","68,584,728","230,498,249","37,625,000","1,703,337,116","12,663,314","315,836","82,059,896","96,522,426","61,009,080","-62,462,773","51,793,052","93,439,396",33.52,40.61,198.34,121.16,112.39,29.70,흑전,흑전,20.63,89.14,28.49,5.03,2.33,1.59,4.82,"82,059,896",5.67,10.86,-2.73
A005950,이수화학,12,2022,Annual,"1,188,076,573","648,004,325","233,745,011","1,188,076,573","108,865,167","247,085,077","22,679,650","2,001,785,794","16,557,022","271,718","-17,067,101","26,233,638","-33,267,089","-32,358,566","-53,079,753","90,562,874",34.13,38.24,193.00,112.04,128.02,17.52,적전,-72.82,1.64,95.75,6.58,5.02,2.57,1.70,-0.85,"-17,067,101",1.31,4.25,20.11
A005950,이수화학,12,2023,Annual,"1,093,466,714","696,255,712","121,129,591","1,093,466,714","124,234,758","192,217,109","73,949,250","1,995,488,453","18,279,701","660,248","-56,017,931","-28,074,913","-75,165,145","40,947,747","109,149,159","167,079,076",23.84,45.38,319.49,190.37,48.99,-0.31,적지,적전,-7.96,97.21,-8.43,5.99,2.47,1.75,-2.81,"-56,017,931",-1.41,2.79,-27.68
A005950,이수화학,12,2024,Annual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A015020,이스타코,12,2010,Annual,"76,157,262","10,856,221",0,"76,157,262",0,"19,637,447",0,"7,529,901",0,"521,804","-2,915,381","-3,496,097","-1,176,900","3,289,378","-2,145,523","8,862,124",54.63,25.79,83.06,47.20,102.50,N/A(IFRS),N/A(IFRS),N/A(IFRS),N/A(IFRS),74.67,N/A(IFRS),N/A(IFRS),N/A(IFRS),N/A(IFRS),-38.72,"-2,915,381",-46.43,25.33,N/A(IFRS)
A015020,이스타코,12,2011,Annual,"74,252,153","9,250,273",0,"74,252,153",0,"19,365,000",0,"7,131,617",0,"632,237","-1,001,659","-2,661,347","2,272,277","-1,725,063","-272,447","6,906,189",52.68,26.08,89.82,49.50,90.91,-5.29,적지,적지,-2.50,68.61,-6.59,0.18,0.20,0.09,-14.05,"-1,001,659",-37.32,31.39,1.42
A015020,이스타코,12,2012,Annual,"77,114,138","14,706,282","498,925","77,114,138","97,350","27,037,555",0,"10,908,289",0,"451,208","-2,068,274","-5,654,376","-3,984,638","-2,354,076","6,916,293","8,324,990",43.21,35.06,131.43,81.14,63.57,52.96,적지,적지,3.85,80.48,-15.61,0.30,0.28,0.14,-18.96,"-2,068,274",-51.84,19.52,-1.57
A015020,이스타코,12,2013,Annual,"92,335,201","25,082,762","498,925","92,335,201","291,194","12,025,000",0,"48,119,946",0,"189,984","24,517,064","18,260,011","47,127,535","-11,618,403","-15,012,555","1,542,005",56.17,13.02,78.02,23.18,148.95,341.13,흑전,흑전,19.74,36.53,42.87,1.13,1.14,0.57,50.95,"24,517,064",37.95,63.47,0.47
A015020,이스타코,12,2014,Annual,"70,532,658","7,464,313","498,925","70,532,658","356,357","9,135,689","400,000","23,619,679",0,"74,084","-2,701,247","-3,117,001","-16,685,448","-529,171","-2,464,147","1,628,125",69.04,13.52,44.85,19.58,134.32,-50.91,적전,적전,-23.61,86.53,-6.20,0.47,0.76,0.29,-11.44,"-2,701,247",-13.20,13.47,-1.95
A015020,이스타코,12,2015,Annual,"115,417,616","57,730,879","52,672,590","115,417,616","611,201","51,937,557",0,"23,937,807",0,"51,834","-1,861,116","1,215,599","-55,305,319","11,120,341","43,293,689","962,802",44.75,45.35,123.44,101.32,145.14,1.35,적지,흑전,63.64,80.13,2.42,0.48,0.56,0.26,-7.77,"-1,861,116",5.08,19.87,-1.22
A015020,이스타코,12,2016,Annual,"117,311,533","62,486,926","52,194,315","117,311,533","611,823","54,385,398","500,000","13,721,933","162,167","43,497","-4,447,213","-9,546,544","-1,055,707","-4,973,351","5,627,841","870,562",36.01,49.23,177.72,136.73,108.09,-42.68,적지,적전,1.64,82.03,-20.33,0.29,0.20,0.12,-32.41,"-4,447,213",-69.57,17.97,-1.02
A015020,이스타코,12,2017,Annual,"88,142,004","34,656,251","22,849,935","88,142,004","1,059,525","31,643,870","130,000","53,879,625",0,"24,656","25,336","-2,982,263","24,169,202","2,026,554","-22,611,528","1,914,488",44.59,40.16,124.25,90.06,100.67,292.65,흑전,적지,-24.87,86.20,-7.31,1.32,0.87,0.52,0.05,"25,336",-5.54,13.80,-0.05
A015020,이스타코,12,2018,Annual,"80,340,272","29,977,364","22,194,010","80,340,272","491,456","20,417,962","10,000,000","26,567,531",0,"6,570","-2,679,607","-5,224,269","-2,778,036","-640,248","-1,252,843","1,394,167",42.82,41.47,133.53,96.85,80.06,-50.69,적전,적지,-8.85,87.20,-14.18,0.72,0.56,0.32,-10.09,"-2,679,607",-19.66,12.80,-0.89
A015020,이스타코,12,2019,Annual,"78,897,625","24,174,284","8,679,638","78,897,625",0,"7,590,000",0,"23,815,644",0,"10,536","3,933,073","10,952,190","16,742,148","5,363,965","-13,283,043","694,723",61.96,21.05,61.39,33.96,135.84,-10.36,흑전,흑전,-1.80,68.54,26.30,0.57,0.63,0.30,16.51,"3,933,073",45.99,31.46,-95.43
A015020,이스타코,12,2020,Annual,"70,696,188","12,735,310","8,679,638","70,696,188",0,"11,000,000",0,"5,892,498",0,182,"345,326","-57,403","-1,866,916","-1,053,611","-5,629,544","675,718",69.07,15.70,44.78,22.74,135.58,-75.26,-91.22,적전,-10.40,48.03,-0.12,0.12,0.23,0.08,5.86,"345,326",-0.97,51.97,175.79
A015020,이스타코,12,2021,Annual,"82,087,857","21,352,650","18,454,956","82,087,857",0,"20,536,403",0,"7,060,649",0,"3,281","-329,700","1,497,240","-9,957,042","-2,168,872","9,422,004","819,375",61.31,25.11,63.11,40.96,142.56,19.82,적전,흑전,16.11,56.49,3.02,0.14,0.26,0.09,-4.67,"-329,700",21.21,43.51,183.64
A015020,이스타코,12,2022,Annual,"79,791,361","19,768,811","16,170,448","79,791,361",0,"23,317,054",0,"7,626,732",0,"3,442","-3,170,883","-5,021,732","-1,115,402","-1,656,784","2,672,406","540,059",56.78,29.28,76.12,51.57,119.13,8.02,적지,적전,-2.80,94.08,-10.50,0.16,0.23,0.09,-41.58,"-3,170,883",-65.84,5.92,-1.03
A015020,이스타코,12,2023,Annual,"79,504,420","18,875,570","10,718,491","79,504,420",0,"23,740,087",0,"13,270,580",0,"12,224","-1,661,141","-2,921,579","3,288,551","-3,576,212","324,443","441,531",53.31,29.92,87.59,56.13,105.49,74.00,적지,적지,-0.36,79.53,-6.66,0.30,0.37,0.17,-12.52,"-1,661,141",-22.02,20.47,7.74
A015020,이스타코,12,2024,Annual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A093230,이아이디,12,2010,Annual,"136,954,109","77,168,891","19,530,235","136,954,109","8,717,954","29,334,102","6,263,536","86,480,911",0,"210,815","-12,356,568","-11,914,003","-19,594,865","-6,320,518","16,402,263","8,574,265",65.19,26.26,53.39,40.28,"2,046.73",N/A(IFRS),N/A(IFRS),N/A(IFRS),N/A(IFRS),101.32,N/A(IFRS),N/A(IFRS),N/A(IFRS),N/A(IFRS),-14.29,"-12,356,568",-13.78,-1.32,N/A(IFRS)
A093230,이아이디,12,2011,Annual,"94,122,103","36,260,979","2,512,484","94,122,103","4,290,025","22,713,845","3,903","24,475,185",0,"137,038","-17,514,191","-26,808,806","-8,113,751","14,250,660","-5,362,596","7,322,301",62.86,30.96,59.09,49.25,"1,469.33",-71.70,적지,적지,-31.27,149.62,-36.12,0.33,0.59,0.21,-71.56,"-17,514,191",-109.53,-49.62,-19.83
A093230,이아이디,12,2012,Annual,"48,309,882","24,497,833","867,820","48,309,882","3,029,648","4,000,000",0,"15,928,065",0,"44,552","-9,554,250","-27,257,277","-4,106,634","12,160,250","4,124,282","2,576,336",64.24,26.18,55.67,40.76,879.82,-34.92,적지,적지,-48.67,137.24,-60.44,0.35,0.61,0.22,-59.98,"-9,554,250",-171.13,-37.24,-61.32
A093230,이아이디,12,2013,Annual,"45,588,742","11,145,970","223,204","45,588,742","7,477","1,850,000","4,300,000","6,063,800","7,100","23,714","-4,027,869","-15,870,286","-7,534,876","-18,803,892","11,695,304","581,606",42.67,47.88,134.35,112.20,567.39,-61.93,적지,적지,-5.63,103.15,-62.87,0.24,0.28,0.13,-66.42,"-4,027,869",-261.72,-3.15,-11.64
A093230,이아이디,12,2014,Annual,"46,246,160","10,248,116",0,"46,246,160","196,343","15,195,550","5,000,000","25,563,249","1,481,279","185,568","-7,431,228","-22,742,387","-4,657,829","-533,506","7,062,265","838,686",35.64,59.38,180.60,166.62,113.92,321.57,적지,적지,1.44,98.74,-126.58,1.42,0.91,0.56,-29.07,"-7,431,228",-88.97,1.26,140.65
A093230,이아이디,12,2015,Annual,"78,932,300","17,573,366","647,383","78,932,300","2,088,205","15,700,217","3,660,000","39,787,812","527,436","12,280","-4,679,515","-2,519,297","-4,015,739","2,960,720","1,627,463","3,078,840",47.82,45.49,109.13,95.12,194.32,55.64,적지,적지,70.68,98.14,-9.29,1.47,1.12,0.64,-11.76,"-4,679,515",-6.33,1.86,14.38
A093230,이아이디,12,2016,Annual,"38,690,689","10,601,731",0,"38,690,689",0,"3,511,827",0,"36,049,633",0,"26,359","-2,788,398","-14,084,702","-2,346,931","8,476,611","-1,795,575","74,840",73.24,22.00,36.54,30.04,91.86,-9.40,적지,적지,-50.98,98.58,-42.63,1.09,1.40,0.61,-7.73,"-2,788,398",-39.07,1.42,-50.41
A093230,이아이디,12,2017,Annual,"99,837,832","60,538,252","16,567,882","99,837,832","163,746","151,827",0,"84,380,435","133,823","742,611","-4,499,531","709,365","-19,716,272","-45,913,614","68,232,604","591,231",69.19,29.04,44.52,41.97,179.76,134.07,적지,흑전,158.04,98.91,1.46,1.73,4.10,1.22,-5.33,"-4,499,531",0.84,1.09,-1.37
A093230,이아이디,12,2018,Annual,"80,001,294","34,615,238","15,082,777","80,001,294","110,715","151,827",0,"121,343,274","420,624","343,375","-3,446,475","-6,706,484","-7,642,775","12,316,160","-10,182,067","1,834,509",92.34,5.94,8.30,6.43,51.62,43.80,적지,적전,-19.87,98.95,-9.38,1.70,6.58,1.35,-2.84,"-3,446,475",-5.53,1.05,17.30
A093230,이아이디,12,2019,Annual,"205,252,079","122,370,711","25,943,685","205,252,079","13,707,487","851,827","1,336,897","141,020,916","37,993","15,003","1,484,789","465,759","-6,709,421","-103,329,809","125,266,148","23,165,903",67.20,22.34,48.81,33.25,25.38,16.22,흑전,흑전,156.56,92.41,0.44,1.33,3.84,0.99,1.05,"1,484,789",0.33,7.59,66.36
A093230,이아이디,12,2020,Annual,"225,852,507","99,949,053","17,543,801","225,852,507","13,813,514","22,371,827","7,773,500","165,214,850","406,251","229,652","-1,736,272","-22,444,302","-19,849,755","19,072,938","-3,584,010","37,613,910",65.18,18.54,53.42,28.45,N/A,17.16,적전,적전,10.04,88.90,-15.74,1.16,2.26,0.77,-1.05,"-1,736,272",-13.58,11.10,13.54
A093230,이아이디,12,2021,Annual,"519,321,207","177,610,233","6,467,796","519,321,207","19,700,021","57,201,827","4,170,400","222,431,165","362,362","815,614","-20,509,279","5,899,625","-10,950,356","-247,213,336","285,127,619","45,344,160",49.62,43.01,101.52,86.68,33.55,34.63,적지,흑전,129.94,99.65,2.91,1.10,1.31,0.60,-9.22,"-20,509,279",2.65,0.35,-3.17
A093230,이아이디,12,2022,Annual,"566,212,896","159,912,887","44,817,360","566,212,896","35,255,404","25,718,994",0,"269,174,490","743,128","183,675","-12,839,603","-99,474,118","-6,376,490","-52,128,704","38,700,367","36,780,531",32.11,44.50,211.47,138.60,691.61,21.01,적지,적전,9.03,95.25,-45.27,1.22,0.83,0.50,-4.77,"-12,839,603",-36.96,4.75,30.57
A093230,이아이디,12,2023,Annual,"467,831,375","174,588,797","23,660,856","467,831,375","41,522,856","76,221,827",0,"279,602,987","527,680","111,177","-6,899,811","-93,125,001","-8,278,556","-15,289,335","62,731,688","60,562,595",47.98,31.56,108.41,65.77,315.24,3.87,적지,적지,-17.38,93.50,-45.84,1.38,0.89,0.54,-2.47,"-6,899,811",-33.31,6.50,7.11
A093230,이아이디,12,2024,Annual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A074610,이엔플러스,12,2010,Annual,"23,441,338","7,853,387","1,443,881","23,441,338","1,616,106","5,259,240",0,"15,006,176","18,905","32,470","-2,953,293","-2,443,617","-2,240,948","-2,844,293","4,152,750","1,873,772",66.87,22.44,49.55,33.55,N/A,N/A(IFRS),N/A(IFRS),N/A(IFRS),N/A(IFRS),102.13,N/A(IFRS),N/A(IFRS),N/A(IFRS),N/A(IFRS),-19.68,"-2,953,293",-16.28,-2.13,N/A(IFRS)
A074610,이엔플러스,12,2011,Annual,"19,804,314","6,118,333","1,420,095","19,804,314","2,748,011","4,533,664",0,"13,799,892","4,552","12,671","-2,513,440","-5,283,544","181,154","823,609","269,647","410,803",57.63,22.89,73.52,39.72,N/A,-8.04,적지,적지,-15.52,96.65,-39.01,1.02,1.71,0.64,-18.21,"-2,513,440",-38.29,3.35,-5.58
A074610,이엔플러스,12,2012,Annual,"12,469,754","4,180,738","1,256,066","12,469,754","1,371,588","2,290,366",0,"15,923,681","2,309","3,100","-1,788,959","-3,691,216","-2,032,020","1,496,656","-1,255,657","68,099",64.03,18.37,56.19,28.69,10.85,15.39,적지,적지,-37.04,93.47,-38.06,1.64,2.47,0.99,-11.23,"-1,788,959",-23.18,6.53,-36.71
A074610,이엔플러스,12,2013,Annual,"9,793,015","2,206,683","505,836","9,793,015","840,750","1,931,065","128,043","15,792,589","2,151","1,452","396,527","-1,310,082","859,752","-121,320","-202,507","141,286",62.54,21.03,59.90,33.62,N/A,-0.82,흑전,적지,-21.47,83.83,-18.57,2.24,3.87,1.42,2.51,"396,527",-8.30,16.17,-8.00
A074610,이엔플러스,12,2014,Annual,"12,279,914","4,622,288","2,539,001","12,279,914","2,866,889","653,170","88,056","16,729,534","1,847","5,535","1,243,604","752,802","172,388","-23,147","-300,503","1,053,250",62.98,6.22,58.77,9.88,N/A,5.93,213.62,흑전,25.39,78.80,10.86,2.41,4.07,1.52,7.43,"1,243,604",4.50,21.20,-3.37
A074610,이엔플러스,12,2015,Annual,"14,184,413","6,413,705","3,236,802","14,184,413","2,338,790","2,629,000",0,"18,088,973","8,539","2,004","1,576,900","685,834","355,591","1,688,809","300,783","22,326",59.53,18.53,67.99,31.14,5.75,8.13,26.80,-8.90,15.51,78.15,8.48,2.24,3.52,1.37,8.72,"1,576,900",3.79,21.85,-11.15
A074610,이엔플러스,12,2016,Annual,"21,839,184","14,029,562","5,846,994","21,839,184","2,624,276","2,129,000",0,"38,361,918",0,"5,982","4,255,474","2,070,551","1,927,918","-1,912,478","2,999,001",0,63.39,9.75,57.74,15.38,58.09,112.07,169.86,201.90,53.97,77.50,18.58,3.44,5.59,2.13,11.09,"4,255,474",5.40,22.50,2.49
A074610,이엔플러스,12,2017,Annual,"51,843,486","23,750,561","7,441,169","51,843,486","3,924,483","9,530,840","1,237,513","44,679,960","409,547","151,111","-467,681","-11,769,596","-21,442,278","-18,192,837","42,642,461","2,855,578",25.75,52.78,288.37,204.98,38.50,16.47,적전,적전,137.39,84.07,-86.56,3.29,1.92,1.21,-1.05,"-467,681",-26.34,15.93,230.52
A074610,이엔플러스,12,2018,Annual,"91,298,144","37,991,379","4,238,653","91,298,144","806,612","1,812,565","630,040","39,778,513","2,299,096","301,744","-11,308,502","-8,337,195","-6,451,677","-29,212,204","35,649,164","1,226,859",42.17,43.91,137.16,104.13,138.98,-10.97,적지,적지,76.10,90.67,-32.16,1.53,0.87,0.56,-28.43,"-11,308,502",-20.96,9.33,50.33
A074610,이엔플러스,12,2019,Annual,"117,265,159","44,206,327","7,359,299","117,265,159","2,100,821","135,000","431,080","40,364,029","1,210,141","285,840","-15,398,599","-34,347,929","-19,794,614","-9,548,787","34,270,647","7,227,213",39.09,24.41,155.81,62.45,146.31,1.47,적지,적지,28.44,97.67,-81.45,0.96,0.65,0.39,-38.15,"-15,398,599",-85.10,2.33,8.26
A074610,이엔플러스,12,2020,Annual,"90,581,868","19,569,441","4,332,187","90,581,868","745,388","4,771","232,120","27,447,158","761,699","252,235","-8,333,209","-14,091,244","-7,827,641","-14,855,385","6,584,054","3,060,415",61.30,23.83,63.14,38.88,162.46,-32.00,적지,적지,-22.75,95.67,-27.80,0.54,0.52,0.26,-30.36,"-8,333,209",-51.34,4.33,3.03
A074610,이엔플러스,12,2021,Annual,"102,809,878","48,698,471","5,126,557","102,809,878","1,046,185","150,000","33,160","55,395,307","1,153,614","252,992","-1,916,356","-19,549,397","-25,746,107","1,910,430","24,139,828","32,474,316",70.40,14.46,42.05,20.55,181.05,101.83,적지,적지,13.50,83.77,-30.57,0.87,1.69,0.57,-3.46,"-1,916,356",-35.29,16.23,19.29
A074610,이엔플러스,12,2022,Annual,"120,327,643","57,415,298","7,959,837","120,327,643","3,014,264","5,078,273",0,"26,895,280","2,749,117","520,926","-13,174,841","-36,257,081","7,954,527","-48,487,382","39,540,683","10,878,062",53.84,20.56,85.73,38.19,121.43,-51.45,적지,적지,17.04,88.32,-52.87,0.39,0.63,0.24,-48.99,"-13,174,841",-134.81,11.68,-34.63
A074610,이엔플러스,12,2023,Annual,"172,159,921","68,982,243","14,487,294","172,159,921","10,874,297","25,910,936","2,327,984","44,887,669","2,835,968","644,937","-23,921,335","-60,808,657","-6,204,997","-20,674,942","36,383,353","9,120,620",46.09,28.61,116.98,62.08,124.83,66.90,적지,적지,43.08,100.96,-84.38,0.62,0.61,0.31,-53.29,"-23,921,335",-135.47,-0.96,128.16
A074610,이엔플러스,12,2024,Annual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A102460,이연제약,12,2010,Annual,"123,571,583","102,075,212","18,673,648","123,571,583","9,407,850","15,308,288","408,956","120,827,191","1,323,888","247,211","27,043,968","19,882,245","14,522,281","-24,075,964","8,706,603","49,898,204",69.83,13.33,43.21,19.08,"1,237.74",N/A(IFRS),N/A(IFRS),N/A(IFRS),N/A(IFRS),35.48,N/A(IFRS),N/A(IFRS),N/A(IFRS),N/A(IFRS),22.38,"27,043,968",16.46,64.52,N/A(IFRS)
A102460,이연제약,12,2011,Annual,"134,202,481","108,368,506","18,460,675","134,202,481","6,910,379","11,060,316",0,"124,350,931","3,062,598","266,335","24,366,291","19,779,374","13,238,641","-8,657,059","-4,992,681","51,048,250",78.59,8.56,27.24,10.89,"1,535.19",2.92,-9.90,-0.52,8.60,36.30,20.63,1.30,3.77,0.96,19.59,"24,366,291",15.91,63.70,10.07
A102460,이연제약,12,2012,Annual,"156,922,678","109,838,837","17,499,931","156,922,678","6,469,225","13,033,818",0,"114,334,848","2,719,053","346,348","21,224,867","16,990,559","22,070,046","-22,926,300","1,543,796","47,328,857",80.52,8.31,24.19,10.32,"1,859.00",-8.05,-12.89,-14.10,16.93,41.12,14.66,0.99,3.86,0.79,18.56,"21,224,867",14.86,58.88,90.75
A102460,이연제약,12,2013,Annual,"178,399,194","119,958,968","23,032,279","178,399,194","3,552,771","20,758,063",0,"109,693,360","2,499,520","334,610","17,431,323","11,292,961","-371,158","-9,483,944","7,724,246","49,907,881",78.70,11.64,27.07,14.79,"2,076.65",-4.06,-17.87,-33.53,13.69,42.12,8.47,0.82,3.20,0.65,15.89,"17,431,323",10.30,57.88,-7.24
A102460,이연제약,12,2014,Annual,"191,245,740","125,324,321","19,393,352","191,245,740","2,941,153","14,811,765",0,"112,112,067","3,343,102","177,047","16,723,163","11,593,286","15,102,444","-7,331,452","-5,946,298","52,085,229",81.31,7.74,22.98,9.52,"2,310.94",2.20,-4.06,2.66,7.20,43.43,7.84,0.76,3.04,0.61,14.92,"16,723,163",10.34,56.57,4.04
A102460,이연제약,12,2015,Annual,"260,929,163","119,829,336","21,898,047","260,929,163","3,432,224","2,000,000",0,"114,507,235","2,183,280","246,949","19,836,881","11,337,933","12,888,901","3,854,649","-16,036,765","52,642,379",83.48,0.77,19.79,0.92,"3,277.18",2.14,18.62,-2.20,36.44,41.50,6.07,0.61,2.90,0.51,17.32,"19,836,881",9.90,58.50,-2.46
A102460,이연제약,12,2016,Annual,"209,535,338","116,768,071","21,002,462","209,535,338","2,942,054","2,000,000",0,"121,847,220","6,494,650","135,425","14,065,007","10,701,369","9,471,438","-6,713,041","-3,870,000","53,211,212",85.47,0.95,17.00,1.12,"2,676.67",6.41,-29.10,-5.61,-19.70,42.29,5.39,0.61,3.31,0.52,11.54,"14,065,007",8.78,57.71,2.82
A102460,이연제약,12,2017,Annual,"290,843,099","161,692,089","21,688,615","290,843,099","3,469,624",0,0,"126,253,126","3,454,221","186,744","16,001,162","12,886,901","16,763,965","-50,848,055","33,063,394","53,649,988",75.53,11.70,32.40,15.50,"2,520.05",3.62,13.77,20.42,38.80,42.46,6.46,0.63,2.48,0.50,12.67,"16,001,162",10.21,57.54,9.70
