,종목명,회계년,총자산(천원),EBIT(천원),총차입금(천원)
379,경인양행,2023,"538,955,972","-2,247,161","174,723,42648,313,213"
380,경인전자,2019,"56,871,284","-1,611,641",00
381,경인전자,2020,"57,835,598","968,627",00
382,경인전자,2021,"65,884,753","1,998,761",00
383,경인전자,2022,"68,385,030","110,385",00
384,경인전자,2023,"75,127,256","215,548",00
385,계룡건설,2019,"2,004,566,138","135,902,911","449,710,650190,455,826"
386,계룡건설,2020,"2,070,254,078","174,797,290","316,000,000231,827,774"
387,계룡건설,2021,"2,327,054,067","232,741,990","308,265,000197,342,953"
388,계룡건설,2022,"2,560,028,661","132,836,470","352,849,32994,014,779"
389,계룡건설,2023,"2,726,892,636","100,697,392","329,842,262187,187,643"
390,계양전기,2019,"281,736,766","2,348,037","8,541,38222,000,000"
391,계양전기,2020,"294,209,839","3,007,589","23,552,7280"
392,계양전기,2021,"285,053,130","2,851,794","25,621,9071,722,680"
393,계양전기,2022,"297,554,555","-10,631,134","31,959,3870"
394,계양전기,2023,"232,056,132","-3,894,778","20,586,0120"
395,고려산업,2019,"206,489,850","5,812,228","57,842,08710,183,270"
396,고려산업,2020,"216,577,001","9,182,830","70,799,6485,583,310"
397,고려산업,2021,"238,594,901","4,862,496","84,258,2534,249,990"
398,고려산업,2022,"274,703,528","4,854,824","108,876,63011,862,000"
399,고려산업,2023,"277,915,943","7,989,271","96,900,18716,360,710"
400,고려아연,2019,"7,840,561,222","805,328,837","30,592,6805,969,178"
401,고려아연,2020,"8,499,645,578","897,387,769","115,420,0794,719,650"
402,고려아연,2021,"9,964,048,635","1,096,146,344","295,537,449126,084,743"
403,고려아연,2022,"12,097,918,359","919,171,131","791,579,163205,532,274"
404,고려아연,2023,"12,046,071,312","659,935,425","619,182,197165,138,016"
405,고려제강,2019,"2,346,638,059","22,446,355","359,444,21174,822,440"
406,고려제강,2020,"2,245,729,071","9,831,442","290,499,37837,569,084"
407,고려제강,2021,"2,474,272,368","98,526,648","259,959,72664,199,569"
408,고려제강,2022,"2,532,768,398","133,503,465","266,427,26961,957,842"
409,고려제강,2023,"2,451,280,644","56,316,857","146,513,51345,194,912"
410,광동제약,2019,"792,776,013","41,803,238","75,005,75015,000,000"
411,광동제약,2020,"830,643,379","46,590,713","83,005,41715,000,000"
412,광동제약,2021,"883,845,298","44,935,684","93,005,9920"
413,광동제약,2022,"932,023,759","38,244,442","113,006,1760"
414,광동제약,2023,"1,078,065,492","42,069,819","187,834,11819,027,660"
415,광명전기,2019,"156,712,705","8,097,208","16,200,0000"
416,광명전기,2020,"165,884,690","4,237,433","11,200,0000"
417,광명전기,2021,"169,926,627","2,865,251","10,500,0000"
418,광명전기,2022,"172,178,417","4,635,071","7,500,0000"
419,광명전기,2023,"187,306,651","-2,273,334","7,500,0000"
420,광전자,2019,"260,279,875","-1,452,778","11,578110,745"
421,광전자,2020,"243,369,783","-7,841,404","10,88041,232"
422,광전자,2021,"238,961,555","6,916,463","11,8550"
423,광전자,2022,"247,855,307","5,837,058","12,6735,443"
424,광전자,2023,"251,180,472","-4,405,095","10,0005,425"
425,광주신세계,2019,"752,423,111","55,102,645",00
426,광주신세계,2020,"784,428,251","48,310,490",00
427,광주신세계,2021,"852,280,199","60,594,384",00
428,광주신세계,2022,"913,454,051","65,584,851",00
429,광주신세계,2023,"934,472,864","54,901,377",00
430,국도화학,2019,"905,420,095","42,109,679","75,533,91753,077,055"
431,국도화학,2020,"930,557,566","46,017,286","82,171,72948,968,255"
432,국도화학,2021,"1,416,366,192","204,707,043","162,298,85250,746,055"
433,국도화학,2022,"1,499,093,659","96,930,520","210,073,74972,247,209"
434,국도화학,2023,"1,509,561,243","19,152,808","329,645,68950,791,456"
435,국동,2019,"133,723,726","-4,249,136","22,031,8644,484,958"
436,국동,2020,"180,700,682","26,588,643","19,223,5073,202,541"
437,국동,2021,"168,474,551","-769,195","18,327,6775,415,900"
438,국동,2022,"175,008,166","17,033,936","15,700,0505,028,593"
439,국동,2023,"175,919,907","-3,581,192","15,854,1052,044,827"
440,국보,2019,"115,356,448","-968,491","22,201,022907,586"
441,국보,2020,"90,823,631","-10,803,222","14,475,64195,875"
442,국보,2021,"102,314,952","-8,008,763","11,964,0093,254,197"
443,국보,2022,"109,959,854","-10,102,055","9,310,380466,611"
444,국보,2023,"91,419,723","-12,080,295","9,491,8618,329"
445,국제약품,2019,"134,593,614","5,570,757","33,058,9162,000,000"
446,국제약품,2020,"145,625,552","6,041,374","32,000,0002,000,000"
447,국제약품,2021,"139,783,047","-1,675,904","32,000,0000"
448,국제약품,2022,"136,592,863","5,272,527","27,000,0000"
449,국제약품,2023,"163,259,483","-1,989,143","30,000,0000"
450,극동유화,2019,"289,929,212","16,654,511","31,000,00028,600,000"
451,극동유화,2020,"292,655,448","14,308,600","35,500,00027,000,000"
452,극동유화,2021,"321,935,348","20,485,806","55,700,00020,000,000"
453,극동유화,2022,"353,076,047","30,590,827","88,700,00012,000,000"
454,극동유화,2023,"430,015,237","27,841,803","126,000,00040,250,000"
455,금강공업,2019,"834,006,206","2,619,754","272,560,35522,848,041"
456,금강공업,2020,"779,160,209","-1,457,089","244,878,92320,608,496"
457,금강공업,2021,"868,658,748","25,916,333","286,819,43616,249,990"
458,금강공업,2022,"1,094,801,795","34,368,945","344,553,84312,362,000"
459,금강공업,2023,"1,130,467,709","66,582,089","368,173,96022,160,710"
460,금비,2019,"260,180,107","12,430,195","022,680,013"
461,금비,2020,"333,972,461","6,636,992","20,000,00070,696,737"
462,금비,2021,"337,872,961","9,896,691","11,600,00071,800,430"
463,금비,2022,"307,313,894","-6,481","15,597,93182,974,817"
464,금비,2023,"296,341,107","5,890,126","22,972,16573,189,747"
465,금양,2019,"224,222,540","9,211,215","56,679,3282,537,190"
466,금양,2020,"219,851,714","6,006,943","47,121,7820"
467,금양,2021,"314,832,085","12,570,727","57,435,8368,249,987"
468,금양,2022,"278,599,452","7,924,632","47,651,64011,739,540"
469,금양,2023,"703,467,372","-14,608,343","266,142,35019,231,124"
470,금호건설,2019,"1,337,430,597","55,476,655","81,655,45038,181,212"
471,금호건설,2020,"1,377,242,594","81,217,411","68,455,45031,232,775"
472,금호건설,2021,"1,735,985,669","111,591,653","31,355,45095,102,805"
473,금호건설,2022,"1,691,163,707","55,946,616","31,355,450169,177,760"
474,금호건설,2023,"1,692,362,778","21,804,194","65,355,450161,943,486"
475,금호석유,2019,"4,538,042,398","365,369,654","470,117,248202,599,616"
476,금호석유,2020,"5,027,282,217","742,159,983","314,605,752206,911,668"
477,금호석유,2021,"8,115,674,807","2,406,835,527","387,903,825158,296,391"
478,금호석유,2022,"7,717,403,072","1,147,312,057","305,294,864182,488,741"
479,금호석유,2023,"7,979,694,634","358,961,882","346,082,253294,814,787"
480,금호전기,2019,"73,092,109","-3,311,687","401,4790"
481,금호전기,2020,"67,783,031","-6,423,343","3,070,0200"
482,금호전기,2021,"83,849,544","-8,559,665","638,7030"
483,금호전기,2022,"62,193,733","-11,787,967","454,8460"
484,금호전기,2023,"52,905,127","-8,228,668","2,137,132182,570"
485,기아,2019,"55,344,798,000","2,009,680,000","1,414,756,0001,307,808,000"
486,기아,2020,"60,490,443,000","2,066,457,000","4,479,452,0002,175,728,000"
487,기아,2021,"66,849,997,000","5,065,685,000","3,107,772,0001,631,282,000"
488,기아,2022,"73,710,965,000","7,233,120,000","1,659,498,000945,174,000"
489,기아,2023,"80,627,826,000","11,607,873,000","128,765,000200,000,000"
490,까뮤이앤씨,2019,"168,876,167","14,845,481","034,700,000"
491,까뮤이앤씨,2020,"166,218,114","2,818,116","7,851,44523,766,667"
492,까뮤이앤씨,2021,"195,058,433","-3,010,986","15,849,84516,558,333"
493,까뮤이앤씨,2022,"195,489,394","-15,897,800","21,849,84516,658,328"
494,까뮤이앤씨,2023,"255,548,356","6,651,261","21,421,76829,566,667"
495,깨끗한나라,2019,"538,264,108","5,148,279","136,945,12859,616,441"
496,깨끗한나라,2020,"563,050,290","52,062,528","32,175,81030,747,648"
497,깨끗한나라,2021,"598,691,300","13,044,858","13,548,16256,150,638"
498,깨끗한나라,2022,"661,046,979","3,754,759","50,210,52667,531,180"
499,깨끗한나라,2023,"641,522,252","-18,914,852","59,831,16228,266,429"
500,이엔플러스,2019,"117,265,159","-15,398,599","135,000431,080"
501,이엔플러스,2020,"90,581,868","-8,333,209","4,771232,120"
502,이엔플러스,2021,"102,809,878","-1,916,356","150,00033,160"
503,이엔플러스,2022,"120,327,643","-13,174,841","5,078,2730"
504,이엔플러스,2023,"172,159,921","-23,921,335","25,910,9362,327,984"
505,남광토건,2019,"202,566,665","4,821,012","25,245,0110"
506,남광토건,2020,"204,018,820","15,215,335","9,245,01183,332"
507,남광토건,2021,"273,978,349","20,804,648","34,245,0115,000,000"
508,남광토건,2022,"345,922,884","11,115,820","25,000,00014,245,011"
509,남광토건,2023,"377,327,938","4,346,983","22,000,0009,245,011"
510,남선알미늄,2019,"295,529,661","11,578,883","22,764,85111,125,000"
511,남선알미늄,2020,"295,152,804","-1,515,276","21,354,5068,625,000"
512,남선알미늄,2021,"355,238,355","-6,912,236","11,803,5707,390,000"
513,남선알미늄,2022,"401,195,144","-2,490,018","3,148,8874,550,000"
514,남선알미늄,2023,"432,707,601","6,445,969","23,559,1751,833,325"
515,남성,2019,"204,791,617","461,285","65,061,06013,000,000"
516,남성,2020,"233,037,086","-1,397,825","56,465,343121,345"
517,남성,2021,"288,756,910","6,945,078","65,105,85011,500,000"
518,남성,2022,"271,152,129","2,539,944","70,832,2770"
519,남성,2023,"258,113,198","-6,078,155","82,136,0391,636,364"
520,남양유업,2019,"1,056,364,685","417,350",00
521,남양유업,2020,"1,001,076,160","-76,734,303",00
522,남양유업,2021,"937,403,119","-77,853,693",00
523,남양유업,2022,"902,259,070","-86,806,775","37,100,0000"
524,남양유업,2023,"790,678,468","-72,354,444","1,000,0000"
525,비비안,2019,"133,298,819","3,103,267","3,210,0000"
526,비비안,2020,"189,039,184","2,011,567","10,00056,674,743"
527,비비안,2021,"198,167,472","1,419,137","10,00061,236,430"
528,비비안,2022,"201,061,181","5,712,711","10,0000"
529,비비안,2023,"191,082,594","4,859,608","665,2160"
530,남해화학,2019,"581,138,671","15,330,703","45,924,0100"
531,남해화학,2020,"589,444,547","26,391,594","38,310,4530"
532,남해화학,2021,"719,110,525","20,481,750","90,498,4180"
533,남해화학,2022,"902,896,420","62,590,109","175,563,9465,724,000"
534,남해화학,2023,"833,548,600","11,053,225","143,359,19831,172,600"
535,넥센,2019,"4,098,014,996","225,120,255","109,433,161873,699,080"
536,넥센,2020,"4,239,211,984","62,331,789","285,834,145682,551,071"
537,넥센,2021,"4,572,292,481","33,579,043","315,343,550629,924,161"
538,넥센,2022,"4,726,896,214","-22,542,977","747,066,556534,894,545"
539,넥센,2023,"5,060,957,368","221,038,045","534,641,874660,807,011"
540,넥센타이어,2019,"3,436,052,113","207,367,360","79,383,867852,767,648"
541,넥센타이어,2020,"3,541,080,327","39,424,864","240,080,390657,470,237"
542,넥센타이어,2021,"3,823,413,438","4,391,880","255,982,316618,329,645"
543,넥센타이어,2022,"3,944,336,740","-54,253,533","663,361,180534,652,256"
544,넥센타이어,2023,"4,232,661,555","186,991,098","458,756,000660,600,103"
545,노루페인트,2019,"627,342,505","29,162,610","50,383,39444,930,000"
546,노루페인트,2020,"666,659,131","32,297,043","36,119,76525,930,000"
547,노루페인트,2021,"670,646,934","25,525,165","27,498,82949,830,000"
548,노루페인트,2022,"668,177,302","25,746,794","14,515,78135,000,000"
549,노루페인트,2023,"668,631,273","41,882,596","12,966,12538,000,000"
550,노루홀딩스,2019,"1,007,372,302","25,013,197","71,932,39488,420,743"
551,노루홀딩스,2020,"1,051,083,865","35,782,037","55,637,75869,689,091"
552,노루홀딩스,2021,"1,055,537,182","26,659,686","56,364,70783,129,807"
553,노루홀딩스,2022,"1,171,989,378","29,622,459","57,412,65263,672,237"
554,노루홀딩스,2023,"1,188,823,572","67,435,855","52,571,44376,091,825"
555,녹십자,2019,"1,959,299,528","41,681,571","41,132,5362,575,064"
556,녹십자,2020,"2,151,399,594","50,252,526","203,200,0003,000,243"
557,녹십자,2021,"2,462,144,732","73,661,621","101,099,7748,000,368"
558,녹십자,2022,"2,525,537,081","81,263,666","182,000,0006,024,000"
559,녹십자,2023,"2,643,313,917","34,436,170","315,447,0005,608,000"
560,녹십자홀딩스,2019,"2,773,868,507","66,744,836","288,085,070162,947,614"
561,녹십자홀딩스,2020,"3,241,202,077","70,732,029","554,000,9704,300,297"
562,녹십자홀딩스,2021,"3,496,833,927","86,244,224","362,657,4979,499,966"
563,녹십자홀딩스,2022,"3,592,060,735","71,961,626","450,684,55058,089,000"
564,녹십자홀딩스,2023,"3,737,707,402","-16,437,917","600,255,33970,240,000"
565,농심,2019,"2,653,049,875","78,816,049","81,136,87457,683,963"
566,농심,2020,"2,725,528,185","160,297,492","3,290,81368,269,578"
567,농심,2021,"2,899,907,794","106,139,721","3,808,01682,215,491"
568,농심,2022,"3,034,718,536","112,172,857","20,494,22120,354,831"
569,농심,2023,"3,234,751,426","212,064,743","21,346,84514,269,147"
570,농심홀딩스,2019,"1,216,468,899","41,256,827","72,367,9000"
571,농심홀딩스,2020,"1,248,142,700","74,003,515","76,000,0000"
572,농심홀딩스,2021,"1,328,637,732","55,765,471","66,484,0000"
573,농심홀딩스,2022,"1,389,130,864","52,812,908","86,336,5004,579,296"
574,농심홀딩스,2023,"1,505,059,212","75,309,846","130,500,0006,983,850"
575,다우기술,2019,"24,741,606,800","507,538,853","7,485,622,9002,128,742,279"
576,다우기술,2020,"38,622,232,830","1,015,386,726","11,236,630,836660,452,510"
577,다우기술,2021,"46,322,445,970","1,257,233,834","13,674,528,9271,766,661,440"
578,다우기술,2022,"49,260,008,743","718,687,487","216,732,133182,774,458"
579,다우기술,2023,"53,342,459,330","639,880,017","316,796,01130,168,955"
580,키다리스튜디오,2019,"41,973,984","702,897","3,000,000554,651"
581,키다리스튜디오,2020,"48,155,283","4,586,128","3,669,1200"
582,키다리스튜디오,2021,"290,122,175","6,921,869","18,571,170241,621"
583,키다리스튜디오,2022,"377,747,851","4,262,455","22,629,200172,278"
584,키다리스튜디오,2023,"344,327,903","-5,744,856","22,893,0650"
585,KIB플러그에너지,2019,"217,020,142","19,782,502","43,970,0004,047,310"
586,KIB플러그에너지,2020,"197,708,845","9,583,311","38,150,000400,350"
587,KIB플러그에너지,2021,"165,866,104","-14,968,118","23,050,000336,390"
588,KIB플러그에너지,2022,"192,687,257","12,936,915","22,410,000272,430"
589,KIB플러그에너지,2023,"221,864,642","12,883,590","30,900,0007,208,470"
590,대교,2019,"919,873,575","29,395,531","20,851,1958,423,746"
591,대교,2020,"845,161,976","-28,026,933","21,919,2568,202"
592,대교,2021,"813,566,533","-28,312,392","15,261,9009,307,103"
593,대교,2022,"666,723,789","-49,959,385","14,205,6389,661,028"
594,대교,2023,"604,526,705","-27,779,173","59,685,7639,667,126"
595,대구백화점,2019,"673,555,125","-14,239,579","105,679,16129,900,000"
596,대구백화점,2020,"508,655,893","-17,554,676","69,000,00050,000,000"
597,대구백화점,2021,"486,599,802","-18,071,441","84,000,00064,000,000"
598,대구백화점,2022,"470,347,263","-16,303,456","69,000,00038,458,280"
599,대구백화점,2023,"467,423,345","-15,147,327","72,000,000122,131,706"
600,대동,2019,"827,371,930","24,085,081","237,383,12239,714,553"
601,대동,2020,"938,726,122","33,135,607","239,096,65022,815,354"
602,대동,2021,"1,260,639,076","38,206,131","332,519,08841,126,154"
603,대동,2022,"1,713,773,206","88,279,121","450,542,36863,520,238"
604,대동,2023,"1,956,376,111","65,403,445","610,164,77926,772,003"
605,대림B&Co,2019,"309,166,166","4,133,197","18,599,16743,049,908"
606,대림B&Co,2020,"326,324,588","1,726,069","14,169,16752,000,000"
607,대림B&Co,2021,"326,583,009","2,416,118","14,077,10723,000,000"
608,대림B&Co,2022,"337,590,813","1,454,991","15,000,00050,000,000"
609,대림B&Co,2023,"347,656,028","4,059,070","15,900,00013,000,000"
610,DL,2019,"13,445,224,178","135,985,787","151,467,2261,052,744,039"
611,DL,2020,"13,901,859,840","119,049,766","153,133,5771,200,064,563"
612,DL,2021,"8,180,715,294","193,162,085","535,861,6751,394,066,335"
613,DL,2022,"12,004,032,770","284,470,889","575,543,0003,752,956,000"
614,DL,2023,"12,119,563,560","150,696,392","970,331,0003,377,112,000"
615,대림통상,2019,"179,479,977","-2,472,636","38,706,64515,482,940"
616,대림통상,2020,"159,653,334","-6,851,226","36,809,55313,480,000"
617,대림통상,2021,"165,802,431","2,943,842","40,596,8182,576,667"
618,대림통상,2022,"171,792,619","6,951,768","48,103,8126,500,000"
619,대림통상,2023,"177,143,797","-4,932,769","58,845,4448,750,000"
620,대상,2019,"2,389,611,801","129,813,205","188,339,48040,518,109"
621,대상,2020,"2,528,335,047","174,391,508","266,211,29458,482,728"
622,대상,2021,"2,870,530,106","153,245,195","328,822,33653,058,569"
623,대상,2022,"3,190,196,448","139,998,991","469,896,612179,229,500"
624,대상,2023,"3,334,370,027","123,716,647","321,381,417275,072,790"
625,대상홀딩스,2019,"2,888,845,151","155,474,041","215,951,334123,852,284"
626,대상홀딩스,2020,"3,060,158,355","207,014,490","295,673,482123,440,113"
627,대상홀딩스,2021,"3,626,092,434","163,034,063","402,050,841114,785,740"
628,대상홀딩스,2022,"4,015,327,449","143,809,242","606,082,037291,215,436"
629,대상홀딩스,2023,"4,159,485,426","114,614,892","486,815,129365,817,630"
630,대성홀딩스,2019,"1,135,842,550","23,867,646","45,000,0006,194,308"
631,대성홀딩스,2020,"1,181,125,455","25,418,534","40,000,0004,416,514"
632,대성홀딩스,2021,"1,244,012,863","21,148,139","27,600,0003,116,671"
633,대성홀딩스,2022,"1,391,346,078","6,984,421","40,000,0002,295,700"
634,대성홀딩스,2023,"1,245,982,849","9,963,571","100,000,0001,262,700"
635,대양금속,2019,"90,520,352","3,243,352","8,034,8810"
636,대양금속,2020,"116,257,053","1,063,435","10,671,8376,000,000"
637,대양금속,2021,"157,542,367","15,188,009","6,453,63312,000,000"
638,대양금속,2022,"400,877,091","13,712,413","16,351,493100,837,988"
639,대양금속,2023,"151,056,760","-2,500,237","22,938,5321,700,000"
640,대영포장,2019,"212,247,463","13,408,394","13,500,0006,587,500"
641,대영포장,2020,"207,957,144","4,701,762","9,500,0001,300,000"
642,대영포장,2021,"246,069,404","11,523,086","4,800,0000"
643,대영포장,2022,"247,356,883","11,909,475",00
644,대영포장,2023,"221,137,779","11,078,018",00
645,대우건설,2019,"9,697,696,817","364,061,075","843,622,054605,282,647"
646,대우건설,2020,"9,305,916,434","558,257,521","399,779,468435,960,779"
