,종목명,업종명,종목코드,결산월,회계년,주기,총자산(천원),유동자산(천원),재고자산(천원),부채및자본총계(천원),매입채무(천원),단기차입금(천원),장기차입금(천원),매출액(천원),연구개발비(천원),광고선전비(천원),영업이익(천원),당기순이익(천원),영업활동으로인한현금흐름(천원),투자활동으로인한현금흐름(천원),재무활동으로인한현금흐름(천원),매출채권(천원),자기자본비율(%),차입금의존도(%),부채비율(%),차입금비율(%),유보율(%),매출액증가율(전년동기)(%),영업이익증가율(전년동기)(%),당기순이익증가율(전년동기)(%),총자산증가율(전년동기)(%),*매출원가율(%),ROE(당기순이익)(%),총자본회전율(회),총부채회전율(회),총자산회전율(회),영업이익률(%),EBIT(천원),당기순이익률(%),매출총이익률(%),유형자산증가율(전년동기)(%)
1948,백광산업,화학,A001340,12,2014,Annual,"449,205,565","105,534,538","39,331,940","449,205,565","18,054,664","178,038,141","53,162,486","142,614,765",0,"35,782","6,617,787","-33,960,815","9,446,120","-8,879,025","-9,690,442","55,891,992",28.62,57.54,249.44,201.07,728.92,-62.87,흑전,적지,-10.63,77.29,-23.28,0.98,0.43,0.30,4.64,"6,617,787",-23.81,22.71,-6.85
1949,백광산업,화학,A001340,12,2015,Annual,"316,352,542","53,294,748","4,774,351","316,352,542","11,207,618","114,659,243","12,026,250","129,196,823",0,"12,524","3,303,184","-16,467,832","8,372,372","94,456,744","-105,832,060","28,386,175",36.78,46.94,171.87,127.61,485.37,-9.41,-50.09,적지,-29.58,80.3,-13.45,1.06,0.50,0.34,2.56,"3,303,184",-12.75,19.7,-27.52
1950,백광산업,화학,A001340,12,2016,Annual,"280,792,568","29,359,492","5,679,379","280,792,568","6,203,276","95,049,240","8,882,417","134,659,356",0,"29,101","5,364,455","2,368,277","34,411,168","-884,437","-31,995,648","17,730,907",42.91,40.44,133.04,94.24,492.11,4.23,62.40,흑전,-11.24,78.69,2.00,1.14,0.75,0.45,3.98,"5,364,455",1.76,21.31,-3.72
1951,백광산업,화학,A001340,12,2017,Annual,"280,019,987","30,307,837","5,298,623","280,019,987","7,129,688","78,817,739","8,371,917","144,980,616",0,"23,719","9,049,771","6,337,613","16,283,126","-9,608,101","-7,484,415","20,765,946",46.50,34.83,115.05,74.90,512.09,7.66,68.70,167.60,-0.28,77.2,5.06,1.16,0.94,0.52,6.24,"9,049,771",4.37,22.8,-1.01
1952,백광산업,화학,A001340,12,2018,Annual,"297,711,550","40,473,929","8,086,898","297,711,550","7,549,659","72,354,586","10,644,442","175,487,657",0,"31,931","27,483,839","22,324,784","35,062,030","-20,646,913","-7,508,203","20,480,888",51.70,29.79,93.42,57.61,606.36,21.04,203.70,252.26,6.32,67.66,15.71,1.24,1.20,0.61,15.66,"27,483,839",12.72,32.34,2.62
1953,백산,화학,A035150,12,2010,Annual,"167,095,692","92,838,146","20,507,298","167,095,692","10,178,603","66,429,820","4,612,681","151,029,307",0,"67,386","9,337,723","5,677,969","-3,268,460","-13,732,102","16,966,132","29,631,675",40.80,46.36,145.10,113.63,415.68,N/A(IFRS),N/A(IFRS),N/A(IFRS),N/A(IFRS),86.01,N/A(IFRS),N/A(IFRS),N/A(IFRS),N/A(IFRS),6.18,"9,337,723",3.76,13.99,N/A(IFRS)
1954,백산,화학,A035150,12,2011,Annual,"153,278,162","83,748,327","21,154,782","153,278,162","7,843,992","49,288,406","1,961,912","178,131,543",0,"42,385","14,780,042","5,616,001","12,275,221","4,687,637","-15,597,473","27,194,617",54.39,34.17,83.86,62.83,501.68,17.95,58.28,-1.09,-8.27,83.47,7.41,2.35,2.11,1.11,8.30,"14,780,042",3.15,16.53,-1.86
1955,백산,화학,A035150,12,2012,Annual,"156,360,645","85,988,709","24,829,183","156,360,645","9,422,798","43,986,273","1,195,073","183,974,640",0,"38,462","21,029,799","10,294,206","12,149,475","-1,342,554","-7,663,305","27,893,144",56.40,29.6,77.31,52.48,536.11,3.28,42.29,83.30,2.01,80.43,12.00,2.14,2.66,1.19,11.43,"21,029,799",5.60,19.57,-1.27
1956,백산,화학,A035150,12,2013,Annual,"152,570,048","85,212,123","22,091,356","152,570,048","10,335,810","26,632,691","10,238,927","177,231,545",0,"46,888","13,203,064","7,736,701","6,308,046","-2,420,355","-6,372,884","27,262,465",62.56,24.88,59.85,39.77,581.68,-3.67,-37.22,-24.84,-2.42,83.88,8.43,1.93,2.83,1.15,7.45,"13,203,064",4.37,16.12,-5.29
1957,백산,화학,A035150,12,2014,Annual,"163,001,526","100,888,247","23,435,309","163,001,526","11,282,000","27,952,890","4,000,000","169,766,437",0,"54,627","11,176,814","-2,568,375","19,408,342","-10,369,071","-1,846,684","23,710,335",56.46,23.73,77.12,42.03,557.28,-4.21,-15.35,적전,6.84,83.93,-2.74,1.81,2.65,1.08,6.58,"11,176,814",-1.51,16.07,-21.49
1958,백산,화학,A035150,12,2015,Annual,"170,612,301","99,739,202","23,443,260","170,612,301","14,244,871","31,815,650","3,649,277","172,072,593",0,"41,033","17,815,651","15,434,818","4,219,165","-2,091,703","-731,606","35,930,039",60.72,23.73,64.68,39.08,646.39,1.36,59.40,흑전,4.67,79.79,15.78,1.76,2.49,1.03,10.35,"17,815,651",8.97,20.21,-1.79
1959,백산,화학,A035150,12,2016,Annual,"186,773,462","116,346,986","26,086,083","186,773,462","17,302,276","19,725,700","8,172,082","200,786,094",0,"121,191","27,636,961","21,610,611","22,010,528","-7,001,437","-13,777,583","40,976,317",65.89,15.37,51.78,23.33,791.30,16.69,55.13,40.01,9.47,77.43,19.07,1.77,3.07,1.12,13.76,"27,636,961",10.76,22.57,8.06
1960,백산,화학,A035150,12,2017,Annual,"191,846,950","118,981,626","23,012,774","191,846,950","17,252,632","21,304,912","4,560,000","211,371,854",0,"261,964","23,679,225","8,718,449","21,185,625","-5,147,135","-2,320,617","36,913,393",65.18,15.95,53.43,24.47,811.05,5.27,-14.32,-59.66,2.72,78.94,7.03,1.70,3.24,1.12,11.20,"23,679,225",4.12,21.06,-7.10
1961,백산,화학,A035150,12,2018,Annual,"294,732,636","177,396,053","48,351,663","294,732,636","29,330,308","75,973,657","18,000,000","323,119,368",0,"296,515","21,527,314","14,947,471","-7,983,477","-36,556,055","33,743,168","74,037,581",46.85,33.43,113.43,71.35,896.08,52.87,-9.09,71.45,53.63,81.31,11.36,2.46,2.89,1.33,6.66,"21,527,314",4.63,18.69,65.26
1962,보락,화학,A002760,12,2010,Annual,"46,628,120","15,119,091","7,140,982","46,628,120","1,128,096","1,000,000","214,700","23,189,664","997,302","1,050","740,561","844,924","1,709,880","-775,666","-1,273,308","6,117,984",79.09,3.81,26.43,4.82,207.85,N/A(IFRS),N/A(IFRS),N/A(IFRS),N/A(IFRS),79.47,N/A(IFRS),N/A(IFRS),N/A(IFRS),N/A(IFRS),3.19,"740,561",3.64,20.53,N/A(IFRS)
1963,보락,화학,A002760,12,2011,Annual,"46,455,549","15,706,222","8,464,974","46,455,549","1,186,517","1,574,800","139,900","25,276,708","902,650",0,"461,239","124,894","784,278","-685,587","-422,100","5,786,579",79.35,3.69,26.03,4.65,207.69,9.00,-37.72,-85.22,-0.37,82.74,0.34,0.69,2.61,0.54,1.82,"461,239",0.49,17.26,-2.41
1964,보락,화학,A002760,12,2012,Annual,"49,422,088","17,101,646","8,700,069","49,422,088","1,212,309","1,499,700","1,098,200","31,403,501","911,693",0,"2,035,234","1,921,288","3,794,668","-3,168,628","883,200","5,739,809",77.94,5.26,28.30,6.74,221.55,24.24,341.25,"1,438.33",6.39,80.41,5.10,0.83,3.06,0.66,6.48,"2,035,234",6.12,19.59,7.62
1965,보락,화학,A002760,12,2013,Annual,"49,687,810","17,400,930","8,583,241","49,687,810","1,463,390","1,424,600","2,289,600","30,749,426","793,360",317,"750,828","719,939","1,992,367","-1,494,338","637,100","5,018,082",79.00,7.48,26.59,9.46,227.64,-2.08,-63.11,-62.53,0.54,84.48,1.85,0.79,2.88,0.62,2.44,"750,828",2.34,15.52,-0.29
1966,보락,화학,A002760,12,2014,Annual,"51,497,215","18,057,179","8,615,432","51,497,215","925,918","1,101,700","1,357,900","31,151,277","953,061",360,"807,074","2,079,543","3,630,424","-2,776,975","-1,494,200","6,305,447",79.88,4.78,25.19,5.98,243.36,1.31,7.49,188.85,3.64,84.79,5.17,0.78,3.00,0.62,2.59,"807,074",6.68,15.21,4.16
1967,보락,화학,A002760,12,2015,Annual,"49,528,866","16,277,386","8,666,423","49,528,866","1,228,046","1,229,200","1,167,900","31,066,714","828,853",0,"1,279,619","-172,456","3,184,487","-4,112,175","-901,100","6,081,644",80.78,4.84,23.79,5.99,233.97,-0.27,58.55,적전,-3.82,83.64,-0.43,0.77,3.13,0.62,4.12,"1,279,619",-0.56,16.36,2.49
1968,보락,화학,A002760,12,2016,Annual,"53,139,580","19,257,457","8,467,455","53,139,580","1,351,669","811,900","870,000","35,708,601","621,590","1,950","2,031,391","3,032,427","5,452,115","-312,021","-1,074,600","5,406,890",80.45,3.17,24.30,3.93,256.84,14.94,58.75,흑전,7.29,83.57,7.33,0.86,3.59,0.70,5.69,"2,031,391",8.49,16.43,19.72
1969,보락,화학,A002760,12,2017,Annual,"51,828,012","18,014,196","9,190,390","51,828,012","1,264,691","723,900","660,100","33,456,069","843,666","1,335","1,279,137","1,238,719","705,777","-1,699,147","-1,136,500","5,557,712",83.39,2.67,19.92,3.20,260.76,-6.31,-37.03,-59.15,-2.47,83.69,2.88,0.78,3.52,0.64,3.82,"1,279,137",3.70,16.31,-1.82
1970,보락,화학,A002760,12,2018,Annual,"53,313,420","17,714,368","8,522,837","53,313,420","995,672","248,000","2,319,700","33,763,267","1,002,525","3,000","1,321,976","1,105,109","3,377,012","-3,761,730","764,400","5,255,492",82.08,4.82,21.83,5.87,265.29,0.92,3.35,-10.79,2.87,83.77,2.54,0.78,3.72,0.64,3.92,"1,321,976",3.27,16.23,5.17
1971,보령,의약품,A003850,12,2010,Annual,"245,855,180","138,671,507","38,301,012","245,855,180","19,928,575","44,458,367","300,000","300,958,914","17,341,629","11,276,269","18,660,103","14,349,094","24,098,529","-38,039,439","13,230,895","92,280,424",55.48,18.57,80.23,33.46,773.41,N/A(IFRS),N/A(IFRS),N/A(IFRS),N/A(IFRS),59.69,N/A(IFRS),N/A(IFRS),N/A(IFRS),N/A(IFRS),6.20,"18,660,103",4.77,40.31,N/A(IFRS)
1972,보령,의약품,A003850,12,2011,Annual,"262,386,266","149,728,371","43,769,380","262,386,266","23,128,384","53,512,399","100,000","308,005,547","25,556,400","14,774,060","6,514,930","6,178,117","9,185,916","-14,153,282","5,225,761","98,206,390",52.58,20.51,90.18,39.00,748.13,2.34,-65.09,-56.94,6.72,58.97,4.50,2.25,2.63,1.21,2.12,"6,514,930",2.01,41.03,8.40
1973,보령,의약품,A003850,12,2012,Annual,"273,006,171","157,886,671","44,531,302","273,006,171","21,861,412","52,122,017",0,"312,075,037","28,226,088","11,882,778","3,371,669","9,401,047","18,378,731","-6,582,546","-3,236,777","98,157,451",53.40,19.13,87.26,35.82,759.34,1.32,-48.25,52.17,4.05,59.52,6.63,2.20,2.48,1.17,1.08,"3,371,669",3.01,40.48,-0.03
1974,보령,의약품,A003850,12,2013,Annual,"267,559,994","155,114,923","44,755,405","267,559,994","20,114,501","31,685,418",0,"327,278,734","24,502,266","11,834,814","19,136,761","14,126,625","28,527,119","-7,046,102","-21,407,197","90,983,811",59.79,11.84,67.25,19.81,797.03,4.87,467.58,50.27,-1.99,56.94,9.24,2.14,2.79,1.21,5.85,"19,136,761",4.32,43.06,-5.06
1975,보령,의약품,A003850,12,2014,Annual,"282,409,341","167,144,787","50,324,839","282,409,341","18,327,799","33,722,117","2,482,440","359,490,951","25,750,092","15,157,150","24,435,022","21,590,564","9,340,832","-16,663,436","3,138,809","103,750,286",62.80,13.11,59.23,20.88,851.88,9.84,27.69,52.84,5.55,55.45,12.80,2.13,3.38,1.31,6.80,"24,435,022",6.01,44.55,5.81
1976,보령,의약품,A003850,12,2015,Annual,"330,928,386","202,031,884","48,461,122","330,928,386","25,431,220","53,571,255","1,249,980","401,350,240","29,720,302","18,498,944","27,551,821","20,301,086","17,114,341","-20,515,186","19,119,132","124,658,017",59.21,17.32,68.89,29.25,899.77,11.64,12.76,-5.97,17.18,57.9,10.88,2.15,3.34,1.31,6.86,"27,551,821",5.06,42.1,17.47
1977,보령,의약품,A003850,12,2016,Annual,"397,900,573","262,015,449","73,407,620","397,900,573","38,788,241","24,267,946",0,"409,140,007","28,962,601","18,962,771","22,014,107","5,614,105","9,363,178","32,394,637","-38,520,604","130,748,906",49.09,6.41,103.69,13.06,875.06,1.94,-20.10,-72.35,20.24,56.83,2.87,2.09,2.42,1.12,5.38,"22,014,107",1.37,43.17,11.61
1978,보령,의약품,A003850,12,2017,Annual,"402,516,283","228,539,114","60,720,875","402,516,283","42,172,028","38,887,894","27,400,000","422,721,052","32,277,027","23,330,811","1,020,087","56,478,219","-24,613,565","-24,543,219","39,471,683","139,324,917",62.02,16.47,61.23,26.55,"1,076.23",3.32,-95.37,906.01,1.16,60.3,25.38,1.90,2.38,1.06,0.24,"1,020,087",13.36,39.7,61.86
1979,보령,의약품,A003850,12,2018,Annual,"450,017,573","224,545,928","75,829,816","450,017,573","50,805,204","29,111,733","54,290,740","460,401,670","34,432,976","27,479,679","24,955,682","20,306,902","38,913,968","-56,397,181","8,653,092","126,506,123",56.91,19.14,75.72,33.62,"1,128.03",8.91,"2,346.43",-64.04,11.80,59.03,8.03,1.82,2.66,1.08,5.42,"24,955,682",4.41,40.97,35.83
1980,보해양조,음식료품,A000890,12,2010,Annual,"612,644,624","437,619,236","57,580,412","612,644,624","11,074,801","94,493,326","4,687,040","129,682,782","737,761","12,828,980","4,917,820","-661,848,933","6,217,620","-16,402,283","16,797,994","17,480,131",완전잠식,17.84,완전잠식,완전잠식,,N/A(IFRS),N/A(IFRS),N/A(IFRS),N/A(IFRS),57.11,N/A(IFRS),N/A(IFRS),N/A(IFRS),N/A(IFRS),3.79,"4,917,820",-510.36,42.89,N/A(IFRS)
1981,보해양조,음식료품,A000890,12,2011,Annual,"244,226,095","119,523,899","52,516,487","244,226,095","12,655,114","92,115,802","6,245,920","130,260,583","684,014","10,902,843","4,102,207","556,983,725","19,845,896","-40,492,999","19,111,812","16,206,325",21.02,48.73,375.72,231.84,166.30,0.45,-16.58,흑전,-60.14,59.5,완전잠식,완전잠식,0.20,0.30,3.15,"4,102,207",427.59,40.5,-14.09
1982,보해양조,음식료품,A000890,12,2012,Annual,"235,749,476","109,738,518","51,133,150","235,749,476","11,033,343","85,429,873","7,073,800","120,935,397","410,680","6,210,001","8,682,179","-4,761,775","-174,073","-4,682,303","35,538","16,622,574",19.33,51.16,417.44,264.70,134.43,-7.16,111.65,적전,-3.47,61.52,-9.83,2.50,0.63,0.50,7.18,"8,682,179",-3.94,38.48,-1.42
1983,보해양조,음식료품,A000890,12,2013,Annual,"212,987,533","86,315,871","58,265,462","212,987,533","10,101,645","80,327,253","5,714,680","119,707,496","512,623","4,869,843","8,718,575","2,402,332","3,609,895","10,872,437","-15,896,537","14,645,162",24.20,48.37,313.19,199.86,140.17,-1.02,0.42,흑전,-9.66,61.64,4.95,2.47,0.68,0.53,7.28,"8,718,575",2.01,38.36,-0.66
1984,보해양조,음식료품,A000890,12,2014,Annual,"209,895,824","79,181,276","53,354,666","209,895,824","9,297,847","29,790,000","10,401,050","122,447,199","727,522","5,757,847","9,335,349","4,945,523","18,602,067","-9,212,624","-7,074,639","14,687,848",38.16,34.31,162.04,89.89,93.09,2.29,7.07,105.86,-1.45,60.35,7.51,1.86,0.84,0.58,7.62,"9,335,349",4.04,39.65,3.76
1985,보해양조,음식료품,A000890,12,2015,Annual,"218,462,898","91,348,886","53,271,308","218,462,898","12,867,238","8,190,000","11,969,250","123,791,144",0,"7,393,481","8,163,189","8,831,092","30,477,979","-18,599,969","-13,063,001","17,570,799",47.36,19.94,111.15,42.10,120.34,1.10,-12.56,78.57,4.08,59.18,9.62,1.35,1.01,0.58,6.59,"8,163,189",7.13,40.82,6.61
1986,보해양조,음식료품,A000890,12,2016,Annual,"203,874,790","61,024,586","37,962,889","203,874,790","5,876,924","26,693,000","20,054,010","115,522,342",0,"9,514,517","-6,031,639","-7,250,250","-10,016,929","-15,175,299","23,697,864","16,090,192",43.01,32.32,132.52,75.14,82.98,-6.68,적전,적전,-6.68,62.04,-7.59,1.21,1.00,0.55,-5.22,"-6,031,639",-6.28,37.96,12.19
1987,보해양조,음식료품,A000890,12,2017,Annual,"217,823,364","66,091,559","31,586,126","217,823,364","5,942,500","23,941,333","32,788,840","99,566,414",0,"3,884,523","2,075,598","10,731,905","667,537","-11,161,236","10,133,093","30,203,362",45.72,34.67,118.70,75.82,106.32,-13.81,흑전,흑전,6.84,63.97,11.46,1.06,0.85,0.47,2.08,"2,075,598",10.78,36.03,0.50
1988,보해양조,음식료품,A000890,12,2018,Annual,"200,457,249","75,276,710","31,681,634","200,457,249","5,161,272","23,651,000","31,172,920","82,004,392",0,"3,707,471","-10,984,004","-27,873,301","-2,050,115","-6,047,103","16,666,790","24,676,646",34.61,45.57,188.89,131.64,43.67,-17.64,적전,적전,-7.97,72.15,-32.99,0.97,0.66,0.39,-13.39,"-10,984,004",-33.99,27.85,-20.26
1989,부광약품,의약품,A003000,3,2010,Annual,"251,539,303","156,321,881","33,269,109","251,539,303","4,610,667","20,000,000",0,"180,621,167","6,573,232","4,621,523","39,701,191","27,677,993","33,671,477","-10,185,069","-28,228,573","95,828,528",79.02,7.95,26.55,10.06,"1,549.31",N/A(IFRS),N/A(IFRS),N/A(IFRS),N/A(IFRS),41.4,N/A(IFRS),N/A(IFRS),N/A(IFRS),N/A(IFRS),21.98,"39,701,191",15.32,58.6,N/A(IFRS)
1990,부광약품,의약품,A003000,12,2011,Annual,"258,085,936","166,315,645","29,609,528","258,085,936","5,861,880",0,"40,000,000","101,218,841","6,112,929","9,346,036","8,632,791","6,406,125","33,107,272","1,488,537","7,006,246","73,416,980",74.02,15.5,35.09,20.94,"1,492.20",-43.96,-78.26,-76.85,2.60,44.42,3.29,0.52,1.69,0.40,8.53,"8,632,791",6.33,55.58,-4.60
1991,부광약품,의약품,A003000,12,2012,Annual,"247,919,262","160,354,922","26,109,730","247,919,262","5,096,653",0,0,"147,525,248","8,896,430","10,299,417","21,440,383","16,511,915","49,499,634","-52,609,516","-30,244,457","56,037,839",79.15,8.07,26.34,10.19,"1,491.43",45.75,148.36,157.75,-3.94,46.05,8.53,0.76,2.49,0.58,14.53,"21,440,383",11.19,53.95,-6.74
1992,부광약품,의약품,A003000,12,2013,Annual,"228,213,314","145,005,650","29,129,118","228,213,314","2,997,228",0,0,"130,794,937","7,242,475","8,168,920","22,992,530","19,532,034","36,515,221","25,746,609","-33,476,272","37,228,696",88.11,0.0,13.50,0.00,"1,452.39",-11.34,7.24,18.29,-7.95,45.9,9.83,0.66,3.32,0.55,17.58,"22,992,530",14.93,54.1,-5.34
1993,부광약품,의약품,A003000,12,2014,Annual,"236,817,512","150,443,648","30,372,634","236,817,512","2,959,627",0,0,"141,687,310","10,229,198","8,607,957","28,358,371","23,616,207","27,862,826","-3,737,309","-14,144,760","36,079,875",88.68,0.0,12.77,0.00,"1,439.73",8.33,23.34,20.91,3.77,42.67,11.49,0.69,5.25,0.61,20.01,"28,358,371",16.67,57.33,-2.74
1994,부광약품,의약품,A003000,12,2015,Annual,"253,660,191","151,759,804","38,310,900","253,660,191","3,413,724",0,0,"142,132,090","14,878,751","7,283,272","23,288,093","25,139,405","10,297,554","3,914,022","-14,337,648","44,272,165",88.76,0.0,12.66,0.00,"1,393.92",0.31,-17.88,6.45,7.11,41.71,11.55,0.65,5.14,0.58,16.38,"23,288,093",17.69,58.29,-1.58
1995,부광약품,의약품,A003000,12,2016,Annual,"237,634,086","134,014,854","39,351,585","237,634,086","3,278,507",0,0,"138,617,594","18,677,493","9,627,652","8,539,108","15,807,435","-7,763,106","3,590,942","-22,254,340","49,497,389",90.32,0.0,10.72,0.00,"1,206.33",-2.47,-63.33,-37.12,-6.32,44.96,7.19,0.63,5.38,0.56,6.16,"8,539,108",11.40,55.04,-1.31
1996,부광약품,의약품,A003000,12,2017,Annual,"236,229,626","124,331,106","39,613,061","236,229,626","4,682,190",0,0,"150,743,454","25,067,101","7,566,948","7,675,928","11,090,627","8,562,582","-7,447,452","-18,022,701","59,940,350",89.45,0.0,11.80,0.00,981.36,8.75,-10.11,-29.84,-0.59,46.51,5.21,0.71,6.29,0.64,5.09,"7,675,928",7.36,53.49,-1.17
1997,부광약품,의약품,A003000,12,2018,Annual,"493,615,375","221,637,864","34,219,603","493,615,375","4,339,724",0,0,"194,223,518","24,639,522","9,863,981","35,126,800","145,657,431","6,816,641","34,972,504","34,460,093","86,265,863",83.76,0.0,19.39,0.00,"1,591.88",28.84,357.62,"1,213.34",108.96,40.79,46.63,0.62,3.70,0.53,18.09,"35,126,800",74.99,59.21,113.41
1998,부국철강,철강금속,A026940,12,2010,Annual,"136,072,151","102,796,730","53,925,275","136,072,151","30,095,796","3,000,000",0,"296,754,087",0,0,"11,168,867","10,195,257","-21,450,930","3,324,320","1,500,000","47,157,821",71.81,2.2,39.26,3.07,877.09,N/A(IFRS),N/A(IFRS),N/A(IFRS),N/A(IFRS),94.18,N/A(IFRS),N/A(IFRS),N/A(IFRS),N/A(IFRS),3.76,"11,168,867",3.44,5.82,N/A(IFRS)
1999,부국철강,철강금속,A026940,12,2011,Annual,"144,303,661","114,716,778","61,558,284","144,303,661","23,997,663","15,000,000",0,"279,494,928",0,0,"8,062,582","7,403,647","-8,582,311","307,826","10,900,000","49,716,986",69.52,10.67,43.83,15.35,903.27,-5.82,-27.81,-27.38,6.05,94.79,7.48,2.82,6.79,1.99,2.88,"8,062,582",2.65,5.21,-3.13
2000,부국철강,철강금속,A026940,12,2012,Annual,"140,117,868","112,360,119","45,613,099","140,117,868","29,588,002",0,0,"298,697,101",0,0,"6,081,106","6,106,111","27,150,865","902,825","-16,900,000","52,156,574",74.61,0.0,34.03,0.00,945.42,6.87,-24.58,-17.53,-2.90,95.79,5.96,2.92,7.51,2.10,2.04,"6,081,106",2.04,4.21,-4.86
2001,부국철강,철강금속,A026940,12,2013,Annual,"137,818,881","112,199,476","45,031,026","137,818,881","27,766,422",0,0,"244,875,798",0,0,"2,489,441","3,466,870","9,696,563","1,155,665","-1,500,000","43,067,073",77.41,0.0,29.18,0.00,966.88,-18.02,-59.06,-43.22,-1.64,96.44,3.28,2.32,7.34,1.76,1.02,"2,489,441",1.42,3.56,-4.44
2002,부국철강,철강금속,A026940,12,2014,Annual,"125,858,272","100,293,028","30,409,528","125,858,272","14,610,408",0,0,"184,214,463",0,0,"2,115,078","3,088,988","14,807,743","-1,213,045","-1,500,000","33,892,954",85.25,0.0,17.30,0.00,972.92,-24.77,-15.04,-10.90,-8.68,95.55,2.89,1.72,7.41,1.40,1.15,"2,115,078",1.68,4.45,5.43
2003,부국철강,철강금속,A026940,12,2015,Annual,"120,222,230","87,410,719","18,861,430","120,222,230","9,572,535",0,0,"165,617,436",0,0,"3,032,458","105,157","14,662,086","-10,153,908","-1,500,000","29,036,094",89.28,0.0,12.00,0.00,973.40,-10.10,43.37,-96.60,-4.48,94.9,0.10,1.54,10.53,1.35,1.83,"3,032,458",0.06,5.1,-5.35
2004,부국철강,철강금속,A026940,12,2016,Annual,"121,540,261","87,296,127","17,026,110","121,540,261","8,566,771",0,0,"140,175,192",0,0,"2,583,306","3,166,379","3,812,318","-14,662,756","-1,500,000","29,236,902",90.62,0.0,10.35,0.00,"1,001.44",-15.36,-14.81,"2,911.11",1.10,94.42,2.91,1.29,11.55,1.16,1.84,"2,583,306",2.26,5.58,-3.75
2005,부국철강,철강금속,A026940,12,2017,Annual,"129,693,768","95,604,520","26,117,049","129,693,768","15,029,990",0,0,"146,118,525",0,0,"1,302,428","2,318,295","-7,916,928","978,542","-1,500,000","36,974,669",86.76,0.0,15.26,0.00,"1,025.22",4.24,-49.58,-26.78,6.71,95.71,2.08,1.31,10.23,1.16,0.89,"1,302,428",1.59,4.29,-4.79
2006,부국철강,철강금속,A026940,12,2018,Annual,"123,795,692","92,157,817","28,651,297","123,795,692","9,653,621",0,0,"142,352,894",0,0,"923,264","2,078,603","3,493,642","-4,395,474","-1,500,000","28,383,443",90.71,0.0,10.24,0.00,"1,022.98",-2.58,-29.11,-10.34,-4.55,96.19,1.85,1.27,9.93,1.12,0.65,"923,264",1.46,3.81,-4.99
