종목코드,종목명,결산월,회계연도,주기,총자산(천원),유동자산(천원),매출채권(천원),재고자산(천원),유형자산(천원),부채및자본총계(천원),총부채(천원),유동부채(천원),매입채무(천원),단기차입금(천원),장기차입금(천원),총자본(천원),매출액(천원),매출원가(천원),영업이익(천원),연구개발비(천원),광고선전비(천원),당기순이익(천원),영업활동으로인한현금흐름(천원),투자활동으로인한현금흐름(천원),재무활동으로인한현금흐름(천원),자기자본비율(%),차입금의존도(%),부채비율(%),차입금비율(%),*매출원가율(%),ROE(당기순이익)(%),영업이익률(%),EBIT(천원),매출총이익률(%),,
A078930,GS,12,2019,Annual,24734086000 ,3117465000 ,951408000 ,461987000 ,8468307000 ,24734086000 ,13718283000 ,4789648000 ,662238000 ,900493000 ,2285730000 ,11015803000 ,17786063000 ,13803643000 ,2033142000 ,0 ,20191000 ,668945000 ,1586413000 ,(343818000),(1166447000),44.54 ,42.86 ,124.53 ,96.23 ,77.61 ,6.21 ,11.43 ,2033142000.00 ,22.39 ,,
A078930,GS,12,2020,Annual,24476843000 ,3436836000 ,822208000 ,377082000 ,8439464000 ,24476843000 ,13720298000 ,3997764000 ,587672000 ,563750000 ,1967215000 ,10756545000 ,15444214000 ,12685522000 ,920569000 ,0 ,17765000 ,(187776000),1738192000 ,(1423999000),(296805000),43.95 ,43.62 ,127.55 ,99.27 ,82.14 ,(1.72),5.96 ,920569000.00 ,17.86 ,,
A078930,GS,12,2021,Annual,31191287000 ,5388853000 ,1543710000 ,629020000 ,11228467000 ,31191287000 ,16988343000 ,5501784000 ,861819000 ,725042000 ,2485271000 ,14202944000 ,20165049000 ,15229461000 ,2651346000 ,0 ,51211000 ,1614682000 ,1013946000 ,(1424263000),863658000 ,45.53 ,39.68 ,119.61 ,87.13 ,75.52 ,12.94 ,13.15 ,2651346000.00 ,24.48 ,,
A078930,GS,12,2022,Annual,33922242000 ,5978612000 ,1884465000 ,712544000 ,10866722000 ,33922242000 ,17434432000 ,6527808000 ,1110691000 ,866330000 ,2506434000 ,16487810000 ,28582513000 ,20614776000 ,5120181000 ,0 ,67137000 ,2482704000 ,2735369000 ,(397506000),(1213048000),48.60 ,35.98 ,105.74 ,74.03 ,72.12 ,16.18 ,17.91 ,5120181000.00 ,27.88 ,,
A078930,GS,12,2023,Annual,34448425000 ,5982341000 ,1793123000 ,686610000 ,11342219000 ,34448425000 ,16823230000 ,6573930000 ,1201708000 ,666567000 ,2022839000 ,17625195000 ,25978494000 ,19264794000 ,3721802000 ,0 ,67662000 ,1578711000 ,3020769000 ,(1460281000),(1671338000),51.16 ,33.51 ,95.45 ,65.50 ,74.16 ,9.26 ,14.33 ,3721802000.00 ,25.84 ,,
A078930,GS,12,2024,Annual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A128940,한미약품,12,2010,Annual,831946437 ,380715073 ,236958643 ,116868428 ,275030882 ,831946437 ,451066159 ,260401084 ,35059978 ,128464321 ,77778437 ,380880277 ,337584427 ,143414611 ,(8318399),35001854 ,4278961 ,(11298071),14743126 ,(27704349),4566452 ,45.78 ,38.51 ,118.43 ,84.12 ,42.48 ,,(2.46),(8318399.00),57.52 ,,
A128940,한미약품,12,2011,Annual,787751025 ,363473075 ,208062293 ,108242929 ,261467559 ,787751025 ,409528591 ,206343235 ,34647458 ,93145156 ,97490975 ,378222433 ,606192087 ,271856794 ,21192253 ,70515495 ,15955492 ,5426021 ,61303899 ,(39180963),(21908161),48.01 ,38.21 ,108.28 ,79.59 ,44.85 ,1.43 ,3.50 ,21192252.76 ,55.15 ,,
A128940,한미약품,12,2012,Annual,835591466 ,416870818 ,200690522 ,116463109 ,256845168 ,835591466 ,426248298 ,282034552 ,34032288 ,80821172 ,36547411 ,409343168 ,674005087 ,279326076 ,48143348 ,79986795 ,15656412 ,28754748 ,63268202 ,(41305491),12203488 ,48.99 ,37.50 ,104.13 ,76.55 ,41.44 ,7.30 ,7.14 ,48143347.56 ,58.56 ,,
A128940,한미약품,12,2013,Annual,880869229 ,451772129 ,218038852 ,105792223 ,259377148 ,880869229 ,417954180 ,233860415 ,38401181 ,103851276 ,12010710 ,462915049 ,730133510 ,313679683 ,61895245 ,94965049 ,22595308 ,50534448 ,85991521 ,(38332906),(32248353),52.55 ,31.89 ,90.29 ,60.68 ,42.96 ,11.59 ,8.48 ,61895244.57 ,57.04 ,,
A128940,한미약품,12,2014,Annual,1033334526 ,537719065 ,285810887 ,133069040 ,327872025 ,1033334526 ,444088361 ,182354086 ,52826399 ,35555941 ,94113851 ,589246166 ,761279849 ,338776803 ,34452014 ,135167920 ,15467176 ,43295071 ,(32819709),(69203330),85122631 ,57.02 ,26.34 ,75.37 ,46.20 ,44.50 ,8.23 ,4.53 ,34452014.23 ,55.50 ,,
A128940,한미약품,12,2015,Annual,1722592753 ,1145121146 ,777709824 ,158143405 ,415734361 ,1722592753 ,977784819 ,673621349 ,56176661 ,37484480 ,103100000 ,744807934 ,1317534519 ,398250966 ,211799976 ,167987152 ,45537021 ,162060447 ,101712291 ,(114374771),94544874 ,43.24 ,21.33 ,131.28 ,49.33 ,30.23 ,24.30 ,16.08 ,211799975.64 ,69.77 ,,
A128940,한미약품,12,2016,Annual,1596970589 ,840741793 ,250490297 ,190381477 ,598936037 ,1596970589 ,862453635 ,544144964 ,50598946 ,77418329 ,49700000 ,734516954 ,882724835 ,421869255 ,26771865 ,142894305 ,18761016 ,30299648 ,412965176 ,(355148743),(62944874),45.99 ,20.80 ,117.42 ,45.23 ,47.79 ,4.10 ,3.03 ,26771865.36 ,52.21 ,,
A128940,한미약품,12,2017,Annual,1660934086 ,658090966 ,247054059 ,232124403 ,790051542 ,1660934086 ,868509824 ,639175467 ,46566648 ,170212137 ,146400000 ,792424262 ,916586235 ,398182018 ,82163676 ,151288986 ,23053355 ,68973581 ,(62905201),(152887592),137746327 ,47.71 ,28.67 ,109.60 ,60.10 ,43.44 ,9.03 ,8.96 ,82163675.89 ,56.56 ,,
A128940,한미약품,12,2018,Annual,1691209669 ,564093421 ,176903801 ,247755418 ,900316958 ,1691209669 ,901953197 ,434972757 ,44475417 ,201500000 ,216600000 ,789256471 ,1015962250 ,475046696 ,83573576 ,165905667 ,22965511 ,34156166 ,25982256 ,(145827896),140443509 ,46.67 ,37.32 ,114.28 ,79.97 ,46.76 ,4.32 ,8.23 ,83573576.29 ,53.24 ,,
A128940,한미약품,12,2019,Annual,1913706258 ,662204137 ,184649099 ,326727357 ,991417179 ,1913706258 ,1091444833 ,471803222 ,37509150 ,213100000 ,221000000 ,822261425 ,1113649784 ,481167542 ,103877846 ,194288043 ,28342840 ,63867248 ,12446620 ,(172943538),198598148 ,42.97 ,44.50 ,132.74 ,103.56 ,43.21 ,7.93 ,9.33 ,103877846.13 ,56.79 ,,
A128940,한미약품,12,2020,Annual,1882026593 ,614373231 ,144395136 ,308538231 ,986618389 ,1882026593 ,1050137119 ,533451266 ,32214491 ,238100000 ,179342480 ,831889475 ,1075853605 ,494935311 ,48976342 ,212387105 ,29040175 ,17289715 ,151534950 ,(45166203),(65190053),44.20 ,42.62 ,126.24 ,96.43 ,46.00 ,2.09 ,4.55 ,48976342.01 ,54.00 ,,
A128940,한미약품,12,2021,Annual,1936728687 ,703961594 ,217428147 ,250188727 ,944521504 ,1936728687 ,1008469279 ,648938236 ,42833379 ,255900000 ,180771120 ,928259409 ,1203185653 ,570433411 ,125415875 ,146027429 ,30662645 ,81478224 ,201923207 ,(43388835),(113330636),47.93 ,39.05 ,108.64 ,81.47 ,47.41 ,9.26 ,10.42 ,125415874.76 ,52.59 ,,
A128940,한미약품,12,2022,Annual,1924585731 ,694158251 ,178356804 ,266185405 ,887558838 ,1924585731 ,915359049 ,676748303 ,39709501 ,369100000 ,142399760 ,1009226682 ,1331546600 ,612993540 ,158090311 ,154316776 ,35231823 ,101558192 ,162268943 ,(181408084),(36866795),52.44 ,35.25 ,90.70 ,67.21 ,46.04 ,10.48 ,11.87 ,158090311.46 ,53.96 ,,
A128940,한미약품,12,2023,Annual,1898668376 ,730623668 ,168139407 ,288813765 ,833202249 ,1898668376 ,798457732 ,704762991 ,45180264 ,336100000 ,82028400 ,1100210644 ,1490887464 ,661638121 ,220691065 ,181769141 ,33183892 ,165366178 ,216537615 ,(183472198),(126786667),57.95 ,30.17 ,72.57 ,52.07 ,44.38 ,15.68 ,14.80 ,220691065.03 ,55.62 ,,
A128940,한미약품,12,2024,Annual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A005940,NH투자증권,3,2010,Annual,21498528000 ,,,,325751000 ,21498528000 ,18570722000 ,,,,,2927806000 ,752074000 ,,203073000 ,0 ,26294000 ,173381000 ,646480000 ,(1537721000),941023000 ,13.62 ,47.37 ,634.29 ,347.86 ,,N/A(IFRS),5.68 ,203073000.00 ,21.05 ,,
A005940,NH투자증권,3,2011,Annual,22984987000 ,,,,317011000 ,22984987000 ,19535243000 ,,,,,3449744000 ,825282000 ,,233079000 ,0 ,17780000 ,169801000 ,273645000 ,503326000 ,(696281000),15.01 ,38.66 ,566.28 ,257.57 ,,5.32 ,6.46 ,233079000.00 ,22.89 ,,
A005940,NH투자증권,3,2012,Annual,27256518000 ,,,,304554000 ,27256518000 ,23772628000 ,,,,,3483890000 ,670683000 ,,109192000 ,0 ,13613000 ,87491000 ,(3957652000),1213801000 ,2614578000 ,12.78 ,42.33 ,682.36 ,331.16 ,,2.52 ,2.85 ,109192000.00 ,17.49 ,,
A005940,NH투자증권,12,2013,Annual,29985901000 ,,,,298485000 ,29985901000 ,26538449000 ,,,,,3447452000 ,419293000 ,,22410000 ,0 ,10227000 ,16008000 ,(855389000),(489936000),1497286000 ,11.50 ,43.54 ,769.80 ,378.75 ,,0.46 ,0.71 ,22410000.00 ,13.30 ,,
A005940,NH투자증권,12,2014,Annual,41059175000 ,,,,287117000 ,41059175000 ,36681087000 ,,,,,4378088000 ,709129000 ,,125470000 ,0 ,9307000 ,81265000 ,(812983000),(338257000),1555312000 ,10.66 ,42.43 ,837.83 ,397.97 ,,2.08 ,2.60 ,125470000.00 ,14.69 ,,
A005940,NH투자증권,12,2015,Annual,41706316000 ,,,,293811000 ,41706316000 ,37155772000 ,,,,,4550544000 ,1076755000 ,,314131000 ,0 ,18607000 ,214240000 ,635297000 ,(200124000),154678000 ,10.91 ,42.12 ,816.51 ,386.03 ,,4.80 ,4.49 ,314131000.00 ,15.37 ,,
A005940,NH투자증권,12,2016,Annual,42970595000 ,,,,307505000 ,42970595000 ,38321817000 ,,,,,4648778000 ,934752000 ,,301947000 ,0 ,20600000 ,236221000 ,2253116000 ,(2295650000),(516621000),10.82 ,39.96 ,824.34 ,369.40 ,,5.14 ,3.42 ,301947000.00 ,10.57 ,,
A005940,NH투자증권,12,2017,Annual,43892739000 ,,,,300349000 ,43892739000 ,39056532000 ,,,,,4836207000 ,1168394000 ,,459204000 ,0 ,21010000 ,349633000 ,876302000 ,(2173312000),1220962000 ,11.02 ,42.13 ,807.59 ,382.40 ,,7.37 ,4.81 ,459204000.00 ,12.24 ,,
A005940,NH투자증권,12,2018,Annual,53422572000 ,,,,296788000 ,53422572000 ,48368769000 ,,,,,5053803000 ,1231629000 ,,540144000 ,0 ,14011000 ,361473000 ,(1595476000),960251000 ,729313000 ,9.46 ,36.38 ,957.08 ,384.52 ,,7.31 ,5.84 ,540144000.00 ,13.33 ,,
A005940,NH투자증권,12,2019,Annual,50075052000 ,,,,126205000 ,50075052000 ,44682967000 ,,,,,5392085000 ,1387303000 ,,575387000 ,0 ,21405000 ,476378000 ,67614000 ,(455462000),763801000 ,10.77 ,40.38 ,828.68 ,375.04 ,,9.12 ,5.00 ,575387000.00 ,12.06 ,,
A005940,NH투자증권,12,2020,Annual,62738433000 ,,,,139621000 ,62738433000 ,56935559000 ,,,,,5802874000 ,1680859000 ,,787251000 ,0 ,16570000 ,576878000 ,(4657624000),(1790428000),6678413000 ,9.25 ,43.14 ,981.16 ,466.38 ,,10.31 ,6.17 ,787251000.00 ,13.16 ,,
A005940,NH투자증권,12,2021,Annual,58541999000 ,,,,161340000 ,58541999000 ,51718694000 ,,,,,6823305000 ,2340570000 ,,1293945000 ,0 ,28559000 ,931464000 ,3459172000 ,205716000 ,(3607353000),11.66 ,40.12 ,757.97 ,344.23 ,,14.75 ,12.26 ,1293945000.00 ,22.18 ,,
A005940,NH투자증권,12,2022,Annual,53428267000 ,,,,182138000 ,53428267000 ,46200211000 ,,,,,7228056000 ,1366433000 ,,521357000 ,0 ,24333000 ,302928000 ,6628765000 ,(3648063000),(2403414000),13.53 ,40.32 ,639.18 ,298.06 ,,4.31 ,4.64 ,521357000.00 ,12.17 ,,
A005940,NH투자증권,12,2023,Annual,56697893000 ,,,,182713000 ,56697893000 ,49084465000 ,,,,,7613428000 ,1678477000 ,,725757000 ,0 ,26351000 ,553048000 ,(1154046000),1666043000 ,(313867000),13.43 ,38.51 ,644.71 ,286.78 ,,7.45 ,7.00 ,725757000.00 ,16.18 ,,
A005940,NH투자증권,12,2024,Annual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A000720,현대건설,12,2010,Annual,10996413113 ,7872207890 ,870524910 ,1334317323 ,1097146299 ,10996413113 ,7058031609 ,5692071906 ,1985468730 ,262177105 ,77705064 ,3938381504 ,11377879702 ,10051000001 ,788574095 ,211092000 ,14344000 ,547031296 ,679751162 ,(238100922),(75301070),35.82 ,9.02 ,179.21 ,25.19 ,88.34 ,N/A(IFRS),6.93 ,788574095.27 ,11.66 ,,
A000720,현대건설,12,2011,Annual,11871889000 ,8711302000 ,986992000 ,1282738000 ,1120325000 ,11871889000 ,7508415000 ,5772909000 ,2206488000 ,169672000 ,181197000 ,4363474000 ,11920167000 ,10751856000 ,735596000 ,93468000 ,11400000 ,685139000 ,(155752000),(68725000),345077000 ,36.75 ,12.00 ,172.07 ,32.66 ,90.20 ,16.51 ,6.17 ,735596000.00 ,9.80 ,,
A000720,현대건설,12,2012,Annual,12746829000 ,9610665000 ,1410161000 ,1128456000 ,1144030000 ,12746829000 ,7990893000 ,6149756000 ,2204102000 ,185900000 ,223380000 ,4755936000 ,13324821000 ,12075949000 ,760408000 ,73874000 ,11506000 ,566960000 ,28135000 ,(208077000),185506000 ,37.31 ,13.31 ,168.02 ,35.67 ,90.63 ,12.43 ,5.71 ,760408000.00 ,9.37 ,,
A000720,현대건설,12,2013,Annual,14666501000 ,11042820000 ,1313236000 ,1285689000 ,1638221000 ,14666501000 ,9532257000 ,6909209000 ,2418312000 ,239094000 ,601358000 ,5134244000 ,13852042000 ,12732365000 ,704097000 ,62059000 ,10024000 ,499389000 ,117468000 ,(221228000),134544000 ,35.01 ,15.69 ,185.66 ,44.83 ,91.92 ,10.10 ,5.08 ,704097000.00 ,8.08 ,,
A000720,현대건설,12,2014,Annual,18244600000 ,13441148000 ,1792310000 ,1336864000 ,1710644000 ,18244600000 ,11457294000 ,8240763000 ,2916720000 ,275595000 ,614570000 ,6787306000 ,17276480000 ,15864906000 ,829195000 ,60383000 ,13801000 ,479340000 ,426038000 ,324555000 ,(80221000),37.20 ,14.24 ,168.80 ,38.27 ,91.83 ,8.04 ,4.80 ,829195000.00 ,8.17 ,,
A000720,현대건설,12,2015,Annual,19350103000 ,14228424000 ,2494795000 ,1328564000 ,1754185000 ,19350103000 ,11959465000 ,8575299000 ,2864954000 ,198536000 ,459873000 ,7390638000 ,19233180000 ,17508138000 ,1089328000 ,63472000 ,14455000 ,663778000 ,596001000 ,(1173812000),30709000 ,38.19 ,13.61 ,161.82 ,35.62 ,91.03 ,9.36 ,5.66 ,1089328000.00 ,8.97 ,,
A000720,현대건설,12,2016,Annual,19873443000 ,14937924000 ,2555190000 ,1199362000 ,1498089000 ,19873443000 ,11748798000 ,8749576000 ,2666981000 ,163407000 ,431693000 ,8124645000 ,18825015000 ,16895275000 ,1158959000 ,87620000 ,14813000 ,731713000 ,1086520000 ,(775201000),(176854000),40.88 ,12.88 ,144.61 ,31.51 ,89.75 ,9.43 ,6.16 ,1158959000.00 ,10.25 ,,
A000720,현대건설,12,2017,Annual,18431902000 ,13249840000 ,1966367000 ,2105517000 ,1398791000 ,18431902000 ,9958964000 ,7219038000 ,2347746000 ,362580000 ,348102000 ,8472938000 ,16887090000 ,15108126000 ,986105000 ,85934000 ,10592000 ,371564000 ,514404000 ,(16252000),(380936000),45.97 ,12.38 ,117.54 ,26.93 ,89.47 ,4.48 ,5.84 ,986105000.00 ,10.53 ,,
A000720,현대건설,12,2018,Annual,18054609000 ,13336768000 ,2176726000 ,1947052000 ,1436574000 ,18054609000 ,9762753000 ,6860875000 ,2256754000 ,272242000 ,458363000 ,8291856000 ,16730894000 ,15069747000 ,839989000 ,109949000 ,0 ,535303000 ,249524000 ,(92043000),(37290000),45.93 ,13.33 ,117.74 ,29.02 ,90.07 ,6.39 ,5.02 ,839989000.00 ,9.93 ,,
A000720,현대건설,12,2019,Annual,18226972000 ,13171993000 ,1984170000 ,1723425000 ,1419749000 ,18226972000 ,9511990000 ,6770867000 ,1696586000 ,415114000 ,503417000 ,8714982000 ,17278792000 ,15552887000 ,859667000 ,151432000 ,0 ,573331000 ,478916000 ,(151156000),15264000 ,47.81 ,14.61 ,109.15 ,30.55 ,90.01 ,6.74 ,4.98 ,859667000.00 ,9.99 ,,
A000720,현대건설,12,2020,Annual,17939274000 ,13398943000 ,1501639000 ,1125479000 ,967470000 ,17939274000 ,9172896000 ,6467725000 ,1674607000 ,276697000 ,266197000 ,8766378000 ,16970859000 ,15573996000 ,548972000 ,177527000 ,0 ,227697000 ,1729721000 ,(1219172000),95488000 ,48.87 ,14.46 ,104.64 ,29.59 ,91.77 ,2.61 ,3.23 ,548972000.00 ,8.23 ,,
A000720,현대건설,12,2021,Annual,19637264000 ,14526404000 ,1634832000 ,718247000 ,1012128000 ,19637264000 ,10207973000 ,7613217000 ,2166796000 ,108786000 ,163871000 ,9429291000 ,18065534000 ,16268298000 ,753504000 ,190025000 ,0 ,554377000 ,1009401000 ,(798316000),(492604000),48.02 ,11.51 ,108.26 ,23.97 ,90.05 ,6.09 ,4.17 ,753504000.00 ,9.95 ,,
A000720,현대건설,12,2022,Annual,20911708000 ,15516744000 ,2015829000 ,855394000 ,1048810000 ,20911708000 ,10987431000 ,8757397000 ,2598796000 ,83142000 ,193531000 ,9924277000 ,21239082000 ,19726334000 ,574902000 ,178612000 ,0 ,470876000 ,(143474000),1853258000 ,(658184000),47.46 ,8.77 ,110.71 ,18.48 ,92.88 ,4.87 ,2.71 ,574902000.00 ,7.12 ,,
A000720,현대건설,12,2023,Annual,23714495000 ,18613430000 ,3378696000 ,815625000 ,1204520000 ,23714495000 ,13258980000 ,10356647000 ,3959030000 ,248744000 ,563609000 ,10455515000 ,29651357000 ,27948549000 ,785430000 ,138787000 ,0 ,654281000 ,(714716000),562566000 ,365989000 ,44.09 ,10.11 ,126.81 ,22.92 ,94.26 ,6.42 ,2.65 ,785430000.00 ,5.74 ,,
A000720,현대건설,12,2024,Annual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A180640,한진칼,12,2010,Annual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A180640,한진칼,12,2011,Annual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A180640,한진칼,12,2012,Annual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A180640,한진칼,12,2013,Annual,1425205737 ,374221117 ,42221548 ,1720575 ,509913922 ,1425205737 ,668056960 ,274712073 ,5161358 ,90000000 ,120088651 ,757148777 ,241375290 ,187760022 ,28978681 ,192781 ,1273135 ,16178208 ,25034527 ,(132026967),39227312 ,53.13 ,33.86 ,88.23 ,63.74 ,77.79 ,,12.01 ,28978680.72 ,22.21 ,,
A180640,한진칼,12,2014,Annual,2416821444 ,337841672 ,37795130 ,2133909 ,605034355 ,2416821444 ,791565564 ,307196099 ,3641034 ,102600000 ,132934220 ,1625255880 ,624969749 ,478937856 ,75525032 ,266985 ,7961296 ,324085761 ,117760028 ,(84675558),(32101938),67.25 ,20.57 ,48.70 ,30.58 ,76.63 ,27.21 ,12.08 ,75525031.54 ,23.37 ,,
A180640,한진칼,12,2015,Annual,2315048939 ,330611449 ,52070384 ,2047261 ,580730955 ,2315048939 ,846537513 ,366157613 ,5658004 ,90000000 ,174836545 ,1468511426 ,722309232 ,563112374 ,74278876 ,0 ,5747073 ,(193723899),119378311 ,(93004669),(4031840),63.43 ,22.47 ,57.65 ,35.43 ,77.96 ,(12.52),10.28 ,74278876.07 ,22.04 ,,
A180640,한진칼,12,2016,Annual,2062032036 ,378526072 ,56029100 ,1928204 ,596962328 ,2062032035 ,955546724 ,760271680 ,5983128 ,173100000 ,0 ,1106485311 ,991024369 ,797993331 ,98977830 ,0 ,5240142 ,(422943694),138825621 ,(257010832),80673624 ,53.66 ,29.93 ,86.36 ,55.78 ,80.52 ,(32.85),9.99 ,98977829.88 ,19.48 ,,
A180640,한진칼,12,2017,Annual,2775783760 ,725589604 ,52698883 ,1902114 ,592497465 ,2775783760 ,1062253607 ,736331908 ,5956672 ,294100000 ,225000000 ,1713530153 ,1149657255 ,932448881 ,115286289 ,0 ,6384290 ,229432997 ,164427907 ,(312966537),313982798 ,61.73 ,22.87 ,61.99 ,37.04 ,81.11 ,16.27 ,10.03 ,115286289.31 ,18.89 ,,
A180640,한진칼,12,2018,Annual,2850066743 ,854304902 ,52412125 ,5288159 ,640483282 ,2850066743 ,1126137598 ,652071285 ,6019376 ,329000000 ,299375000 ,1723929145 ,1304892515 ,1046267962 ,108792138 ,0 ,6004503 ,(12795634),78195036 ,(282447421),54320767 ,60.49 ,25.66 ,65.32 ,42.43 ,80.18 ,(0.74),8.34 ,108792138.05 ,19.82 ,,
A180640,한진칼,12,2019,Annual,2693659191 ,666698314 ,52380305 ,6132265 ,594457066 ,2693659191 ,1272981765 ,599446947 ,6911008 ,125000000 ,282500000 ,1420677426 ,1203497717 ,1068895155 ,(3881274),0 ,4897882 ,(260570999),130644238 ,213786694 ,(300757184),52.74 ,33.01 ,89.60 ,62.59 ,88.82 ,(16.57),(0.32),(3881273.80),11.18 ,,
A180640,한진칼,12,2020,Annual,3488569253 ,1198348147 ,11938649 ,2515341 ,544221666 ,3488569253 ,1824304096 ,888568076 ,2270315 ,254000000 ,274375000 ,1664265157 ,408827146 ,538926475 ,(221140549),0 ,0 ,(341532739),(186865577),(878210120),1048931410 ,47.71 ,41.51 ,109.62 ,87.01 ,131.82 ,(22.14),(54.09),(221140549.16),(31.82),,
A180640,한진칼,12,2021,Annual,3754742183 ,405787583 ,14730771 ,2608081 ,513416187 ,3754742183 ,1930524164 ,1307068969 ,3051292 ,209000000 ,130000000 ,1824218019 ,148424842 ,104299153 ,(9927827),0 ,224846 ,(35695759),(46269187),(69973786),112046217 ,48.58 ,40.75 ,105.83 ,83.88 ,70.27 ,(2.05),(6.69),(9927826.51),29.73 ,,
A180640,한진칼,12,2022,Annual,3915077621 ,537969467 ,21819273 ,4197201 ,521956503 ,3915077621 ,1339020434 ,978767254 ,5049672 ,54000000 ,200000000 ,2576057187 ,200336082 ,123247928 ,14487192 ,0 ,459488 ,659568334 ,(3563195),331760314 ,(298391076),65.80 ,26.46 ,51.98 ,40.21 ,61.52 ,29.98 ,7.23 ,14487192.39 ,38.48 ,,
A180640,한진칼,12,2023,Annual,3784921894 ,357038127 ,29644892 ,4693099 ,553557882 ,3784921894 ,931046374 ,591306739 ,6276150 ,39000000 ,230000000 ,2853875520 ,275726818 ,165340056 ,42843084 ,0 ,395742 ,388329014 ,135467613 ,280991505 ,(524185370),75.40 ,16.28 ,32.62 ,21.60 ,59.97 ,14.30 ,15.54 ,42843084.23 ,40.03 ,,
A180640,한진칼,12,2024,Annual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A036570,엔씨소프트,12,2010,Annual,1023541800 ,722757844 ,70397607 ,1308194 ,196488472 ,1023541800 ,262283799 ,191694020 ,3399365 ,0 ,0 ,761258001 ,659671818 ,124816307 ,222264641 ,79322810 ,12879020 ,144261037 ,220502552 ,(252516190),(5168002),74.37 ,0.36 ,34.45 ,0.48 ,18.92 ,N/A(IFRS),33.69 ,222264641.36 ,81.08 ,,
A036570,엔씨소프트,12,2011,Annual,1113431660 ,638973439 ,72661317 ,1264002 ,366332503 ,1113431660 ,244968180 ,198682915 ,116216 ,12379700 ,0 ,868463480 ,608878406 ,139146699 ,135722444 ,81291486 ,15947588 ,117676060 ,138554553 ,(127420320),(11650200),78.00 ,1.11 ,28.21 ,1.43 ,22.85 ,14.44 ,22.29 ,135722444.10 ,77.15 ,,
A036570,엔씨소프트,12,2012,Annual,1316825985 ,674303526 ,76702371 ,2038585 ,425828132 ,1316825985 ,296262423 ,235652440 ,6727055 ,12174426 ,0 ,1020563562 ,753520026 ,226175983 ,151252046 ,88077188 ,26297411 ,153666726 ,210641887 ,(146451179),5512609 ,77.50 ,0.92 ,29.03 ,1.19 ,30.02 ,16.27 ,20.07 ,151252046.48 ,69.98 ,,
A036570,엔씨소프트,12,2013,Annual,1479521682 ,785504545 ,81390284 ,934547 ,248310440 ,1479521682 ,320758501 ,251845267 ,7522098 ,3429725 ,0 ,1158763181 ,756655651 ,220451748 ,205235211 ,66836845 ,15376422 ,158695768 ,236187664 ,(213641451),(17410486),78.32 ,0.23 ,27.68 ,0.30 ,29.14 ,14.56 ,27.12 ,205235211.16 ,70.86 ,,
A036570,엔씨소프트,12,2014,Annual,1698826128 ,1019545798 ,89755150 ,708400 ,240839262 ,1698826128 ,323231514 ,245386467 ,8379723 ,0 ,0 ,1375594614 ,838718200 ,220277005 ,278188111 ,73777641 ,16571088 ,227519296 ,263580917 ,(175532315),(12294124),80.97 ,0.00 ,23.50 ,0.00 ,26.26 ,17.95 ,33.17 ,278188111.02 ,73.74 ,,
A036570,엔씨소프트,12,2015,Annual,2219197320 ,1082774018 ,88963243 ,685710 ,233821887 ,2219197320 ,430262047 ,337541366 ,11236085 ,0 ,0 ,1788935273 ,838297603 ,202683140 ,237466378 ,100074712 ,26342431 ,166350442 ,241337234 ,(516851617),310187228 ,80.61 ,0.00 ,24.05 ,0.00 ,24.18 ,10.51 ,28.33 ,237466377.64 ,75.82 ,,
A036570,엔씨소프트,12,2016,Annual,2360802862 ,1191628830 ,158456941 ,665606 ,224654949 ,2360802862 ,465295074 ,284355733 ,6657723 ,0 ,0 ,1895507788 ,983556874 ,187580188 ,328762462 ,119625951 ,32427326 ,271381872 ,112022509 ,(138664241),(73824159),80.29 ,6.34 ,24.55 ,7.90 ,19.07 ,14.73 ,33.43 ,328762462.17 ,80.93 ,,
A036570,엔씨소프트,12,2017,Annual,3526567161 ,1772726949 ,193018228 ,513205 ,229062631 ,3526567161 ,797327861 ,455797606 ,2084757 ,0 ,0 ,2729239300 ,1758721722 ,0 ,585018962 ,284567624 ,80918109 ,444043112 ,595173210 ,(459622828),(79738477),77.39 ,4.25 ,29.21 ,5.49 ,0.00 ,19.20 ,33.26 ,585018961.72 ,100.00 ,,
A036570,엔씨소프트,12,2018,Annual,2941278714 ,1576408673 ,148499864 ,1004089 ,233876559 ,2941278714 ,562307309 ,473074463 ,1646911 ,5065900 ,0 ,2378971405 ,1715115508 ,0 ,614929312 ,274677676 ,56888330 ,421467651 ,352800469 ,68346556 ,(424352686),80.88 ,5.27 ,23.64 ,6.52 ,0.00 ,16.50 ,35.85 ,614929312.38 ,100.00 ,,
