,종목명,업종명,종목코드,결산월,회계연도,주기,총자산(천원),유동자산(천원),매출채권(천원),재고자산(천원),유형자산(천원),부채및자본총계(천원),총부채(천원),유동부채(천원),매입채무(천원),단기차입금(천원),장기차입금(천원),총자본(천원),매출액(천원),매출원가(천원),영업이익(천원),연구개발비(천원),광고선전비(천원),당기순이익(천원),영업활동으로인한현금흐름(천원),투자활동으로인한현금흐름(천원),재무활동으로인한현금흐름(천원),자기자본비율(%),차입금의존도(%),부채비율(%),차입금비율(%),*매출원가율(%),ROE(당기순이익)(%),영업이익률(%),EBIT(천원),매출총이익률(%)
81,DI동일,유통업,A001530,12,2010,Annual,947732235,303371090,79309250,136280210,527861875,947732235,359911066,243279707,40781287,0,0,587821169,704470635,538205330,36443782,0,4707491,24549688,2550154,-40036333,41653937,62.02,0,61.23,0,76.4,N/A(IFRS),5.17,36443781.56,23.6
452,LG화학,화학,A051910,12,2012,Annual,16581153000,7452938000,3131051000,2627930000,8348178000,16581153000,5815798000,4338012000,1522395000,1666662000,594018000,10765355000,23263019000,19955076000,1910323000,0,20330000,1506345000,1765709000,-2654608000,246099000,64.93,17.77,54.02,27.37,85.78,14.72,8.21,1910323000,14.22
445,LG전자,전기전자,A066570,12,2014,Annual,37068420000,17482698000,7683915000,5711273000,10596853000,37068420000,24077323000,15680577000,6741710000,1164790000,2131877000,12991097000,59040767000,45299122000,1828557000,2264286000,0,501357000,2029186000,-2396714000,64296000,35.05,24.29,185.34,69.3,76.73,3.9,3.1,1828557000,23.27
670,SK텔레콤,통신업,A017670,12,2014,Annual,27941233000,5083148000,2392150000,267667000,10567701000,27941233000,12692963000,5420310000,275495000,366600000,149720000,15248270000,17163798000,0,1825105000,390943000,415857000,1799320000,3677385000,-3683165000,-559399000,54.57,24.87,83.24,45.58,0,12.23,10.63,1825105000,100
455,LG화학,화학,A051910,12,2015,Annual,18578728000,8655605000,3236622000,2338553000,8867209000,18578728000,5475206000,4798981000,1172488000,1839678000,274069000,13103522000,20206583000,16540541000,1823568000,84901000,16649000,1148531000,3172130000,-1697784000,-757467000,70.53,14.31,41.78,20.29,81.86,9.05,9.02,1823568000,18.14
404,LG,기타금융,A003550,12,2018,Annual,22835911000,4613085000,2755238000,116148000,1877748000,22835911000,4671433000,3039531000,1634670000,72956000,157799000,18164478000,7743355000,5619366000,1821256000,33731000,6348000,1882897000,494943000,-658633000,-126414000,79.54,6.65,25.72,8.37,72.57,10.96,23.52,1821256000,27.43
4319,한화,화학,A000880,12,2018,Annual,1.70E+11,13720522000,3975910000,3879808000,11480140000,1.70E+11,1.53E+11,14870001000,2236423000,4007952000,3283493000,16953035000,48740153000,44479231000,1806148000,0,81133000,799340000,2749201000,-2632220000,1991313000,10,7.59,900.11,75.87,91.26,4.86,3.71,1806148000,8.74
150,GS,기타금융,A078930,12,2016,Annual,20341172000,2472848000,965105000,335373000,7865518000,20341172000,11420898000,3770931000,828064000,547133000,2499022000,8920274000,13462426000,10273002000,1754224000,0,18793000,923311000,851682000,-523589000,-336346000,43.85,41.9,128.03,95.55,76.31,10.85,13.03,1754224000,23.69
370,KT,통신업,A030200,12,2011,Annual,32085409000,9790659000,4791440000,674727000,14022695000,32085409000,19547600000,8745125000,1635361000,391658000,442251000,12537809000,21272033000,0,1748409000,159935000,172160000,1452019000,2150309000,-2647997000,768472000,39.08,34.7,155.91,88.81,0,12.15,8.22,1748409000,100
90,DL,화학,A000210,12,2010,Annual,9743169232,6446652628,992338732,1220318641,1386042388,9743169232,5503042337,4260625369,1132445000,680206000,173946443,4240126895,7437579437,6559772630,387609050,0,24075000,357959926,600903608,-436513546,-78427323,43.52,19.37,129.78,44.52,88.2,N/A(IFRS),5.21,387609049.6,11.8
453,LG화학,화학,A051910,12,2013,Annual,17446464000,8031617000,3220504000,2564031000,8559609000,17446464000,5720802000,4597877000,1268291000,1719658000,404654000,11725662000,23143612000,19834673000,1743044000,0,16175000,1270613000,2182884000,-1310258000,-198802000,67.21,17.26,48.79,25.67,85.7,11.3,7.53,1743044000,14.3
668,SK텔레콤,통신업,A017670,12,2012,Annual,25595559623,5294420978,1954920332,242145567,9712718716,25595559623,12740777306,6174895434,253884391,600244564,369236902,12854782317,16141409477,0,1730049433,304557475,384353297,1115662553,3999664146,-5309583793,585266657,50.22,26.82,99.11,53.39,0,8.72,10.72,1730049433,100
671,SK텔레콤,통신업,A017670,12,2015,Annual,28581387000,5160242000,2344867000,273556000,10371256000,28581387000,13207291000,5256493000,279782000,260000000,121553000,15374096000,17136734000,0,1708006000,315790000,405005000,1515885000,3778129000,-2880499000,-964583000,53.79,26.74,85.91,49.72,0,9.9,9.97,1708006000,100
659,SK이노베이션,화학,A096770,12,2012,Annual,33831080372,17885165635,5523036938,6758731598,12324047879,33831080372,17483055650,12024817510,6225783253,1538100170,1237086000,16348024722,73330011478,69743724008,1699364288,149401000,173883000,1182351665,1161635588,-2461846802,-242043864,48.32,23.38,106.94,48.38,95.11,7.58,2.32,1699364288,4.89
541,S-Oil,화학,A010950,12,2011,Annual,13202741000,8824353000,2639085000,4617119000,3882460000,13202741000,7977417000,7235988000,2617848000,3054108000,23134000,5225324000,31913863000,29695742000,1697503000,0,0,1190976000,440043000,-980127000,563158000,39.58,28.35,152.67,71.63,93.05,24.48,5.32,1697503000,6.95
1756,롯데쇼핑,유통업,A023530,12,2011,Annual,33061119644,12728159505,432215307,2042285059,13285015249,33061119644,18382114821,9911008212,3188569186,1176920601,348618830,14679004823,22253087551,15377426667,1694898112,654422,296568679,1012600450,870997946,-1756563806,1595386407,44.4,30.81,125.23,69.39,69.1,7.15,7.62,1694898112,30.9
4317,한화,화학,A000880,12,2016,Annual,1.55E+11,12431879000,3700398000,2754900000,10327698000,1.55E+11,1.41E+11,13661160000,2580403000,3774769000,2976617000,14227936000,47120215000,43049746000,1685925000,0,75911000,1288691000,6097289000,-5857279000,1294684000,9.19,7.66,988.5,83.34,91.36,9.25,3.58,1685925000,8.64
410,LG디스플레이,전기전자,A034220,12,2015,Annual,22577160000,9531634000,4097836000,2351669000,10546020000,22577160000,9872204000,6606712000,2764694000,0,1526446000,12704956000,28383884000,24069572000,1625566000,1217929000,265755000,1023456000,2726577000,-2731929000,-174498000,56.27,18.71,77.7,33.25,84.8,8.36,5.73,1625566000,15.2
99,DN오토모티브,전기전자,A007340,12,2010,Annual,747482027,372160321,77069399,74735849,122889681,747482027,292768074,253574095,47930982,172512865,23541685,454713953,477868220,398942713,42441824,192909,123413,56833092,47460073,-61480615,42100581,60.83,26.23,64.39,43.12,83.48,N/A(IFRS),8.88,42441823.59,16.52
546,S-Oil,화학,A010950,12,2016,Annual,13959027000,7974398000,1154608000,2423440000,5710804000,13959027000,7567442000,4832781000,1140725000,1788608000,592420000,6391585000,16321843000,14020892000,1616889000,0,0,1205364000,1721991000,-1966919000,811125000,45.79,33.74,118.4,73.68,85.9,20.46,9.91,1616889000,14.1
1796,롯데케미칼,화학,A011170,12,2015,Annual,11467808899,5405499990,1006214038,1162746556,3964852432,11467808899,3912222824,2146107849,631579961,444775582,171805461,7555586075,11713338201,9646291211,1611119465,52709613,3379936,990655495,2595626910,-1273452581,-333868225,65.89,21.03,51.78,31.92,82.35,14.13,13.75,1611119465,17.65
149,GS,기타금융,A078930,12,2015,Annual,19023008000,1946287000,723297000,282659000,6944340000,19023008000,10925156000,2362339000,676592000,706897000,2402974000,8097852000,12179510000,9299043000,1604323000,0,19947000,509319000,652985000,-2944129000,2204441000,42.57,44.01,134.91,103.38,76.35,6.65,13.17,1604323000,23.65
673,SK텔레콤,통신업,A017670,12,2017,Annual,33428669000,6201799000,2126007000,272403000,10144882000,33428669000,15399474000,7109123000,351711000,130000000,211486000,18029195000,17520013000,0,1536626000,395276000,522753000,2657595000,3855820000,-3070607000,-826618000,53.93,23.25,85.41,43.11,0,15.57,8.77,1536626000,100
672,SK텔레콤,통신업,A017670,12,2016,Annual,31297663000,5996628000,2240926000,259846000,10374212000,31297663000,15181233000,6444099000,402445000,2614000,139716000,16116430000,17091816000,0,1535744000,344787000,438453000,1660101000,4243168000,-2462208000,-1044829000,51.49,24.51,94.2,47.6,0,10.54,8.99,1535744000,100
3999,한국전력,전기가스업,A015760,12,2013,Annual,1.56E+11,15269078000,7011143000,4279593000,1.30E+11,1.56E+11,1.04E+11,20213849000,3107082000,579327000,4538390000,51450736000,54037795000,50595638000,1518965000,166729000,28127000,174306000,6883907000,-14503272000,7933132000,33.08,39.72,202.28,120.06,93.63,0.34,2.81,1518965000,6.37
4423,현대제철,철강금속,A004020,12,2014,Annual,28933799402,6120637512,2135210428,2953972759,19572284839,28933799402,15119011830,5885585483,814381476,1866156486,3951602154,13814787572,16762359711,14441611789,1491138483,0,14479352,782295356,1936559205,-1131402279,-875419990,47.75,42.34,109.44,88.67,86.16,5.76,8.9,1491138483,13.84
3918,한국가스공사,전기가스업,A036460,12,2013,Annual,43666375501,12239446870,7154467517,2493238009,22457632740,43666375501,34733596500,8338404587,1672252594,3218492525,626352060,8932779001,38062712699,36214797648,1488206913,48174756,5252292,-203638809,1360132753,-4469284008,3125531914,20.46,66.74,388.83,326.26,95.15,-2.35,3.91,1488206913,4.85
108,DRB동일,화학,A004840,12,2010,Annual,470098590,200994578,99089259,55239781,225674252,470098590,271990676,217423305,42397160,117587004,23632149,198107914,389699028,300303350,28009298,7341355,518182,18293864,10657356,-16712363,16425196,42.14,33.74,137.29,80.07,77.06,N/A(IFRS),7.19,28009298.04,22.94
1758,롯데쇼핑,유통업,A023530,12,2013,Annual,38972565738,14291091788,647498369,3114492222,15788548471,38972565738,22047323324,12331882328,3533848832,1268463508,1312334551,16925242414,28211702494,19547020979,1485260918,1840506,349708024,880634147,1330665438,-1735627087,772200517,43.43,32.53,130.26,74.9,69.29,5.4,5.26,1485260918,30.71
1792,롯데케미칼,화학,A011170,12,2011,Annual,10746607904,4888629545,1605727665,1266628348,4307764920,10746607904,4588832732,2728479989,1779165788,178163603,170234759,6157775172,15699439575,13805330865,1470101403,29118592,2335737,1132553551,1618342725,-960317415,49285032,57.3,17.29,74.52,30.17,87.94,20.18,9.36,1470101403,12.06
384,KT&G,기타제조업,A033780,12,2016,Annual,9729420206,6520682753,1101057896,2214400998,1636589297,9729420206,2675026654,2132993397,103136000,136598786,115952586,7054393552,4468855746,1774287261,1468335664,37468000,267441000,1203244105,1488813404,-626544995,-483963366,72.51,2.6,37.92,3.59,39.7,18.11,32.86,1468335664,60.3
1757,롯데쇼핑,유통업,A023530,12,2012,Annual,36857044868,13070641857,623794217,2750304239,14825918215,36857044868,21138720057,11089018722,3313337359,2171551111,970332741,15718324811,25043680472,17415492536,1467467563,787508,335246556,1157637944,903974605,-3073643197,1161552263,42.65,32.9,134.48,77.14,69.54,7.62,5.86,1467467563,30.46
4424,현대제철,철강금속,A004020,12,2015,Annual,31936433537,6666847614,2194529981,3287218827,21410717553,31936433537,16416434935,6657440589,960330011,1893484852,4409825464,15519998602,16132512865,13701874414,1464141743,0,19011895,739166632,3075906332,-2204974609,-746235646,48.6,40.51,105.78,83.35,84.93,5.04,9.08,1464141743,15.07
4425,현대제철,철강금속,A004020,12,2016,Annual,32540832117,6794973725,2320283627,3407724268,21645220542,32540832117,16056043079,6813114745,1164338422,1105519933,4285664697,16484789037,16691511904,14230770140,1445365340,0,9069266,867127820,2916568140,-1975836583,-1016927996,50.66,37.1,97.4,73.23,85.26,5.42,8.66,1445365340,14.74
385,KT&G,기타제조업,A033780,12,2017,Annual,10020315627,6585733697,1038386605,2317801932,1775724005,10020315627,2160131492,1816392343,68537000,174656638,100588590,7860184135,4667193482,1905764652,1441057250,43552000,294767000,1211446576,1141485071,-669247068,-433779216,78.44,2.78,27.48,3.55,40.83,16.25,30.88,1441057250,59.17
375,KT,통신업,A030200,12,2016,Annual,30587733000,9643306000,2685652000,377981000,14312111000,30587733000,17792954000,9466147000,1235955000,153100000,584912000,12794779000,22743665000,0,1439979000,167881000,185560000,797844000,4770750000,-3484958000,-943271000,41.83,27.14,139.06,64.88,0,6.39,6.33,1439979000,100
117,DSR제강,철강금속,A069730,12,2010,Annual,156770638,73086377,38957929,24841152,54723244,156770638,65655229,52372102,8010760,32468122,7058000,91115409,147438236,122142558,10598771,496666,172209,12148758,351972,-11775030,10322592,58.12,25.34,72.06,43.6,82.84,N/A(IFRS),7.19,10598771.29,17.16
617,SK,기타금융,A034730,12,2015,Annual,96633809000,29765131000,10177906000,5643327000,39445286000,96633809000,56556559000,25919322000,7430851000,2726701000,2988187000,40077250000,39299525000,35382726000,1406753000,110569000,281395000,5549259000,4588856000,4329910000,-2225479000,41.47,32.83,141.12,79.15,90.03,26,3.58,1406753000,9.97
660,SK이노베이션,화학,A096770,12,2013,Annual,35288869208,16997439560,5138113053,7080009016,14334886085,35288869208,18373615454,11665349893,6030813882,2220863082,823036000,16915253754,66039305377,62765681531,1406417818,151331000,179874000,778733149,1378981886,-1979056748,634635341,47.93,25.17,108.62,52.51,95.04,4.68,2.13,1406417818,4.96
376,KT,통신업,A030200,12,2017,Annual,29730910000,9672412000,2959622000,457726000,13562319000,29730910000,16520310000,9474162000,1399287000,128300000,499735000,13210600000,23387267000,0,1375286000,168635000,197114000,561526000,3877749000,-3483245000,-1363499000,44.43,22.48,125.05,50.59,0,4.32,5.88,1375286000,100
547,S-Oil,화학,A010950,12,2017,Annual,15087451000,6774846000,1538758000,2790742000,7968693000,15087451000,8244831000,4544416000,1733325000,1355350000,804402000,6842620000,20891374000,18783141000,1373265000,0,0,1246489000,1143294000,-832240000,-598264000,45.35,32.11,120.49,70.79,89.91,18.84,6.57,1373265000,10.09
4426,현대제철,철강금속,A004020,12,2017,Annual,33373824864,7863495600,2650210821,4098232861,21339292881,33373824864,16338301856,6707217618,1255212158,886343897,4449665486,17035523008,19165963848,16733488117,1367550420,0,15102765,727540143,1719768999,-1234242659,-450344394,51.04,34.61,95.91,67.79,87.31,4.34,7.14,1367550420,12.69
383,KT&G,기타제조업,A033780,12,2015,Annual,8586509523,5490256719,1015351000,2069634958,1710135120,8586509523,2351662594,1830700381,101407000,206372613,30290528,6234846929,4134035080,1604612111,1366334874,36032000,247689000,1046154494,1258912454,-859431965,-376073215,72.61,3.82,37.72,5.26,38.81,17.6,33.05,1366334874,61.19
409,LG디스플레이,전기전자,A034220,12,2014,Annual,22967023000,9240629000,3444477000,2754098000,11402866000,22967023000,11183613000,7549556000,3391635000,223626000,1294289000,11783410000,26455529000,22667134000,1357255000,1164294000,106509000,917404000,2864521000,-3451279000,404659000,51.31,18.49,94.91,36.05,85.68,8.13,5.13,1357255000,14.32
397,LG,기타금융,A003550,12,2011,Annual,15160651000,3043089000,1723770000,326842000,2283455000,15160651000,4200204000,2621422000,1247669000,159822000,544703000,10960447000,10059024000,8277040000,1351052000,61374000,4224000,1029832000,710814000,-948450000,326263000,72.3,9.36,38.32,12.95,82.28,9.72,13.43,1351052000,17.72
126,E1,유통업,A017940,12,2010,Annual,3160705293,1132317227,430368323,477866684,838837871,3160705293,2070603618,1440436980,155695292,678840508,177248798,1090101675,5828580178,5417548463,78706216,0,36805349,82291390,-149465815,-7850254,137243452,34.49,43.01,189.95,124.72,92.95,N/A(IFRS),1.35,78706215.89,7.05
447,LG전자,전기전자,A066570,12,2016,Annual,37855269000,16990563000,7059889000,5171015000,11222428000,37855269000,24498527000,15744364000,6746361000,596541000,2199764000,13356742000,55367033000,41630293000,1337763000,2468628000,0,126315000,3157990000,-2390720000,-278833000,35.28,22.87,183.42,64.83,75.19,0.96,2.42,1337763000,24.81
26,CJ,기타금융,A001040,12,2018,Annual,31729548648,8869354295,3534816257,2023661340,12970204923,31729548648,19207738403,10998410550,2088316945,4106708423,1767900780,12521810245,29523435477,21170216737,1332475208,49770826,564177426,880027278,1541092351,-2126012873,827350780,39.46,37.96,153.39,96.19,71.71,7.18,4.51,1332475208,28.29
25,CJ,기타금융,A001040,12,2017,Annual,29325383064,8333253000,3551768653,1733006295,11492884161,29325383064,17333214255,9363258715,2034998735,2920089020,1592710545,11992168809,26898599989,18608585681,1325955339,57743357,520515907,1137728417,2240404302,-2863799623,718215319,40.89,36.14,144.54,88.37,69.18,9.79,4.93,1325955339,30.82
402,LG,기타금융,A003550,12,2016,Annual,19489442000,4663115000,2551435000,322857000,2481390000,19489442000,5269358000,3567302000,1635402000,190795000,352118000,14220084000,9673887000,7960838000,1322735000,13282000,6875000,1091258000,878198000,-343818000,-275450000,72.96,9.63,37.06,13.2,82.29,7.93,13.67,1322735000,17.71
411,LG디스플레이,전기전자,A034220,12,2016,Annual,24884336000,10484186000,4957993000,2287785000,12031449000,24884336000,11421948000,7058219000,2877326000,113209000,2599799000,13462388000,26504074000,22754270000,1311416000,1133972000,67636000,931508000,3640906000,-3189182000,307947000,54.1,19.2,84.84,35.5,85.85,7.12,4.95,1311416000,14.15
454,LG화학,화학,A051910,12,2014,Annual,18127646000,8146821000,3239283000,2711188000,8699536000,18127646000,5861794000,4809049000,1337866000,1749702000,428412000,12265852000,22577830000,19573940000,1310761000,86415000,16796000,854025000,1994425000,-1990659000,-437716000,67.66,16.18,47.79,23.92,86.7,7.12,5.81,1310761000,13.3
