,종목명,회계년,총자산증가율(전년동기)(%),유형자산증가율(전년동기)(%),매출액증가율(전년동기)(%),당기순이익(천원)
2165,유엔젤,2019,-9.69,9.32,-20.77,"-5,148,665"
2166,유엔젤,2020,5.13,-7.78,1.90,"-1,156,568"
2167,유엔젤,2021,27.07,-38.19,9.68,"14,606,476"
2168,유엔젤,2022,-1.12,3.27,1.22,"2,207,361"
2169,유엔젤,2023,3.16,-1.60,21.95,"1,436,087"
2170,유유제약,2019,1.84,8.03,9.36,"5,563,343"
2171,유유제약,2020,12.48,23.46,7.97,"2,412,605"
2172,유유제약,2021,24.59,3.33,17.87,"-920,289"
2173,유유제약,2022,1.15,1.17,20.08,"-4,425,393"
2174,유유제약,2023,1.54,0.02,-1.20,"-5,540,582"
2175,유한양행,2019,-2.60,-4.60,-2.53,"36,612,326"
2176,유한양행,2020,13.05,-0.49,9.42,"190,401,937"
2177,유한양행,2021,2.94,1.63,4.19,"99,126,678"
2178,유한양행,2022,0.36,7.19,5.22,"90,592,526"
2179,유한양행,2023,13.80,47.30,4.68,"134,031,517"
2180,율촌화학,2019,-1.26,-3.57,3.44,"18,212,448"
2181,율촌화학,2020,1.13,0.62,2.77,"20,177,728"
2182,율촌화학,2021,8.70,1.02,3.47,"8,452,590"
2183,율촌화학,2022,-2.04,1.23,-15.01,"-4,149,067"
2184,율촌화학,2023,3.95,3.38,-9.48,"-19,085,174"
2185,이건산업,2019,-2.66,1.84,-17.65,"1,016,877"
2186,이건산업,2020,-9.31,-13.47,-8.13,"1,685,632"
2187,이건산업,2021,9.41,-4.48,7.74,"11,662,013"
2188,이건산업,2022,5.61,-3.28,18.96,"5,355,718"
2189,이건산업,2023,0.06,-4.61,-5.40,"-5,593,470"
2190,이구산업,2019,1.03,-1.59,-7.44,"-3,359,895"
2191,이구산업,2020,3.16,-3.96,-3.50,"1,896,399"
2192,이구산업,2021,19.24,-5.20,64.76,"21,053,902"
2193,이구산업,2022,4.10,-0.19,28.49,"5,720,773"
2194,이구산업,2023,-6.92,-12.07,0.87,"656,314"
2195,이수페타시스,2019,-17.58,-23.02,-8.23,"-91,099,124"
2196,이수페타시스,2020,-6.56,-9.24,-23.53,"-13,504,623"
2197,이수페타시스,2021,15.48,-14.73,19.43,"-3,603,719"
2198,이수페타시스,2022,21.42,18.18,36.90,"102,473,038"
2199,이수페타시스,2023,14.73,46.21,5.04,"47,723,051"
2200,이수화학,2019,13.34,11.90,-1.14,"-21,989,834"
2201,이수화학,2020,-8.62,1.09,-13.24,"-143,142,309"
2202,이수화학,2021,20.63,-2.73,29.70,"96,522,426"
2203,이수화학,2022,1.64,20.11,17.52,"26,233,638"
2204,이수화학,2023,-7.96,-27.68,-0.31,"-28,074,913"
2205,이스타코,2019,-1.80,-95.43,-10.36,"10,952,190"
2206,이스타코,2020,-10.40,175.79,-75.26,"-57,403"
2207,이스타코,2021,16.11,183.64,19.82,"1,497,240"
2208,이스타코,2022,-2.80,-1.03,8.02,"-5,021,732"
2209,이스타코,2023,-0.36,7.74,74.00,"-2,921,579"
2210,이아이디,2019,156.56,66.36,16.22,"465,759"
2211,이아이디,2020,10.04,13.54,17.16,"-22,444,302"
2212,이아이디,2021,129.94,-3.17,34.63,"5,899,625"
2213,이아이디,2022,9.03,30.57,21.01,"-99,474,118"
2214,이아이디,2023,-17.38,7.11,3.87,"-93,125,001"
2215,이월드,2019,82.81,1.52,445.66,"12,866,243"
2216,이월드,2020,-7.05,-0.14,-28.23,"-15,416,352"
2217,이월드,2021,-3.28,3.31,-4.34,"-13,811,440"
2218,이월드,2022,-0.34,1.71,0.54,"5,633,004"
2219,이월드,2023,-2.33,1.03,-8.85,"-9,443,188"
2220,이화산업,2019,-1.74,-22.82,-10.70,"-4,773,244"
2221,이화산업,2020,-0.69,12.47,-17.14,"-3,680,801"
2222,이화산업,2021,-0.06,2.51,13.01,"59,161,557"
2223,이화산업,2022,-2.36,155.45,1.49,"864,473"
2224,이화산업,2023,-0.84,0.98,-19.52,"-2,102,670"
2225,인디에프,2019,8.20,16.45,2.49,"-3,238,304"
2226,인디에프,2020,-7.21,6.45,-24.57,"-21,671,230"
2227,인디에프,2021,-6.92,-20.66,-2.65,"-18,350,975"
2228,인디에프,2022,-7.21,-53.05,-8.99,"-10,174,563"
2229,인디에프,2023,-3.47,-18.40,-6.53,"-1,654,135"
2230,인스코비,2019,-11.46,258.01,29.31,"-24,195,257"
2231,인스코비,2020,49.89,97.14,-23.69,"9,096,423"
2232,인스코비,2021,43.44,6.40,23.95,"5,088,300"
2233,인스코비,2022,-7.47,4.54,6.99,"-7,408,063"
2234,인스코비,2023,-24.41,-2.83,30.17,"-30,303,127"
2235,인지컨트롤스,2019,11.53,26.83,-1.98,"-7,814,201"
2236,인지컨트롤스,2020,0.66,3.30,-7.18,"-2,665,891"
2237,인지컨트롤스,2021,6.27,5.98,5.71,"2,392,417"
2238,인지컨트롤스,2022,11.69,10.56,17.57,"11,707,605"
2239,인지컨트롤스,2023,6.95,17.01,11.23,"13,037,786"
2240,인천도시가스,2019,5.03,1.28,-1.88,"10,707,999"
2241,인천도시가스,2020,-6.87,1.46,-12.03,"11,385,368"
2242,인천도시가스,2021,5.99,0.25,-0.06,"3,713,335"
2243,인천도시가스,2022,17.35,0.26,44.48,"12,184,263"
2244,인천도시가스,2023,4.90,2.27,7.25,"17,521,308"
2245,인팩,2019,3.49,3.84,2.97,"-4,856,788"
2246,인팩,2020,8.63,5.64,6.48,"5,702,406"
2247,인팩,2021,10.70,20.98,14.34,"5,290,072"
2248,인팩,2022,16.16,16.66,16.61,"16,927,734"
2249,인팩,2023,17.44,26.94,5.98,"15,378,657"
2250,일동홀딩스,2019,205.02,527.76,521.09,"-37,209,745"
2251,일동홀딩스,2020,0.15,0.00,104.12,"-31,271,398"
2252,일동홀딩스,2021,13.54,-2.98,-0.69,"-134,695,952"
2253,일동홀딩스,2022,-6.32,-4.91,14.04,"-194,503,504"
2254,일동홀딩스,2023,1.67,36.85,-5.49,"-118,787,165"
2255,일성건설,2019,13.64,-25.48,3.24,"1,855,544"
2256,일성건설,2020,-14.92,26.13,-9.27,"2,863,991"
2257,일성건설,2021,27.06,56.86,22.06,"5,775,869"
2258,일성건설,2022,8.97,157.82,11.15,"7,417,820"
2259,일성건설,2023,-0.97,-8.70,31.37,"4,080,702"
2260,일성아이에스,2019,6.41,-6.60,-21.48,"6,718,550"
2261,일성아이에스,2020,0.46,6.74,-16.13,"3,220,257"
2262,일성아이에스,2021,0.04,28.64,3.67,"-1,367,510"
2263,일성아이에스,2022,34.29,117.77,45.52,"108,669,346"
2264,일성아이에스,2023,-15.95,-3.07,27.44,"-20,940,893"
2265,일신방직,2019,1.74,8.26,-1.52,"7,979,804"
2266,일신방직,2020,1.11,-41.72,-6.31,"10,432,532"
2267,일신방직,2021,8.28,22.09,29.29,"64,210,377"
2268,일신방직,2022,12.71,-10.70,-1.33,"114,629,330"
2269,일신방직,2023,-9.99,-7.71,-9.05,"9,719,711"
2270,일신석재,2019,8.85,2.52,23.12,"909,320"
2271,일신석재,2020,7.75,-0.88,-11.88,"634,642"
2272,일신석재,2021,-2.29,-22.25,27.24,"-61,497"
2273,일신석재,2022,26.42,5.41,84.19,"2,347,584"
2274,일신석재,2023,-15.38,0.17,-26.46,"1,662,404"
2275,일양약품,2019,1.20,-2.54,8.18,"19,594,667"
2276,일양약품,2020,0.38,2.23,5.78,"21,545,310"
2277,일양약품,2021,12.56,6.27,8.16,"25,955,714"
2278,일양약품,2022,0.79,0.36,3.36,"31,741,018"
2279,일양약품,2023,-7.77,0.31,-3.46,"111,712"
2280,일정실업,2019,-11.37,-4.95,-17.12,"-13,601,285"
2281,일정실업,2020,-32.71,-18.95,-22.33,"-9,431,148"
2282,일정실업,2021,-15.09,-5.49,-1.24,"-8,376,533"
2283,일정실업,2022,-2.92,-11.69,3.71,"-6,892,685"
2284,일정실업,2023,-7.50,-4.86,2.92,"-2,255,980"
2285,일진다이아,2019,56.24,15.07,22.76,"13,183,418"
2286,일진다이아,2020,-0.85,27.48,2.56,"7,255,841"
2287,일진다이아,2021,159.10,20.11,11.27,"10,803,091"
2288,일진다이아,2022,-6.62,5.25,-0.44,"-3,857,397"
2289,일진다이아,2023,-0.88,-2.93,-17.33,"10,565,000"
2290,일진디스플,2019,-20.27,2.37,-53.63,"-30,408,090"
2291,일진디스플,2020,-9.77,9.21,-30.13,"-37,043,643"
2292,일진디스플,2021,3.13,-6.47,51.73,"-43,668,263"
2293,일진디스플,2022,-0.13,-5.80,22.58,"-3,263,063"
2294,일진디스플,2023,-4.62,-58.01,-56.30,"-14,921,777"
2295,일진전기,2019,0.28,-1.64,-8.63,"3,604,463"
2296,일진전기,2020,1.22,-2.44,5.93,"4,818,812"
2297,일진전기,2021,6.02,-1.05,31.70,"14,946,262"
2298,일진전기,2022,0.19,2.77,24.92,"24,221,647"
2299,일진전기,2023,10.65,4.34,7.04,"34,540,067"
2300,일진홀딩스,2019,6.45,0.33,-3.58,"22,415,547"
2301,일진홀딩스,2020,-2.53,1.31,4.22,"16,834,022"
2302,일진홀딩스,2021,39.11,3.20,27.42,"33,290,727"
2303,일진홀딩스,2022,-1.58,6.37,20.49,"28,691,537"
2304,일진홀딩스,2023,4.96,2.41,2.65,"47,891,955"
2305,자화전자,2019,-1.06,0.74,1.31,"-280,865"
2306,자화전자,2020,2.16,-16.52,-17.17,"-6,339,610"
2307,자화전자,2021,23.02,43.89,15.69,"21,531,720"
2308,자화전자,2022,15.49,50.64,-15.96,"-38,182,504"
2309,자화전자,2023,36.94,40.77,72.18,"-24,425,684"
2310,전방,2019,6.21,16.05,-7.93,"-40,256,251"
2311,전방,2020,-3.40,-58.22,-23.52,"5,903,173"
2312,전방,2021,2.65,-37.75,27.19,"159,907"
2313,전방,2022,-20.49,-9.73,-6.60,"67,453,344"
2314,전방,2023,-22.25,-10.71,-24.13,"-19,193,790"
2315,제이준코스메틱,2019,-42.36,-65.55,-60.14,"-89,255,580"
2316,제이준코스메틱,2020,-29.06,-89.25,-42.00,"-22,055,627"
2317,제이준코스메틱,2021,-9.11,-24.45,-50.92,"-39,805,369"
2318,제이준코스메틱,2022,-39.43,-47.57,-58.30,"-21,703,261"
2319,제이준코스메틱,2023,-0.07,-19.38,172.71,"-6,797,532"
2320,제일기획,2019,3.71,-3.67,-1.62,"139,453,304"
2321,제일기획,2020,-0.46,-12.07,-19.69,"158,280,184"
2322,제일기획,2021,13.36,-0.44,21.03,"167,599,145"
2323,제일기획,2022,8.23,-1.21,27.89,"195,834,423"
2324,제일기획,2023,5.02,4.96,-2.71,"190,121,613"
2325,제일연마,2019,0.94,-0.17,-1.36,"6,409,656"
2326,제일연마,2020,-3.70,-7.48,-9.75,"3,270,305"
2327,제일연마,2021,7.86,-2.20,9.00,"6,095,205"
2328,제일연마,2022,-2.21,-9.02,4.62,"2,207,066"
2329,제일연마,2023,2.40,4.07,2.16,"10,917,006"
2330,제일파마홀딩스,2019,-8.13,20.44,412.70,"-95,508,835"
2331,제일파마홀딩스,2020,4.98,4.39,4.13,"14,941,062"
2332,제일파마홀딩스,2021,0.57,24.92,0.07,"-12,870,005"
2333,제일파마홀딩스,2022,-3.00,9.46,3.99,"-83,145,006"
2334,제일파마홀딩스,2023,1.65,-1.83,1.40,"-13,240,832"
2335,조광페인트,2019,2.94,-3.35,-2.92,"-2,312,931"
2336,조광페인트,2020,11.97,22.38,-1.01,"4,464,384"
2337,조광페인트,2021,-0.84,-1.44,18.50,"-24,392,791"
2338,조광페인트,2022,11.26,12.07,9.19,"-7,251,074"
2339,조광페인트,2023,-0.85,3.25,-2.94,"4,760,404"
2340,조광피혁,2019,18.06,-11.58,-15.22,"14,499,687"
2341,조광피혁,2020,16.00,-10.18,-10.09,"19,653,626"
2342,조광피혁,2021,28.48,-6.34,7.12,"11,204,042"
2343,조광피혁,2022,0.25,-0.11,17.03,"6,061,277"
2344,조광피혁,2023,14.13,13.91,3.74,"9,045,802"
2345,조비,2019,-2.49,-0.73,17.16,"-127,820"
2346,조비,2020,-4.18,-1.45,3.89,"3,004,723"
2347,조비,2021,18.12,0.63,14.86,"1,851,220"
2348,조비,2022,25.31,3.23,75.60,"8,638,058"
2349,조비,2023,-8.81,-1.22,-22.78,"-9,037,064"
2350,조일알미늄,2019,-18.75,-43.81,-1.88,"-76,711,470"
2351,조일알미늄,2020,-4.97,-4.61,6.78,"-8,840,441"
2352,조일알미늄,2021,26.57,3.78,40.26,"15,675,524"
2353,조일알미늄,2022,5.67,10.68,20.44,"17,828,880"
2354,조일알미늄,2023,6.31,-2.83,-17.18,"-134,306"
2355,조흥,2019,11.63,11.60,16.06,"7,845,407"
2356,조흥,2020,13.89,6.61,14.12,"7,516,524"
2357,조흥,2021,7.75,21.79,12.69,"16,074,915"
2358,조흥,2022,62.12,20.93,29.17,"11,131,140"
2359,조흥,2023,-9.16,-0.11,25.28,"355,244"
2360,종근당바이오,2019,26.46,43.10,10.18,"12,264,880"
2361,종근당바이오,2020,21.48,27.45,-9.17,"6,207,398"
2362,종근당바이오,2021,5.32,0.29,14.16,"-6,576,601"
2363,종근당바이오,2022,4.71,-5.86,9.70,"-16,702,616"
2364,종근당바이오,2023,-6.02,-4.70,2.76,"-24,192,520"
2365,종근당홀딩스,2019,23.33,38.02,35.69,"79,329,793"
2366,종근당홀딩스,2020,17.09,26.76,19.08,"113,621,663"
2367,종근당홀딩스,2021,8.68,16.64,7.91,"25,824,890"
2368,종근당홀딩스,2022,0.64,2.79,-1.84,"-22,663,809"
2369,종근당홀딩스,2023,5.79,1.27,-3.21,"40,575,422"
2370,주연테크,2019,1.77,-40.97,-5.46,"-4,784,336"
2371,주연테크,2020,-6.75,3.64,49.58,"-2,981,611"
2372,주연테크,2021,3.69,-10.00,40.84,"3,115,175"
2373,주연테크,2022,-10.84,2.38,-24.45,"-5,645,554"
2374,주연테크,2023,-13.76,-2.65,-34.74,"-4,445,088"
2375,HS애드,2019,-20.41,-18.98,0.72,"15,258,857"
2376,HS애드,2020,5.30,-13.17,-30.71,"9,037,545"
2377,HS애드,2021,6.51,13.65,22.07,"17,307,683"
2378,HS애드,2022,-4.03,12.31,15.69,"18,132,847"
2379,HS애드,2023,1.04,-22.12,3.37,"16,201,244"
2380,진도,2019,-9.72,3.15,-35.15,"-2,731,180"
2381,진도,2020,-11.46,44.53,-30.05,"-1,810,583"
2382,진도,2021,6.22,-0.11,8.25,"3,568,237"
2383,진도,2022,-5.31,-24.85,7.56,"4,571,584"
2384,진도,2023,-3.80,-34.82,-11.11,"4,390,521"
2385,진양산업,2019,7.56,-2.91,4.19,"6,822,509"
2386,진양산업,2020,29.70,28.10,4.00,"5,136,549"
2387,진양산업,2021,10.11,22.56,18.71,"6,197,904"
2388,진양산업,2022,6.23,0.78,9.59,"6,136,147"
2389,진양산업,2023,8.84,-9.97,3.82,"8,496,472"
2390,진양폴리,2019,23.96,26.49,16.64,"7,552,694"
2391,진양폴리,2020,3.23,-0.44,5.70,"1,612,417"
2392,진양폴리,2021,7.35,-0.66,42.98,"3,802,119"
2393,진양폴리,2022,-4.17,0.00,-0.66,"3,493,036"
2394,진양폴리,2023,12.29,14.38,3.40,"3,663,580"
2395,진양홀딩스,2019,3.58,8.82,-6.84,"22,883,349"
2396,진양홀딩스,2020,6.63,6.84,-6.10,"30,322,599"
2397,진양홀딩스,2021,3.30,4.62,6.26,"14,973,553"
2398,진양홀딩스,2022,5.48,5.82,4.34,"27,888,409"
2399,진양홀딩스,2023,7.70,6.37,15.58,"38,195,479"
2400,진양화학,2019,-6.25,-0.03,-10.45,"-2,096,053"
2401,진양화학,2020,2.13,-3.57,-2.79,"826,102"
2402,진양화학,2021,-12.03,-16.41,-19.64,"-2,212,663"
2403,진양화학,2022,32.43,25.69,-16.37,"-1,112,808"
2404,진양화학,2023,11.98,41.29,-2.78,"-2,170,695"
2405,진원생명과학,2019,3.77,63.68,20.26,"-7,618,563"
2406,진원생명과학,2020,166.99,124.18,0.63,"-18,648,412"
2407,진원생명과학,2021,83.68,392.19,-6.75,"-15,887,888"
2408,진원생명과학,2022,-11.16,30.79,25.89,"-38,150,070"
2409,진원생명과학,2023,-32.24,-22.84,-17.48,"-77,768,042"
2410,진흥기업,2019,-11.04,-1.01,-18.57,"20,338,294"
2411,진흥기업,2020,-13.17,22.24,-30.97,"20,396,827"
2412,진흥기업,2021,18.27,4.20,17.76,"53,413,212"
2413,진흥기업,2022,35.00,17.95,41.57,"49,560,577"
2414,진흥기업,2023,27.14,-1.65,20.75,"45,310,970"
2415,참엔지니어링,2019,-7.06,-1.64,-45.57,"-16,511,430"
2416,참엔지니어링,2020,4.91,-1.64,49.91,"6,827,302"
2417,참엔지니어링,2021,-6.86,10.66,-10.74,"-1,134,326"
2418,참엔지니어링,2022,5.80,-12.79,13.30,"-2,268,336"
2419,참엔지니어링,2023,-8.31,-2.96,-55.30,"-25,955,114"
2420,천일고속,2019,-0.45,14.52,5.61,"722,509"
2421,천일고속,2020,-16.27,-17.19,-47.75,"-6,763,102"
2422,천일고속,2021,-6.44,-18.91,-5.83,"-567,982"
2423,천일고속,2022,-12.54,-16.22,28.49,"-6,007,020"
2424,천일고속,2023,-0.19,13.31,16.70,"-4,813,001"
2425,청호ICT,2019,-29.83,-1.62,13.44,"-16,417,235"
2426,청호ICT,2020,-59.53,-48.76,-29.22,"-11,696,934"
2427,청호ICT,2021,56.55,57.31,-37.81,"-6,586,412"
2428,청호ICT,2022,-7.46,-2.47,18.95,"-4,328,365"
2429,청호ICT,2023,75.51,-1.15,-0.89,"-1,081,442"
2430,체시스,2019,-2.57,1.08,-16.65,"-3,697,513"
2431,체시스,2020,-7.65,-6.88,-9.80,"-4,145,049"
2432,체시스,2021,-0.84,-3.23,-14.48,"-2,311,456"
2433,체시스,2022,-6.46,-6.43,-23.51,"-4,694,341"
2434,체시스,2023,10.99,5.64,84.46,"-386,140"
2435,카프로,2019,-15.86,-10.59,-24.00,"-82,819,230"
2436,카프로,2020,-14.35,-0.38,-42.14,"-61,386,137"
2437,카프로,2021,26.65,5.31,128.65,"1,957,933"
2438,카프로,2022,-23.55,19.52,-26.65,"-186,206,661"
2439,카프로,2023,-28.26,-10.65,-82.30,"-49,109,418"
2440,케이씨,2019,18.45,16.38,-2.69,"57,039,235"
2441,케이씨,2020,28.36,15.80,12.59,"57,417,188"
2442,케이씨,2021,10.43,20.36,-3.92,"63,756,142"
2443,케이씨,2022,4.16,44.90,54.94,"118,814,975"
2444,케이씨,2023,5.74,24.06,-15.26,"61,447,752"
2445,KCC,2019,4.65,-14.97,-11.73,"-221,877,262"
2446,KCC,2020,31.61,58.91,86.93,"560,873,031"
2447,KCC,2021,4.30,-3.48,15.57,"-53,211,168"
2448,KCC,2022,1.86,-0.72,15.32,"28,661,657"
2449,KCC,2023,1.79,-2.48,-7.18,"92,502,625"
2450,KCTC,2019,12.84,7.14,11.42,"8,204,305"
2451,KCTC,2020,4.03,-0.02,9.54,"13,798,004"
2452,KCTC,2021,20.59,6.50,42.15,"21,324,908"
2453,KCTC,2022,18.36,12.43,32.48,"28,097,630"
2454,KCTC,2023,5.08,9.18,-10.57,"28,570,746"
2455,KT,2019,7.30,5.49,3.76,"665,942,000"
2456,KT,2020,-2.54,3.05,-1.75,"703,392,000"
2457,KT,2021,10.39,1.82,4.10,"1,459,395,000"
2458,KT,2022,10.28,2.12,3.02,"1,387,663,000"
2459,KT,2023,4.22,0.68,2.83,"988,718,000"
2460,KT&G,2019,5.44,-3.60,11.00,"1,037,198,625"
2461,KT&G,2020,6.66,-2.01,1.86,"1,171,643,099"
2462,KT&G,2021,1.47,1.32,3.42,"971,758,745"
2463,KT&G,2022,5.71,5.51,11.92,"1,005,327,000"
2464,KT&G,2023,3.83,14.12,0.19,"922,361,000"
2465,코리아써키트,2019,-4.15,-10.87,1.42,"2,124,891"
2466,코리아써키트,2020,92.14,133.86,66.01,"-11,775,816"
2467,코리아써키트,2021,15.50,3.93,57.87,"72,195,705"
2468,코리아써키트,2022,21.49,52.93,12.13,"85,750,794"
2469,코리아써키트,2023,-4.41,-3.94,-16.57,"-28,266,359"
2470,코스맥스비티아이,2019,1.47,-11.49,6.86,"-13,904,654"
2471,코스맥스비티아이,2020,-1.25,-3.68,12.29,"-17,174,580"
2472,코스맥스비티아이,2021,8.29,-3.93,9.53,"4,343,190"
2473,코스맥스비티아이,2022,-1.94,-14.59,7.19,"-20,235,925"
2474,코스맥스비티아이,2023,-6.18,1.46,1.81,"2,487,404"
2475,코스모신소재,2019,11.55,-0.64,-54.33,"-1,800,133"
2476,코스모신소재,2020,36.85,26.53,-16.26,"11,736,405"
2477,코스모신소재,2021,-3.82,13.26,49.76,"17,998,487"
2478,코스모신소재,2022,29.51,4.34,58.75,"27,697,028"
2479,코스모신소재,2023,49.05,57.89,29.65,"27,036,288"
2480,코스모화학,2019,4.87,-2.08,-40.00,"-14,545,817"
2481,코스모화학,2020,29.31,28.54,-12.62,"-15,620,904"
2482,코스모화학,2021,1.92,-4.07,44.19,"23,503,161"
2483,코스모화학,2022,18.57,5.12,40.10,"31,471,671"
2484,코스모화학,2023,35.05,44.82,11.25,"-7,469,919"
2485,코아스,2019,-1.55,5.16,3.94,"2,120,413"
2486,코아스,2020,-5.27,4.55,-12.98,"-1,743,014"
2487,코아스,2021,8.28,1.84,12.77,"-5,265,753"
2488,코아스,2022,-3.85,1.61,-11.63,"-1,663,239"
2489,코아스,2023,-7.61,-7.38,-24.66,"-6,690,889"
2490,코오롱,2019,4.16,-0.84,-0.93,"-18,253,164"
2491,코오롱,2020,2.48,-1.76,14.14,"152,515,451"
2492,코오롱,2021,6.96,-1.98,10.64,"156,794,702"
2493,코오롱,2022,17.47,14.66,4.61,"194,835,466"
2494,코오롱,2023,12.29,10.38,4.14,"15,387,285"
2495,코오롱글로벌,2019,8.46,-1.86,3.75,"33,589,060"
2496,코오롱글로벌,2020,11.99,11.84,12.75,"80,492,183"
2497,코오롱글로벌,2021,4.29,-2.64,-30.51,"136,960,474"
2498,코오롱글로벌,2022,10.03,-44.54,-4.68,"142,130,139"
2499,코오롱글로벌,2023,-9.27,9.56,2.36,"-117,145"
2500,코웨이,2019,20.01,62.71,11.51,"332,207,677"
2501,코웨이,2020,6.10,-3.59,7.24,"404,710,860"
2502,코웨이,2021,25.47,-5.32,13.18,"465,486,095"
2503,코웨이,2022,14.85,-9.37,5.24,"457,795,616"
2504,코웨이,2023,11.13,-3.06,2.86,"471,011,105"
2505,콤텍시스템,2019,42.24,23.09,90.80,"1,048,802"
2506,콤텍시스템,2020,14.73,46.05,-0.08,"-862,881"
2507,콤텍시스템,2021,88.42,59.10,60.29,"4,655,797"
2508,콤텍시스템,2022,59.94,-5.56,85.58,"33,531,899"
2509,콤텍시스템,2023,-5.92,-3.20,25.74,"3,315,284"
2510,크라운해태홀딩스,2019,-3.76,0.86,-17.18,"-22,509,198"
2511,크라운해태홀딩스,2020,-11.69,-10.18,2.07,"40,339,623"
2512,크라운해태홀딩스,2021,2.05,-1.56,0.54,"11,184,510"
2513,크라운해태홀딩스,2022,3.41,5.03,5.48,"23,752,045"
2514,크라운해태홀딩스,2023,0.17,7.14,5.77,"41,312,915"
2515,태경산업,2019,3.43,-6.07,-7.79,"25,552,233"
2516,태경산업,2020,-3.57,-0.71,-17.12,"8,684,073"
2517,태경산업,2021,8.02,4.53,20.00,"28,276,433"
2518,태경산업,2022,6.89,-0.42,41.92,"37,464,889"
2519,태경산업,2023,1.70,3.88,-10.55,"36,170,789"
2520,태경케미컬,2019,10.09,-38.34,-11.82,"9,823,097"
2521,태경케미컬,2020,3.73,5.98,12.50,"7,734,494"
2522,태경케미컬,2021,14.26,14.11,14.89,"10,914,686"
2523,태경케미컬,2022,4.13,6.89,10.26,"8,732,483"
2524,태경케미컬,2023,9.25,30.55,18.68,"17,372,105"
2525,태광산업,2019,-3.23,-9.05,-27.28,"167,539,648"
2526,태광산업,2020,-6.82,-24.71,-23.01,"155,775,437"
2527,태광산업,2021,21.24,7.32,48.91,"317,026,621"
2528,태광산업,2022,-2.07,-0.38,0.57,"257,110,204"
2529,태광산업,2023,-1.71,-14.58,-13.09,"-14,694,447"
2530,태림포장,2019,-6.68,-3.13,-5.87,"21,694,174"
2531,태림포장,2020,0.09,-0.04,-1.91,"4,544,661"
2532,태림포장,2021,6.01,-1.06,26.84,"20,963,411"
2533,태림포장,2022,8.38,7.06,9.98,"23,195,342"
2534,태림포장,2023,9.94,6.31,-8.22,"10,269,631"
2535,태양금속,2019,-1.62,4.38,4.83,"-23,207,597"
2536,태양금속,2020,13.43,26.12,-14.11,"-9,581,032"
2537,태양금속,2021,1.23,-0.75,14.49,"-12,264,952"
2538,태양금속,2022,9.67,1.74,22.99,"-532,290"
2539,태양금속,2023,1.66,-3.87,8.37,"72,802"
2540,태영건설,2019,19.31,2.85,-19.61,"99,503,775"
2541,태영건설,2020,-35.80,-71.82,-23.11,"532,516,651"
2542,태영건설,2021,-1.67,-34.24,20.61,"65,427,170"
2543,태영건설,2022,24.56,51.78,-5.33,"-5,214,989"
2544,태영건설,2023,13.53,-49.03,29.40,"-1,579,398,502"
2545,태원물산,2019,-0.40,-3.76,-0.04,"538,639"
2546,태원물산,2020,0.27,-3.75,-25.35,"-26,831"
2547,태원물산,2021,-2.24,-1.59,-39.85,"81,273"
2548,태원물산,2022,-6.65,-5.39,11.47,"-1,360,797"
2549,태원물산,2023,6.98,-63.34,-15.90,"-82,458"
2550,TP,2019,10.21,7.24,-0.04,"11,233,484"
2551,TP,2020,10.22,8.27,-19.20,"-12,389,207"
2552,TP,2021,13.16,1.68,13.74,"-14,021,096"
2553,TP,2022,-5.72,1.05,21.47,"24,808,819"
2554,TP,2023,-4.82,-0.15,-15.16,"6,012,388"
2555,텔코웨어,2019,1.23,-2.31,-0.84,"4,283,361"
2556,텔코웨어,2020,-3.36,11.30,-12.89,"1,867,186"
2557,텔코웨어,2021,-0.75,-2.15,-4.34,"1,810,716"
2558,텔코웨어,2022,8.10,-2.54,22.25,"3,869,097"
2559,텔코웨어,2023,-3.98,-3.18,-4.54,"5,336,791"
2560,TBH글로벌,2019,-34.07,-43.68,0.94,"-77,400,561"
2561,TBH글로벌,2020,-20.57,-5.64,-17.86,"-30,794,073"
2562,TBH글로벌,2021,-16.07,-19.54,8.63,"-19,619,878"
2563,TBH글로벌,2022,-4.01,-32.07,7.98,"4,927,301"
2564,TBH글로벌,2023,-2.03,0.91,-2.95,"6,736,053"
2565,티에이치엔,2019,24.97,37.04,7.89,"17,138,535"
2566,티에이치엔,2020,5.35,6.30,-13.87,"-17,201,927"
2567,티에이치엔,2021,21.57,18.24,16.26,"16,762,920"
2568,티에이치엔,2022,9.24,21.99,16.62,"-6,326,755"
2569,티에이치엔,2023,8.52,8.27,24.83,"27,567,227"
2570,파미셀,2019,7.02,-1.82,14.57,"4,347,128"
2571,파미셀,2020,10.24,-5.38,16.22,"5,241,801"
2572,파미셀,2021,35.26,13.79,37.24,"9,450,907"
2573,파미셀,2022,16.23,90.76,16.16,"8,261,769"
2574,파미셀,2023,-15.62,9.44,-6.57,"3,577,984"
2575,팜스코,2019,10.88,12.59,14.70,"-7,958,647"
2576,팜스코,2020,1.03,0.16,14.50,"11,482,260"
2577,팜스코,2021,11.95,-3.75,15.21,"2,130,934"
2578,팜스코,2022,10.43,-0.90,23.73,"-34,318,064"
2579,팜스코,2023,-8.50,-7.03,-2.47,"-33,998,532"
2580,팬오션,2019,8.12,11.13,-7.51,"147,727,000"
