,종목명,회계년,총자산(천원),*매출원가율(%),당기순이익(천원),영업이익률(%),매출총이익률(%),ROE(당기순이익)(%),당기순이익률(%),매출액(천원),총자산순이익률(%)
228,SNT다이내믹스,2022,930994305.0,86.25,23006448.0,6.31,13.75,3.51,5.64,408024698.0,43.82676626577216
229,SNT다이내믹스,2023,1056904317.0,86.52,49529807.0,8.56,13.48,7.29,10.19,485954273.0,45.9790224321697
230,SNT홀딩스,2019,2236679025.0,84.93,124509305.0,8.35,15.07,7.96,8.23,1512114565.0,67.60534471413483
231,SNT홀딩스,2020,2270485740.0,85.47,77889420.0,8.85,14.53,4.80,5.42,1435754699.0,63.23557438418441
232,SNT홀딩스,2021,2372324440.0,84.79,151814612.0,8.94,15.21,8.94,10.81,1404072099.0,59.18550074036247
233,SNT홀딩스,2022,2558426987.0,84.42,115574756.0,8.88,15.58,6.43,7.09,1629520925.0,63.69229738741807
234,SNT홀딩스,2023,2701797834.0,85.14,164296063.0,9.44,14.86,8.72,8.67,1895715059.0,70.1649485073945
235,S-Oil,2019,16333401000.0,95.71,65429000.0,1.72,4.29,1.01,0.27,24394173000.0,149.35146085007037
236,S-Oil,2020,15690510000.0,103.19,-796108000.0,-6.53,-3.19,-13.07,-4.73,16829681000.0,107.26025476546015
237,S-Oil,2021,18693235000.0,89.92,1378541000.0,7.80,10.08,21.76,5.02,27463918000.0,146.91902177445476
238,S-Oil,2022,19613135000.0,90.21,2104387000.0,8.02,9.79,27.20,4.96,42446028000.0,216.41633527735368
239,S-Oil,2023,21576123000.0,94.11,948848000.0,3.79,5.89,10.83,2.66,35726694000.0,165.58440086757014
240,SBS,2019,1247762888.0,80.39,20934115.0,1.54,19.61,3.44,2.56,817664244.0,65.53041862870343
241,SBS,2020,1169090151.0,74.03,-57790657.0,8.66,25.97,-9.49,-6.72,860343114.0,73.59082729968188
242,SBS,2021,1462149708.0,66.9,144824285.0,16.43,33.1,22.41,13.81,1049034570.0,71.74604380524897
243,SBS,2022,1407888697.0,68.53,156555166.0,15.81,31.47,19.63,13.34,1173781581.0,83.37175967824393
244,SBS,2023,1346398452.0,77.82,47215006.0,5.85,22.18,5.38,4.74,996763613.0,74.0318448464764
245,SG세계물산,2019,287724874.0,66.86,9668209.0,0.04,33.14,4.81,3.93,246139715.0,85.54690165578107
246,SG세계물산,2020,267195626.0,70.7,-10351536.0,-12.37,29.3,-5.16,-6.17,167802761.0,62.80146255088771
247,SG세계물산,2021,308412903.0,60.53,46959185.0,-3.50,39.47,21.32,34.59,135746679.0,44.01459137395429
248,SG세계물산,2022,303815670.0,53.79,1774226.0,4.47,46.21,0.72,1.10,161304784.0,53.0929770673119
249,SG세계물산,2023,303534567.0,53.23,-1027345.0,1.28,46.77,-0.42,-0.72,143080030.0,47.13796896812744
250,SG글로벌,2019,204066348.0,86.7,753301.0,5.13,13.3,0.59,0.81,93036628.0,45.59136227595938
251,SG글로벌,2020,198865922.0,86.42,-2290625.0,5.64,13.58,-1.79,-2.69,85060366.0,42.77272100948497
252,SG글로벌,2021,187021454.0,87.16,-5550660.0,-0.98,12.84,-4.45,-9.61,57771768.0,30.8904496058511
253,SG글로벌,2022,185935448.0,89.7,-2445648.0,-2.13,10.3,-2.00,-3.61,67661515.0,36.38978781496253
254,SG글로벌,2023,198246797.0,84.85,20175101.0,6.84,15.15,15.39,20.89,96577222.0,48.715653146214514
255,SH에너지화학,2019,123415832.0,95.27,-3090151.0,-2.22,4.73,-3.02,-2.19,140852575.0,114.12844909557471
256,SH에너지화학,2020,117356594.0,98.84,-6945600.0,-8.39,1.16,-7.35,-7.42,93584262.0,79.74350550766665
257,SH에너지화학,2021,119629058.0,93.28,342583.0,0.05,6.72,0.38,0.24,143762554.0,120.17360698434992
258,SH에너지화학,2022,124160292.0,93.45,1832404.0,0.48,6.55,1.97,1.09,167355875.0,134.7901751068691
259,SH에너지화학,2023,120793105.0,95.38,-2582297.0,-3.07,4.62,-2.80,-1.93,134037727.0,110.96471690168077
260,SIMPAC,2019,679145850.0,89.59,9487516.0,2.59,10.41,2.17,2.21,430085162.0,63.32736362888767
261,SIMPAC,2020,737277692.0,89.7,34139484.0,2.13,10.3,7.54,9.33,365863303.0,49.62354170889521
262,SIMPAC,2021,903229593.0,73.99,90832863.0,17.36,26.01,17.98,14.82,613012780.0,67.86898754766553
263,SIMPAC,2022,965098439.0,73.87,76137344.0,17.69,26.13,13.28,11.33,672228713.0,69.65390118095507
264,SIMPAC,2023,1057913470.0,89.76,-6463854.0,2.87,10.24,-1.09,-1.06,609449638.0,57.60864714200113
265,SK,2019,132611423000.0,91.02,1606039000.0,3.82,8.98,3.12,1.64,97811541000.0,73.75800574887127
266,SK,2020,137667906000.0,93.35,-108432000.0,-0.10,6.65,-0.21,-0.13,80818755000.0,58.70558894096929
267,SK,2021,165368363000.0,88.91,5705926000.0,5.00,11.09,9.72,5.87,97203653000.0,58.78007814590267
268,SK,2022,194505860000.0,88.16,3966176000.0,6.18,11.84,5.77,3.00,132079354000.0,67.90507699870842
269,SK,2023,206970264000.0,90.25,-406387000.0,3.38,9.75,-0.54,-0.31,131237878000.0,63.409049910667356
270,SKC,2019,3972988752.0,83.1,67392287.0,5.92,16.9,3.94,2.85,2361068172.0,59.42801048232115
271,SKC,2020,5406405841.0,80.06,73620867.0,8.19,19.94,4.04,2.99,2465850081.0,45.60978501280811
272,SKC,2021,6180132504.0,73.74,342340322.0,17.73,26.26,16.31,15.12,2264207086.0,36.63686959032877
273,SKC,2022,6393092565.0,84.23,-24636827.0,7.80,15.77,-1.09,-1.03,2386650004.0,37.33169791825156
274,SKC,2023,7032322132.0,98.62,-326360017.0,-13.77,1.38,-13.69,-20.78,1570751581.0,22.33617219911507
275,SK가스,2019,4082417323.0,91.7,154118608.0,3.84,8.3,9.33,3.13,4931073628.0,120.78808308544893
276,SK가스,2020,4498920424.0,89.83,265350075.0,4.31,10.17,14.91,6.01,4412318983.0,98.07506172952039
277,SK가스,2021,5121535472.0,94.32,249265885.0,1.62,5.68,12.41,3.84,6494513186.0,126.8079313617219
278,SK가스,2022,5831776892.0,91.59,257077748.0,4.84,8.41,11.53,3.19,8066169118.0,138.3140896399025
279,SK가스,2023,6081811411.0,91.19,316290608.0,4.34,8.81,12.83,4.52,6992257391.0,114.96998046261847
280,SK네트웍스,2019,10138772000.0,91.46,-122613000.0,0.84,8.54,-5.31,-0.94,13054240000.0,128.75563233890654
281,SK네트웍스,2020,8773482000.0,89.85,42053000.0,1.17,10.15,1.85,0.40,10625906000.0,121.11389753805844
282,SK네트웍스,2021,9410916000.0,89.69,103540000.0,1.11,10.31,4.47,0.94,11018140000.0,117.0782950352548
283,SK네트웍스,2022,9499259000.0,87.84,90765000.0,1.88,12.16,3.75,0.96,9426160000.0,99.23047681929717
284,SK네트웍스,2023,9110359000.0,86.51,5459000.0,2.60,13.49,0.24,0.06,9133867000.0,100.25803593469806
285,SK디스커버리,2019,5000106972.0,91.58,250196740.0,3.46,8.42,10.78,4.98,5021067628.0,100.41920415137871
286,SK디스커버리,2020,5621634329.0,89.74,355450020.0,3.83,10.26,14.39,7.86,4519464056.0,80.3941308079343
287,SK디스커버리,2021,6881873215.0,94.27,272294791.0,1.12,5.73,9.58,4.12,6614328161.0,96.11232224655275
288,SK디스커버리,2022,11780098492.0,90.45,534037723.0,4.16,9.55,11.84,6.13,8717115149.0,73.99866100372499
289,SK디스커버리,2023,12250710295.0,87.51,247822244.0,2.87,12.49,4.12,2.77,8939216851.0,72.96896780465414
290,SK이노베이션,2019,39534500042.0,93.99,65774590.0,2.26,6.01,0.35,0.13,49306938167.0,124.71875985435031
291,SK이노베이션,2020,38498146106.0,100.95,-2146738601.0,-7.01,-0.95,-12.75,-6.21,34549940259.0,89.74442604033688
292,SK이노베이션,2021,49544942070.0,91.08,488509884.0,3.72,8.92,2.79,1.04,46853415718.0,94.56750530014294
293,SK이노베이션,2022,67218924277.0,91.0,1895179127.0,5.02,9.0,8.84,2.43,78056939448.0,116.12345821890577
294,SK이노베이션,2023,80835513251.0,93.51,554894277.0,1.66,6.49,2.08,0.72,77288485864.0,95.61204321671562
295,SK텔레콤,2019,45202368000.0,0.0,860733000.0,6.25,100.0,3.81,4.85,17740716000.0,39.24731553886735
296,SK텔레콤,2020,47906957000.0,0.0,1500538000.0,7.76,100.0,6.36,9.33,16087747000.0,33.58123330605198
297,SK텔레콤,2021,30911277000.0,0.0,2418989000.0,8.28,100.0,13.17,14.44,16748585000.0,54.18276637357945
298,SK텔레콤,2022,31308262000.0,0.0,947831000.0,9.32,100.0,7.74,5.48,17304973000.0,55.272863757176935
299,SK텔레콤,2023,30119227000.0,0.0,1145937000.0,9.96,100.0,9.40,6.51,17608511000.0,58.462692286226336
300,SK하이닉스,2019,65248350000.0,69.72,2009078000.0,10.07,30.28,4.24,7.44,26990733000.0,41.366154086655065
301,SK하이닉스,2020,71173853000.0,66.11,4758914000.0,15.71,33.89,9.53,14.92,31900418000.0,44.82041740806136
302,SK하이닉스,2021,96346525000.0,55.92,9616188000.0,28.86,44.08,16.86,22.36,42997792000.0,44.628274865128766
303,SK하이닉스,2022,103871512000.0,64.98,2241669000.0,15.26,35.02,3.57,5.02,44621568000.0,42.95842733087394
304,SK하이닉스,2023,100330165000.0,101.63,-9137547000.0,-23.59,-1.63,-15.65,-27.89,32765719000.0,32.657894064063385
305,SPC삼립,2019,1196293066.0,84.73,20238430.0,1.88,15.27,6.36,0.81,2499238196.0,208.91521208566465
306,SPC삼립,2020,1181871545.0,83.78,-12379925.0,2.01,16.22,-3.96,-0.49,2542709430.0,215.14262195050983
307,SPC삼립,2021,1222983111.0,83.96,40471829.0,2.25,16.04,12.69,1.37,2946653787.0,240.9398593076728
308,SPC삼립,2022,1295399586.0,84.3,53236797.0,2.70,15.7,14.70,1.61,3314547281.0,255.8706453840105
309,SPC삼립,2023,1293732305.0,84.44,50228465.0,2.67,15.56,12.43,1.46,3433322296.0,265.3811984698025
310,STX,2019,560107000.0,96.82,-33218000.0,0.19,3.18,-55.22,-2.27,1463714000.0,261.3275677683014
311,STX,2020,650840000.0,95.87,-9942000.0,-0.06,4.13,-12.13,-1.02,975567000.0,149.89352221744207
312,STX,2021,676149000.0,94.02,-23318000.0,0.98,5.98,-20.26,-2.52,925509000.0,136.87944521104077
313,STX,2022,741784000.0,97.63,-18650000.0,-0.91,2.37,-16.58,-1.92,972571000.0,131.11242625885703
314,STX,2023,578680000.0,98.1,-50368000.0,-1.66,1.9,-40.13,-5.57,903772000.0,156.17819865901708
315,STX엔진,2019,828375562.0,89.11,20377063.0,4.92,10.89,8.89,3.34,610607873.0,73.71147834513255
316,STX엔진,2020,809261679.0,90.6,20647153.0,2.44,9.4,8.19,3.52,586695268.0,72.49759666427997
317,STX엔진,2021,837479879.0,91.64,1005292.0,0.74,8.36,0.37,0.20,493455302.0,58.92145165197456
318,STX엔진,2022,853387673.0,93.22,-26682910.0,-1.62,6.78,-9.81,-4.90,544021694.0,63.748482807063
319,STX엔진,2023,899134400.0,89.23,5684681.0,2.99,10.77,2.19,0.90,630377734.0,70.10940010748115
320,STX중공업,2019,447548959.0,94.74,-35895797.0,-4.21,5.26,-24.22,-14.13,253982739.0,56.74971059423244
321,STX중공업,2020,467363346.0,88.82,1103386.0,0.94,11.18,0.73,0.44,247959834.0,53.05504509974986
322,STX중공업,2021,430406730.0,88.56,-7828438.0,-5.85,11.44,-4.78,-5.70,137403818.0,31.924179717171242
323,STX중공업,2022,416290994.0,83.96,14143937.0,6.27,16.04,8.17,7.97,177460633.0,42.62898682838188
324,STX중공업,2023,454013908.0,82.51,31641505.0,7.32,17.49,15.16,12.91,245020791.0,53.96768395914427
325,TCC스틸,2019,314210087.0,92.78,5037267.0,2.94,7.22,4.40,1.15,437173902.0,139.13426719492935
326,TCC스틸,2020,306758932.0,95.26,-1687460.0,0.22,4.74,-1.42,-0.39,431797912.0,140.76131677235074
327,TCC스틸,2021,366996615.0,90.89,28723275.0,4.77,9.11,20.79,5.35,536651129.0,146.22781439005917
328,TCC스틸,2022,507482317.0,88.49,29566778.0,6.43,11.51,16.24,4.32,684414631.0,134.8647249515888
329,TCC스틸,2023,559737446.0,93.38,-8293018.0,1.80,6.62,-3.74,-1.33,624418627.0,111.55562870810685
330,WISCOM,2019,135113962.0,94.02,1047442.0,0.65,5.98,0.89,0.91,115450067.0,85.44643743035232
331,WISCOM,2020,130666515.0,95.31,-1001070.0,-1.68,4.69,-0.85,-0.98,102450919.0,78.40640656866069
332,WISCOM,2021,135283854.0,94.76,1211762.0,-0.03,5.24,1.02,1.03,117607135.0,86.93360776076057
333,WISCOM,2022,128503266.0,94.28,-7425222.0,0.59,5.72,-6.38,-5.91,125682313.0,97.80476163150593
334,WISCOM,2023,122990007.0,96.91,-475565.0,-2.54,3.09,-0.43,-0.42,112319255.0,91.32388698863966
335,가온전선,2019,512573535.0,95.3,5462904.0,0.86,4.7,2.11,0.66,830264392.0,161.97956689277763
336,가온전선,2020,542461378.0,94.41,9505568.0,1.48,5.59,3.65,1.11,857415249.0,158.06014654189815
337,가온전선,2021,658966429.0,94.23,5854429.0,1.55,5.77,2.20,0.55,1070383205.0,162.43364728372225
338,가온전선,2022,752332445.0,93.75,10463889.0,2.01,6.25,3.66,0.74,1416454404.0,188.2750655529684
339,가온전선,2023,801805532.0,92.48,17898342.0,2.92,7.52,5.65,1.19,1498606544.0,186.90399157784807
340,강남제비스코,2019,672270313.0,87.73,17412514.0,-0.59,12.27,3.14,5.24,332539413.0,49.4651342725586
341,강남제비스코,2020,712155829.0,87.56,25067504.0,0.80,12.44,4.38,7.36,340807353.0,47.85572751381636
342,강남제비스코,2021,904010952.0,92.36,47442441.0,-2.15,7.64,7.62,8.03,590984000.0,65.37354427980425
343,강남제비스코,2022,957791315.0,90.31,11666578.0,0.65,9.69,1.74,1.73,673166188.0,70.28317937921582
344,강남제비스코,2023,985686727.0,86.42,21726050.0,3.63,13.58,3.17,3.40,638789181.0,64.80651138969836
345,강원랜드,2019,4438119306.0,48.46,334653892.0,32.97,51.54,9.16,22.02,1520080449.0,34.250553989050424
346,강원랜드,2020,3641632201.0,113.77,-275879104.0,-90.18,-13.77,-7.92,-57.65,478578866.0,13.141878135539917
347,강원랜드,2021,3827273464.0,92.18,-10582086.0,-6.68,7.82,-0.33,-1.34,788432830.0,20.600378766140867
348,강원랜드,2022,4167752671.0,72.54,115612768.0,17.12,27.46,3.47,9.10,1270685819.0,30.488513098238023
349,강원랜드,2023,4448655838.0,70.53,340880761.0,20.33,29.47,9.61,24.55,1388572378.0,31.213301917827526
350,갤럭시아에스엠,2019,28241598.0,93.75,-1375316.0,-1.59,6.25,-5.70,-4.79,28732679.0,101.73885698677532
351,갤럭시아에스엠,2020,28554685.0,85.29,983909.0,7.04,14.71,4.63,5.04,19539594.0,68.42867991714844
352,갤럭시아에스엠,2021,40900713.0,72.75,3681735.0,11.95,27.25,13.69,12.74,28899467.0,70.65761176339396
353,갤럭시아에스엠,2022,57863012.0,66.66,4613111.0,13.87,33.34,13.90,15.33,30093883.0,52.00884288567625
354,갤럭시아에스엠,2023,90043246.0,63.41,2674240.0,13.91,36.59,4.95,8.12,32950222.0,36.59377406274314
355,경농,2019,370874091.0,67.29,4014664.0,3.82,32.71,1.99,1.76,227510941.0,61.34452271566201
356,경농,2020,371525656.0,67.53,13294936.0,5.75,32.47,6.43,5.35,248295524.0,66.83132644815248
357,경농,2021,388785779.0,69.21,16107580.0,6.20,30.79,7.19,5.96,270269450.0,69.51629010072408
358,경농,2022,448632689.0,69.46,30880493.0,11.33,30.54,12.42,8.54,361604573.0,80.60147685760812
359,경농,2023,448592734.0,70.68,15126191.0,7.26,29.32,5.72,4.35,347407789.0,77.44391798374514
360,경동나비엔,2019,609808343.0,65.82,27852090.0,5.79,34.18,9.59,3.60,774290704.0,126.97279610685813
361,경동나비엔,2020,734688738.0,61.41,41637325.0,7.68,38.59,12.83,4.77,873409019.0,118.88150366611445
362,경동나비엔,2021,933884529.0,62.0,80657673.0,5.83,38.0,20.20,7.31,1102947010.0,118.1031461331768
363,경동나비엔,2022,1018019428.0,59.69,53582342.0,5.15,40.31,11.07,4.62,1160860789.0,114.03130009813526
364,경동나비엔,2023,1060557971.0,57.32,83148711.0,8.79,42.68,15.09,6.90,1204312872.0,113.55464811267728
365,경동인베스트,2019,605467383.0,81.62,8856009.0,8.68,18.38,2.15,3.26,271747673.0,44.8822976480634
366,경동인베스트,2020,589277835.0,86.21,16483709.0,6.65,13.79,3.90,5.31,310532988.0,52.69721166417196
367,경동인베스트,2021,577693061.0,87.14,13891393.0,4.72,12.86,3.19,4.65,298461109.0,51.664305692603776
368,경동인베스트,2022,586813598.0,86.15,9356776.0,5.34,13.85,2.10,3.40,275539562.0,46.9552108095491
369,경동인베스트,2023,606915246.0,84.69,20189917.0,6.78,15.31,4.41,6.46,312540941.0,51.49663697853456
370,경방,2019,1370742491.0,71.07,43621631.0,9.31,28.93,6.02,12.68,343892085.0,25.088015236845823
371,경방,2020,1264902051.0,70.59,13025703.0,6.64,29.41,1.76,3.96,329224741.0,26.02768655009478
372,경방,2021,1270805118.0,64.37,22281880.0,14.03,35.63,2.98,5.81,383357145.0,30.1664778942132
373,경방,2022,1248318314.0,67.58,4415250.0,8.19,32.42,0.59,1.13,389227583.0,31.180154823876116
374,경방,2023,1206860951.0,71.59,-13452219.0,4.06,28.41,-1.80,-3.42,393518959.0,32.60681843040259
375,경인양행,2019,472081003.0,76.38,16372880.0,6.56,23.62,7.10,4.56,358802386.0,76.00441104807601
376,경인양행,2020,505102151.0,79.18,-7581553.0,1.02,20.82,-3.26,-2.30,329312078.0,65.19712445255455
377,경인양행,2021,579492465.0,74.73,27210075.0,7.03,25.27,11.33,6.75,403325659.0,69.59981075854024
378,경인양행,2022,548252999.0,74.21,17240723.0,6.97,25.79,6.66,4.28,402637341.0,73.4400617478428
379,경인양행,2023,538955972.0,83.3,-9742505.0,-0.65,16.7,-3.76,-2.82,345408240.0,64.08839644511815
380,경인전자,2019,56871284.0,80.81,243036.0,-12.11,19.19,0.45,1.83,13310900.0,23.40530943525031
381,경인전자,2020,57835598.0,76.5,1350533.0,4.66,23.5,2.49,6.49,20795738.0,35.95664040683041
382,경인전자,2021,65884753.0,75.33,3699859.0,7.30,24.67,6.51,13.51,27390669.0,41.573608085014754
383,경인전자,2022,68385030.0,73.78,2707450.0,0.55,26.22,4.38,13.50,20057916.0,29.330857937767956
384,경인전자,2023,75127256.0,71.43,5784797.0,1.02,28.57,8.60,27.37,21136262.0,28.133946486745103
385,계룡건설,2019,2004566138.0,89.56,74556838.0,5.97,10.44,15.82,3.28,2275710115.0,113.5263173342101
386,계룡건설,2020,2070254078.0,87.34,95413721.0,7.95,12.66,17.21,4.34,2199961908.0,106.26530972108053
387,계룡건설,2021,2327054067.0,86.89,156417920.0,9.09,13.11,23.00,6.11,2561801412.0,110.08774778072228
388,계룡건설,2022,2560028661.0,90.88,60339312.0,4.50,9.12,7.75,2.05,2949680250.0,115.22059479005185
389,계룡건설,2023,2726892636.0,92.63,51924199.0,3.38,7.37,6.25,1.74,2977005044.0,109.17206657490127
390,계양전기,2019,281736766.0,83.47,-2538605.0,0.63,16.53,-1.41,-0.68,375025412.0,133.1119886568159
391,계양전기,2020,294209839.0,84.47,9385033.0,0.79,15.53,5.16,2.47,379681390.0,129.05122115919448
392,계양전기,2021,285053130.0,84.38,-6211394.0,0.75,15.62,-3.37,-1.63,380174711.0,133.36977250521684
393,계양전기,2022,297554555.0,86.59,-24539071.0,-2.91,13.41,-15.77,-6.72,365075103.0,122.69182133676293
394,계양전기,2023,232056132.0,85.97,-1264724.0,-1.02,14.03,-1.02,-0.33,381634130.0,164.45767957556063
395,고려산업,2019,206489850.0,83.21,4728661.0,3.02,16.79,5.02,2.46,192457071.0,93.20413134108044
396,고려산업,2020,216577001.0,82.28,6765682.0,4.82,17.72,6.82,3.55,190504557.0,87.961582310395
397,고려산업,2021,238594901.0,84.66,4520565.0,2.28,15.34,4.32,2.12,213486551.0,89.476577288632
398,고려산업,2022,274703528.0,88.64,417869.0,1.74,11.36,0.39,0.15,278370677.0,101.33494790791329
399,고려산업,2023,277915943.0,86.65,3135897.0,2.50,13.35,2.95,0.98,319058619.0,114.8039999274169
400,고려아연,2019,7840561222.0,85.79,638613352.0,12.03,14.21,9.67,9.54,6694810890.0,85.38688367377179
401,고려아연,2020,8499645578.0,86.35,574828671.0,11.84,13.65,8.26,7.58,7581926858.0,89.20285897125673
402,고려아연,2021,9964048635.0,87.41,811106029.0,10.99,12.59,10.95,8.13,9976776444.0,100.12773732311273
403,고려아연,2022,12097918359.0,89.58,798264387.0,8.19,10.42,9.41,7.12,11219358600.0,92.73792620408607
404,고려아연,2023,12046071312.0,90.09,533378688.0,6.80,9.91,5.65,5.50,9704521343.0,80.56171254218457
405,고려제강,2019,2346638059.0,88.38,-4214666.0,1.37,11.62,-0.29,-0.26,1639715935.0,69.87511042494347
406,고려제강,2020,2245729071.0,88.24,2725914.0,0.70,11.76,0.19,0.20,1397372010.0,62.22353479967041
407,고려제강,2021,2474272368.0,84.73,133312252.0,5.83,15.27,8.60,7.88,1691354877.0,68.35766744496094
408,고려제강,2022,2532768398.0,85.42,92322770.0,6.44,14.58,5.49,4.45,2072550223.0,81.8294410431127
409,고려제강,2023,2451280644.0,87.52,64526770.0,3.15,12.48,3.66,3.61,1788877688.0,72.97726975402169
410,광동제약,2019,792776013.0,79.11,22655802.0,3.38,20.89,5.16,1.83,1238254696.0,156.19225048374415
411,광동제약,2020,830643379.0,79.28,45601967.0,3.75,20.72,9.60,3.67,1243769596.0,149.73569012219863
412,광동제약,2021,883845298.0,79.51,25540745.0,3.36,20.49,4.96,1.91,1338181554.0,151.40449997619382
413,광동제약,2022,932023759.0,80.3,26700699.0,2.67,19.7,4.97,1.87,1431545255.0,153.59536075946752
414,광동제약,2023,1078065492.0,80.2,39371763.0,2.78,19.8,6.94,2.60,1514454148.0,140.4788632266137
415,광명전기,2019,156712705.0,88.67,7118200.0,6.14,11.33,6.97,5.40,131864294.0,84.14397160715208
416,광명전기,2020,165884690.0,90.89,4529827.0,3.43,9.11,4.21,3.67,123548325.0,74.47843740130568
417,광명전기,2021,169926627.0,93.08,5858898.0,2.09,6.92,5.21,4.27,137092770.0,80.67762682066302
418,광명전기,2022,172178417.0,91.71,5635248.0,3.35,8.29,4.82,4.08,138239356.0,80.28843475776641
419,광명전기,2023,187306651.0,92.95,10638414.0,-1.41,7.05,8.52,6.60,161220122.0,86.07282290258877
420,광전자,2019,260279875.0,88.41,3363538.0,-0.87,11.59,1.51,2.02,166182499.0,63.84761749251647
421,광전자,2020,243369783.0,89.67,-16332832.0,-5.22,10.33,-7.71,-10.88,150172567.0,61.7055104988116
422,광전자,2021,238961555.0,83.41,10469916.0,3.98,16.59,5.08,6.03,173773675.0,72.72034825853055
423,광전자,2022,247855307.0,84.49,13137607.0,3.84,15.51,5.99,8.63,152201072.0,61.40722740304285
424,광전자,2023,251180472.0,90.1,-1063414.0,-3.50,9.9,-0.46,-0.85,125705280.0,50.045801331243624
425,광주신세계,2019,752423111.0,11.99,47668959.0,35.58,88.01,7.44,30.78,154879496.0,20.584096067192707
426,광주신세계,2020,784428251.0,10.82,43159504.0,32.75,89.18,6.35,29.26,147508454.0,18.80458203946048
427,광주신세계,2021,852280199.0,8.98,52393411.0,35.65,91.02,7.26,30.82,169971621.0,19.943162025755335
428,광주신세계,2022,913454051.0,8.36,56946615.0,35.48,91.64,7.42,30.80,184873955.0,20.238998863446938
429,광주신세계,2023,934472864.0,9.22,48259151.0,30.57,90.78,6.00,26.87,179586818.0,19.21798105846335
430,국도화학,2019,905420095.0,88.67,35541390.0,3.75,11.33,6.87,3.17,1121448683.0,123.85948679435926
431,국도화학,2020,930557566.0,87.87,30768935.0,4.06,12.13,5.66,2.72,1132659695.0,121.71839082118645
432,국도화학,2021,1416366192.0,76.73,157086038.0,12.98,23.27,22.98,9.96,1577111747.0,111.34915221133717
433,국도화학,2022,1499093659.0,82.52,73532423.0,6.05,17.48,8.79,4.59,1601774177.0,106.84950652572935
434,국도화학,2023,1509561243.0,86.67,7489804.0,1.46,13.33,0.88,0.57,1311776360.0,86.89785631969885
435,국동,2019,133723726.0,84.68,-4523376.0,-1.90,15.32,-7.94,-2.03,223077183.0,166.81944907816882
