,종목명,업종명,종목코드,결산월,회계연도,주기,총자산(천원),유동자산(천원),매출채권(천원),재고자산(천원),유형자산(천원),부채및자본총계(천원),총부채(천원),유동부채(천원),매입채무(천원),단기차입금(천원),장기차입금(천원),총자본(천원),매출액(천원),매출원가(천원),영업이익(천원),연구개발비(천원),광고선전비(천원),당기순이익(천원),영업활동으로인한현금흐름(천원),투자활동으로인한현금흐름(천원),재무활동으로인한현금흐름(천원),자기자본비율(%),차입금의존도(%),부채비율(%),차입금비율(%),*매출원가율(%),ROE(당기순이익)(%),영업이익률(%),EBIT(천원),매출총이익률(%)
1282,HLB글로벌,광업,A003580,12,2021,Annual,163865354,60284066,6919384,8039781,18635649,163865354,50506520,45771991,1479155,850000,3391710,113358834,45046153,36175881,-13342320,2789861,857371,-13082245,-5959774,-38017773,38015505,69.18,21.78,44.55,31.48,80.31,-13.99,-29.62,-13342319.87,19.69
2308,자화전자,전기전자,A033240,12,2022,Annual,505788674,198960154,63250802,38304747,208522792,505788674,162630932,134643572,14581167,30479385,25279046,343157742,292333491,234226455,-11740371,33554380,0,-38182504,29559731,-25323902,20332684,67.85,21.23,47.39,31.3,80.12,-11.9,-4.02,-11740371.04,19.88
737,대한제분,음식료품,A001130,12,2021,Annual,1321597381,683850027,126319361,161433058,334348492,1321597381,440979864,380129478,41929853,201890495,24716560,880617517,1111341734,913102297,24960182,193044,5545658,87295095,28657927,-100460703,58796111,66.63,20.85,50.08,31.29,82.16,10.51,2.25,24960181.5,17.84
2391,진양폴리,화학,A010640,12,2020,Annual,44798058,9821152,6459575,2695923,34416624,44798058,17883675,8192911,3870207,2850000,5200000,26914383,37116140,30803533,2242713,0,6500,1612417,2680044,-1260236,-1345674,60.08,18.8,66.45,31.29,82.99,6.03,6.04,2242712.78,17.01
261,SIMPAC,철강금속,A009160,12,2020,Annual,737277692,353237849,48296369,131733391,227992661,737277692,273291527,249080266,46995987,142200000,13750,463986165,365863303,328185407,7787378,0,182118,34139484,-17042761,13776882,3380908,62.93,19.69,58.9,31.28,89.7,7.54,2.13,7787378.46,10.3
460,금비,비금속광물,A008870,9,2019,Annual,260180107,105632362,38972920,17199098,128141669,260180107,96636403,56464526,12713449,0,22680013,163543704,201404468,157515543,12430195,332814,655508,10620899,25156424,-21688731,-1537170,62.86,19.64,59.09,31.25,78.21,6.64,6.17,12430194.55,21.79
664,대웅,의약품,A003090,12,2023,Annual,2359277174,862545146,170163805,352349085,727909822,2359277174,922478397,691004415,103910691,174985759,65000000,1436798777,1813841462,882594375,195606283,176599324,84207761,191438974,205654598,-204815148,-28983853,60.9,19.02,64.2,31.24,48.66,14.1,10.78,195606282.9,51.34
2307,자화전자,전기전자,A033240,12,2021,Annual,437943843,224326583,74885440,36605899,138426611,437943843,139199345,137209514,16246642,30698884,0,298744499,347854511,282431308,16315874,21948367,30180,21531720,38923403,-78029129,34381867,68.22,21.28,46.59,31.2,81.19,7.54,4.69,16315874.37,18.81
2617,포스코스틸리온,철강금속,A058430,12,2021,Annual,586432923,432270694,184772195,162456859,136751797,586432923,264010907,261448562,128819404,98669298,0,322422016,1347273539,1160988482,143278890,497316,279449,98669623,40796418,3843804,-19898645,54.98,17.15,81.88,31.19,86.17,35.9,10.63,143278889.8,13.83
143,LF,섬유의복,A093050,12,2022,Annual,2584040376,1205562532,127638314,445053612,596131588,2584040376,927192270,742787795,97234643,130709327,2689000,1656848107,1968540365,798159568,185160686,0,60373000,177302503,160923026,-93595246,-159770365,64.12,19.99,55.96,31.17,40.55,11.24,9.41,185160686.4,59.45
2346,조비,화학,A001550,12,2020,Annual,87855328,37564615,7089510,28292338,48388497,87855328,36652318,24452464,4910846,15614426,0,51203010,73654579,55664851,3815673,5397,0,3004723,8187804,-493241,-7124680,58.28,18.1,71.58,31.06,75.58,6.06,5.18,3815673.14,24.42
1353,디와이,기타금융,A013570,12,2022,Annual,861083033,537055427,195703018,170548512,284061728,861083033,356698974,319588491,132126781,102788873,19376527,504384059,1094816896,1000149791,32920856,1768385,0,7650980,61144451,-16994234,-17597001,58.58,18.13,70.72,30.95,91.35,1.53,3.01,32920856.09,8.65
2886,한국종합기술,서비스업,A023350,12,2020,Annual,332119487,135377568,17605310,0,85232589,332119487,194606582,157128715,12591028,26000000,10693000,137512905,288230157,265972371,4589795,1298174,21081,6471279,33984174,-5212225,-10824746,41.4,12.8,141.52,30.91,92.28,5.12,1.59,4589794.84,7.72
374,경방,유통업,A000050,12,2023,Annual,1206860951,147155593,48495486,53893628,288840134,1206860951,468815407,284315938,21613444,117604551,30000000,738045544,393518959,281727139,15968826,30703,1063533,-13452219,46197442,-7490438,-31353485,61.15,18.86,63.52,30.84,71.59,-1.8,4.06,15968826.4,28.41
939,한솔케미칼,화학,A014680,12,2023,Annual,1350979663,367414634,89943099,124426639,800990683,1350979663,409492210,247816973,45368798,19135165,80507777,941487453,771654642,566694534,124144351,920296,200770,108690123,144112563,-171857063,-4500068,69.69,21.47,43.49,30.81,73.44,12.12,16.09,124144351.5,26.56
302,SK하이닉스,전기전자,A000660,12,2021,Annual,96346525000,26907075000,8267111000,8950087000,53225667000,96346525000,34155467000,14735395000,1359247000,233199000,7529063000,62191058000,42997792000,24045600000,12410340000,3551197000,93050000,9616188000,19797648000,-22392277000,4492313000,64.55,19.88,54.92,30.79,55.92,16.86,28.86,12410340000,44.08
3178,카카오,서비스업,A035720,12,2022,Annual,22963544024,7755732887,440899209,160328358,885397238,22963544024,9447826639,4767915518,94417399,1055056265,615509181,13515717385,6798741511,0,569390445,0,410097878,1067029037,678376491,-1574104587,411821220,58.86,18.12,69.9,30.79,0,7.88,8.37,569390445.2,100
2786,KTis,서비스업,A058860,12,2020,Annual,294288885,126275205,50464728,10922762,46302072,294288885,126893638,87387458,28674,0,0,167395247,453639145,0,9002862,0,0,7387479,22365938,4394340,-23679695,56.88,17.51,75.8,30.78,0,4.4,1.98,9002862.02,100
1549,사조오양,음식료품,A006090,12,2023,Annual,346240177,138289186,47730276,77177197,97099659,346240177,125447760,118247567,27283854,67100000,0,220792416,391537751,347396103,16282340,2491,107937,20298535,29567231,-4400218,-18747836,63.77,19.62,56.82,30.76,88.73,9.51,4.16,16282340.44,11.27
1557,삼성SDI,전기전자,A006400,12,2021,Annual,25833192997,7444907068,1945662576,2487316319,7635995590,25833192997,10636493682,6461285795,1271912862,2234843504,1887998333,15196699315,13553220249,10475602069,1067575601,877647905,0,1250401560,2176027359,-1949533212,582723400,58.83,18.03,69.99,30.64,77.29,8.76,7.88,1067575601,22.71
1050,현대건설,건설업,A000720,12,2019,Annual,18226972000,13171993000,1984170000,1723425000,1419749000,18226972000,9511990000,6770867000,1696586000,415114000,503417000,8714982000,17278792000,15552887000,859667000,151432000,0,573331000,478916000,-151156000,15264000,47.81,14.61,109.15,30.55,90.01,6.74,4.98,859667000,9.99
2096,우성,음식료품,A006980,12,2020,Annual,313457406,178368654,56608674,57471369,70230778,313457406,136104556,123221984,35226504,49431393,2040000,177352851,388558138,323689572,4505354,0,0,5715732,13629413,-7008708,-31335930,56.58,17.28,76.74,30.54,83.31,3.26,1.16,4505354.17,16.69
2388,진양산업,화학,A003780,12,2022,Annual,82719955,33928800,15883511,6251657,45424051,82719955,31490483,22392612,11468824,6335000,6930000,51229472,83673211,69818437,5285313,0,30659,6136147,6980476,-6147863,-2286015,61.93,18.91,61.47,30.53,83.44,12.43,6.32,5285312.54,16.56
2304,일진홀딩스,기타금융,A015860,12,2023,Annual,1664779335,980720398,198907028,191327510,515092149,1664779335,724215861,505448276,155361910,119403040,87835420,940563474,1471896023,1284874051,56618377,0,1882000,47891955,77836734,-9332078,-24173199,56.5,17.25,77,30.53,87.29,5.18,3.85,56618377.47,12.71
2390,진양폴리,화학,A010640,12,2019,Annual,43396757,8273836,5864323,1785906,34567639,43396757,16812694,7340071,2827550,2800000,5000000,26584063,35112975,28274500,3103549,0,1955,7552694,3398663,-8142031,5015315,61.26,18.68,63.24,30.5,80.52,33.12,8.84,3103548.92,19.48
1534,사조대림,음식료품,A003960,12,2023,Annual,1262971666,673783053,165869106,283003401,415245466,1262971666,552092559,513498748,207838445,149740000,10040644,710879107,2063074656,1765689166,128637166,0,8242404,107150334,174781035,-15713248,-16161514,56.29,17.17,77.66,30.5,85.59,16.3,6.24,128637166.4,14.41
2172,유유제약,의약품,A000220,12,2021,Annual,192985288,98887922,19239859,25225284,79672548,192985288,64300209,30014749,8982265,8200000,3617616,128685078,115655485,70320100,1200168,4008281,6131478,-920289,4508661,-5889588,31312987,66.68,20.3,49.97,30.44,60.8,-0.75,1.04,1200168.22,39.2
1340,디아이,의료정밀,A003160,12,2019,Annual,214826209,100994559,13047179,33092842,76662404,214826210,74417888,55919149,4210889,39759437,1370721,140408322,109539465,76689929,-6535241,5490608,717182,416866,-13009196,958714,7315760,65.36,19.89,53,30.43,70.01,0.29,-5.97,-6535241.33,29.99
859,한국카본,기계,A017960,12,2023,Annual,792428142,398235938,101111566,180213737,271300752,792428142,337774036,297371683,42472700,89232018,21104800,454654106,594417384,531263336,16465725,0,0,-13449428,56519869,-44428622,-5263889,57.37,17.46,74.29,30.43,89.38,-3.13,2.77,16465724.52,10.62
938,한솔케미칼,화학,A014680,12,2022,Annual,1253310603,386120253,92537759,125407321,691560800,1253310603,400814014,153669790,49633697,5986951,84600000,852496588,885470792,619788693,185990108,531597,270942,166977755,173619763,-30167559,-109200307,68.02,20.67,47.02,30.39,70,20.61,21,185990108.5,30
1558,삼성SDI,전기전자,A006400,12,2022,Annual,30257525171,9651702375,2419188858,3204515835,8965469799,30257525171,13040023015,8006938827,2191529679,2211221947,2297040000,17217502156,20124069516,15903322834,1808013013,1076352606,0,2039361448,2641096164,-2946236119,628699236,56.9,17.25,75.74,30.32,79.03,12.58,8.98,1808013013,20.97
3073,두산밥캣,기계,A241560,12,2022,Annual,9248386178,3082529616,595208714,1651032808,1111305483,9248386178,4223998511,2053503109,1116166662,53940756,1182257358,5024387667,8621911872,6673395662,1071606774,157145046,66149132,644056037,704002169,-122603408,-874994086,54.33,16.34,84.07,30.07,77.4,13.78,12.43,1071606774,22.6
2331,제일파마홀딩스,서비스업,A002620,12,2020,Annual,887395067,335074174,162013344,124150479,170478767,887395067,388110851,327317450,149264533,130509680,12368250,499284217,761996752,570757448,22481192,24730544,10674692,14941062,-23671463,-1606439,24893999,56.26,16.88,77.73,30,74.9,3.05,2.95,22481192.4,25.1
548,노루페인트,화학,A090350,12,2022,Annual,668177302,308281426,148659509,80861911,289872793,668177302,315503886,217385648,126102773,14515781,35000000,352673416,747090556,611491821,25746794,8237161,3502461,11548262,40149582,-9494805,-20420326,52.78,15.83,89.46,29.98,81.85,3.31,3.45,25746794.05,18.15
2153,유니퀘스트,유통업,A077500,12,2022,Annual,610723418,397107859,157863336,144191678,14584012,610723418,262882234,259498773,131020225,93789365,528333,347841184,729547549,655579827,47307138,110742,0,44083014,-46253641,9290569,31733506,56.96,17.06,75.58,29.96,89.86,13.43,6.48,47307137.71,10.14
118,그린케미칼,화학,A083420,12,2022,Annual,196645335,93549310,33312554,42728348,84717620,196645335,74168153,67888816,21350503,35590764,0,122477182,324927356,293989607,17219652,0,0,2870341,18757156,-18077555,-8510462,62.28,18.58,60.56,29.83,90.48,2.33,5.3,17219652.08,9.52
2801,코오롱플라스틱,화학,A138490,12,2020,Annual,317913470,107867672,37589334,51790791,130729056,317913470,119662333,69660563,31485726,10702114,30000000,198251138,295182526,258265372,3855511,240615,35223,2969795,39884108,-5914468,-32287256,62.36,18.58,60.36,29.79,87.49,1.5,1.31,3855510.66,12.51
2004,에이프로젠,기계,A007460,12,2023,Annual,594427763,144207123,23668478,60814793,362958697,594427763,176739762,125640479,2733502,24025780,32000000,417688000,150577975,114770271,-88866494,42817387,0,-97283316,-58155743,-43452495,94296082,70.27,20.93,42.31,29.79,76.22,-22.14,-59.02,-88866493.69,23.78
2170,유유제약,의약품,A000220,12,2019,Annual,137718627,65053890,18751990,17015981,62456128,137718627,47173960,42495630,6385086,4000000,2682519,90544667,90877644,44267329,8074727,876672,5710778,5563343,13185371,-5332321,-8037139,65.75,19.56,52.1,29.76,48.71,6.27,8.89,8074727.04,51.29
1556,삼성SDI,전기전자,A006400,12,2020,Annual,21534232267,5657405165,1605658477,1810785261,6128099171,21534232267,8175305379,4983633141,868935376,1377482968,1264692692,13358926888,11294770446,8914217433,671335358,808300073,0,630966298,1948820241,-1778432984,240618953,62.04,18.39,61.2,29.64,78.92,4.85,5.94,671335358.4,21.08
1051,현대건설,건설업,A000720,12,2020,Annual,17939274000,13398943000,1501639000,1125479000,967470000,17939274000,9172896000,6467725000,1674607000,276697000,266197000,8766378000,16970859000,15573996000,548972000,177527000,0,227697000,1729721000,-1219172000,95488000,48.87,14.46,104.64,29.59,91.77,2.61,3.23,548972000,8.23
1804,세원이앤씨,기계,A091090,12,2023,Annual,343623738,137935965,6638292,51469283,188767223,343623738,153770418,121386768,19131037,3770000,0,189853320,130624043,125460828,-6073766,952913,0,-17983192,-27890328,5396884,11268653,55.25,16.34,80.99,29.57,96.05,-10.07,-4.65,-6073766.29,3.95
674,대원강업,운수장비,A000430,12,2023,Annual,1026303658,415648612,200604255,126607511,468257985,1026303658,408110669,372141470,124584632,165682493,4558200,618192990,1106756862,976320113,59171860,0,351875,37786380,54263487,-38856880,-37842889,60.23,17.8,66.02,29.56,88.21,6.21,5.35,59171860.23,11.79
2741,에이블씨엔씨,화학,A078520,12,2020,Annual,254779587,138307898,25570591,53819086,12084139,254779587,97975944,66484117,15683106,3432219,6633306,156803643,307517402,161015275,-67995502,3264939,29486200,-97824483,-8187896,1976691,-10724060,61.54,18.19,62.48,29.56,52.36,-47.31,-22.11,-67995501.9,47.64
2468,코리아써키트,전기전자,A007810,12,2022,Annual,1293448547,558131418,192326935,173252938,605951516,1293448547,541835924,298814702,148299737,36007517,172539433,751612623,1596875152,1436256685,99194842,0,83323,85750794,152598652,-293583643,141229200,58.11,17.15,72.09,29.51,89.94,12.22,6.21,99194841.61,10.06
371,경방,유통업,A000050,12,2020,Annual,1264902051,117330818,34801702,26578558,133534163,1264902051,522972244,285640754,17563955,81277542,34348613,741929808,329224741,232398638,21853997,28087,531763,13025703,33635651,88336713,-95710890,58.66,17.29,70.49,29.48,70.59,1.76,6.64,21853996.55,29.41
710,대한방직,섬유의복,A001070,12,2019,Annual,197730297,89677677,25320523,39187120,81170306,197730297,71652141,57348672,9960087,35766980,461397,126078156,156304223,153360520,-12979458,258304,6780,-15955033,-19294274,-2328907,-47953319,63.76,18.77,56.83,29.44,98.12,-10.54,-8.3,-12979458.09,1.88
2387,진양산업,화학,A003780,12,2021,Annual,77871278,30823446,14848717,5499846,45070804,77871278,30401133,20437487,9272342,6322802,6285060,47470145,76350429,62121529,6846185,0,27109,6197904,6152979,-7281998,-580153,60.96,17.92,64.04,29.4,81.36,13.64,8.97,6846185.16,18.64
1074,HD현대미포,운수장비,A010620,12,2023,Annual,4909071433,2799391799,118263670,230175930,1756830168,4909071433,2893858196,2735399724,323502375,474232235,95671499,2015213237,4039065705,4069738069,-152916345,12668000,0,-138952719,-533284556,-111624817,463646850,41.05,12.07,143.6,29.39,100.76,-6.63,-3.79,-152916345,-0.76
243,SBS,서비스업,A034120,12,2022,Annual,1407888697,782158059,352170528,2031586,310047039,1407888697,534612152,306018025,22622944,62000000,75222,873276545,1173781581,804343355,185603490,3424287,2052001,156555166,-55802201,232209231,-43292807,62.03,18.22,61.22,29.38,68.53,19.63,15.81,185603490.4,31.47
2278,일양약품,의약품,A007570,12,2022,Annual,498185237,200727509,60151245,61370154,198018967,498185237,206331142,186859386,37629736,82612160,0,291854094,383810822,167782597,40407538,25960086,15116401,31741018,29936129,7585457,-23395566,58.58,17.21,70.7,29.37,43.71,11.26,10.53,40407538.28,56.29
2028,NPC,화학,A004250,12,2022,Annual,527275693,164109366,78901042,29472269,232615569,527275693,182861270,151332618,32829962,53851540,24361280,344414424,544581476,465185223,23483130,3112334,51196,28189180,64028206,-42901531,-23731380,65.32,19.17,53.09,29.35,85.42,8.44,4.31,23483130.05,14.58
260,SIMPAC,철강금속,A009160,12,2019,Annual,679145850,289195402,53520613,88166502,263608239,679145850,237950364,219489571,32704191,126700000,68750,441195485,430085162,385305111,11141319,0,309658,9487516,37470315,-30908323,9041402,64.96,19.02,53.93,29.29,89.59,2.17,2.59,11141318.89,10.41
2272,일신석재,유통업,A007110,12,2021,Annual,91890080,39497351,9382099,14727063,28430667,91890080,39637444,29917268,5850748,3221720,113312,52252635,74742973,64883371,826387,0,50054,-61497,-3508574,798630,-337100,56.86,16.64,75.86,29.26,86.81,-0.12,1.11,826387.31,13.19
1559,삼성SDI,전기전자,A006400,12,2023,Annual,34038860193,9187029193,2874926035,3297368930,11893348077,34038860193,14131610215,8518933137,2118657669,2297638952,2849524920,19907249978,22708300499,18726384091,1633368965,1136360995,0,2066046562,2103521514,-4104845383,902661034,58.48,17.04,70.99,29.13,82.46,11.13,7.19,1633368965,17.54
3029,JW생명과학,의약품,A234080,12,2023,Annual,255836393,107833592,55322623,23398610,124486836,255836393,96443271,94259092,18739932,15700000,168000,159393122,206860372,154467347,30861916,5161143,1730782,28143966,37574248,8036512,-29308312,62.3,18.1,60.51,29.06,74.67,18.78,14.92,30861915.62,25.33
2270,일신석재,유통업,A007110,12,2019,Annual,87279199,35559462,12012676,12344459,36891665,87279199,35343264,14176438,5513563,3229620,11500000,51935935,66657756,56528211,1753513,0,343543,909320,211536,-369028,2838106,59.51,17.28,68.05,29.04,84.8,1.77,2.63,1753512.93,15.2
1080,현대비앤지스틸,철강금속,A004560,12,2019,Annual,608637134,365202800,144369489,141773156,183757947,608637134,205663765,92118755,39547946,1873296,34734000,402973369,733254621,659811068,36519475,139189,0,21775481,35559460,-36312080,-1640824,66.21,19.18,51.04,28.98,89.98,5.55,4.98,36519475.11,10.02
