Symbol,Name,결산월,회계년,주기,ROE(영업이익)(%)
A025750,한솔홈데코,12,2016,Annual,9.47
A025750,한솔홈데코,12,2017,Annual,6.46
A025750,한솔홈데코,12,2018,Annual,5.85
A025750,한솔홈데코,12,2019,Annual,-1.05
A025750,한솔홈데코,12,2020,Annual,1.77
A025750,한솔홈데코,12,2021,Annual,5.48
A025750,한솔홈데코,12,2022,Annual,1.73
A025750,한솔홈데코,12,2023,Annual,-1.44
A025750,한솔홈데코,12,2024,Annual,
A026940,부국철강,12,2011,Annual,8.14
A026940,부국철강,12,2012,Annual,5.94
A026940,부국철강,12,2013,Annual,2.36
A026940,부국철강,12,2014,Annual,1.98
A026940,부국철강,12,2015,Annual,2.83
A026940,부국철강,12,2016,Annual,2.38
A026940,부국철강,12,2017,Annual,1.17
A026940,부국철강,12,2018,Annual,0.82
A026940,부국철강,12,2019,Annual,0.28
A026940,부국철강,12,2020,Annual,1.58
A026940,부국철강,12,2021,Annual,6.89
A026940,부국철강,12,2022,Annual,4.81
A026940,부국철강,12,2023,Annual,1.87
A026940,부국철강,12,2024,Annual,
A011420,갤럭시아에스엠,12,2011,Annual,13.04
A011420,갤럭시아에스엠,12,2012,Annual,8.11
A011420,갤럭시아에스엠,12,2013,Annual,3.15
A011420,갤럭시아에스엠,12,2014,Annual,-1.89
A011420,갤럭시아에스엠,12,2015,Annual,5.76
A011420,갤럭시아에스엠,12,2016,Annual,-7.35
A011420,갤럭시아에스엠,12,2017,Annual,-8.31
A011420,갤럭시아에스엠,12,2018,Annual,-19.97
A011420,갤럭시아에스엠,12,2019,Annual,-1.89
A011420,갤럭시아에스엠,12,2020,Annual,6.47
A011420,갤럭시아에스엠,12,2021,Annual,12.84
A011420,갤럭시아에스엠,12,2022,Annual,12.58
A011420,갤럭시아에스엠,12,2023,Annual,8.48
A011420,갤럭시아에스엠,12,2024,Annual,
A069730,DSR제강,12,2011,Annual,8.02
A069730,DSR제강,12,2012,Annual,-1.42
A069730,DSR제강,12,2013,Annual,4.60
A069730,DSR제강,12,2014,Annual,8.88
A069730,DSR제강,12,2015,Annual,8.90
A069730,DSR제강,12,2016,Annual,6.27
A069730,DSR제강,12,2017,Annual,1.93
A069730,DSR제강,12,2018,Annual,4.69
A069730,DSR제강,12,2019,Annual,3.74
A069730,DSR제강,12,2020,Annual,2.45
A069730,DSR제강,12,2021,Annual,2.86
A069730,DSR제강,12,2022,Annual,15.65
A069730,DSR제강,12,2023,Annual,12.42
A069730,DSR제강,12,2024,Annual,
A008870,금비,9,2011,Annual,N/A(IFRS)
A008870,금비,9,2012,Annual,4.78
A008870,금비,9,2013,Annual,4.76
A008870,금비,9,2014,Annual,4.28
A008870,금비,9,2015,Annual,11.35
A008870,금비,9,2016,Annual,14.00
A008870,금비,9,2017,Annual,7.87
A008870,금비,9,2018,Annual,8.30
A008870,금비,9,2019,Annual,7.77
A008870,금비,9,2020,Annual,4.14
A008870,금비,9,2021,Annual,6.20
A008870,금비,9,2022,Annual,0.00
A008870,금비,9,2023,Annual,4.59
A008870,금비,9,2024,Annual,
A006980,우성,12,2011,Annual,6.42
A006980,우성,12,2012,Annual,2.39
A006980,우성,12,2013,Annual,1.72
A006980,우성,12,2014,Annual,3.55
A006980,우성,12,2015,Annual,2.04
A006980,우성,12,2016,Annual,0.66
A006980,우성,12,2017,Annual,-1.15
A006980,우성,12,2018,Annual,-2.55
A006980,우성,12,2019,Annual,-2.15
A006980,우성,12,2020,Annual,2.57
A006980,우성,12,2021,Annual,0.52
A006980,우성,12,2022,Annual,-0.35
A006980,우성,12,2023,Annual,3.19
A006980,우성,12,2024,Annual,
A023350,한국종합기술,12,2011,Annual,7.38
A023350,한국종합기술,12,2012,Annual,4.24
A023350,한국종합기술,12,2013,Annual,4.17
A023350,한국종합기술,12,2014,Annual,3.54
A023350,한국종합기술,12,2015,Annual,2.88
A023350,한국종합기술,12,2016,Annual,3.48
A023350,한국종합기술,12,2017,Annual,-6.13
A023350,한국종합기술,12,2018,Annual,-5.78
A023350,한국종합기술,12,2019,Annual,-1.49
A023350,한국종합기술,12,2020,Annual,3.63
A023350,한국종합기술,12,2021,Annual,5.11
A023350,한국종합기술,12,2022,Annual,3.73
A023350,한국종합기술,12,2023,Annual,2.61
A023350,한국종합기술,12,2024,Annual,
A465770,STX그린로지스,12,2011,Annual,
A465770,STX그린로지스,12,2012,Annual,
A465770,STX그린로지스,12,2013,Annual,
A465770,STX그린로지스,12,2014,Annual,
A465770,STX그린로지스,12,2015,Annual,
A465770,STX그린로지스,12,2016,Annual,
A465770,STX그린로지스,12,2017,Annual,
A465770,STX그린로지스,12,2018,Annual,
A465770,STX그린로지스,12,2019,Annual,
A465770,STX그린로지스,12,2020,Annual,
A465770,STX그린로지스,12,2021,Annual,
A465770,STX그린로지스,12,2022,Annual,
A465770,STX그린로지스,12,2023,Annual,
A465770,STX그린로지스,12,2024,Annual,
A008250,이건산업,12,2011,Annual,9.82
A008250,이건산업,12,2012,Annual,17.73
A008250,이건산업,12,2013,Annual,17.25
A008250,이건산업,12,2014,Annual,17.14
A008250,이건산업,12,2015,Annual,11.59
A008250,이건산업,12,2016,Annual,11.04
A008250,이건산업,12,2017,Annual,10.15
A008250,이건산업,12,2018,Annual,14.19
A008250,이건산업,12,2019,Annual,5.36
A008250,이건산업,12,2020,Annual,3.32
A008250,이건산업,12,2021,Annual,17.74
A008250,이건산업,12,2022,Annual,9.90
A008250,이건산업,12,2023,Annual,4.64
A008250,이건산업,12,2024,Annual,
A014710,사조씨푸드,12,2011,Annual,28.52
A014710,사조씨푸드,12,2012,Annual,16.26
A014710,사조씨푸드,12,2013,Annual,6.14
A014710,사조씨푸드,12,2014,Annual,7.37
A014710,사조씨푸드,12,2015,Annual,5.50
A014710,사조씨푸드,12,2016,Annual,8.53
A014710,사조씨푸드,12,2017,Annual,8.04
A014710,사조씨푸드,12,2018,Annual,8.00
A014710,사조씨푸드,12,2019,Annual,4.59
A014710,사조씨푸드,12,2020,Annual,5.20
A014710,사조씨푸드,12,2021,Annual,6.35
A014710,사조씨푸드,12,2022,Annual,5.79
A014710,사조씨푸드,12,2023,Annual,-15.25
A014710,사조씨푸드,12,2024,Annual,
A003080,성보화학,12,2011,Annual,1.44
A003080,성보화학,12,2012,Annual,3.21
A003080,성보화학,12,2013,Annual,4.29
A003080,성보화학,12,2014,Annual,5.90
A003080,성보화학,12,2015,Annual,6.04
A003080,성보화학,12,2016,Annual,1.02
A003080,성보화학,12,2017,Annual,-1.71
A003080,성보화학,12,2018,Annual,0.19
A003080,성보화학,12,2019,Annual,-2.90
A003080,성보화학,12,2020,Annual,-2.62
A003080,성보화학,12,2021,Annual,0.76
A003080,성보화학,12,2022,Annual,1.39
A003080,성보화학,12,2023,Annual,0.15
A003080,성보화학,12,2024,Annual,
A003560,IHQ,12,2011,Annual,0.01
A003560,IHQ,12,2012,Annual,7.01
A003560,IHQ,12,2013,Annual,-1.08
A003560,IHQ,12,2014,Annual,18.64
A003560,IHQ,12,2015,Annual,5.12
A003560,IHQ,12,2016,Annual,5.14
A003560,IHQ,12,2017,Annual,6.83
A003560,IHQ,12,2018,Annual,4.59
A003560,IHQ,12,2019,Annual,-4.12
A003560,IHQ,12,2020,Annual,-12.70
A003560,IHQ,12,2021,Annual,-9.83
A003560,IHQ,12,2022,Annual,-31.29
A003560,IHQ,12,2023,Annual,-17.79
A003560,IHQ,12,2024,Annual,
A004920,씨아이테크,12,2011,Annual,-3.36
A004920,씨아이테크,12,2012,Annual,-7.21
A004920,씨아이테크,12,2013,Annual,-6.11
A004920,씨아이테크,12,2014,Annual,-9.14
A004920,씨아이테크,12,2015,Annual,4.23
A004920,씨아이테크,12,2016,Annual,-2.69
A004920,씨아이테크,12,2017,Annual,-10.28
A004920,씨아이테크,12,2018,Annual,-8.51
A004920,씨아이테크,12,2019,Annual,-10.19
A004920,씨아이테크,12,2020,Annual,-8.54
A004920,씨아이테크,12,2021,Annual,2.16
A004920,씨아이테크,12,2022,Annual,0.15
A004920,씨아이테크,12,2023,Annual,-13.22
A004920,씨아이테크,12,2024,Annual,
A008420,문배철강,12,2011,Annual,3.67
A008420,문배철강,12,2012,Annual,1.76
A008420,문배철강,12,2013,Annual,3.75
A008420,문배철강,12,2014,Annual,3.60
A008420,문배철강,12,2015,Annual,1.27
A008420,문배철강,12,2016,Annual,6.19
A008420,문배철강,12,2017,Annual,6.70
A008420,문배철강,12,2018,Annual,3.10
A008420,문배철강,12,2019,Annual,2.35
A008420,문배철강,12,2020,Annual,2.43
A008420,문배철강,12,2021,Annual,15.86
A008420,문배철강,12,2022,Annual,1.93
A008420,문배철강,12,2023,Annual,-1.95
A008420,문배철강,12,2024,Annual,
A004440,삼일씨엔에스,12,2011,Annual,11.07
A004440,삼일씨엔에스,12,2012,Annual,17.22
A004440,삼일씨엔에스,12,2013,Annual,21.91
A004440,삼일씨엔에스,12,2014,Annual,20.60
A004440,삼일씨엔에스,12,2015,Annual,29.12
A004440,삼일씨엔에스,12,2016,Annual,22.83
A004440,삼일씨엔에스,12,2017,Annual,4.50
A004440,삼일씨엔에스,12,2018,Annual,1.33
A004440,삼일씨엔에스,12,2019,Annual,1.29
A004440,삼일씨엔에스,12,2020,Annual,-0.09
A004440,삼일씨엔에스,12,2021,Annual,4.90
A004440,삼일씨엔에스,12,2022,Annual,-2.55
A004440,삼일씨엔에스,12,2023,Annual,1.92
A004440,삼일씨엔에스,12,2024,Annual,
A011390,부산산업,12,2011,Annual,4.96
A011390,부산산업,12,2012,Annual,-2.99
A011390,부산산업,12,2013,Annual,22.32
A011390,부산산업,12,2014,Annual,13.70
A011390,부산산업,12,2015,Annual,21.04
A011390,부산산업,12,2016,Annual,21.32
A011390,부산산업,12,2017,Annual,10.10
A011390,부산산업,12,2018,Annual,6.48
A011390,부산산업,12,2019,Annual,11.60
A011390,부산산업,12,2020,Annual,6.96
A011390,부산산업,12,2021,Annual,0.50
A011390,부산산업,12,2022,Annual,6.59
A011390,부산산업,12,2023,Annual,5.59
A011390,부산산업,12,2024,Annual,
A025530,SJM홀딩스,12,2011,Annual,14.52
A025530,SJM홀딩스,12,2012,Annual,11.46
A025530,SJM홀딩스,12,2013,Annual,10.26
A025530,SJM홀딩스,12,2014,Annual,10.34
A025530,SJM홀딩스,12,2015,Annual,11.19
A025530,SJM홀딩스,12,2016,Annual,6.09
A025530,SJM홀딩스,12,2017,Annual,4.40
A025530,SJM홀딩스,12,2018,Annual,0.73
A025530,SJM홀딩스,12,2019,Annual,2.54
A025530,SJM홀딩스,12,2020,Annual,2.56
A025530,SJM홀딩스,12,2021,Annual,3.10
A025530,SJM홀딩스,12,2022,Annual,3.13
A025530,SJM홀딩스,12,2023,Annual,5.44
A025530,SJM홀딩스,12,2024,Annual,
A051630,진양화학,12,2011,Annual,6.56
A051630,진양화학,12,2012,Annual,12.82
A051630,진양화학,12,2013,Annual,19.36
A051630,진양화학,12,2014,Annual,21.16
A051630,진양화학,12,2015,Annual,9.53
A051630,진양화학,12,2016,Annual,4.23
A051630,진양화학,12,2017,Annual,-2.24
A051630,진양화학,12,2018,Annual,-2.03
A051630,진양화학,12,2019,Annual,-9.91
A051630,진양화학,12,2020,Annual,0.72
A051630,진양화학,12,2021,Annual,-14.55
A051630,진양화학,12,2022,Annual,-3.51
A051630,진양화학,12,2023,Annual,-6.38
A051630,진양화학,12,2024,Annual,
A020760,일진디스플,12,2011,Annual,51.18
A020760,일진디스플,12,2012,Annual,53.66
A020760,일진디스플,12,2013,Annual,39.74
A020760,일진디스플,12,2014,Annual,14.69
A020760,일진디스플,12,2015,Annual,-9.08
A020760,일진디스플,12,2016,Annual,-30.68
A020760,일진디스플,12,2017,Annual,26.93
A020760,일진디스플,12,2018,Annual,0.24
A020760,일진디스플,12,2019,Annual,-46.90
A020760,일진디스플,12,2020,Annual,-77.47
A020760,일진디스플,12,2021,Annual,-181.36
A020760,일진디스플,12,2022,Annual,5.31
A020760,일진디스플,12,2023,Annual,-29.26
A020760,일진디스플,12,2024,Annual,
A091090,세원이앤씨,12,2011,Annual,-17.01
A091090,세원이앤씨,12,2012,Annual,8.45
A091090,세원이앤씨,12,2013,Annual,-11.88
A091090,세원이앤씨,12,2014,Annual,-14.69
A091090,세원이앤씨,12,2015,Annual,0.82
A091090,세원이앤씨,12,2016,Annual,-0.06
A091090,세원이앤씨,12,2017,Annual,1.95
A091090,세원이앤씨,12,2018,Annual,-5.42
A091090,세원이앤씨,12,2019,Annual,0.92
A091090,세원이앤씨,12,2020,Annual,-3.44
A091090,세원이앤씨,12,2021,Annual,-5.66
A091090,세원이앤씨,12,2022,Annual,1.08
A091090,세원이앤씨,12,2023,Annual,-3.40
A091090,세원이앤씨,12,2024,Annual,
A002880,대유에이텍,12,2011,Annual,24.72
A002880,대유에이텍,12,2012,Annual,20.44
A002880,대유에이텍,12,2013,Annual,12.89
A002880,대유에이텍,12,2014,Annual,12.54
A002880,대유에이텍,12,2015,Annual,14.71
A002880,대유에이텍,12,2016,Annual,12.00
A002880,대유에이텍,12,2017,Annual,9.08
A002880,대유에이텍,12,2018,Annual,3.51
A002880,대유에이텍,12,2019,Annual,15.40
A002880,대유에이텍,12,2020,Annual,19.84
A002880,대유에이텍,12,2021,Annual,23.10
A002880,대유에이텍,12,2022,Annual,17.82
A002880,대유에이텍,12,2023,Annual,26.23
A002880,대유에이텍,12,2024,Annual,
A123700,SJM,12,2011,Annual,24.73
A123700,SJM,12,2012,Annual,17.98
A123700,SJM,12,2013,Annual,15.90
A123700,SJM,12,2014,Annual,15.10
A123700,SJM,12,2015,Annual,16.06
A123700,SJM,12,2016,Annual,8.89
A123700,SJM,12,2017,Annual,4.96
A123700,SJM,12,2018,Annual,0.44
A123700,SJM,12,2019,Annual,3.78
A123700,SJM,12,2020,Annual,3.90
A123700,SJM,12,2021,Annual,4.31
A123700,SJM,12,2022,Annual,3.80
A123700,SJM,12,2023,Annual,6.85
A123700,SJM,12,2024,Annual,
A007610,선도전기,12,2011,Annual,2.76
A007610,선도전기,12,2012,Annual,1.40
A007610,선도전기,12,2013,Annual,2.64
A007610,선도전기,12,2014,Annual,2.30
A007610,선도전기,12,2015,Annual,7.27
A007610,선도전기,12,2016,Annual,2.82
A007610,선도전기,12,2017,Annual,1.72
A007610,선도전기,12,2018,Annual,1.30
A007610,선도전기,12,2019,Annual,-1.96
A007610,선도전기,12,2020,Annual,-3.00
A007610,선도전기,12,2021,Annual,-32.62
A007610,선도전기,12,2022,Annual,-23.72
A007610,선도전기,12,2023,Annual,-23.69
A007610,선도전기,12,2024,Annual,
A009440,KC그린홀딩스,12,2011,Annual,14.61
A009440,KC그린홀딩스,12,2012,Annual,25.97
A009440,KC그린홀딩스,12,2013,Annual,10.32
A009440,KC그린홀딩스,12,2014,Annual,8.77
A009440,KC그린홀딩스,12,2015,Annual,8.27
A009440,KC그린홀딩스,12,2016,Annual,12.80
A009440,KC그린홀딩스,12,2017,Annual,8.65
A009440,KC그린홀딩스,12,2018,Annual,4.96
A009440,KC그린홀딩스,12,2019,Annual,7.40
A009440,KC그린홀딩스,12,2020,Annual,-18.28
A009440,KC그린홀딩스,12,2021,Annual,11.16
A009440,KC그린홀딩스,12,2022,Annual,4.41
A009440,KC그린홀딩스,12,2023,Annual,-12.62
A009440,KC그린홀딩스,12,2024,Annual,
A049800,우진플라임,12,2011,Annual,21.67
A049800,우진플라임,12,2012,Annual,13.20
A049800,우진플라임,12,2013,Annual,12.93
A049800,우진플라임,12,2014,Annual,-8.66
A049800,우진플라임,12,2015,Annual,-14.43
A049800,우진플라임,12,2016,Annual,22.15
A049800,우진플라임,12,2017,Annual,7.72
A049800,우진플라임,12,2018,Annual,-15.93
A049800,우진플라임,12,2019,Annual,-13.96
A049800,우진플라임,12,2020,Annual,16.64
A049800,우진플라임,12,2021,Annual,23.27
A049800,우진플라임,12,2022,Annual,24.46
A049800,우진플라임,12,2023,Annual,8.66
A049800,우진플라임,12,2024,Annual,
A014130,한익스프레스,12,2011,Annual,39.75
A014130,한익스프레스,12,2012,Annual,39.57
A014130,한익스프레스,12,2013,Annual,33.98
A014130,한익스프레스,12,2014,Annual,21.30
A014130,한익스프레스,12,2015,Annual,22.16
A014130,한익스프레스,12,2016,Annual,16.13
A014130,한익스프레스,12,2017,Annual,16.85
A014130,한익스프레스,12,2018,Annual,14.61
A014130,한익스프레스,12,2019,Annual,15.97
A014130,한익스프레스,12,2020,Annual,15.17
A014130,한익스프레스,12,2021,Annual,8.04
A014130,한익스프레스,12,2022,Annual,22.21
A014130,한익스프레스,12,2023,Annual,9.19
A014130,한익스프레스,12,2024,Annual,
A015260,에이엔피,12,2011,Annual,14.37
A015260,에이엔피,12,2012,Annual,25.39
A015260,에이엔피,12,2013,Annual,16.95
A015260,에이엔피,12,2014,Annual,19.79
A015260,에이엔피,12,2015,Annual,16.31
A015260,에이엔피,12,2016,Annual,1.87
A015260,에이엔피,12,2017,Annual,-9.59
A015260,에이엔피,12,2018,Annual,-7.68
A015260,에이엔피,12,2019,Annual,-10.54
A015260,에이엔피,12,2020,Annual,-23.74
A015260,에이엔피,12,2021,Annual,-33.87
A015260,에이엔피,12,2022,Annual,-35.58
A015260,에이엔피,12,2023,Annual,-5.86
A015260,에이엔피,12,2024,Annual,
A446070,유니드비티플러스,12,2011,Annual,
A446070,유니드비티플러스,12,2012,Annual,
A446070,유니드비티플러스,12,2013,Annual,
A446070,유니드비티플러스,12,2014,Annual,
A446070,유니드비티플러스,12,2015,Annual,
A446070,유니드비티플러스,12,2016,Annual,
A446070,유니드비티플러스,12,2017,Annual,
A446070,유니드비티플러스,12,2018,Annual,
A446070,유니드비티플러스,12,2019,Annual,
A446070,유니드비티플러스,12,2020,Annual,
A446070,유니드비티플러스,12,2021,Annual,
A446070,유니드비티플러스,12,2022,Annual,
A446070,유니드비티플러스,12,2023,Annual,-2.12
A446070,유니드비티플러스,12,2024,Annual,
A012160,영흥,12,2011,Annual,6.16
A012160,영흥,12,2012,Annual,4.72
A012160,영흥,12,2013,Annual,5.92
A012160,영흥,12,2014,Annual,1.78
A012160,영흥,12,2015,Annual,1.69
A012160,영흥,12,2016,Annual,0.30
A012160,영흥,12,2017,Annual,0.64
A012160,영흥,12,2018,Annual,-1.03
A012160,영흥,12,2019,Annual,2.04
A012160,영흥,12,2020,Annual,-14.32
A012160,영흥,12,2021,Annual,3.87
A012160,영흥,12,2022,Annual,2.13
A012160,영흥,12,2023,Annual,0.59
A012160,영흥,12,2024,Annual,
A012200,계양전기,12,2011,Annual,4.11
A012200,계양전기,12,2012,Annual,1.92
A012200,계양전기,12,2013,Annual,4.19
A012200,계양전기,12,2014,Annual,2.76
A012200,계양전기,12,2015,Annual,4.53
A012200,계양전기,12,2016,Annual,8.20
A012200,계양전기,12,2017,Annual,6.24
A012200,계양전기,12,2018,Annual,4.76
A012200,계양전기,12,2019,Annual,1.30
A012200,계양전기,12,2020,Annual,1.65
A012200,계양전기,12,2021,Annual,1.55
A012200,계양전기,12,2022,Annual,-6.83
A012200,계양전기,12,2023,Annual,-3.14
A012200,계양전기,12,2024,Annual,
A005360,모나미,12,2011,Annual,21.24
A005360,모나미,12,2012,Annual,15.18
A005360,모나미,12,2013,Annual,-2.04
A005360,모나미,12,2014,Annual,16.62
A005360,모나미,12,2015,Annual,14.96
A005360,모나미,12,2016,Annual,13.71
A005360,모나미,12,2017,Annual,10.08
A005360,모나미,12,2018,Annual,9.24
A005360,모나미,12,2019,Annual,2.54
A005360,모나미,12,2020,Annual,0.04
A005360,모나미,12,2021,Annual,5.21
A005360,모나미,12,2022,Annual,5.95
A005360,모나미,12,2023,Annual,-2.21
A005360,모나미,12,2024,Annual,
A014990,인디에프,12,2011,Annual,-12.92
A014990,인디에프,12,2012,Annual,-6.80
A014990,인디에프,12,2013,Annual,-3.86
A014990,인디에프,12,2014,Annual,-3.59
A014990,인디에프,12,2015,Annual,-6.40
A014990,인디에프,12,2016,Annual,-9.96
A014990,인디에프,12,2017,Annual,2.48
A014990,인디에프,12,2018,Annual,3.04
A014990,인디에프,12,2019,Annual,-2.45
A014990,인디에프,12,2020,Annual,-38.52
A014990,인디에프,12,2021,Annual,-52.50
A014990,인디에프,12,2022,Annual,-32.70
A014990,인디에프,12,2023,Annual,-6.96
A014990,인디에프,12,2024,Annual,
A010600,웰바이오텍,12,2011,Annual,9.56
A010600,웰바이오텍,12,2012,Annual,8.50
A010600,웰바이오텍,12,2013,Annual,5.05
A010600,웰바이오텍,12,2014,Annual,0.44
A010600,웰바이오텍,12,2015,Annual,5.79
A010600,웰바이오텍,12,2016,Annual,-1.16
A010600,웰바이오텍,12,2017,Annual,-16.90
A010600,웰바이오텍,12,2018,Annual,-16.37
A010600,웰바이오텍,12,2019,Annual,-8.48
A010600,웰바이오텍,12,2020,Annual,-26.43
A010600,웰바이오텍,12,2021,Annual,-15.28
A010600,웰바이오텍,12,2022,Annual,6.26
A010600,웰바이오텍,12,2023,Annual,-43.82
A010600,웰바이오텍,12,2024,Annual,
A009460,한창제지,12,2011,Annual,8.24
A009460,한창제지,12,2012,Annual,6.58
A009460,한창제지,12,2013,Annual,13.42
A009460,한창제지,12,2014,Annual,17.59
A009460,한창제지,12,2015,Annual,18.65
A009460,한창제지,12,2016,Annual,28.02
A009460,한창제지,12,2017,Annual,27.16
A009460,한창제지,12,2018,Annual,15.82
A009460,한창제지,12,2019,Annual,13.31
A009460,한창제지,12,2020,Annual,19.09
A009460,한창제지,12,2021,Annual,17.48
A009460,한창제지,12,2022,Annual,1.17
A009460,한창제지,12,2023,Annual,-11.39
A009460,한창제지,12,2024,Annual,
A023960,에쓰씨엔지니어링,12,2011,Annual,-15.94
A023960,에쓰씨엔지니어링,12,2012,Annual,4.27
A023960,에쓰씨엔지니어링,12,2013,Annual,-13.53
A023960,에쓰씨엔지니어링,12,2014,Annual,-31.96
A023960,에쓰씨엔지니어링,12,2015,Annual,3.29
A023960,에쓰씨엔지니어링,12,2016,Annual,-7.52
A023960,에쓰씨엔지니어링,12,2017,Annual,2.89
A023960,에쓰씨엔지니어링,12,2018,Annual,-2.16
A023960,에쓰씨엔지니어링,12,2019,Annual,1.92
A023960,에쓰씨엔지니어링,12,2020,Annual,-2.29
A023960,에쓰씨엔지니어링,12,2021,Annual,-20.66
A023960,에쓰씨엔지니어링,12,2022,Annual,18.25
A023960,에쓰씨엔지니어링,12,2023,Annual,2.47
A023960,에쓰씨엔지니어링,12,2024,Annual,
A004870,티웨이홀딩스,12,2011,Annual,-38.30
A004870,티웨이홀딩스,12,2012,Annual,-9.47
A004870,티웨이홀딩스,12,2013,Annual,12.56
A004870,티웨이홀딩스,12,2014,Annual,22.94
A004870,티웨이홀딩스,12,2015,Annual,9.67
A004870,티웨이홀딩스,12,2016,Annual,30.75
A004870,티웨이홀딩스,12,2017,Annual,64.30
A004870,티웨이홀딩스,12,2018,Annual,22.94
A004870,티웨이홀딩스,12,2019,Annual,-8.94
A004870,티웨이홀딩스,12,2020,Annual,-92.69
A004870,티웨이홀딩스,12,2021,Annual,-130.88
A004870,티웨이홀딩스,12,2022,Annual,-1.47
A004870,티웨이홀딩스,12,2023,Annual,-1.81
A004870,티웨이홀딩스,12,2024,Annual,
A023150,MH에탄올,12,2011,Annual,1.14
A023150,MH에탄올,12,2012,Annual,13.24
A023150,MH에탄올,12,2013,Annual,22.54
A023150,MH에탄올,12,2014,Annual,17.72
A023150,MH에탄올,12,2015,Annual,20.04
A023150,MH에탄올,12,2016,Annual,19.55
A023150,MH에탄올,12,2017,Annual,9.53
A023150,MH에탄올,12,2018,Annual,1.24
A023150,MH에탄올,12,2019,Annual,9.16
A023150,MH에탄올,12,2020,Annual,19.75
A023150,MH에탄올,12,2021,Annual,28.26
A023150,MH에탄올,12,2022,Annual,24.35
A023150,MH에탄올,12,2023,Annual,19.46
A023150,MH에탄올,12,2024,Annual,
A012280,영화금속,12,2011,Annual,26.16
A012280,영화금속,12,2012,Annual,25.53
A012280,영화금속,12,2013,Annual,15.15
A012280,영화금속,12,2014,Annual,18.21
A012280,영화금속,12,2015,Annual,28.29
A012280,영화금속,12,2016,Annual,17.24
A012280,영화금속,12,2017,Annual,10.47
A012280,영화금속,12,2018,Annual,1.53
A012280,영화금속,12,2019,Annual,2.88
A012280,영화금속,12,2020,Annual,-8.40
A012280,영화금속,12,2021,Annual,-24.31
A012280,영화금속,12,2022,Annual,-1.82
A012280,영화금속,12,2023,Annual,14.43
A012280,영화금속,12,2024,Annual,
A090370,메타랩스,12,2011,Annual,8.44
A090370,메타랩스,12,2012,Annual,4.17
A090370,메타랩스,12,2013,Annual,5.84
A090370,메타랩스,12,2014,Annual,4.05
A090370,메타랩스,12,2015,Annual,-73.59
A090370,메타랩스,12,2016,Annual,-151.70
A090370,메타랩스,12,2017,Annual,-59.34
A090370,메타랩스,12,2018,Annual,-16.91
A090370,메타랩스,12,2019,Annual,-3.06
A090370,메타랩스,12,2020,Annual,0.58
A090370,메타랩스,12,2021,Annual,-3.85
A090370,메타랩스,12,2022,Annual,-3.03
A090370,메타랩스,12,2023,Annual,-5.07
A090370,메타랩스,12,2024,Annual,
A072130,유엔젤,12,2011,Annual,2.45
A072130,유엔젤,12,2012,Annual,-0.44
A072130,유엔젤,12,2013,Annual,2.77
A072130,유엔젤,12,2014,Annual,-7.14
A072130,유엔젤,12,2015,Annual,1.22
A072130,유엔젤,12,2016,Annual,-9.56
A072130,유엔젤,12,2017,Annual,-2.28
A072130,유엔젤,12,2018,Annual,7.46
A072130,유엔젤,12,2019,Annual,-6.14
A072130,유엔젤,12,2020,Annual,3.38
A072130,유엔젤,12,2021,Annual,7.18
A072130,유엔젤,12,2022,Annual,1.60
A072130,유엔젤,12,2023,Annual,-3.27
A072130,유엔젤,12,2024,Annual,
A006570,대림통상,12,2011,Annual,1.48
A006570,대림통상,12,2012,Annual,0.43
A006570,대림통상,12,2013,Annual,0.85
A006570,대림통상,12,2014,Annual,2.30
A006570,대림통상,12,2015,Annual,-1.87
A006570,대림통상,12,2016,Annual,3.68
A006570,대림통상,12,2017,Annual,1.75
A006570,대림통상,12,2018,Annual,-0.97
A006570,대림통상,12,2019,Annual,-2.49
A006570,대림통상,12,2020,Annual,-8.15
A006570,대림통상,12,2021,Annual,3.86
A006570,대림통상,12,2022,Annual,8.89
A006570,대림통상,12,2023,Annual,-6.52
A006570,대림통상,12,2024,Annual,
A002420,세기상사,12,2011,Annual,-1.24
A002420,세기상사,12,2012,Annual,-1.03
A002420,세기상사,12,2013,Annual,-3.69
A002420,세기상사,12,2014,Annual,-3.59
A002420,세기상사,12,2015,Annual,-3.40
A002420,세기상사,12,2016,Annual,-2.94
A002420,세기상사,12,2017,Annual,-1.55
A002420,세기상사,12,2018,Annual,-1.64
A002420,세기상사,12,2019,Annual,-1.99
A002420,세기상사,12,2020,Annual,-5.58
A002420,세기상사,12,2021,Annual,-7.91
A002420,세기상사,12,2022,Annual,-3.49
A002420,세기상사,12,2023,Annual,-3.04
A002420,세기상사,12,2024,Annual,
A010770,평화홀딩스,12,2011,Annual,-7.32
A010770,평화홀딩스,12,2012,Annual,6.30
A010770,평화홀딩스,12,2013,Annual,5.60
A010770,평화홀딩스,12,2014,Annual,2.41
A010770,평화홀딩스,12,2015,Annual,3.37
A010770,평화홀딩스,12,2016,Annual,10.22
A010770,평화홀딩스,12,2017,Annual,-3.47
A010770,평화홀딩스,12,2018,Annual,-15.25
A010770,평화홀딩스,12,2019,Annual,-2.71
A010770,평화홀딩스,12,2020,Annual,-2.51
A010770,평화홀딩스,12,2021,Annual,6.90
A010770,평화홀딩스,12,2022,Annual,3.22
A010770,평화홀딩스,12,2023,Annual,13.36
