Symbol,Name,결산월,회계년,주기,총자본(천원),총부채(천원),총자산(천원)
A207940,삼성바이오로직스,12,2017,Annual,"3,976,450,892","3,206,640,270","7,183,091,163"
A207940,삼성바이오로직스,12,2018,Annual,"4,155,468,451","1,824,940,197","5,980,408,648"
A207940,삼성바이오로직스,12,2019,Annual,"4,354,453,745","1,557,172,767","5,911,626,512"
A207940,삼성바이오로직스,12,2020,Annual,"4,598,783,172","1,825,417,993","6,424,201,165"
A207940,삼성바이오로직스,12,2021,Annual,"4,991,102,141","2,978,908,646","7,970,010,787"
A207940,삼성바이오로직스,12,2022,Annual,"8,984,474,395","7,597,575,863","16,582,050,258"
A207940,삼성바이오로직스,12,2023,Annual,"9,830,492,412","6,215,704,797","16,046,197,209"
A207940,삼성바이오로직스,12,2024,Annual,,,
A005380,현대차,12,2011,Annual,"40,327,702,000","69,152,273,000","109,479,975,000"
A005380,현대차,12,2012,Annual,"47,917,575,000","73,620,239,000","121,537,814,000"
A005380,현대차,12,2013,Annual,"56,582,789,000","76,838,690,000","133,421,479,000"
A005380,현대차,12,2014,Annual,"62,620,565,000","84,604,552,000","147,225,117,000"
A005380,현대차,12,2015,Annual,"66,881,401,000","98,486,545,000","165,367,946,000"
A005380,현대차,12,2016,Annual,"72,344,578,000","106,491,350,000","178,835,928,000"
A005380,현대차,12,2017,Annual,"74,757,354,000","103,442,100,000","178,199,454,000"
A005380,현대차,12,2018,Annual,"73,896,010,000","106,759,742,000","180,655,752,000"
A005380,현대차,12,2019,Annual,"76,365,754,000","118,146,466,000","194,512,220,000"
A005380,현대차,12,2020,Annual,"76,340,970,000","133,003,242,000","209,344,212,000"
A005380,현대차,12,2021,Annual,"82,615,789,000","151,330,626,000","233,946,415,000"
A005380,현대차,12,2022,Annual,"90,896,545,000","164,845,917,000","255,742,462,000"
A005380,현대차,12,2023,Annual,"101,809,440,000","180,653,915,000","282,463,355,000"
A005380,현대차,12,2024,Annual,,,
A000270,기아,12,2011,Annual,"13,509,710,000","16,745,469,000","30,255,179,000"
A000270,기아,12,2012,Annual,"16,848,062,000","15,550,252,000","32,398,314,000"
A000270,기아,12,2013,Annual,"20,254,795,000","15,927,245,000","36,182,040,000"
A000270,기아,12,2014,Annual,"22,483,865,000","18,560,337,000","41,044,202,000"
A000270,기아,12,2015,Annual,"24,204,031,000","21,776,082,000","45,980,113,000"
A000270,기아,12,2016,Annual,"26,579,424,000","24,309,836,000","50,889,260,000"
A000270,기아,12,2017,Annual,"26,861,177,000","25,433,261,000","52,294,438,000"
A000270,기아,12,2018,Annual,"27,243,464,000","24,543,141,000","51,786,605,000"
A000270,기아,12,2019,Annual,"28,978,138,000","26,366,660,000","55,344,798,000"
A000270,기아,12,2020,Annual,"29,891,672,000","30,598,771,000","60,490,443,000"
A000270,기아,12,2021,Annual,"34,912,556,000","31,937,441,000","66,849,997,000"
A000270,기아,12,2022,Annual,"39,343,081,000","34,367,884,000","73,710,965,000"
A000270,기아,12,2023,Annual,"46,558,235,000","34,069,591,000","80,627,826,000"
A000270,기아,12,2024,Annual,,,
A068270,셀트리온,12,2011,Annual,"899,546,488","507,766,814","1,407,313,302"
A068270,셀트리온,12,2012,Annual,"1,050,148,749","682,765,148","1,732,913,897"
A068270,셀트리온,12,2013,Annual,"1,087,131,958","891,376,234","1,978,508,192"
A068270,셀트리온,12,2014,Annual,"1,347,781,345","974,603,694","2,322,385,039"
A068270,셀트리온,12,2015,Annual,"1,702,780,455","938,389,810","2,641,170,265"
A068270,셀트리온,12,2016,Annual,"2,060,873,200","822,974,207","2,883,847,406"
A068270,셀트리온,12,2017,Annual,"2,410,497,675","883,598,311","3,294,095,986"
A068270,셀트리온,12,2018,Annual,"2,595,259,393","907,848,812","3,503,108,205"
A068270,셀트리온,12,2019,Annual,"2,872,913,211","986,733,418","3,859,646,629"
A068270,셀트리온,12,2020,Annual,"3,427,580,354","1,592,540,900","5,020,121,254"
A068270,셀트리온,12,2021,Annual,"4,050,374,687","1,623,747,846","5,674,122,532"
A068270,셀트리온,12,2022,Annual,"4,274,204,270","1,617,448,041","5,891,652,311"
A068270,셀트리온,12,2023,Annual,"17,125,794,307","2,791,739,990","19,917,534,297"
A068270,셀트리온,12,2024,Annual,,,
A005490,POSCO홀딩스,12,2011,Annual,"40,729,920,334","37,678,917,498","78,408,837,832"
A005490,POSCO홀딩스,12,2012,Annual,"42,429,418,415","36,836,432,389","79,265,850,804"
A005490,POSCO홀딩스,12,2013,Annual,"45,822,030,030","38,633,376,655","84,455,406,685"
A005490,POSCO홀딩스,12,2014,Annual,"45,291,364,178","39,960,808,435","85,252,172,613"
A005490,POSCO홀딩스,12,2015,Annual,"45,070,221,970","35,338,537,276","80,408,759,246"
A005490,POSCO홀딩스,12,2016,Annual,"45,838,394,306","33,924,600,214","79,762,994,520"
A005490,POSCO홀딩스,12,2017,Annual,"47,464,008,541","31,560,950,539","79,024,959,080"
A005490,POSCO홀딩스,12,2018,Annual,"46,759,550,870","31,488,714,346","78,248,265,217"
A005490,POSCO홀딩스,12,2019,Annual,"47,794,706,820","31,263,954,311","79,058,661,131"
A005490,POSCO홀딩스,12,2020,Annual,"47,674,592,085","31,412,381,141","79,086,973,226"
A005490,POSCO홀딩스,12,2021,Annual,"54,804,943,352","36,666,670,760","91,471,614,112"
A005490,POSCO홀딩스,12,2022,Annual,"58,257,400,589","40,149,380,046","98,406,780,635"
A005490,POSCO홀딩스,12,2023,Annual,"59,663,897,393","41,281,496,792","100,945,394,185"
A005490,POSCO홀딩스,12,2024,Annual,,,
A035420,NAVER,12,2011,Annual,"1,577,862,030","794,843,246","2,372,705,276"
A035420,NAVER,12,2012,Annual,"1,903,568,275","1,023,748,395","2,927,316,669"
A035420,NAVER,12,2013,Annual,"1,475,309,016","1,222,437,824","2,697,746,840"
A035420,NAVER,12,2014,Annual,"1,797,418,215","1,597,039,679","3,394,457,894"
A035420,NAVER,12,2015,Annual,"2,269,578,519","2,116,334,499","4,385,913,018"
A035420,NAVER,12,2016,Annual,"4,129,598,863","2,241,036,318","6,370,635,181"
A035420,NAVER,12,2017,Annual,"5,305,186,235","2,714,065,325","8,019,251,560"
A035420,NAVER,12,2018,Annual,"5,949,140,513","3,932,050,396","9,881,190,909"
A035420,NAVER,12,2019,Annual,"6,503,926,069","5,795,601,052","12,299,527,121"
A035420,NAVER,12,2020,Annual,"8,255,132,035","8,759,106,629","17,014,238,664"
A035420,NAVER,12,2021,Annual,"24,027,376,349","9,663,630,408","33,691,006,757"
A035420,NAVER,12,2022,Annual,"23,450,322,480","10,448,720,409","33,899,042,889"
A035420,NAVER,12,2023,Annual,"24,237,998,816","11,499,828,149","35,737,826,964"
A035420,NAVER,12,2024,Annual,,,
A105560,KB금융,12,2011,Annual,"23,099,795,000","254,501,022,000","277,600,817,000"
A105560,KB금융,12,2012,Annual,"24,763,141,000","260,987,913,000","285,751,054,000"
A105560,KB금융,12,2013,Annual,"25,982,274,000","266,185,324,000","292,167,598,000"
A105560,KB금융,12,2014,Annual,"27,512,672,000","280,843,036,000","308,355,708,000"
A105560,KB금융,12,2015,Annual,"28,902,722,000","300,162,745,000","329,065,467,000"
A105560,KB금융,12,2016,Annual,"31,261,403,000","344,412,253,000","375,673,656,000"
A105560,KB금융,12,2017,Annual,"34,044,829,000","402,740,780,000","436,785,609,000"
A105560,KB금융,12,2018,Annual,"35,713,027,000","443,875,271,000","479,588,298,000"
A105560,KB금융,12,2019,Annual,"39,119,325,000","479,418,792,000","518,538,117,000"
A105560,KB금융,12,2020,Annual,"43,402,357,000","567,317,587,000","610,719,944,000"
A105560,KB금융,12,2021,Annual,"48,293,920,000","615,601,914,000","663,895,834,000"
A105560,KB금융,12,2022,Annual,"54,107,801,000","634,557,025,000","688,664,826,000"
A105560,KB금융,12,2023,Annual,"58,873,310,000","656,864,842,000","715,738,152,000"
A105560,KB금융,12,2024,Annual,,,
A006400,삼성SDI,12,2011,Annual,"6,314,527,221","2,212,883,535","8,527,410,755"
A006400,삼성SDI,12,2012,Annual,"7,564,481,602","3,330,605,690","10,895,087,292"
A006400,삼성SDI,12,2013,Annual,"7,542,416,431","3,013,254,459","10,555,670,889"
A006400,삼성SDI,12,2014,Annual,"11,826,911,292","4,141,638,654","15,968,549,946"
A006400,삼성SDI,12,2015,Annual,"11,253,192,853","4,972,110,605","16,225,303,458"
A006400,삼성SDI,12,2016,Annual,"10,964,110,227","3,936,201,007","14,900,311,234"
A006400,삼성SDI,12,2017,Annual,"11,451,999,497","4,289,705,881","15,741,705,378"
A006400,삼성SDI,12,2018,Annual,"12,225,219,216","7,124,501,968","19,349,721,184"
A006400,삼성SDI,12,2019,Annual,"12,660,345,195","7,191,751,253","19,852,096,448"
A006400,삼성SDI,12,2020,Annual,"13,358,926,888","8,175,305,379","21,534,232,267"
A006400,삼성SDI,12,2021,Annual,"15,196,699,315","10,636,493,682","25,833,192,997"
A006400,삼성SDI,12,2022,Annual,"17,217,502,156","13,040,023,015","30,257,525,171"
A006400,삼성SDI,12,2023,Annual,"19,907,249,978","14,131,610,215","34,038,860,193"
A006400,삼성SDI,12,2024,Annual,,,
A028260,삼성물산,12,2011,Annual,"3,774,252,990","2,133,746,517","5,907,999,507"
A028260,삼성물산,12,2012,Annual,"3,805,207,476","2,837,077,769","6,642,285,245"
A028260,삼성물산,12,2013,Annual,"3,949,133,030","4,604,755,902","8,553,888,932"
A028260,삼성물산,12,2014,Annual,"5,285,289,848","4,226,141,563","9,511,431,411"
A028260,삼성물산,12,2015,Annual,"18,313,935,618","24,047,495,347","42,361,430,965"
A028260,삼성물산,12,2016,Annual,"21,105,710,687","23,352,804,703","44,458,515,390"
A028260,삼성물산,12,2017,Annual,"25,151,250,126","23,897,652,811","49,048,902,937"
A028260,삼성물산,12,2018,Annual,"22,548,935,048","19,857,716,710","42,406,651,758"
A028260,삼성물산,12,2019,Annual,"26,692,096,307","19,213,420,293","45,905,516,600"
A028260,삼성물산,12,2020,Annual,"32,945,482,243","21,386,258,023","54,331,740,266"
A028260,삼성물산,12,2021,Annual,"33,352,444,157","21,892,978,957","55,245,423,114"
A028260,삼성물산,12,2022,Annual,"31,964,121,381","27,017,371,086","58,981,492,467"
A028260,삼성물산,12,2023,Annual,"39,897,109,482","26,229,919,731","66,127,029,213"
A028260,삼성물산,12,2024,Annual,,,
A051910,LG화학,12,2011,Annual,"9,707,679,000","5,577,875,000","15,285,554,000"
A051910,LG화학,12,2012,Annual,"10,765,355,000","5,815,798,000","16,581,153,000"
A051910,LG화학,12,2013,Annual,"11,725,662,000","5,720,802,000","17,446,464,000"
A051910,LG화학,12,2014,Annual,"12,265,852,000","5,861,794,000","18,127,646,000"
A051910,LG화학,12,2015,Annual,"13,103,522,000","5,475,206,000","18,578,728,000"
A051910,LG화학,12,2016,Annual,"14,050,967,000","6,436,093,000","20,487,060,000"
A051910,LG화학,12,2017,Annual,"16,338,577,000","8,702,644,000","25,041,221,000"
A051910,LG화학,12,2018,Annual,"17,322,128,000","11,622,009,000","28,944,137,000"
A051910,LG화학,12,2019,Annual,"17,383,789,000","16,640,637,000","34,024,426,000"
A051910,LG화학,12,2020,Annual,"18,790,440,000","22,598,454,000","41,388,894,000"
A051910,LG화학,12,2021,Annual,"23,209,988,000","27,925,314,000","51,135,302,000"
A051910,LG화학,12,2022,Annual,"37,481,127,000","30,492,696,000","67,973,823,000"
A051910,LG화학,12,2023,Annual,"40,938,185,000","36,528,509,000","77,466,694,000"
A051910,LG화학,12,2024,Annual,,,
A055550,신한지주,12,2011,Annual,"26,858,805,000","261,182,991,000","288,041,796,000"
A055550,신한지주,12,2012,Annual,"28,913,144,000","276,026,081,000","304,939,225,000"
A055550,신한지주,12,2013,Annual,"29,855,138,000","281,435,415,000","311,290,553,000"
A055550,신한지주,12,2014,Annual,"30,514,908,000","307,506,896,000","338,021,804,000"
A055550,신한지주,12,2015,Annual,"31,813,056,000","338,734,947,000","370,548,003,000"
A055550,신한지주,12,2016,Annual,"31,744,980,000","363,935,344,000","395,680,324,000"
A055550,신한지주,12,2017,Annual,"33,703,618,000","392,603,390,000","426,307,008,000"
A055550,신한지주,12,2018,Annual,"36,651,430,000","422,949,080,000","459,600,510,000"
A055550,신한지주,12,2019,Annual,"41,930,381,000","510,489,200,000","552,419,581,000"
A055550,신한지주,12,2020,Annual,"46,356,858,000","558,877,246,000","605,234,104,000"
A055550,신한지주,12,2021,Annual,"49,538,422,000","598,613,763,000","648,152,185,000"
A055550,신한지주,12,2022,Annual,"53,423,558,000","611,009,672,000","664,433,230,000"
A055550,신한지주,12,2023,Annual,"56,321,865,000","635,473,468,000","691,795,333,000"
A055550,신한지주,12,2024,Annual,,,
A012330,현대모비스,12,2011,Annual,"13,794,556,000","8,781,092,000","22,575,648,000"
A012330,현대모비스,12,2012,Annual,"17,039,714,000","13,007,282,000","30,046,996,000"
A012330,현대모비스,12,2013,Annual,"20,193,186,000","14,237,123,000","34,430,309,000"
A012330,현대모비스,12,2014,Annual,"23,286,103,000","15,825,813,000","39,111,916,000"
A012330,현대모비스,12,2015,Annual,"25,676,240,000","12,098,593,000","37,774,833,000"
A012330,현대모비스,12,2016,Annual,"28,557,989,000","13,153,619,000","41,711,608,000"
A012330,현대모비스,12,2017,Annual,"29,358,958,000","12,377,861,000","41,736,819,000"
A012330,현대모비스,12,2018,Annual,"30,703,428,000","12,367,704,000","43,071,132,000"
A012330,현대모비스,12,2019,Annual,"32,409,622,000","14,196,442,000","46,606,064,000"
A012330,현대모비스,12,2020,Annual,"33,328,123,000","15,169,553,000","48,497,676,000"
A012330,현대모비스,12,2021,Annual,"35,357,474,000","16,125,063,000","51,482,537,000"
A012330,현대모비스,12,2022,Annual,"37,807,632,000","17,599,066,000","55,406,698,000"
A012330,현대모비스,12,2023,Annual,"40,655,299,000","17,930,546,000","58,585,845,000"
A012330,현대모비스,12,2024,Annual,,,
A003670,포스코퓨처엠,12,2011,Annual,"328,947,224","163,547,982","492,495,206"
A003670,포스코퓨처엠,12,2012,Annual,"398,251,922","142,137,756","540,389,678"
A003670,포스코퓨처엠,12,2013,Annual,"452,410,639","177,995,691","630,406,330"
A003670,포스코퓨처엠,12,2014,Annual,"514,814,528","206,785,398","721,599,926"
A003670,포스코퓨처엠,12,2015,Annual,"538,224,659","179,281,052","717,505,711"
A003670,포스코퓨처엠,12,2016,Annual,"569,399,656","154,463,438","723,863,094"
A003670,포스코퓨처엠,12,2017,Annual,"652,189,727","183,650,482","835,840,209"
A003670,포스코퓨처엠,12,2018,Annual,"758,131,714","189,497,465","947,629,179"
A003670,포스코퓨처엠,12,2019,Annual,"1,006,317,943","723,814,622","1,730,132,565"
A003670,포스코퓨처엠,12,2020,Annual,"1,023,617,314","1,064,436,010","2,088,053,324"
A003670,포스코퓨처엠,12,2021,Annual,"2,438,429,932","1,484,050,372","3,922,480,304"
A003670,포스코퓨처엠,12,2022,Annual,"2,650,644,639","1,986,831,501","4,637,476,140"
A003670,포스코퓨처엠,12,2023,Annual,"2,611,465,990","3,723,127,308","6,334,593,298"
A003670,포스코퓨처엠,12,2024,Annual,,,
A035720,카카오,12,2011,Annual,"456,249,146","102,482,517","558,731,663"
A035720,카카오,12,2012,Annual,"519,927,883","91,941,511","611,869,394"
A035720,카카오,12,2013,Annual,"177,256,626","39,943,793","217,200,419"
A035720,카카오,12,2014,Annual,"2,463,228,067","304,796,832","2,768,024,898"
A035720,카카오,12,2015,Annual,"2,585,474,996","603,002,738","3,188,477,733"
A035720,카카오,12,2016,Annual,"3,702,943,851","1,781,173,329","5,484,117,180"
A035720,카카오,12,2017,Annual,"4,462,922,772","1,886,505,683","6,349,428,455"
A035720,카카오,12,2018,Annual,"5,627,157,564","2,332,384,541","7,959,542,105"
A035720,카카오,12,2019,Annual,"5,728,528,965","3,008,840,079","8,737,369,044"
A035720,카카오,12,2020,Annual,"7,411,759,473","4,542,386,717","11,954,146,191"
A035720,카카오,12,2021,Annual,"13,568,333,646","9,216,225,463","22,784,559,109"
A035720,카카오,12,2022,Annual,"13,515,717,385","9,447,826,639","22,963,544,024"
A035720,카카오,12,2023,Annual,"13,858,599,224","11,321,369,715","25,179,968,939"
A035720,카카오,12,2024,Annual,,,
A032830,삼성생명,3,2011,Annual,"18,113,192,000","142,959,186,000","161,072,378,000"
A032830,삼성생명,3,2012,Annual,"21,780,967,000","164,367,895,000","186,148,862,000"
A032830,삼성생명,12,2013,Annual,"19,030,391,000","173,908,992,000","192,939,383,000"
A032830,삼성생명,12,2014,Annual,"22,284,739,000","192,148,975,000","214,433,714,000"
A032830,삼성생명,12,2015,Annual,"23,721,745,000","206,641,151,000","230,362,896,000"
A032830,삼성생명,12,2016,Annual,"28,308,448,000","236,345,353,000","264,653,801,000"
A032830,삼성생명,12,2017,Annual,"31,121,572,000","251,592,245,000","282,713,817,000"
A032830,삼성생명,12,2018,Annual,"30,505,459,000","258,922,196,000","289,427,655,000"
A032830,삼성생명,12,2019,Annual,"37,316,405,000","275,445,867,000","312,762,272,000"
A032830,삼성생명,12,2020,Annual,"43,610,634,000","292,958,653,000","336,569,287,000"
A032830,삼성생명,12,2021,Annual,"39,625,367,000","301,757,207,000","341,382,574,000"
A032830,삼성생명,12,2022,Annual,"41,562,020,000","254,672,143,000","296,234,163,000"
A032830,삼성생명,12,2023,Annual,"44,337,441,000","270,317,609,000","314,655,050,000"
A032830,삼성생명,12,2024,Annual,,,
A086790,하나금융지주,12,2011,Annual,"14,820,938,000","163,407,944,000","178,228,882,000"
A086790,하나금융지주,12,2012,Annual,"20,342,437,000","264,572,651,000","284,915,088,000"
A086790,하나금융지주,12,2013,Annual,"20,889,625,000","274,299,014,000","295,188,639,000"
A086790,하나금융지주,12,2014,Annual,"21,893,642,000","293,654,604,000","315,548,246,000"
A086790,하나금융지주,12,2015,Annual,"22,971,744,000","303,940,964,000","326,912,708,000"
A086790,하나금융지주,12,2016,Annual,"23,390,038,000","324,787,453,000","348,177,491,000"
A086790,하나금융지주,12,2017,Annual,"24,827,944,000","335,261,405,000","360,089,349,000"
A086790,하나금융지주,12,2018,Annual,"27,108,460,000","357,900,160,000","385,008,620,000"
A086790,하나금융지주,12,2019,Annual,"28,984,773,000","392,482,326,000","421,467,099,000"
A086790,하나금융지주,12,2020,Annual,"31,600,288,000","429,346,758,000","460,947,046,000"
A086790,하나금융지주,12,2021,Annual,"35,499,340,000","466,945,930,000","502,445,270,000"
A086790,하나금융지주,12,2022,Annual,"37,628,148,000","530,975,132,000","568,603,280,000"
A086790,하나금융지주,12,2023,Annual,"40,181,717,000","551,744,278,000","591,925,995,000"
A086790,하나금융지주,12,2024,Annual,,,
A138040,메리츠금융지주,3,2011,Annual,"1,567,320,603","8,180,560,956","9,747,881,559"
A138040,메리츠금융지주,3,2012,Annual,"2,177,368,677","17,386,642,637","19,564,011,314"
A138040,메리츠금융지주,12,2013,Annual,"2,156,567,751","18,950,917,408","21,107,485,158"
A138040,메리츠금융지주,12,2014,Annual,"2,999,672,776","23,762,875,924","26,762,548,700"
A138040,메리츠금융지주,12,2015,Annual,"3,629,338,288","28,396,945,068","32,026,283,356"
A138040,메리츠금융지주,12,2016,Annual,"3,986,593,040","33,557,131,195","37,543,724,235"
A138040,메리츠금융지주,12,2017,Annual,"4,831,917,642","37,220,911,741","42,052,829,383"
A138040,메리츠금융지주,12,2018,Annual,"5,454,636,723","46,750,583,508","52,205,220,231"
A138040,메리츠금융지주,12,2019,Annual,"5,961,867,968","55,802,205,729","61,764,073,698"
A138040,메리츠금융지주,12,2020,Annual,"6,877,309,401","62,687,116,178","69,564,425,579"
A138040,메리츠금융지주,12,2021,Annual,"6,883,289,019","75,147,647,741","82,030,936,760"
A138040,메리츠금융지주,12,2022,Annual,"8,541,970,795","80,435,428,575","88,977,399,370"
A138040,메리츠금융지주,12,2023,Annual,"10,097,185,066","92,138,657,614","102,235,842,680"
A138040,메리츠금융지주,12,2024,Annual,,,
A066570,LG전자,12,2011,Annual,"13,148,248,000","19,510,209,000","32,658,457,000"
A066570,LG전자,12,2012,Annual,"12,705,747,000","22,060,303,000","34,766,050,000"
A066570,LG전자,12,2013,Annual,"12,689,369,000","22,838,695,000","35,528,064,000"
A066570,LG전자,12,2014,Annual,"12,991,097,000","24,077,323,000","37,068,420,000"
A066570,LG전자,12,2015,Annual,"12,983,487,000","23,330,409,000","36,313,896,000"
A066570,LG전자,12,2016,Annual,"13,356,742,000","24,498,527,000","37,855,269,000"
A066570,LG전자,12,2017,Annual,"14,673,684,000","26,547,275,000","41,220,959,000"
A066570,LG전자,12,2018,Annual,"16,306,907,000","28,021,536,000","44,328,443,000"
A066570,LG전자,12,2019,Annual,"16,425,138,000","28,434,737,000","44,859,875,000"
A066570,LG전자,12,2020,Annual,"17,542,125,000","30,662,102,000","48,204,227,000"
A066570,LG전자,12,2021,Annual,"20,098,033,000","33,383,445,000","53,481,478,000"
A066570,LG전자,12,2022,Annual,"22,491,997,000","32,664,144,000","55,156,141,000"
A066570,LG전자,12,2023,Annual,"23,498,536,000","36,742,257,000","60,240,793,000"
A066570,LG전자,12,2024,Annual,,,
A000810,삼성화재,3,2011,Annual,"7,742,702,408","31,398,048,996","39,140,751,405"
A000810,삼성화재,3,2012,Annual,"8,969,032,884","37,179,562,326","46,148,595,210"
A000810,삼성화재,12,2013,Annual,"7,888,514,679","41,553,469,513","49,441,984,193"
A000810,삼성화재,12,2014,Annual,"9,538,804,177","48,644,752,937","58,183,557,114"
A000810,삼성화재,12,2015,Annual,"10,085,250,714","53,148,344,989","63,233,595,702"
A000810,삼성화재,12,2016,Annual,"11,008,232,367","57,209,272,160","68,217,504,527"
A000810,삼성화재,12,2017,Annual,"12,008,278,815","64,006,909,647","76,015,188,462"
A000810,삼성화재,12,2018,Annual,"12,365,530,471","67,025,123,898","79,390,654,369"
A000810,삼성화재,12,2019,Annual,"14,321,435,438","70,850,736,656","85,172,172,094"
A000810,삼성화재,12,2020,Annual,"16,282,534,740","76,313,844,152","92,596,378,892"
A000810,삼성화재,12,2021,Annual,"15,492,331,781","79,441,679,330","94,934,011,110"
A000810,삼성화재,12,2022,Annual,"12,523,472,715","68,272,537,720","80,796,010,435"
A000810,삼성화재,12,2023,Annual,"16,144,398,281","68,874,631,708","85,019,029,989"
A000810,삼성화재,12,2024,Annual,,,
A015760,한국전력,12,2011,Annual,"53,803,950,000","82,663,900,000","136,467,850,000"
A015760,한국전력,12,2012,Annual,"51,064,202,000","95,088,618,000","146,152,820,000"
A015760,한국전력,12,2013,Annual,"51,450,736,000","104,076,598,000","155,527,334,000"
A015760,한국전력,12,2014,Annual,"54,825,010,000","108,883,279,000","163,708,289,000"
A015760,한국전력,12,2015,Annual,"67,942,475,000","107,314,884,000","175,257,359,000"
A015760,한국전력,12,2016,Annual,"73,050,545,000","104,786,497,000","177,837,042,000"
A015760,한국전력,12,2017,Annual,"72,964,641,000","108,824,274,000","181,788,915,000"
A015760,한국전력,12,2018,Annual,"71,092,762,000","114,156,299,000","185,249,061,000"
A015760,한국전력,12,2019,Annual,"68,889,649,000","128,708,143,000","197,597,792,000"
A015760,한국전력,12,2020,Annual,"70,666,846,000","132,475,265,000","203,142,111,000"
A015760,한국전력,12,2021,Annual,"65,326,706,000","145,797,021,000","211,123,727,000"
A015760,한국전력,12,2022,Annual,"42,000,256,000","192,804,738,000","234,804,994,000"
A015760,한국전력,12,2023,Annual,"37,264,750,000","202,450,215,000","239,714,965,000"
A015760,한국전력,12,2024,Annual,,,
A042700,한미반도체,12,2011,Annual,"169,789,986","34,927,141","204,717,127"
A042700,한미반도체,12,2012,Annual,"183,034,689","47,957,284","230,991,973"
A042700,한미반도체,12,2013,Annual,"182,717,293","58,011,146","240,728,439"
A042700,한미반도체,12,2014,Annual,"204,953,051","43,307,024","248,260,075"
A042700,한미반도체,12,2015,Annual,"193,961,276","31,598,220","225,559,496"
A042700,한미반도체,12,2016,Annual,"209,344,806","75,643,574","284,988,380"
A042700,한미반도체,12,2017,Annual,"206,173,287","78,890,957","285,064,244"
A042700,한미반도체,12,2018,Annual,"215,557,067","30,471,881","246,028,948"
A042700,한미반도체,12,2019,Annual,"219,705,202","37,769,480","257,474,681"
A042700,한미반도체,12,2020,Annual,"257,090,543","69,876,325","326,966,868"
A042700,한미반도체,12,2021,Annual,"346,812,042","82,473,641","429,285,683"
A042700,한미반도체,12,2022,Annual,"390,096,756","65,336,210","455,432,966"
A042700,한미반도체,12,2023,Annual,"571,898,625","151,940,479","723,839,104"
A042700,한미반도체,12,2024,Annual,,,
A003550,LG,12,2011,Annual,"10,960,447,000","4,200,204,000","15,160,651,000"
A003550,LG,12,2012,Annual,"11,545,400,000","4,302,676,000","15,848,076,000"
A003550,LG,12,2013,Annual,"12,105,291,000","4,444,886,000","16,550,177,000"
A003550,LG,12,2014,Annual,"12,585,835,000","4,746,872,000","17,332,707,000"
A003550,LG,12,2015,Annual,"13,308,244,000","4,815,156,000","18,123,400,000"
A003550,LG,12,2016,Annual,"14,220,084,000","5,269,358,000","19,489,442,000"
A003550,LG,12,2017,Annual,"16,179,511,000","5,468,186,000","21,647,697,000"
A003550,LG,12,2018,Annual,"18,164,478,000","4,671,433,000","22,835,911,000"
A003550,LG,12,2019,Annual,"19,021,021,000","3,413,609,000","22,434,630,000"
A003550,LG,12,2020,Annual,"20,861,290,000","3,420,978,000","24,282,268,000"
A003550,LG,12,2021,Annual,"21,940,221,000","3,729,575,000","25,669,796,000"
A003550,LG,12,2022,Annual,"26,234,186,000","3,399,491,000","29,633,677,000"
A003550,LG,12,2023,Annual,"27,016,489,000","3,236,596,000","30,253,085,000"
A003550,LG,12,2024,Annual,,,
A012450,한화에어로스페이스,12,2011,Annual,"1,593,750,589","1,609,769,040","3,203,519,628"
A012450,한화에어로스페이스,12,2012,Annual,"1,577,675,154","1,663,262,864","3,240,938,017"
A012450,한화에어로스페이스,12,2013,Annual,"1,704,780,602","1,729,443,481","3,434,224,084"
A012450,한화에어로스페이스,12,2014,Annual,"1,643,052,110","1,958,676,390","3,601,728,499"
A012450,한화에어로스페이스,12,2015,Annual,"2,245,115,520","1,862,814,914","4,107,930,434"
A012450,한화에어로스페이스,12,2016,Annual,"2,340,764,615","3,311,673,751","5,652,438,366"
A012450,한화에어로스페이스,12,2017,Annual,"2,180,953,221","3,566,619,940","5,747,573,161"
A012450,한화에어로스페이스,12,2018,Annual,"2,635,750,421","4,760,935,791","7,396,686,213"
A012450,한화에어로스페이스,12,2019,Annual,"2,855,355,292","5,853,055,428","8,708,410,720"
A012450,한화에어로스페이스,12,2020,Annual,"2,989,725,531","6,475,090,147","9,464,815,678"
A012450,한화에어로스페이스,12,2021,Annual,"3,931,558,527","7,114,272,104","11,045,830,631"
A012450,한화에어로스페이스,12,2022,Annual,"3,918,309,618","11,233,518,425","15,151,828,043"
A012450,한화에어로스페이스,12,2023,Annual,"4,684,225,318","14,858,674,608","19,542,899,926"
A012450,한화에어로스페이스,12,2024,Annual,,,
A034730,SK,12,2011,Annual,"2,257,373,069","2,363,892,980","4,621,266,049"
A034730,SK,12,2012,Annual,"2,236,902,608","2,885,073,569","5,121,976,177"
A034730,SK,12,2013,Annual,"2,500,803,776","2,792,125,999","5,292,929,775"
A034730,SK,12,2014,Annual,"2,602,368,000","2,704,671,000","5,307,039,000"
A034730,SK,12,2015,Annual,"40,077,250,000","56,556,559,000","96,633,809,000"
A034730,SK,12,2016,Annual,"42,326,724,000","60,720,613,000","103,047,337,000"
A034730,SK,12,2017,Annual,"45,756,420,000","64,027,043,000","109,783,463,000"
A034730,SK,12,2018,Annual,"50,887,872,000","68,569,119,000","119,456,991,000"
A034730,SK,12,2019,Annual,"52,176,032,000","80,435,391,000","132,611,423,000"
