종목명,2020 Market Cap,2021 Market Cap,2022 Market Cap,2023 Market Cap,총부채_2020,총부채_2021,총부채_2022,총부채_2023,총자산_2020,총자산_2021,총자산_2022,총자산_2023,2020 tobinQ,2021 tobinQ,2022 tobinQ,2023 tobinQ,2020대비 2021 tobinQ증가율,2020대비 2022 tobinQ증가율,2020대비 2023 tobinQ증가율,2021대비 2022 tobinQ증가율,2021대비 2023 tobinQ증가율,2022대비 2023 tobinQ증가율
유유제약,1.38E+11,1.62E+11,1.29E+11,1.08E+11,37864566,64300209,71831031,77857872,154901007,192985288,195205073,198213527,1.134386208,1.174645028,1.031356552,0.935409782,3.548951778,-9.082414411,-17.54044833,-12.19844911,-20.36659932,-9.30296803
유진투자증권,3.83E+11,3.48E+11,2.27E+11,3.42E+11,9211740033,8214653816,7100764279,7687427344,10076939662,9175464956,8076408299,8699332043,0.952110696,0.933237591,0.907263601,0.923042172,-1.982238454,-4.710281554,-3.053061362,-2.783213019,-1.092478436,1.739138512
유한양행,5.10E+12,4.42E+12,4.25E+12,5.35E+12,547019907,527922717,464921703,712337878,2393522101,2463811805,2472728072,2814070522,2.360801225,2.006254174,1.908111837,2.153488276,-15.01808145,-19.17524369,-8.781465632,-4.891819708,7.338756205,12.85964664
유화증권,1.74E+11,2.00E+11,1.69E+11,1.74E+11,248010490,248858479,190957655,296900932,719642910,734694870,689335170,802953283,0.585774534,0.611092438,0.522816288,0.586122433,4.322124383,-10.74786316,0.05939138,-14.44562947,-4.086125574,12.10867877
율촌화학,5.10E+11,6.76E+11,9.04E+11,7.86E+11,265701497,320650273,319324397,372689001,613344959,666716498,653136153,678951067,1.264119784,1.494563695,1.872939343,1.706822564,18.22959457,48.16154027,35.02063537,25.31679636,14.2020624,-8.869309048
이건산업,1.17E+11,1.25E+11,78201813900,70973074800,210728508,229454184,242273570,250827068,383232664,419293457,442826933,443074731,0.855672125,0.846333703,0.723703461,0.726288638,-1.09135521,-15.42280746,-15.12068508,-14.4895851,-14.1841291,0.357214964
이구산업,66215160000,1.22E+11,1.05E+11,1.29E+11,169397042,201231109,209999598,187965583,271665261,323941424,337212432,313891618,0.867288667,0.996455177,0.933158354,1.009535027,14.89313942,7.594897738,16.40127049,-6.352199725,1.312638049,8.184749403
이수페타시스,1.65E+11,4.62E+11,3.56E+11,1.86E+12,324275898,324186856,323686082,359658155,389384713,449678765,546014161,626436319,1.256194405,1.749066038,1.244955041,3.547476555,39.23529916,-0.894715393,182.3986908,-28.82172466,102.8211901,184.948166
이수화학,3.18E+11,4.07E+11,5.09E+11,3.11E+11,683246293,777122952,782591483,832802123,969058838,1168938576,1188076573,1093466714,1.033554676,1.012828198,1.087013676,1.04568535,-2.005358567,5.17234372,1.173684773,7.324586509,3.24409916,-3.802006122
이스타코,29010533200,1.33E+11,35138312000,31067410000,21867550,31761979,34487215,37121853,70696188,82087857,79791361,79504420,0.719672229,2.010406716,0.872594804,0.857678894,179.3503257,21.24891981,19.17632212,-56.5961058,-57.33804075,-1.70937415
이아이디,2.19E+11,2.84E+11,90981746740,3.54E+11,78640063,261615873,384426714,243352948,225852507,519321207,566212896,467831375,1.317125353,1.050823393,0.839628458,1.277075416,-20.21842181,-36.25295754,-3.04070805,-20.09804281,21.5309275,52.10006334
이월드,3.29E+11,3.80E+11,2.14E+11,2.45E+11,85228987,194324048,185352588,186383287,447853890,433174726,431705015,421666524,0.924955652,1.325943121,0.925353133,1.023814466,43.35207502,0.042972897,10.6879517,-30.21170228,-22.78594385,10.64040631
이화산업,44660000000,43540000000,44100000000,42392000000,125529358,66332388,58496403,58674387,274857377,274689898,268217246,265952519,0.619191523,0.399986999,0.382512327,0.380016656,-35.4017321,-38.22390765,-38.62696082,-4.36880995,-4.992747994,-0.652441995
인디에프,88104827525,92634023450,1.07E+11,60015283005,97457009,87338281,81801083,75965446,138647755,129046719,119745167,115588583,1.338368851,1.39462906,1.574828344,1.176420071,4.203640083,17.66773731,-12.10045944,12.92094711,-15.64638194,-25.29852059
인스코비,2.13E+11,3.47E+11,1.44E+11,1.42E+11,33050534,43461356,38132317,38133734,76233776,109349945,101183784,76484143,3.226503355,3.571847759,1.804867438,2.352497223,10.70336418,-44.06119444,-27.08833792,-49.46964261,-34.13780817,30.34182862
인지컨트롤스,2.27E+11,2.35E+11,1.07E+11,1.28E+11,324223298,346845570,400688874,428904725,511309877,543367175,606910470,649103362,1.077364868,1.07007489,0.836808556,0.858043199,-0.676648921,-22.32821201,-20.35723232,-21.79906623,-19.81465907,2.53757476
인천도시가스,1.09E+11,1.19E+11,1.22E+11,1.12E+11,148540215,169182627,223143902,232331241,340211568,360580638,423143582,443887541,0.75808479,0.798594258,0.815798506,0.775210406,5.343659264,7.613095128,2.259063465,2.15431653,-2.928126686,-4.975260359
인팩,60900000000,1.32E+11,66600000000,90900000000,205338444,232862255,273499293,330515820,319762537,353962028,411164185,482869726,0.832612996,1.029382324,0.827161765,0.872731914,23.6327476,-0.654713671,4.818435169,-19.6448447,-15.21790366,5.509218446
일동홀딩스,1.60E+11,1.71E+11,2.33E+11,1.21E+11,505381036,737422940,693452985,707097204,810988824,920762518,862553167,876999055,0.820253025,0.986379139,1.073547719,0.944701365,20.25303284,30.88006829,15.17194524,8.837228637,-4.225330104,-12.0019215
일성건설,61588363200,3.39E+11,1.16E+11,77849852080,208208371,269946371,292815448,284266785,298510508,379287374,413301997,409313433,0.903809839,1.604805255,0.988208262,0.884692775,77.56005586,9.338073004,-2.115164361,-38.42192014,-44.8722658,-10.47506788
일성아이에스,2.20E+11,1.96E+11,2.25E+11,3.15E+11,23748423,25472910,49747959,36436249,371224516,371382501,498743323,419189929,0.656557993,0.597176521,0.549885976,0.837284545,-9.04436043,-16.2471583,27.52636547,-7.919022843,40.20721098,52.26512067
일신방직,1.92E+11,2.57E+11,2.47E+11,2.07E+11,234632046,249710018,272298157,178495604,964200063,1044004956,1176745986,1059230390,0.442721446,0.485160549,0.441470091,0.363680657,9.58596063,-0.282650711,-17.8533906,-9.005360983,-25.03911183,-17.62054449
일신석재,1.46E+11,1.74E+11,79005742200,84272791680,41825961,39637444,60940447,41333554,94043686,91890080,116167864,98302188,1.997284124,2.32793838,1.204689355,1.277757375,16.55519375,-39.68362633,-36.02525752,-48.25080571,-45.112062,6.065299666
일양약품,1.29E+12,5.48E+11,3.79E+11,3.06E+11,194194688,222513276,206331142,196428262,439116735,494271353,498185237,459455967,3.383234046,1.559188635,1.174322518,1.093641824,-53.91425443,-65.28994145,-67.67466248,-24.68374307,-29.85827371,-6.870403354
일정실업,22080000000,43680000000,19680000000,15480000000,20316038,22455076,28081176,28010994,40721796,34576440,33565989,31049305,1.041114149,1.912720801,1.42290388,1.400707488,83.7186443,36.67126524,34.53928069,-25.60838571,-26.76884744,-1.559936207
일진다이아,6.80E+11,4.31E+11,2.36E+11,2.08E+11,59150952,106685387,71340431,62179847,247688526,641762242,599305652,594029355,2.985499425,0.837919952,0.512442074,0.454472232,-71.93367566,-82.83563315,-84.77734652,-38.84355274,-45.76185575,-11.31246716
일진디스플,1.91E+11,87377105010,62074057905,70316256465,85519736,106734302,88372906,86389552,113893786,117460184,117303570,111889655,2.426460176,1.652571964,1.282543779,1.400538848,-31.89371164,-47.14342352,-42.28057557,-22.39104825,-15.25096167,9.200081195
일진전기,1.18E+11,1.89E+11,1.97E+11,3.95E+11,481494842,514885051,494610874,557745968,790379092,837942611,839513249,928888144,0.757914586,0.840589847,0.823700966,1.025183682,10.90825572,8.679920062,35.26374896,-2.009170234,21.96003631,24.46066291
일진홀딩스,2.74E+11,2.70E+11,1.89E+11,1.93E+11,638963895,726755399,678227620,724215861,1158500912,1611593520,1586114519,1664779335,0.788377364,0.618753666,0.546451476,0.550922781,-21.51554641,-30.68655937,-30.11940648,-11.68513323,-10.96250236,0.818243744
자화전자,4.08E+11,4.48E+11,4.30E+11,6.27E+11,83535079,139199345,162630932,312897493,355988092,437943843,505788674,692647471,1.38109979,1.341711624,1.172355101,1.356979607,-2.851942023,-15.11438132,-1.746447496,-12.6224235,1.137948149,15.7481727
전방,50148000000,67536000000,74676000000,38808000000,233102954,239288171,94123353,47159660,373432831,383313469,304781349,236979138,0.758505762,0.80045236,0.553837541,0.362764675,5.53016213,-26.98308052,-52.17377464,-30.80943116,-54.6800418,-34.49980401
제이준코스메틱,88951726300,76655282120,23210302140,24263016860,28058348,19745647,6805876,8368375,87885496,79881575,48387027,48355454,1.331392319,1.206798052,0.620335243,0.6748234,-9.358193277,-53.40702856,-49.31445899,-48.59659894,-44.08149745,8.783662953
제일기획,2.37E+12,2.63E+12,2.65E+12,2.19E+12,1226934683,1414844027,1530015562,1591740851,2242463952,2542111414,2751445128,2889504607,1.603943145,1.590620303,1.519825171,1.308518713,-0.830630559,-5.244448596,-18.41863486,-4.450787639,-17.73531928,-13.90333977
제일연마,72200000000,87200000000,86500000000,86900000000,12767542,13575873,11951005,10794722,98714752,106469253,104117876,106615085,0.860738038,0.946525595,0.945572545,0.916331136,9.966743925,9.856019241,6.458770908,-0.100689245,-3.190030815,-3.092455339
제일파마홀딩스,3.39E+11,2.56E+11,2.46E+11,1.88E+11,388110851,392107688,445884553,477810922,887395067,892421378,865677012,879996991,0.818965394,0.725757701,0.799229439,0.756612726,-11.38115158,-2.409864336,-7.613590153,10.12345275,4.251422238,-5.332225211
조광페인트,86784000000,1.12E+11,96256000000,80384000000,147550487,172513434,216375249,207511535,349970175,347025302,386108212,382807997,0.669584164,0.820601358,0.809698523,0.752062489,22.55387777,20.92557841,12.31784285,-1.328639612,-8.352273391,-7.118209125
조광피혁,3.94E+11,3.63E+11,3.27E+11,3.31E+11,28284868,63928944,63994596,69790235,343161525,440910560,442034876,504500386,1.231428459,0.968386749,0.884845557,0.79534178,-21.36069764,-28.14478582,-35.41307463,-8.626841771,-17.86940699,-10.11518634
조비,98133317100,1.09E+11,79441256700,72691346000,36652318,50521010,68561446,66303820,87855328,103778713,130041760,118588765,1.534177132,1.53998836,1.13811673,1.172077018,0.378784693,-25.81581964,-23.60223644,-26.09575759,-23.89052747,2.983901943
조일알미늄,43496444100,2.43E+11,2.98E+11,2.64E+11,163031549,181069785,180767714,199513686,274904170,347937580,367680590,390898369,0.751272682,1.218266751,1.302722328,1.18583428,62.16039525,73.40206275,57.84339142,6.932437162,-2.662181372,-8.972598762
조흥,1.05E+11,1.13E+11,1.22E+11,1.04E+11,115083266,121819557,279570332,244362081,248313869,267558823,433755477,394002200,0.886310809,0.876889629,0.92464615,0.883350603,-1.062965673,4.325270713,-0.333991798,5.446126845,0.736805869,-4.466091944
종근당바이오,4.38E+11,2.29E+11,1.31E+11,1.31E+11,114714927,137048970,164791529,170760623,283462940,298540308,312590995,293785061,1.951023746,1.227177571,0.944868962,1.026602993,-37.1008388,-51.57060676,-47.38131735,-23.00470735,-16.34438099,8.65030332
종근당홀딩스,6.39E+11,3.83E+11,2.66E+11,2.97E+11,418150785,527666927,577829023,632518934,1258451806,1367635165,1376372970,1456003651,0.839847645,0.666055502,0.612735095,0.638118547,-20.69329398,-27.04211301,-24.01972536,-8.005399988,-4.194388529,4.142646914
주연테크,58707995675,76959017200,47714590664,33980366056,19927980,14445525,11699002,8902970,57589967,59714399,53242325,45913552,1.36544575,1.530695171,1.115909057,0.934001709,12.10223265,-18.27510857,-31.5973037,-27.09789136,-38.98186085,-16.3012699
HS애드,94434231300,1.17E+11,97747713100,1.03E+11,385037788,403733028,368225320,364992855,530366843,564897384,542150546,547772703,0.904038451,0.921464752,0.859490111,0.854748425,1.927606183,-4.92770411,-5.452204647,-6.725665941,-7.240247374,-0.55168599
진도,52653957120,35102638080,32799805440,25331159040,31364732,35781862,25027285,16788658,128453979,136444645,129200780,124296634,0.65407619,0.519511045,0.447575397,0.338865307,-20.57331347,-31.57136669,-48.19176842,-13.84679849,-34.77226126,-24.28866532
진양산업,65780000000,1.09E+11,81120000000,89440000000,27292881,30401133,31490483,33019849,70722584,77871278,82719955,90029703,1.31602772,1.787708338,1.361346038,1.360216072,35.84123729,3.443568619,3.357706771,-23.84965664,-23.91286414,-0.083003563
진양폴리,38700000000,67900000000,44200000000,64400000000,17883675,18619837,15374878,19533006,44798058,48090927,46084521,51748835,1.263083212,1.799088568,1.292730763,1.621930349,42.43626634,2.347236556,28.41041137,-28.14524054,-9.847109396,25.46544068
진양홀딩스,1.57E+11,2.05E+11,1.69E+11,1.79E+11,159267419,176049121,194455945,216313549,548008472,566089269,597085262,643080913,0.577750957,0.672871121,0.608856001,0.615377538,16.46386962,5.38381531,6.512595238,-9.51372674,-8.544516348,1.071113173
진양화학,65400000000,66000000000,56801000000,48822000000,10653288,8263266,9828096,17339845,38258642,33655064,44569287,49908221,1.987872126,2.206600053,1.494955394,1.325670274,11.00311857,-24.79619919,-33.31209504,-32.25073153,-39.92249424,-11.32375726
진원생명과학,9.65E+11,1.26E+12,5.55E+11,2.23E+11,38061744,44349792,41395394,39518498,136570536,250856561,222866687,151007705,7.34328775,5.18029023,2.676673674,1.737557021,-29.45543732,-63.54938325,-76.33815969,-48.32965807,-66.45830748,-35.08521277
진흥기업,3.86E+11,3.26E+11,1.94E+11,1.75E+11,164069257,163663633,227013990,306441209,282917478,334617162,451746879,574331455,1.945564696,1.464720548,0.930948302,0.838726845,-24.71488861,-52.1502264,-56.89031331,-36.44191698,-42.73809802,-9.906184622
참엔지니어링,82058632560,71076561920,41795867490,34965376628,663757434,613458318,653553595,605021127,750575298,699101613,739665589,678200011,0.993659222,0.97916364,0.940086267,0.943654517,-1.458808193,-5.391481662,-5.032379716,-3.990892942,-3.626474835,0.379566187
천일고속,1.01E+11,96186506000,86467810000,67816489000,29080896,26777803,28229906,35683673,67019917,62706050,54845658,54742622,1.935214214,1.960964038,2.091281611,1.890668701,1.330592942,8.064605744,-2.301838895,6.645587088,-3.584733625,-9.592821412
청호ICT,98400274400,37500376080,45159499050,1.08E+11,11560677,10304561,9745358,10811893,20683997,32380760,29966720,52595492,5.316233192,1.47633771,1.832194416,2.257282677,-72.22962844,-65.53585312,-57.53981069,24.10401787,52.89744761,23.20104557
체시스,47400000000,40160000000,28672000000,62016000000,59095558,47882838,47279164,53298857,81849678,81159743,75915189,84258477,1.301111508,1.084809226,1.000473884,1.368584635,-16.6244231,-23.10621513,5.185806623,-7.774209515,26.15901507,36.79363918
카프로,1.55E+11,1.92E+11,78400000000,34240000000,188330028,269292141,275602853,240136624,312112377,395298176,302205592,216804584,1.100661343,1.16593541,1.171397427,1.265548075,5.930440618,6.426689274,14.98069624,0.468466526,8.543583478,8.037464123
케이씨,3.75E+11,3.10E+11,2.31E+11,2.50E+11,214407497,217210674,213860829,197391479,873398777,964515631,1004623912,1062311270,0.674579027,0.546305998,0.442908857,0.42070671,-19.01527087,-34.34292502,-37.63418474,-18.92659803,-22.99064783,-5.012802842
KCC,1.76E+12,2.80E+12,1.82E+12,2.03E+12,7101577326,7502796337,7567347802,7905941669,12347572328,12878863209,13118486308,13353471078,0.717279242,0.799918143,0.715374288,0.744113767,11.52116153,-0.265580599,3.741154507,-10.56906327,-6.976260749,4.017404553
KCTC,1.13E+11,1.87E+11,1.37E+11,1.17E+11,232150537,303256154,371680926,380738631,441446351,532345389,630078627,662097622,0.780730289,0.920184835,0.806535731,0.751533633,17.86206435,3.305295413,-3.739659699,-12.35068215,-18.32797022,-6.819548876
KT,6.27E+12,7.99E+12,8.83E+12,8.87E+12,18111112000,20592180000,22565958000,24148845000,33662545000,37159341000,40980681000,42709982000,0.72418149,0.76917941,0.766008208,0.773103932,6.213624739,5.775723082,6.755549826,-0.412283883,0.510221818,0.926324789
KT&G,1.14E+13,1.08E+13,1.26E+13,1.16E+13,2376811496,2428409041,2943136000,3477517000,11468383152,11637271194,12301716000,12772452000,1.20207106,1.140689155,1.260428708,1.182757782,-5.106345847,4.854758529,-1.606666931,10.49712382,3.688001003,-6.162262495
코리아써키트,3.81E+11,7.71E+11,3.10E+11,4.99E+11,355403556,412634245,541835924,526566695,921746308,1064620686,1293448547,1236457011,0.798723629,1.111409219,0.658608281,0.829811862,39.14815823,-17.54240677,3.892239114,-40.74115369,-25.33696426,25.99475081
코리안리,9.50E+11,1.11E+12,9.59E+11,1.18E+12,10064018325,10589949239,8301594289,8813428442,12519947404,13115655265,11017223863,12066324171,0.879694616,0.892319827,0.840556424,0.828405428,1.435181122,-4.449065813,-5.830340089,-5.80099219,-7.16272316,-1.445589504
코스맥스비티아이,1.69E+11,1.31E+11,85186779270,1.02E+11,549329618,612768103,610374632,625876970,881564731,954664614,936136657,878273229,0.814323206,0.778682997,0.743012685,0.828861618,-4.376666223,-8.757029173,1.785336874,-4.580851532,6.444037091,11.5541679
코스모신소재,5.75E+11,1.39E+12,1.59E+12,4.79E+12,185519057,143034111,200117020,193891014,362322682,348482657,451321117,672673344,2.098245831,4.394893348,3.961319231,7.407341258,109.4555977,88.7919505,253.0254248,-9.865407021,68.54427791,86.9917779
코스모화학,3.19E+11,4.49E+11,7.19E+11,1.50E+12,418518510,378544444,409208861,446543561,668524455,681344298,807858896,1091033171,1.102533355,1.213914091,1.397060633,1.782222221,10.10225547,26.71368423,61.64791871,15.08727381,46.81617376,27.56942527
코아스,33843394950,34461539150,22562263300,18637047630,49248700,60259190,58375881,59599079,73236024,79299246,76246125,70446618,1.134579547,1.194472002,1.061537807,1.110573209,5.278823792,-6.437780473,-2.115879673,-11.12911775,-7.023922949,4.6192799
코오롱,2.91E+11,4.40E+11,2.95E+11,2.35E+11,2899011452,2978410677,3358709490,3920885075,3708134499,3966282959,4659039218,5231418957,0.860324363,0.861789921,0.784122502,0.794315292,0.170349406,-8.85734082,-7.672579601,-9.012337762,-7.829591344,1.299897578
코오롱글로벌,4.96E+11,5.79E+11,5.09E+11,2.31E+11,1983579091,1962370838,2270737073,2017469543,2469880907,2575745972,2834147586,2571300488,1.004069097,0.986745147,0.980660318,0.874617943,-1.725374237,-2.331391202,-12.89265393,-0.616656599,-11.36333983,-10.81336456
코웨이,5.37E+12,5.49E+12,4.13E+12,4.22E+12,1539014181,1896190301,2053106159,2213210952,3029023073,3800627983,4365074875,4850965736,2.279363351,1.943594673,1.415441049,1.326447413,-14.73080972,-37.90191246,-41.80623231,-27.17406213,-31.75287874,-6.287343132
콤텍시스템,1.04E+11,1.13E+11,73478239862,92483320024,86103599,181589153,358528268,318405022,185294100,349140170,558409432,525378185,1.02860587,0.84254743,0.773637555,0.782081087,-18.08840933,-24.78775616,-23.96688473,-8.178753188,-7.176610001,1.091406642
