종목명,총부채_2011,총부채_2012,총부채_2013,총부채_2014,총부채_2015,총부채_2016,총부채_2017,총부채_2018,총부채_2019,총부채_2020,총부채_2021,총부채_2022,총부채_2023,총자산_2011,총자산_2012,총자산_2013,총자산_2014,총자산_2015,총자산_2016,총자산_2017,총자산_2018,총자산_2019,총자산_2020,총자산_2021,총자산_2022,총자산_2023
오리온홀딩스,1310257820.0,1519628767.0,1704340597.0,1529996739.0,1472662854.0,1203969012.0,1184944341.0,1165546173.0,1028708207.0,1002841041.0,1090941457.0,977214308.0,818487035.0,2319883551.0,2647606703.0,2973616737.0,2932519219.0,2998838793.0,2908864465.0,4302849629.0,4342134128.0,4366333653.0,4497550946.0,4961788340.0,5102168431.0,5138300058.0
웰바이오텍,31479028.0,25773307.0,20539410.0,26132414.0,22515700.0,26006729.0,60156618.0,34755553.0,44187470.0,51430394.0,102354210.0,23982588.0,23020936.0,71154950.0,61813589.0,61228213.0,61253425.0,59088349.0,59864700.0,87006465.0,111157697.0,119823956.0,70920912.0,139383374.0,59285485.0,60240632.0
우리금융지주,,,,,,,,,336488000000.0,372355000000.0,418334000000.0,448847000000.0,464607000000.0,,,,,,,,,361981000000.0,399081000000.0,447184000000.0,480474000000.0,498005000000.0
팜젠사이언스,24132351.0,16709724.0,15494661.0,21927091.0,17791291.0,27892704.0,17426086.0,41345912.0,43788770.0,51973965.0,93391563.0,110275883.0,107705788.0,42823798.0,42613631.0,39329045.0,42043232.0,46449650.0,64300325.0,68480423.0,98193428.0,100034914.0,135543934.0,220323823.0,317391477.0,335917099.0
에스메디,41535592.0,7985029.0,5923377.0,11357457.0,10219626.0,15408397.0,18031936.0,42929193.0,33869690.0,62166694.0,56902663.0,60277758.0,17600314.0,58089712.0,30389424.0,21967531.0,19672574.0,16405118.0,28844768.0,36741415.0,61440300.0,69804708.0,138292817.0,176303068.0,189857328.0,155304762.0
우성,116574218.0,124005624.0,99207459.0,100597681.0,90271166.0,80364121.0,85990460.0,123018104.0,162662575.0,136104556.0,172372494.0,228737289.0,242808034.0,282306292.0,293785485.0,271093005.0,275013700.0,256515295.0,245949757.0,251426742.0,282202976.0,335926098.0,313457406.0,344617741.0,401969273.0,425327564.0
우신시스템,81204010.0,78568197.0,126807678.0,113302619.0,146672499.0,130834935.0,171082356.0,189745985.0,201310609.0,224284592.0,220358555.0,192467200.0,284056762.0,153971295.0,154719927.0,206120936.0,206045227.0,256997922.0,252476646.0,289528242.0,300007702.0,316988719.0,324516702.0,309605708.0,282515716.0,380460470.0
우진플라임,97414439.0,104408825.0,142009889.0,274727662.0,228567713.0,224097906.0,232006850.0,220984241.0,215158970.0,206845326.0,194240951.0,182460325.0,211957809.0,165214716.0,180500797.0,225185816.0,357473069.0,294346210.0,304003724.0,313148635.0,287714584.0,267791146.0,267621933.0,276360691.0,285245048.0,318384839.0
웅진,2924082988.0,3330879411.0,1861381644.0,1268584193.0,846218950.0,481942067.0,552522219.0,534214362.0,2636630183.0,897850726.0,845476888.0,868253314.0,835453231.0,3791477187.0,2757220051.0,2311862207.0,1638252913.0,1203683619.0,807442205.0,886226384.0,759854099.0,2901605949.0,1087018285.0,1065994370.0,1094417788.0,1027078032.0
웅진씽크빅,342232059.0,359937587.0,257713563.0,222106865.0,234953297.0,227567458.0,231002905.0,334288521.0,1981766140.0,291360210.0,398095903.0,425863102.0,418313652.0,635862354.0,573743780.0,459352060.0,465783924.0,494211834.0,508663966.0,533978663.0,653284606.0,2453550824.0,666079005.0,771639508.0,790792230.0,739376284.0
원림,33405665.0,46076919.0,35137664.0,32152536.0,31260246.0,32767606.0,34239430.0,37447143.0,46766812.0,43929962.0,34844419.0,26002568.0,23052297.0,96052278.0,128664067.0,126914249.0,128988268.0,133313044.0,141503999.0,147494204.0,150036326.0,163100687.0,177323382.0,170283437.0,169931826.0,174969479.0
윌비스,124477420.0,113524266.0,121510028.0,118392400.0,170801751.0,202293051.0,176125150.0,172760357.0,179191427.0,185657189.0,183381462.0,172118972.0,195506006.0,258346763.0,235848620.0,242724623.0,245277935.0,305011416.0,341543712.0,307930289.0,304848695.0,281045532.0,284787600.0,288026486.0,270394722.0,302851731.0
유나이티드제약,57042851.0,54100255.0,52102071.0,55265967.0,58517826.0,56833401.0,64114923.0,73472345.0,76144664.0,76542019.0,79323820.0,80034380.0,90179373.0,170085610.0,187577461.0,193539435.0,217100751.0,230508701.0,234220477.0,265796462.0,301954582.0,331243656.0,353433063.0,380032751.0,417890867.0,468860418.0
유니드,487748953.0,371250309.0,386580420.0,301940625.0,429620963.0,415042754.0,463661343.0,456429010.0,367476915.0,338797020.0,354619999.0,587712512.0,356024268.0,962778158.0,843081791.0,880892350.0,831508123.0,1036809019.0,1046784997.0,1113148608.0,1111856122.0,1076285814.0,1120794923.0,1347710903.0,1489264678.0,1259135784.0
유니온,95987713.0,68785391.0,69751935.0,46285482.0,41288795.0,39334605.0,153961480.0,159297372.0,182382635.0,178419689.0,182516607.0,201552927.0,206746721.0,323732609.0,262364852.0,275516205.0,176787596.0,163957108.0,164337626.0,363299898.0,306580016.0,325173585.0,354433760.0,366165151.0,376111723.0,382846277.0
유니온머티리얼,48283643.0,55715702.0,53266725.0,53997100.0,50792664.0,45497701.0,49353202.0,65725036.0,88749617.0,101282697.0,102788774.0,120343647.0,123358031.0,134831291.0,143208299.0,144373713.0,146707527.0,145698700.0,144778673.0,140497532.0,144252759.0,174875889.0,184455805.0,186669511.0,204164785.0,187088687.0
유니퀘스트,56650616.0,68992084.0,71905712.0,71498776.0,75019724.0,101822564.0,86252933.0,132517383.0,135266547.0,143296166.0,181823563.0,262882234.0,240747286.0,159106470.0,187396014.0,218347948.0,244003513.0,244386643.0,284420090.0,266917348.0,324112689.0,349702333.0,379977750.0,490332218.0,610723418.0,454404381.0
유성기업,130540787.0,109583933.0,104049016.0,110444316.0,91217997.0,88189248.0,90978942.0,85161640.0,90542760.0,116177970.0,104854261.0,99811963.0,104498592.0,330691056.0,328962825.0,353659805.0,377733035.0,373789816.0,377300325.0,382743466.0,375587754.0,396398403.0,411316942.0,409968041.0,427046002.0,439604034.0
유수홀딩스,225475243.0,9950386803.0,10108935590.0,189265833.0,197438183.0,198317280.0,228424580.0,209504287.0,193360417.0,109944490.0,93662172.0,79255170.0,68107153.0,865197211.0,11276395546.0,10828841653.0,410411512.0,464546229.0,473581040.0,520624313.0,541149251.0,521957790.0,498245353.0,501707092.0,524926065.0,514472138.0
유안타증권,13787267436.0,13267091092.0,5069984627.0,6230217600.0,7933538687.0,9330337596.0,10551743707.0,10672258743.0,11078529731.0,13561249167.0,13189879725.0,11862753297.0,14860352268.0,15109044775.0,14577528373.0,5968080401.0,7149807120.0,8923245082.0,10363054944.0,11651173407.0,11861797105.0,12342336325.0,14948245614.0,14714933646.0,13419879837.0,16461846690.0
유엔젤,10612260.0,11890930.0,8301857.0,7226036.0,9404040.0,12015467.0,11407379.0,10200149.0,10751209.0,13146431.0,9512538.0,7242895.0,8118758.0,91344787.0,81354992.0,72642507.0,60241807.0,62111452.0,58271070.0,51217643.0,51154130.0,46198028.0,48567847.0,61716674.0,61023632.0,62948969.0
유유제약,21278135.0,19178516.0,23988066.0,29911537.0,30596556.0,33008376.0,38657441.0,48354059.0,47173960.0,37864566.0,64300209.0,71831031.0,77857872.0,88506889.0,88679929.0,96264545.0,101400550.0,104327188.0,111299322.0,121491153.0,135226315.0,137718627.0,154901007.0,192985288.0,195205073.0,198213527.0
유진투자증권,2780541207.0,3215159534.0,3330824001.0,4093381432.0,4970749993.0,5226417724.0,6501875329.0,6498633124.0,6948833224.0,9211740033.0,8214653816.0,7100764279.0,7687427344.0,3324299583.0,3710262227.0,3815680872.0,4663206680.0,5584266730.0,5890801739.0,7209863644.0,7250332286.0,7738401520.0,10076939662.0,9175464956.0,8076408299.0,8699332043.0
유한양행,197342869.0,214867014.0,285723239.0,340107298.0,516388706.0,549388686.0,488348428.0,522077130.0,467208887.0,547019907.0,527922717.0,464921703.0,712337878.0,1314066151.0,1403084367.0,1513968939.0,1615971978.0,1880328618.0,2045941041.0,2094673424.0,2173812633.0,2117200258.0,2393522101.0,2463811805.0,2472728072.0,2814070522.0
유화증권,345851949.0,186721859.0,150192753.0,175332850.0,138859085.0,173199178.0,176180746.0,168707445.0,162436590.0,248010490.0,248858479.0,190957655.0,296900932.0,817255185.0,655592339.0,611168648.0,641612101.0,608234092.0,630752238.0,635593499.0,624738650.0,620898131.0,719642910.0,734694870.0,689335170.0,802953283.0
율촌화학,94646290.0,140436903.0,203967916.0,252130944.0,200403714.0,205573594.0,241934566.0,277998255.0,264507839.0,265701497.0,320650273.0,319324397.0,372689001.0,388984274.0,444607018.0,522867533.0,566234547.0,515207692.0,526762593.0,577661654.0,614211350.0,606491434.0,613344959.0,666716498.0,653136153.0,678951067.0
이건산업,250686761.0,228229051.0,239400471.0,262526947.0,307162933.0,309255122.0,285937908.0,253686086.0,244131946.0,210728508.0,229454184.0,242273570.0,250827068.0,374226955.0,352102941.0,382494365.0,421742096.0,467596733.0,471363908.0,439283119.0,434159077.0,422594845.0,383232664.0,419293457.0,442826933.0,443074731.0
이구산업,190106859.0,185426930.0,168905318.0,166035007.0,152772135.0,160871148.0,159383215.0,155945724.0,162112438.0,169397042.0,201231109.0,209999598.0,187965583.0,313854138.0,301686314.0,275686501.0,274955331.0,249720598.0,261856780.0,269797349.0,260653064.0,263335449.0,271665261.0,323941424.0,337212432.0,313891618.0
이수페타시스,167740758.0,172260459.0,260243566.0,322988711.0,308179874.0,353041421.0,310163814.0,327935051.0,340687564.0,324275898.0,324186856.0,323686082.0,359658155.0,330050032.0,340959737.0,467565657.0,521615979.0,506297787.0,551111730.0,483286938.0,505590089.0,416712436.0,389384713.0,449678765.0,546014161.0,626436319.0
이수화학,733868031.0,835535252.0,887593923.0,720011089.0,677744817.0,753761047.0,655384282.0,533232413.0,684279728.0,683246293.0,777122952.0,782591483.0,832802123.0,1190107022.0,1308917043.0,1291256102.0,1093778459.0,1028558559.0,1097878605.0,999536232.0,935654740.0,1060433946.0,969058838.0,1168938576.0,1188076573.0,1093466714.0
이스타코,35134344.0,43793384.0,40468378.0,21838226.0,63762493.0,75070911.0,48837071.0,45937367.0,30011585.0,21867550.0,31761979.0,34487215.0,37121853.0,74252153.0,77114138.0,92335201.0,70532658.0,115417616.0,117311533.0,88142004.0,80340272.0,78897625.0,70696188.0,82087857.0,79791361.0,79504420.0
이아이디,34957785.0,17277312.0,26135686.0,29765013.0,41188266.0,10354441.0,30757340.0,6130409.0,67319728.0,78640063.0,261615873.0,384426714.0,243352948.0,94122103.0,48309882.0,45588742.0,46246160.0,78932300.0,38690689.0,99837832.0,80001294.0,205252079.0,225852507.0,519321207.0,566212896.0,467831375.0
이월드,80862312.0,133323652.0,137923066.0,85050719.0,91703667.0,92183568.0,101401650.0,99586928.0,94805649.0,85228987.0,194324048.0,185352588.0,186383287.0,182119768.0,207990861.0,204443013.0,177530827.0,218042328.0,220225975.0,233119097.0,263577737.0,481844100.0,447853890.0,433174726.0,431705015.0,421666524.0
이화산업,67804292.0,93590241.0,86908989.0,85641445.0,90494891.0,89601635.0,96039827.0,124020008.0,124041871.0,125529358.0,66332388.0,58496403.0,58674387.0,276371922.0,277575752.0,268063940.0,273316937.0,278297562.0,277866085.0,280830381.0,281669396.0,276765830.0,274857377.0,274689898.0,268217246.0,265952519.0
인디에프,122178503.0,113826720.0,108778087.0,98702059.0,85929645.0,94063468.0,75561613.0,71821938.0,86741631.0,97457009.0,87338281.0,81801083.0,75965446.0,226869416.0,209347262.0,198771950.0,179919716.0,161402611.0,159694562.0,142063634.0,138090885.0,149413338.0,138647755.0,129046719.0,119745167.0,115588583.0
인스코비,2804364.0,5048457.0,3273589.0,2983973.0,23270880.0,13260231.0,12107235.0,26550405.0,25019362.0,33050534.0,43461356.0,38132317.0,38133734.0,13772109.0,19279543.0,26139432.0,23903472.0,48649997.0,45176999.0,45854238.0,57443802.0,50859293.0,76233776.0,109349945.0,101183784.0,76484143.0
인지컨트롤스,417355626.0,191500832.0,216093671.0,253265795.0,269489332.0,272465778.0,255582205.0,257575698.0,320446213.0,324223298.0,346845570.0,400688874.0,428904725.0,696904496.0,384522741.0,411595835.0,446266594.0,472137335.0,480268650.0,456875345.0,455405553.0,507936553.0,511309877.0,543367175.0,606910470.0,649103362.0
인천도시가스,185411337.0,234888384.0,216773551.0,221676451.0,174636417.0,197428968.0,218399186.0,167744858.0,180346483.0,148540215.0,169182627.0,223143902.0,232331241.0,313768840.0,367353269.0,355456808.0,378149471.0,334171638.0,360250389.0,389429551.0,347800979.0,365312455.0,340211568.0,360580638.0,423143582.0,443887541.0
인팩,75138270.0,81745416.0,77215055.0,70252716.0,88035145.0,92105137.0,163379594.0,166579968.0,184418129.0,205338444.0,232862255.0,273499293.0,330515820.0,133648270.0,146336318.0,158810730.0,164019435.0,189362683.0,201399503.0,278413185.0,284424486.0,294347209.0,319762537.0,353962028.0,411164185.0,482869726.0
일동홀딩스,201480100.0,217297639.0,301609800.0,287396304.0,355657064.0,97249994.0,100176585.0,100522263.0,485904380.0,505381036.0,737422940.0,693452985.0,707097204.0,511651774.0,541713444.0,628214313.0,620345999.0,705637923.0,204087848.0,274233832.0,265468274.0,809743998.0,810988824.0,920762518.0,862553167.0,876999055.0
일성건설,110803581.0,133315626.0,157194263.0,175898085.0,167337231.0,180039528.0,221095680.0,218656301.0,259767389.0,208208371.0,269946371.0,292815448.0,284266785.0,259616139.0,265083941.0,284773448.0,264739219.0,258991786.0,277457544.0,305298894.0,308746515.0,350862593.0,298510508.0,379287374.0,413301997.0,409313433.0
일성아이에스,81487514.0,65566422.0,49915173.0,49688145.0,48685746.0,18401134.0,24635480.0,22929384.0,24026726.0,23748423.0,25472910.0,49747959.0,36436249.0,413192112.0,383625419.0,372659356.0,378370702.0,367028331.0,338501960.0,347461710.0,347264433.0,369516179.0,371224516.0,371382501.0,498743323.0,419189929.0
일신방직,150121758.0,125377860.0,128623325.0,152200090.0,210632038.0,210611369.0,191006714.0,214104531.0,230408498.0,234632046.0,249710018.0,272298157.0,178495604.0,753480516.0,737309586.0,776197124.0,818332225.0,889516557.0,904835179.0,895872907.0,937343600.0,953608709.0,964200063.0,1044004956.0,1176745986.0,1059230390.0
일신석재,24122829.0,20747660.0,26448412.0,26106448.0,27923352.0,27957892.0,27037239.0,29134720.0,35343264.0,41825961.0,39637444.0,60940447.0,41333554.0,79468694.0,76481976.0,82370066.0,81397962.0,80302650.0,78264674.0,77760845.0,80179667.0,87279199.0,94043686.0,91890080.0,116167864.0,98302188.0
일양약품,183286869.0,195786757.0,214503178.0,247367221.0,220624380.0,213908434.0,225390337.0,222373236.0,214716739.0,194194688.0,222513276.0,206331142.0,196428262.0,360758367.0,377664126.0,398383754.0,430830075.0,431625086.0,421185382.0,436373966.0,432253279.0,437456053.0,439116735.0,494271353.0,498185237.0,459455967.0
일정실업,17058438.0,26811832.0,19379328.0,12007607.0,11460572.0,9308925.0,16267653.0,25416503.0,30985290.0,20316038.0,22455076.0,28081176.0,28010994.0,66241646.0,77512873.0,70202818.0,63996008.0,69075803.0,68209326.0,67184974.0,68281023.0,60518947.0,40721796.0,34576440.0,33565989.0,31049305.0
일진다이아,55963591.0,66169306.0,64186314.0,68732692.0,60362249.0,61669816.0,58873749.0,56641641.0,64780549.0,59150952.0,106685387.0,71340431.0,62179847.0,118181822.0,134388811.0,133824004.0,138971553.0,141019036.0,146481852.0,156935533.0,159895730.0,249819008.0,247688526.0,641762242.0,599305652.0,594029355.0
일진디스플,91363134.0,121732347.0,99785682.0,95762793.0,90686719.0,90104450.0,84851533.0,77344685.0,75916087.0,85519736.0,106734302.0,88372906.0,86389552.0,181151067.0,272594180.0,250179799.0,254069884.0,221348379.0,153937276.0,167515259.0,158315437.0,126231326.0,113893786.0,117460184.0,117303570.0,111889655.0
일진전기,434931322.0,511743278.0,529406037.0,481014715.0,414165332.0,408848239.0,438805344.0,478307704.0,477125357.0,481494842.0,514885051.0,494610874.0,557745968.0,768646689.0,828363428.0,835753216.0,794512026.0,735434079.0,728757945.0,756774591.0,778631601.0,780849822.0,790379092.0,837942611.0,839513249.0,928888144.0
일진홀딩스,589983188.0,691330746.0,712306447.0,678757780.0,590410703.0,613586961.0,629154728.0,669075318.0,672094218.0,638963895.0,726755399.0,678227620.0,724215861.0,1036430305.0,1108754299.0,1116127493.0,1118410670.0,1056465814.0,1065835127.0,1079321232.0,1116605852.0,1188576506.0,1158500912.0,1611593520.0,1586114519.0,1664779335.0
자화전자,85017412.0,111706420.0,117057855.0,100226439.0,124376732.0,142108719.0,177150862.0,75241146.0,69853357.0,83535079.0,139199345.0,162630932.0,312897493.0,236877981.0,313933005.0,357073877.0,359580871.0,399278574.0,426797993.0,460781745.0,352202849.0,348455187.0,355988092.0,437943843.0,505788674.0,692647471.0
전방,283019620.0,340509301.0,325060054.0,329703469.0,333573462.0,317916806.0,264612337.0,239026018.0,255270270.0,233102954.0,239288171.0,94123353.0,47159660.0,519574669.0,542146329.0,525458565.0,506372939.0,519484803.0,484109388.0,413514843.0,364005282.0,386595115.0,373432831.0,383313469.0,304781349.0,236979138.0
제이준코스메틱,47202243.0,43580326.0,81864488.0,10605121.0,19699812.0,28894963.0,25810729.0,88295814.0,70637553.0,28058348.0,19745647.0,6805876.0,8368375.0,55280901.0,56549087.0,85251013.0,30689936.0,32748491.0,115313855.0,152808469.0,214928993.0,123890346.0,87885496.0,79881575.0,48387027.0,48355454.0
제일기획,1092773740.0,1295541955.0,1035970749.0,961162282.0,1066521926.0,1375147032.0,1382305189.0,1279285333.0,1295951762.0,1226934683.0,1414844027.0,1530015562.0,1591740851.0,1810592894.0,1994709278.0,1704530969.0,1843852104.0,1866861902.0,2151431627.0,2238293235.0,2172078164.0,2252767352.0,2242463952.0,2542111414.0,2751445128.0,2889504607.0
제일연마,22542510.0,22067093.0,27867723.0,31112044.0,30580668.0,27963005.0,26151221.0,22232703.0,18490928.0,12767542.0,13575873.0,11951005.0,10794722.0,92502533.0,97864795.0,90066058.0,96649814.0,97389006.0,98362305.0,98981772.0,101544124.0,102503180.0,98714752.0,106469253.0,104117876.0,106615085.0
제일파마홀딩스,152735614.0,149359847.0,158494932.0,174354298.0,203777651.0,239905268.0,37383552.0,330509526.0,363437471.0,388110851.0,392107688.0,445884553.0,477810922.0,384131035.0,390765178.0,396097415.0,409567197.0,445166106.0,491984997.0,244107934.0,920085825.0,845285254.0,887395067.0,892421378.0,865677012.0,879996991.0
조광페인트,85640060.0,90467038.0,89772084.0,91360622.0,74711702.0,69119880.0,83235361.0,129600213.0,139810538.0,147550487.0,172513434.0,216375249.0,207511535.0,201751646.0,217570680.0,226436953.0,241620451.0,240788271.0,252381851.0,265062344.0,303627548.0,312545228.0,349970175.0,347025302.0,386108212.0,382807997.0
조광피혁,42888407.0,39158451.0,41535264.0,33347039.0,19743655.0,21471372.0,19057697.0,13285798.0,20809837.0,28284868.0,63928944.0,63994596.0,69790235.0,176728999.0,178991294.0,193032480.0,203736391.0,196853700.0,226636415.0,244713604.0,250578187.0,295821869.0,343161525.0,440910560.0,442034876.0,504500386.0
