,종목명,업종명,종목코드,결산월,회계연도,주기,총자산(천원),유동자산(천원),매출채권(천원),재고자산(천원),유형자산(천원),부채및자본총계(천원),총부채(천원),유동부채(천원),매입채무(천원),단기차입금(천원),장기차입금(천원),총자본(천원),매출액(천원),매출원가(천원),영업이익(천원),연구개발비(천원),광고선전비(천원),당기순이익(천원),영업활동으로인한현금흐름(천원),투자활동으로인한현금흐름(천원),재무활동으로인한현금흐름(천원),자기자본비율(%),차입금의존도(%),부채비율(%),차입금비율(%),*매출원가율(%),ROE(당기순이익)(%),영업이익률(%),EBIT(천원),매출총이익률(%),총자산(천원)_증가율(%),유동자산(천원)_증가율(%),유형자산(천원)_증가율(%),부채및자본총계(천원)_증가율(%),총부채(천원)_증가율(%),유동부채(천원)_증가율(%),총자본(천원)_증가율(%),매출액(천원)_증가율(%),영업이익(천원)_증가율(%),당기순이익(천원)_증가율(%),영업활동으로인한현금흐름(천원)_증가율(%),투자활동으로인한현금흐름(천원)_증가율(%),총자산(천원)_회전율,총자본(천원)_회전율,총부채(천원)_회전율,통합등급,환경등급,사회등급,지배등급,통합등급변화,환경등급변화,사회등급변화,지배등급변화
1723,현대건설,건설업,A000720,12,2014,Annual,18244600000.0,13441148000.0,1792310000,1336864000,1710644000.0,18244600000.0,11457294000.0,8240763000,2916720000,275595000,614570000,6787306000.0,17276480000.0,15864906000.0,829195000,60383000,13801000,479340000,426038000,324555000,-80221000,37.2,14.24,168.8,38.27,91.83,8.04,4.8,829195000.0,8.17,24.39640511393959,21.718437862792285,4.42083210995341,24.39640511393959,20.194975859337404,19.27216270342957,32.19679469849894,24.72153925031415,17.767154241532058,-4.014705970696186,262.6843055129908,-246.70611315023416,0.9469366278241234,2.5454105060240395,1.5079023022364615,4,4.0,4.0,5.0,0.0,0.0,0.0,1.0
1724,현대건설,건설업,A000720,12,2015,Annual,19350103000.0,14228424000.0,2494795000,1328564000,1754185000.0,19350103000.0,11959465000.0,8575299000,2864954000,198536000,459873000,7390638000.0,19233180000.0,17508138000.0,1089328000,63472000,14455000,663778000,596001000,-1173812000,30709000,38.19,13.61,161.82,35.62,91.03,9.36,5.66,1089328000.0,8.97,6.059343586595478,5.8572080301474205,2.545298729601253,6.059343586595478,4.382980832995997,4.05952701224388,8.889123313432457,11.32580247828261,31.371752121033047,38.47748988192097,39.89385923321394,-461.6681302090555,0.993957499864471,2.602370729022312,1.608197356654332,4,3.0,4.0,5.0,0.0,-1.0,0.0,0.0
1725,현대건설,건설업,A000720,12,2016,Annual,19873443000.0,14937924000.0,2555190000,1199362000,1498089000.0,19873443000.0,11748798000.0,8749576000,2666981000,163407000,431693000,8124645000.0,18825015000.0,16895275000.0,1158959000,87620000,14813000,731713000,1086520000,-775201000,-176854000,40.88,12.88,144.61,31.51,89.75,9.43,6.16,1158959000.0,10.25,2.7045850867047028,4.986497450455518,-14.599144331983227,2.7045850867047028,-1.761508562464964,2.032313975291133,9.93157830217093,-2.1221919620156404,6.392105958903094,10.234596506663362,82.30170754747054,-33.958674813343194,0.9472447728357888,2.317026159296806,1.6022928473193598,4,3.0,4.0,5.0,0.0,0.0,0.0,0.0
1726,현대건설,건설업,A000720,12,2017,Annual,18431902000.0,13249840000.0,1966367000,2105517000,1398791000.0,18431902000.0,9958964000.0,7219038000,2347746000,362580000,348102000,8472938000.0,16887090000.0,15108126000.0,986105000,85934000,10592000,371564000,514404000,-16252000,-380936000,45.97,12.38,117.54,26.93,89.47,4.48,5.84,986105000.0,10.53,-7.25360472264418,-11.30065998461366,-6.628311135052723,-7.25360472264418,-15.23418821227499,-17.4927105039147,4.286870380182761,-10.294414108036564,-14.91459145664342,-49.21998105814711,-52.65581857674042,-97.90351147637838,0.9161881394551684,1.99306191075634,1.6956673404984697,3,1.0,4.0,4.0,-1.0,-2.0,0.0,-1.0
1727,현대건설,건설업,A000720,12,2018,Annual,18054609000.0,13336768000.0,2176726000,1947052000,1436574000.0,18054609000.0,9762753000.0,6860875000,2256754000,272242000,458363000,8291856000.0,16730894000.0,15069747000.0,839989000,109949000,0,535303000,249524000,-92043000,-37290000,45.93,13.33,117.74,29.02,90.07,6.39,5.02,839989000.0,9.93,-2.046956412854195,0.6560682996926692,2.701118322894547,-2.046956412854195,-1.970194891757815,-4.961367428734964,-2.1371807512341023,-0.924943255469124,-14.817489009791052,44.06750923124954,-51.49260114618082,466.34875707605215,0.9266827102154358,2.0177501876540065,1.713747546414418,5,4.0,5.0,5.0,2.0,3.0,1.0,1.0
1729,현대글로비스,운수창고업,A086280,12,2012,Annual,4257802897.0,2725871392.0,1387395603,474145641,977411074.0,4257802897.0,2338550487.0,1921039788,820780237,814455155,229163943,1919252410.0,11746035658.0,10762992488.0,613722277,0,3432649,497669166,345773546,-268761761,29763067,45.08,25.6,121.85,56.79,91.63,29.18,5.22,613722276.7,8.37,11.269157834182163,7.76340415584531,20.057987326311945,11.269157834182163,0.1588047917464585,-1.4304972499932345,28.65890336723756,23.046739833408505,32.70703845641398,38.701165793236925,26.007551177520227,0.3465686264663148,2.758708174649448,6.120109891121617,5.022784722115773,3,3.0,4.0,3.0,-1.0,0.0,0.0,0.0
1730,현대글로비스,운수창고업,A086280,12,2013,Annual,5069219085.0,2926336096.0,1546524231,522141245,1515084349.0,5069219085.0,2735382513.0,2026161591,835314099,804854362,491351732,2333836572.0,12861255453.0,11845660447.0,636909386,0,4999072,481280885,407286203,-642577629,238239723,46.04,27.23,117.21,59.15,92.1,22.63,4.95,636909385.5,7.9,19.057157121380964,7.354151211547699,55.00994303242364,19.057157121380964,16.969145126692318,5.472130439809497,21.60133601186933,9.49443563318697,3.7781110233350734,-3.2930071058491106,17.78986788075454,139.08818970716598,2.537127560940681,5.510778092734421,4.701812412661278,4,4.0,4.0,3.0,1.0,1.0,0.0,0.0
1731,현대글로비스,운수창고업,A086280,12,2014,Annual,6196213723.0,3334816081.0,1749055592,645592972,2116306191.0,6196213723.0,3425138662.0,2214214052,998074496,949506628,679817140,2771075061.0,13922020908.0,12902156352.0,644629116,0,7503842,536239894,369608558,-481218030,150630487,44.72,26.52,123.6,59.31,92.67,21.01,4.63,644629115.9,7.33,22.232115422567112,13.958751544579927,39.68240067933009,22.232115422567112,25.216076571445136,9.281217343932967,18.73475179220905,8.247759784232933,1.2120609571296237,11.419320964721049,-9.250901386414013,-25.111300443358576,2.2468593774166044,5.024050450288398,4.0646590640131,3,4.0,3.0,3.0,-1.0,0.0,-1.0,0.0
1732,현대글로비스,운수창고업,A086280,12,2015,Annual,7478514339.0,3717567608.0,1672256600,771931461,2882106575.0,7478514339.0,4381749162.0,2593792274,993171385,1051350641,765162131,3096765176.0,14671209543.0,13555221777.0,698026757,0,9721420,376786374,783091781,-847826061,-3731868,41.41,24.77,141.49,59.83,92.39,12.84,4.76,698026757.2,7.61,20.69490616891041,11.47744036562357,36.185708252270565,20.69490616891041,27.92910285977788,17.142797086719952,11.753204364030044,5.381321001820183,8.283467140196631,-29.7354825301379,111.87057605955108,76.18335310503642,1.961781294780773,4.737591877066497,3.348254087713112,3,3.0,3.0,4.0,0.0,-1.0,0.0,1.0
1733,현대글로비스,운수창고업,A086280,12,2016,Annual,7967477350.0,3935838227.0,1979948832,690264101,3108903706.0,7967477350.0,4490031220.0,2617947832,1145883108,1013602783,825186968,3477446130.0,15340631692.0,14234855434.0,728791166,0,15634288,505707469,606297462,-517510291,-185211807,43.65,23.57,129.12,54.0,92.79,15.38,4.75,728791166.2,7.21,6.538237259907187,5.871328836906531,7.869144498933034,6.538237259907187,2.4712062237395527,0.9312834432477102,12.29285826869555,4.562828627305637,4.407339502603058,34.21596530452027,-22.57644931150159,-38.960322782528856,1.9254063762101563,4.411464942520907,3.4165980012940755,4,3.0,6.0,4.0,1.0,0.0,3.0,0.0
1734,현대글로비스,운수창고업,A086280,12,2017,Annual,8185663712.0,3871966205.0,1988538567,660684205,3356035427.0,8185663712.0,4196146498.0,2539445554,1059779803,659074366,707880273,3989517214.0,16358289275.0,15226229589.0,727070498,0,12234411,680453844,606533433,-344905927,-297739810,48.74,19.53,105.18,40.08,93.08,18.23,4.44,727070498.5,6.92,2.738462281289067,-1.622831486361287,7.949159715788245,2.738462281289067,-6.545271237557227,-2.9986188815698256,14.72549292949077,6.633739753563739,-0.2360989101231725,34.554833715536844,0.038920004583498,-33.35283703566003,1.998407197087649,4.100318007801934,3.898407570564282,4,4.0,4.0,4.0,0.0,1.0,-2.0,0.0
1735,현대글로비스,운수창고업,A086280,12,2018,Annual,8687842635.0,4458086693.0,1992607563,911946972,3247443601.0,8687842635.0,4427675607.0,2884757514,1291702086,901282917,655589896,4260167028.0,16865565663.0,15714725336.0,710140106,0,15318784,437373374,489663971,-389512510,7594489,49.04,21.3,103.93,43.45,93.18,10.6,4.21,710140105.7,6.82,6.134858951801503,15.137541418701517,-3.2357175113932435,6.134858951801503,5.517660289276205,13.597927289918976,6.784024218525397,3.101035685774667,-2.3285763961777506,-35.723285589962806,-19.26842868693109,12.932970850338554,1.9412835120948293,3.958897750287926,3.809124055144449,4,4.0,5.0,4.0,0.0,0.0,1.0,0.0
1737,현대리바트,기타제조업,A079430,12,2012,Annual,326931020.0,164359348.0,71639963,60274132,131765206.0,326931020.0,138564404.0,109086332,59145365,20692465,10843288,188366616.0,504927936.0,411814708.0,3202406,1685819,4710998,3627904,13289421,-2506724,-9006879,57.62,10.31,73.56,17.89,81.56,1.93,0.63,3202405.76,18.44,-4.693260268772859,-6.497544728765947,-1.518217273919098,-4.693260268772859,-10.480403635785908,-11.871539494478988,0.065320661486945,-3.115490489548145,-63.96698209750613,-48.20788545816534,50.19185047699008,-76.41347931299306,1.5444479266604925,2.6805595743143784,3.643994571650595,3,3.0,3.0,3.0,0.0,0.0,0.0,0.0
1738,현대리바트,기타제조업,A079430,12,2013,Annual,332663051.0,183763630.0,81164109,64965602,130070152.0,332663051.0,139721785.0,112743834,71268015,3225118,9358949,192941266.0,554574292.0,446695390.0,12824775,488026,3336064,7270240,18468447,4811701,-20001616,58.0,4.43,72.42,7.65,80.55,3.81,2.31,12824775.04,19.45,1.753284530785737,11.806010571421831,-1.2864200280611304,1.753284530785737,0.8352657440073852,3.3528508411117874,2.428588513794816,9.832364672332172,300.473113028142,100.3978054546096,38.97104320797724,-291.95176652874426,1.6670751089816704,2.874316643076241,3.969132601619712,3,2.0,3.0,4.0,0.0,-1.0,0.0,1.0
1739,현대리바트,기타제조업,A079430,12,2014,Annual,345197898.0,196633135.0,85291846,67761269,128797353.0,345197898.0,126290889.0,109254501,70187392,2901975,71167,218907009.0,642865784.0,503383833.0,34199493,1100610,8931902,26937832,24766700,-6238228,-12787369,63.41,0.86,57.69,1.36,78.3,13.08,5.32,34199492.97,21.7,3.768031033900421,7.0032927625558905,-0.9785480991826634,3.768031033900421,-9.612599781773469,-3.094921359513103,13.457848358888658,15.92058868823296,166.66739182558757,270.5219084927045,34.102775398494536,-229.647041659488,1.8623108301777669,2.9367071750544085,5.090357579159966,3,3.0,3.0,3.0,0.0,1.0,0.0,-1.0
1740,현대리바트,기타제조업,A079430,12,2015,Annual,379216031.0,224907929.0,116487745,62564284,132190054.0,379216031.0,133465273.0,117102597,81787498,3468591,79155,245750758.0,694209637.0,536182291.0,39045767,817779,8319195,28826960,14824789,-9679087,-772641,64.8,0.94,54.31,1.44,77.24,12.41,5.62,39045767.16,22.76,9.85467559249158,14.379465597189412,2.634138762152971,9.85467559249158,5.680840523658048,7.183315953271352,12.262626547512689,7.986714222140034,14.170601885823286,7.012917743343272,-40.1422514909132,55.15763450774804,1.8306442245317416,2.8248524751244104,5.201425220176937,3,4.0,3.0,3.0,0.0,1.0,0.0,0.0
1741,현대리바트,기타제조업,A079430,12,2016,Annual,419856718.0,251763466.0,150856723,69768290,152318684.0,419856718.0,142446713.0,124628242,86847078,2518568,359998,277410005.0,735644905.0,564738572.0,42153572,849295,7252678,33163883,5452470,-21146968,-2016426,66.07,0.69,51.35,1.04,76.77,12.68,5.73,42153571.75,23.23,10.717027677556178,11.9406804017123,15.227038185490116,10.717027677556178,6.729420918353801,6.426539797405173,12.88266504553366,5.96869674397793,7.959390322643678,15.04467692743181,-63.2205895139553,118.48101995570448,1.7521332241729188,2.651832636677974,5.16435156352116,4,4.0,4.0,3.0,1.0,0.0,1.0,0.0
1742,현대리바트,기타제조업,A079430,12,2017,Annual,682759227.0,463942524.0,264429257,104717475,167246056.0,682759227.0,269113059.0,247392021,194881304,1990230,244890,413646168.0,889830952.0,691409381.0,50676296,646030,5261261,36954158,21030579,24802521,-2027565,60.58,0.33,65.06,0.54,77.7,10.69,5.7,50676296.31,22.3,62.617197183921206,84.27714369010158,9.800092548068504,62.617197183921206,88.92191566399991,98.50398034179122,49.110039488301794,20.959303320397503,20.21827236847212,11.428924049695866,285.7073766568179,-217.28641666266296,1.3032866006218031,2.1511886748579765,3.3065320401266742,4,4.0,4.0,3.0,0.0,0.0,0.0,0.0
1743,현대리바트,기타제조업,A079430,12,2018,Annual,678896575.0,442573464.0,229384063,140387580,180060605.0,678896575.0,231521677.0,212244555,165052688,1644076,297950,447374899.0,1351703360.0,1121192056.0,48132503,870083,10994914,38881124,6802315,-45715239,-2357574,65.9,0.29,51.75,0.43,82.95,9.03,3.56,48132503.44,17.05,-0.5657414572003971,-4.60597140692367,7.662093388916746,-0.5657414572003971,-13.968620526884202,-14.207194661302358,8.154005430070853,51.90563521777787,-5.01969007363916,5.214476812054536,-67.65512257175611,-284.3169047210967,1.9910298707870195,3.021410819027645,5.838344717933259,4,4.0,4.0,3.0,0.0,0.0,0.0,0.0
1745,현대모비스,운수장비,A012330,12,2012,Annual,30046996000.0,13793445000.0,5159529000,1968434000,3713885000.0,30046996000.0,13007282000.0,7066349000,3909002000,1658720000,695733000,17039714000.0,30789019000.0,26244835000.0,2906385000,348091000,51832000,3542013000,3113454000,-2014313000,-295385000,56.71,8.57,76.34,15.11,85.24,22.97,9.44,2906385000.0,14.76,33.09472224230285,37.063725272461625,11.885035018630008,33.09472224230285,48.128296571770335,0.5664374597597499,23.524918090875847,17.092648640619036,10.204260388864084,17.019966334582715,44.18057129414337,-29.375059385504223,1.0246954138110844,1.8068976392444145,2.367060159070896,4,4.0,5.0,4.0,-1.0,0.0,0.0,0.0
1746,현대모비스,운수장비,A012330,12,2013,Annual,34430309000.0,15492400000.0,5598307000,2314116000,3887441000.0,34430309000.0,14237123000.0,7158560000,4184102000,1564730000,1090165000,20193186000.0,34198594000.0,29385646000.0,2924404000,394856000,45432000,3396421000,1879596000,-2403014000,206210000,58.65,8.5,70.5,14.49,85.93,18.24,8.55,2924404000.0,14.07,14.588190446725523,12.317118747347022,4.673165701145843,14.588190446725523,9.455019119290252,1.3049313018646649,18.506601695310152,11.073996868818714,0.6199798030887216,-4.110430989383717,-39.62987730025881,19.296951367538217,0.9932700284508048,1.6935709897388158,2.40207196355612,4,4.0,4.0,4.0,0.0,0.0,-1.0,0.0
1747,현대모비스,운수장비,A012330,12,2014,Annual,39111916000.0,17626908000.0,6075050000,2390858000,4434917000.0,39111916000.0,15825813000.0,7874561000,4579587000,1401400000,965546000,23286103000.0,35126612000.0,30003408000.0,3141242000,487182000,44627000,3392512000,846587000,-186575000,-222337000,59.54,7.31,67.96,12.28,85.42,15.61,8.94,3141242000.0,14.58,13.5973423880686,13.777774908987638,14.083197661392166,13.5973423880686,11.158785381007096,10.002025547037396,15.316637008147204,2.713614483683169,7.414775797051298,-0.1150917392160777,-54.95909759331261,-92.23579221760671,0.8981051196775939,1.5084796283860809,2.219577092184774,5,4.0,5.0,5.0,1.0,0.0,1.0,1.0
1748,현대모비스,운수장비,A012330,12,2015,Annual,37774833000.0,15924838000.0,6265009000,2562318000,7946738000.0,37774833000.0,12098593000.0,8290621000,4444205000,1564508000,1305498000,25676240000.0,36019749000.0,30871919000.0,2934571000,574814000,52945000,3040049000,4351865000,-4948606000,169827000,67.97,8.53,47.12,12.55,85.71,12.42,8.15,2934571000.0,14.29,-3.418607771605975,-9.656089428730208,79.18572095035825,-3.418607771605975,-23.55152307183208,5.283596126819012,10.264220681322245,2.54262210087326,-6.579276604604168,-10.389440037352848,414.0481722492786,2552.3414176604583,0.9535382724259828,1.402843601711154,2.9771849503491854,3,2.0,4.0,4.0,-2.0,-2.0,-1.0,-1.0
1749,현대모비스,운수장비,A012330,12,2016,Annual,41711608000.0,18263133000.0,7143301000,2830135000,8516416000.0,41711608000.0,13153619000.0,8833409000,5270501000,1453385000,1666861000,28557989000.0,38261745000.0,32966019000.0,2904692000,625968000,57529000,3047282000,2017786000,-2124488000,-336315000,68.47,7.89,46.06,11.52,86.16,11.24,7.59,2904692000.0,13.84,10.421687370530533,14.683320483385764,7.168702428593976,10.421687370530533,8.720237138318488,6.547012582049039,11.223407321321188,6.224352090848839,-1.0181726732800156,0.2379237966230185,-53.63399370155094,-57.068960430472735,0.9172924956525292,1.3397912927272295,2.908837864317037,4,2.0,6.0,5.0,1.0,0.0,2.0,1.0
1750,현대모비스,운수장비,A012330,12,2017,Annual,41736819000.0,18217814000.0,6047541000,2690294000,8206353000.0,41736819000.0,12377861000.0,7893236000,4264709000,1235504000,1320438000,29358958000.0,35144580000.0,30679362000.0,2024929000,688861000,59994000,1557723000,1948742000,-1065543000,-395535000,70.34,7.35,42.16,10.45,87.29,5.38,5.76,2024929000.0,12.71,0.0604412085959404,-0.2481447186525986,-3.6407686050094257,0.0604412085959404,-5.897677285620029,-10.643376752961398,2.8047107938867777,-8.146949387697822,-30.28765184053937,-48.881560682601744,-3.4217701976324566,-49.8447155267528,0.8420521937716432,1.1970649639541022,2.839309635162328,3,2.0,5.0,5.0,-1.0,0.0,-1.0,0.0
1751,현대모비스,운수장비,A012330,12,2018,Annual,43071132000.0,19720482000.0,6444696000,2762915000,8029517000.0,43071132000.0,12367704000.0,8242176000,4554325000,1123164000,1059033000,30703428000.0,35149219000.0,30582215000.0,2024957000,754450000,59300000,1888206000,1610128000,-943963000,-720598000,71.29,6.27,40.28,8.8,87.01,6.29,5.76,2024957000.0,12.99,3.196968604627015,8.248344175651368,-2.1548670889492527,3.196968604627015,-0.082057796577295,4.420747080158249,4.579420018925751,0.0131997593939114,0.0013827645314989,21.21577456325676,-17.376030280047328,-11.410144874491223,0.8160737219537206,1.144797870778468,2.84201651333182,4,3.0,5.0,5.0,1.0,1.0,0.0,0.0
1753,현대비앤지스틸,철강금속,A004560,12,2012,Annual,623511528.0,314393673.0,147997847,117738771,244885399.0,623511528.0,357728690.0,239246932,0,81210422,4413607,265782838.0,747234457.0,700326538.0,17575949,360866,0,11371509,47378953,-37902083,-4650164,42.63,42.38,134.59,99.42,93.72,4.35,2.35,17575949.26,6.28,0.2102362241715116,-5.252484547436076,7.867281891288624,0.2102362241715116,-2.167538855016782,15.498198369137771,3.5992331134819366,-9.841746247876582,-40.99714773959605,-28.707377982756743,141.2062667159815,311.84687961638406,1.1984292566279544,2.811447355378153,2.0888301047366373,3,2.0,3.0,3.0,0.0,-1.0,0.0,0.0
1754,현대비앤지스틸,철강금속,A004560,12,2013,Annual,626576633.0,326878418.0,145434013,126323957,237359976.0,626576633.0,330834078.0,198436204,0,91963922,1568800,295742555.0,696720927.0,620708395.0,45933619,114116,0,29555035,36551265,-21858304,-10179076,47.2,40.7,111.87,86.23,89.09,10.53,6.59,45933619.36,10.91,0.4915875428689764,3.971054786461936,-3.073038666547856,0.4915875428689764,-7.518159083074938,-17.05799429018383,11.27225415510087,-6.760064331455206,161.34360653868532,159.90424841593142,-22.85337120049909,-42.329544262778384,1.1119484677622824,2.355835895852053,2.1059527217144782,3,2.0,3.0,3.0,0.0,0.0,0.0,0.0
1755,현대비앤지스틸,철강금속,A004560,12,2014,Annual,630402632.0,340927389.0,123336282,162908424,226290495.0,630402632.0,307793866.0,148872418,28097590,65933685,22596450,322608766.0,711647121.0,628857567.0,48413829,69583,0,29634259,44853561,-15119909,-29244226,51.18,36.36,95.41,71.04,88.37,9.58,6.8,48413829.12,11.63,0.61061948347505,4.297919417855245,-4.663583636358304,0.61061948347505,-6.964280142869683,-24.97718914236033,9.084323694978558,2.1423490269296908,5.3995527763662565,0.2680558490287588,22.714113998516883,-30.827620477782723,1.1288771411728498,2.2059137754489906,2.3120900044187365,3,2.0,3.0,4.0,0.0,0.0,0.0,1.0
1756,현대비앤지스틸,철강금속,A004560,12,2015,Annual,581173005.0,303597719.0,133050306,119615814,213953237.0,581173005.0,256677010.0,180707532,28686337,70614354,0,324495995.0,688953412.0,639790265.0,14525226,219772,0,3803933,46108188,-11491253,-35097382,55.83,33.79,79.1,60.51,92.86,1.18,2.11,14525226.33,7.14,-7.809235637835976,-10.949448828237152,-5.451955902964468,-7.809235637835976,-16.60749665492034,21.38415861560064,0.5849899937312886,-3.1888991510442666,-69.99777480934219,-87.16373167960771,2.7971625262930733,-23.999192058629447,1.1854532231757735,2.123149199422323,2.6841259059391414,3,3.0,3.0,4.0,0.0,1.0,0.0,0.0
1757,현대비앤지스틸,철강금속,A004560,12,2016,Annual,567742736.0,314434045.0,148467660,112694018,192438846.0,567742736.0,220538479.0,137577299,39742183,43383088,0,347204257.0,660807587.0,589191076.0,36342678,353775,0,21876057,72180855,-6594160,-65552954,61.16,23.46,63.52,38.36,89.16,6.51,5.5,36342677.81,10.84,-2.310890024907475,3.5693041554109906,-10.055651086036155,-2.310890024907475,-14.079379762137634,-23.8674240761586,6.998009944621964,-4.085301634299765,150.20387290359545,475.0904918672332,56.54671790615584,-42.615831363211655,1.1639208132466534,1.9032243230819603,2.996336920415598,3,1.0,3.0,4.0,0.0,-2.0,0.0,0.0
1758,현대비앤지스틸,철강금속,A004560,12,2017,Annual,584566534.0,332282825.0,136358691,132750002,181023152.0,584566534.0,219532457.0,162661031,54804194,48776847,0,365034077.0,725853868.0,658116820.0,30743695,63004,0,19764585,51499657,-16848308,-24307873,62.45,18.59,60.14,29.78,90.67,5.55,4.24,30743694.97,9.33,2.963278424050153,5.676478194338031,-5.932115182191433,2.963278424050153,-0.4561662003663369,18.2324643544572,5.13525385721294,9.843452508664983,-15.40608262275004,-9.651977045040615,-28.651916079409144,155.50347580283162,1.2416958990676672,1.9884550888107904,3.3063624300437726,3,2.0,4.0,4.0,0.0,1.0,1.0,0.0
1759,현대비앤지스틸,철강금속,A004560,12,2018,Annual,605619115.0,358104740.0,132173300,167659052,184206755.0,605619115.0,223593183.0,143598188,50293690,37803241,0,382025932.0,712681665.0,644302751.0,35042177,98606,0,19440959,8575535,-27610711,7328553,63.08,19.42,58.53,30.78,90.41,5.2,4.92,35042176.84,9.59,3.60140031553704,7.771065206274197,1.7586717305640542,3.60140031553704,1.8497155525390108,-11.719366883885051,4.65486815358338,-1.8147183036021253,13.981670062755946,-1.637403466857512,-83.34836482503175,63.87824225435574,1.176781986149826,1.865532167591178,3.187403369985569,3,2.0,4.0,4.0,0.0,0.0,0.0,0.0
1761,현대약품,의약품,A004310,11,2012,Annual,149902880.0,86173953.0,43049519,24099858,33097281.0,149902880.0,50216105.0,43819803,5561237,29286000,0,99686775.0,102253367.0,62983988.0,-4318831,391589,4744373,-4847717,-2697302,4806907,528394,66.5,19.54,50.37,29.38,61.6,-4.75,-4.22,-4318831.1,38.4,-4.489061659058747,-1.5262401219505617,-18.732465580126235,-4.489061659058747,-4.590227225681087,-2.745734192776084,-4.4380193307176015,-10.520776435317623,-224.8086471877798,-992.860931738565,-143.0344214488771,-264.19779949513406,0.6821307702693904,1.02574656467721,2.0362663930227165,4,4.0,4.0,4.0,1.0,0.0,1.0,1.0
1762,현대약품,의약품,A004310,11,2013,Annual,143402728.0,80477163.0,42522451,20971429,33345927.0,143402728.0,42190820.0,36644153,6855341,20749880,0,101211909.0,108135474.0,67424407.0,2187114,67691,4327579,1459606,7951086,-713017,-9417822,70.58,14.47,41.69,20.5,62.35,1.45,2.02,2187113.81,37.65,-4.336242238974997,-6.610802686514794,0.7512580867292451,-4.336242238974997,-15.981496374519688,-16.375358875985825,1.5299261110613749,5.752482458597186,-150.64134252995777,-130.1091420971975,-394.7792275392225,-114.83317651038392,0.7540684581676856,1.0684066239675412,2.563009536197685,3,3.0,3.0,3.0,-1.0,-1.0,-1.0,-1.0
1763,현대약품,의약품,A004310,11,2014,Annual,147294278.0,79269294.0,43712731,19358589,32704626.0,147294278.0,42607777.0,35938247,8488331,18764000,0,104686501.0,107836679.0,66308308.0,2253004,39670,5114959,1468256,3470132,-328075,-2982678,71.07,12.74,40.7,17.92,61.49,1.43,2.09,2253004.14,38.51,2.7137210388354704,-1.5008841700843711,-1.9231764047225264,2.7137210388354704,0.9882647457432724,-1.9263809972630552,3.4329873177276093,-0.2763154300317816,3.0126458886002183,0.5926256811769726,-56.35650274692036,-53.987773082549225,0.7321172313292442,1.030091539691445,2.5309154007260224,4,4.0,3.0,4.0,1.0,1.0,0.0,1.0
1764,현대약품,의약품,A004310,11,2015,Annual,146537771.0,76368771.0,44656302,18555580,32454134.0,146537771.0,42105380.0,37487601,7273840,21000000,0,104432391.0,109829320.0,67551047.0,1706488,66806,5733008,1593782,-2848170,-5083089,4550055,71.27,14.33,40.32,20.11,61.51,1.52,1.55,1706488.36,38.49,-0.513602436070193,-3.659075101640241,-0.7659222276383826,-0.513602436070193,-1.1791204220769402,4.3111563009737175,-0.2427342566354351,1.8478323131594143,-24.25721392416524,8.549326547958946,-182.0767048631004,1449.3679798826488,0.7494949544442027,1.0516786884636204,2.6084391115814656,3,4.0,3.0,3.0,-1.0,0.0,0.0,-1.0
1765,현대약품,의약품,A004310,11,2016,Annual,148228386.0,80103395.0,50932023,17118005,32654593.0,148228386.0,50465238.0,44524154,9906810,26935855,0,97763148.0,120021835.0,61623053.0,2466302,11130902,7919212,1396777,-2746972,-2754556,3713967,65.95,18.17,51.62,27.55,51.34,1.38,2.05,2466301.61,48.66,1.1537059615844614,4.890250230686566,0.6176686150368482,1.1537059615844614,19.854607653463763,18.770347561050915,-6.386182424952813,9.280322412994993,44.52501277477485,-12.360849852740207,-3.553088474353705,-45.80940841287649,0.8097088434869688,1.227679728561932,2.378307123014064,3,3.0,4.0,3.0,0.0,-1.0,1.0,0.0
1766,현대약품,의약품,A004310,11,2017,Annual,142861480.0,70384711.0,40528251,16927397,33000133.0,142861480.0,60606151.0,53557218,11020979,29453103,0,82255328.0,127583633.0,68958386.0,-1224743,12515272,8412074,-1641757,-1367937,1965101,-984904,57.58,20.62,73.68,35.81,54.05,-1.82,-0.96,-1224742.77,45.95,-3.62070055866357,-12.132674276789391,1.0581666107429388,-3.62070055866357,20.094848259707,20.288008167432,-15.862643866582529,6.300351931796411,-149.65908473495946,-217.5389485937984,-50.20200424321762,-171.34002721309713,0.8930583177494731,1.551068314991097,2.105126804703371,4,4.0,4.0,3.0,1.0,1.0,0.0,0.0
1767,현대약품,의약품,A004310,11,2018,Annual,146106459.0,69392002.0,40900739,17453348,32014645.0,146106459.0,57980304.0,49504603,12952052,21000000,0,88126155.0,130790769.0,70322488.0,-2656973,13585756,8591444,-2106348,3399508,-6042033,1770393,60.32,14.37,65.79,23.83,53.77,-2.47,-2.03,-2656972.63,46.23,2.2714163397999254,-1.4104043135163224,-2.986315236971926,2.2714163397999254,-4.332641087865818,-7.566888556459372,7.137321244406203,2.513751901076522,116.94126849469644,28.298402260505064,-348.5134914838914,-407.46679178322137,0.8951744494745437,1.4841311186219346,2.255779290153429,3,3.0,4.0,3.0,-1.0,-1.0,0.0,0.0
