Unnamed: 0,종목명,2011 Market Cap,2012 Market Cap,2013 Market Cap,2014 Market Cap,2015 Market Cap,2016 Market Cap,2017 Market Cap,2018 Market Cap,2019 Market Cap,2020 Market Cap,2021 Market Cap,2022 Market Cap,2023 Market Cap,총부채_2011_x,총부채_2012_x,총부채_2013_x,총부채_2014_x,총부채_2015_x,총부채_2016_x,총부채_2017_x,총부채_2018_x,총자산_2011_x,총자산_2012_x,총자산_2013_x,총자산_2014_x,총자산_2015_x,총자산_2016_x,총자산_2017_x,총자산_2018_x,총자산_2019_x,총부채_2011_y,총부채_2012_y,총부채_2013_y,총부채_2014_y,총부채_2015_y,총부채_2016_y,총부채_2017_y,총부채_2018_y,총자산_2011_y,총자산_2012_y,총자산_2013_y,총자산_2014_y,총자산_2015_y,총자산_2016_y,총자산_2017_y,총자산_2018_y,총자산_2019_y,2011 tobinQ,2012 tobinQ,2013 tobinQ,2014 tobinQ,2015 tobinQ,2016 tobinQ,2017 tobinQ,2018 tobinQ
190,후성,675000000000.0,413000000000.0,281000000000.0,271000000000.0,495000000000.0,678000000000.0,938000000000.0,687000000000.0,757000000000.0,1090000000000.0,2140000000000.0,1010000000000.0,1130000000000.0,180062974.0,161339031.0,158147515.0,170608627.0,163394033.0,151704789.0,107203524.0,195980508.0,308040011.0,321752560.0,290138308.0,231980153.0,261388269.0,310931433.0,316114969.0,441480960.0,528907906.0,180062974.0,161339031.0,158147515.0,170608627.0,163394033.0,151704789.0,107203524.0,195980508.0,308040011.0,321752560.0,290138308.0,231980153.0,261388269.0,310931433.0,316114969.0,441480960.0,528907906.0,2.775817892046498,1.7850332907996131,1.51357991306684,1.9036483133968793,2.518835430215883,2.668449378033774,3.306403133348614,2.0000421037410083
191,휴니드,35209011900.0,39126777675.0,35616052500.0,48819308850.0,203000000000.0,189000000000.0,161000000000.0,113000000000.0,103000000000.0,80461285500.0,121000000000.0,85401890750.0,86813492250.0,64544997.0,67389748.0,71903546.0,70328209.0,85410529.0,66208119.0,36635185.0,118688043.0,134232856.0,128776964.0,132765608.0,134649596.0,164132050.0,158396448.0,146229163.0,227270125.0,260965122.0,64544997.0,67389748.0,71903546.0,70328209.0,85410529.0,66208119.0,36635185.0,118688043.0,134232856.0,128776964.0,132765608.0,134649596.0,164132050.0,158396448.0,146229163.0,227270125.0,260965122.0,0.7431415219236638,0.8271395936543433,0.8098452612818223,0.8848709642619351,1.757185930474883,1.61119849732994,1.3515442538640532,1.0194390617772573
192,TKG휴켐스,816000000000.0,1060000000000.0,981000000000.0,1030000000000.0,625000000000.0,887000000000.0,1000000000000.0,985000000000.0,865000000000.0,1050000000000.0,946000000000.0,818000000000.0,879000000000.0,255639165.0,310528087.0,312941447.0,269779011.0,237719471.0,255566309.0,282764325.0,198672092.0,711538354.0,771018336.0,776494191.0,742872576.0,710593242.0,748874587.0,881579305.0,864734491.0,913867791.0,255639165.0,310528087.0,312941447.0,269779011.0,237719471.0,255566309.0,282764325.0,198672092.0,711538354.0,771018336.0,776494191.0,742872576.0,710593242.0,748874587.0,881579305.0,864734491.0,913867791.0,1.5060877027579036,1.7775557636024883,1.6663890882861736,1.7496661648201697,1.214083416515239,1.5257111522199378,1.4550753604634583,1.3688271999318227
193,흥국화재,365000000000.0,320000000000.0,271000000000.0,239000000000.0,276000000000.0,243000000000.0,351000000000.0,310000000000.0,204000000000.0,191000000000.0,242000000000.0,224000000000.0,202000000000.0,4402844000.0,5505356000.0,6290173000.0,7306048000.0,8545829000.0,9663721000.0,10524599000.0,11256838000.0,4613180000.0,5875041000.0,6580924000.0,7707631000.0,8987851000.0,10215979000.0,11153935000.0,11938872000.0,12648546000.0,4402844000.0,5505356000.0,6290173000.0,7306048000.0,8545829000.0,9663721000.0,10524599000.0,11256838000.0,4613180000.0,5875041000.0,6580924000.0,7707631000.0,8987851000.0,10215979000.0,11153935000.0,11938872000.0,12648546000.0,1.0335265478476885,0.9915430377422046,0.9969987497196442,0.9789062294238009,0.9815281762014079,0.9697280113829522,0.975045936703056,0.9688384296271876
194,흥아해운,51550090470.0,66612051060.0,108000000000.0,241000000000.0,161000000000.0,137000000000.0,95912785930.0,70608658860.0,53926060552.0,30117000222.0,649000000000.0,326000000000.0,601000000000.0,417685174.0,408906269.0,415713168.0,481837196.0,618564168.0,766045015.0,737426397.0,730550282.0,530943511.0,533571353.0,571060118.0,649240003.0,791640802.0,958532259.0,873409135.0,803698457.0,430962722.0,417685174.0,408906269.0,415713168.0,481837196.0,618564168.0,766045015.0,737426397.0,730550282.0,530943511.0,533571353.0,571060118.0,649240003.0,791640802.0,958532259.0,873409135.0,803698457.0,430962722.0,0.8837762487881691,0.8911991196423921,0.9170893772693823,1.1133589930687005,0.9847448060162013,0.9421122831506081,0.9541223574791212,0.9968402127466073
195,동국제강,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,동방,102000000000.0,81360606600.0,45415576700.0,40787923150.0,54778503650.0,66511518650.0,46671896950.0,45847855560.0,52038989340.0,90790388820.0,193000000000.0,127000000000.0,98821837960.0,462236969.0,552250818.0,523522562.0,536109522.0,533964001.0,439448375.0,415812192.0,423904329.0,585961449.0,705078326.0,656235281.0,651999177.0,633221223.0,588528837.0,542475618.0,554091662.0,628416351.0,462236969.0,552250818.0,523522562.0,536109522.0,533964001.0,439448375.0,415812192.0,423904329.0,585961449.0,705078326.0,656235281.0,651999177.0,633221223.0,588528837.0,542475618.0,554091662.0,628416351.0,0.9629250694954848,0.8986397698459391,0.8669727995011594,0.88481314931169,0.9297580107323724,0.8597028078167052,0.8525435496162705,0.8477878603414176
197,동방아그로,85543532020.0,85198606250.0,85790735100.0,87833371650.0,88786602040.0,99544487870.0,95323039000.0,89876008200.0,93552753990.0,87152492800.0,98999784790.0,85926910870.0,86607789720.0,36817022.0,38396361.0,38627343.0,41438484.0,46692783.0,43084213.0,50140320.0,52736333.0,149857220.0,152438378.0,153398804.0,161451042.0,170104382.0,169820452.0,179887095.0,185736751.0,194004604.0,36817022.0,38396361.0,38627343.0,41438484.0,46692783.0,43084213.0,50140320.0,52736333.0,149857220.0,152438378.0,153398804.0,161451042.0,170104382.0,169820452.0,179887095.0,185736751.0,194004604.0,0.8165142394874267,0.8107864231538858,0.8110759331604698,0.8006876514925187,0.796448530291242,0.8398794090478572,0.808636989774058,0.7678197256718462
198,KG스틸,315000000000.0,205000000000.0,140000000000.0,89547797920.0,110000000000.0,369000000000.0,189000000000.0,182000000000.0,784000000000.0,1170000000000.0,1070000000000.0,739000000000.0,890000000000.0,3820993241.0,3873981667.0,3914776898.0,3324437223.0,2887052320.0,2696959041.0,2509518652.0,2499623316.0,5310309984.0,5346688430.0,5241508648.0,3393941146.0,2890468536.0,2823220556.0,2552471978.0,2506058874.0,2355272182.0,3820993241.0,3873981667.0,3914776898.0,3324437223.0,2887052320.0,2696959041.0,2509518652.0,2499623316.0,5310309984.0,5346688430.0,5241508648.0,3393941146.0,2890468536.0,2823220556.0,2552471978.0,2506058874.0,2355272182.0,0.7788609805193625,0.7628987027022257,0.7735896609742654,1.0059057815258885,1.0368742239095592,1.085979285070068,1.0572177384350505,1.070055992627091
199,동성제약,29473790175.0,80920871950.0,73244137900.0,92942784200.0,111000000000.0,93875927640.0,123000000000.0,370000000000.0,418000000000.0,325000000000.0,219000000000.0,174000000000.0,150000000000.0,64375926.0,70751449.0,65610939.0,78658917.0,66380906.0,69765805.0,59914198.0,82711668.0,124577132.0,133633670.0,127090352.0,134264135.0,124116094.0,125386412.0,124184875.0,140196083.0,131730493.0,64375926.0,70751449.0,65610939.0,78658917.0,66380906.0,69765805.0,59914198.0,82711668.0,124577132.0,133633670.0,127090352.0,134264135.0,124116094.0,125386412.0,124184875.0,140196083.0,131730493.0,0.7533462576020774,1.1349858231836334,1.09256977193674,1.2780903939834714,1.42915314431342,1.3050994125264546,1.4729184854435775,3.229132072113598
200,동성케미컬,96244653330.0,158000000000.0,145000000000.0,242000000000.0,290000000000.0,282000000000.0,255000000000.0,233000000000.0,237000000000.0,218000000000.0,238000000000.0,235000000000.0,224000000000.0,336558389.0,417430730.0,398839174.0,430840232.0,403193438.0,431405478.0,436845372.0,407447721.0,588354239.0,724028327.0,735574617.0,809156027.0,801695229.0,872052701.0,854657421.0,808116611.0,850518403.0,336558389.0,417430730.0,398839174.0,430840232.0,403193438.0,431405478.0,436845372.0,407447721.0,588354239.0,724028327.0,735574617.0,809156027.0,801695229.0,872052701.0,854657421.0,808116611.0,850518403.0,0.7356164256853429,0.7947627303261575,0.7393392341595714,0.831533362600783,0.8646595525642077,0.818076106159552,0.8095002219608645,0.7925189413041281
201,동아쏘시오홀딩스,989000000000.0,1210000000000.0,640000000000.0,545000000000.0,791000000000.0,947000000000.0,786000000000.0,669000000000.0,660000000000.0,754000000000.0,730000000000.0,644000000000.0,641000000000.0,630847822.0,841867115.0,473675391.0,546591139.0,620876555.0,526358097.0,545196825.0,506169780.0,1493242052.0,1723108761.0,988279723.0,1081069661.0,1223518090.0,1402215520.0,1459445277.0,1241932782.0,1358576945.0,630847822.0,841867115.0,473675391.0,546591139.0,620876555.0,526358097.0,545196825.0,506169780.0,1493242052.0,1723108761.0,988279723.0,1081069661.0,1223518090.0,1402215520.0,1459445277.0,1241932782.0,1358576945.0,1.084785832163264,1.1907937336521963,1.1268827692015695,1.0097324699596764,1.153948246895148,1.0507358362429193,0.9121252067335992,0.9462426606595525
202,다스코,24132500000.0,34851250000.0,39971250000.0,53826750000.0,66891700000.0,94986600000.0,101000000000.0,126000000000.0,107000000000.0,77308000000.0,82273234875.0,88256081550.0,82436999250.0,32060670.0,26059074.0,37030233.0,29335149.0,44249395.0,53077663.0,105070418.0,85711016.0,90869794.0,89424962.0,107762576.0,106205861.0,128773589.0,157087156.0,225894571.0,212416938.0,214713942.0,32060670.0,26059074.0,37030233.0,29335149.0,44249395.0,53077663.0,105070418.0,85711016.0,90869794.0,89424962.0,107762576.0,106205861.0,128773589.0,157087156.0,225894571.0,212416938.0,214713942.0,0.6183921799140427,0.6811333506633193,0.7145475345726702,0.783025514947805,0.8630736773205878,0.9425612301492046,0.9122415695417487,0.99667671511205
203,동아지질,111000000000.0,128000000000.0,94185000000.0,87285000000.0,90505000000.0,110000000000.0,135000000000.0,197000000000.0,220000000000.0,181000000000.0,210000000000.0,171000000000.0,182000000000.0,76399055.0,92616746.0,92428427.0,96984245.0,121046740.0,149439417.0,101399312.0,110001203.0,202921027.0,226247530.0,225300799.0,232681244.0,259436782.0,298869765.0,257634756.0,284762190.0,322274034.0,76399055.0,92616746.0,92428427.0,96984245.0,121046740.0,149439417.0,101399312.0,110001203.0,202921027.0,226247530.0,225300799.0,232681244.0,259436782.0,298869765.0,257634756.0,284762190.0,322274034.0,0.9235073258327241,0.9751122852037324,0.8282856866388654,0.7919385414666255,0.8154269351059096,0.8680684611907798,0.9175753911091096,1.078096790167262
204,동양고속,47868600000.0,55294200000.0,61393800000.0,91228800000.0,94676400000.0,98389200000.0,87091200000.0,83392387200.0,78904255250.0,72389225000.0,49948565250.0,40103630650.0,37729264070.0,157406401.0,97271469.0,99735015.0,100284893.0,108962750.0,111428567.0,88438733.0,83267596.0,290833249.0,209135730.0,214756370.0,224095138.0,240378400.0,237926437.0,211678292.0,195948851.0,186827240.0,157406401.0,97271469.0,99735015.0,100284893.0,108962750.0,111428567.0,88438733.0,83267596.0,290833249.0,209135730.0,214756370.0,224095138.0,240378400.0,237926437.0,211678292.0,195948851.0,186827240.0,0.7058168270162261,0.7295055177802473,0.7502865456330818,0.8546088715231296,0.8471607681888222,0.8818598288007818,0.8292297303683838,0.8505279941651712
205,TYM,173000000000.0,76178068500.0,52572675600.0,49695564000.0,81082236000.0,248000000000.0,107000000000.0,119000000000.0,149000000000.0,198000000000.0,267000000000.0,439000000000.0,249000000000.0,183682542.0,196081504.0,196668063.0,220738930.0,211653711.0,429044149.0,427852953.0,477285909.0,326638660.0,338915310.0,336812212.0,349591690.0,341816689.0,561992852.0,536617638.0,581549457.0,628615584.0,183682542.0,196081504.0,196668063.0,220738930.0,211653711.0,429044149.0,427852953.0,477285909.0,326638660.0,338915310.0,336812212.0,349591690.0,341816689.0,561992852.0,536617638.0,581549457.0,628615584.0,1.091978953134329,0.8033262719822247,0.7399991144026571,0.773572432456847,0.8564120957827194,1.2047202141282751,0.9967114666476915,1.0253399806716696
206,동양생명,1570000000000.0,1130000000000.0,1220000000000.0,1160000000000.0,1250000000000.0,1370000000000.0,1230000000000.0,770000000000.0,645000000000.0,568000000000.0,1060000000000.0,784000000000.0,731000000000.0,13473493535.0,16052079938.0,16709738305.0,18619774928.0,20628180163.0,24885093831.0,27891497998.0,29629092628.0,14654868012.0,17662727809.0,18063500367.0,20425733216.0,22620896045.0,26720804835.0,30343905781.0,31922092764.0,33947957467.0,13473493535.0,16052079938.0,16709738305.0,18619774928.0,20628180163.0,24885093831.0,27891497998.0,29629092628.0,14654868012.0,17662727809.0,18063500367.0,20425733216.0,22620896045.0,26720804835.0,30343905781.0,31922092764.0,33947957467.0,1.0265185276784328,0.9727874495832356,0.9925948980384572,0.9683752704899717,0.9671668230771007,0.9825712209315645,0.9597148833830937,0.9522900911522456
207,동양철관,210000000000.0,147000000000.0,106000000000.0,87560710800.0,110000000000.0,108000000000.0,72144948553.0,181000000000.0,124000000000.0,133000000000.0,153000000000.0,112000000000.0,97842593670.0,94403627.0,104082030.0,117234082.0,99293722.0,89067825.0,79237915.0,97419319.0,84573142.0,200430666.0,212256262.0,216710572.0,185811319.0,177487702.0,159775025.0,150390663.0,163635516.0,164192039.0,94403627.0,104082030.0,117234082.0,99293722.0,89067825.0,79237915.0,97419319.0,84573142.0,200430666.0,212256262.0,216710572.0,185811319.0,177487702.0,159775025.0,150390663.0,163635516.0,164192039.0,1.5187477698647172,1.1829193053442164,1.030102407740403,1.005613833460813,1.1215865818128627,1.1718847485706856,1.1274919876708038,1.6229553857977874
208,동원F&B,276000000000.0,286000000000.0,509000000000.0,1120000000000.0,1520000000000.0,764000000000.0,903000000000.0,1110000000000.0,872000000000.0,691000000000.0,751000000000.0,606000000000.0,631000000000.0,524299207.0,569666455.0,487875072.0,418451432.0,430238781.0,533494216.0,775886932.0,771112716.0,910153374.0,967287072.0,914931543.0,897092470.0,952430434.0,1085412018.0,1369136235.0,1403607395.0,1573514559.0,524299207.0,569666455.0,487875072.0,418451432.0,430238781.0,533494216.0,775886932.0,771112716.0,910153374.0,967287072.0,914931543.0,897092470.0,952430434.0,1085412018.0,1369136235.0,1403607395.0,1573514559.0,0.8793014780385795,0.8846044569072872,1.0895624701399107,1.714930716116701,2.0476443332553145,1.1953932649380339,1.2262380390509495,1.3401986358158222
209,동원산업,567000000000.0,960000000000.0,1060000000000.0,1050000000000.0,890000000000.0,1220000000000.0,1130000000000.0,683000000000.0,778000000000.0,818000000000.0,835000000000.0,2470000000000.0,1550000000000.0,809997360.0,799011858.0,646332689.0,775412875.0,909107788.0,1109218295.0,1656608547.0,1618593244.0,1306812956.0,1380697561.0,1277961029.0,1464884151.0,1617995582.0,1900330097.0,2560347466.0,2592198631.0,2986045255.0,809997360.0,799011858.0,646332689.0,775412875.0,909107788.0,1109218295.0,1656608547.0,1618593244.0,1306812956.0,1380697561.0,1277961029.0,1464884151.0,1617995582.0,1900330097.0,2560347466.0,2592198631.0,2986045255.0,1.053706541305518,1.2740022925266832,1.3351993138125655,1.246114154319907,1.1119361560778354,1.225691419968075,1.0883712402338441,0.8878923152243575
210,동화약품,114000000000.0,169000000000.0,123000000000.0,156000000000.0,227000000000.0,227000000000.0,272000000000.0,254000000000.0,232000000000.0,549000000000.0,408000000000.0,259000000000.0,287000000000.0,109807603.0,97290002.0,88934413.0,83347317.0,87069288.0,71679237.0,70280405.0,73198591.0,339431477.0,324284672.0,316165541.0,313073100.0,317187030.0,324604537.0,367225133.0,370599243.0,376357482.0,109807603.0,97290002.0,88934413.0,83347317.0,87069288.0,71679237.0,70280405.0,73198591.0,339431477.0,324284672.0,316165541.0,313073100.0,317187030.0,324604537.0,367225133.0,370599243.0,376357482.0,0.6593601895088829,0.8211612357675666,0.6703273618297321,0.7645093653846338,0.9901706510508957,0.9201326628407538,0.9320723835097637,0.8828906080631147
211,두산,3790000000000.0,2890000000000.0,3210000000000.0,2520000000000.0,2190000000000.0,2590000000000.0,2570000000000.0,2440000000000.0,1460000000000.0,1100000000000.0,2360000000000.0,1640000000000.0,1820000000000.0,2807172192.0,24427010885.0,22108058426.0,22466959131.0,23162784821.0,20763947018.0,21165603829.0,21735235429.0,6296220754.0,31504900930.0,31166041855.0,31369299869.0,31556310459.0,28664805143.0,28769021898.0,28880281620.0,29169746816.0,2807172192.0,24427010885.0,22108058426.0,22466959131.0,23162784821.0,20763947018.0,21165603829.0,21735235429.0,6296220754.0,31504900930.0,31166041855.0,31369299869.0,31556310459.0,28664805143.0,28769021898.0,28880281620.0,29169746816.0,1.047798743048964,0.8670717913284357,0.8123604063612652,0.7965418174886586,0.803414101719527,0.8147254761193825,0.8250403476751527,0.8370844767752649
212,HD현대인프라코어,3010000000000.0,2870000000000.0,2610000000000.0,2020000000000.0,974000000000.0,1830000000000.0,1810000000000.0,1580000000000.0,1160000000000.0,1710000000000.0,1400000000000.0,1580000000000.0,1620000000000.0,9418473603.0,8536191148.0,7932473288.0,8669139168.0,8280216508.0,6578431898.0,7102928503.0,7208351808.0,11703674631.0,11544990462.0,11481493540.0,11957427427.0,11383172816.0,10026808641.0,10276090132.0,11029166692.0,11338592981.0,9418473603.0,8536191148.0,7932473288.0,8669139168.0,8280216508.0,6578431898.0,7102928503.0,7208351808.0,11703674631.0,11544990462.0,11481493540.0,11957427427.0,11383172816.0,10026808641.0,10276090132.0,11029166692.0,11338592981.0,1.0619291799244142,0.9879775289155194,0.9182144510443194,0.89393301638309,0.8129733825170805,0.8385950304883254,0.8673462755299235,0.7968282693899826
213,두산에너빌리티,6890000000000.0,4780000000000.0,3760000000000.0,2510000000000.0,2190000000000.0,2890000000000.0,1630000000000.0,1140000000000.0,1160000000000.0,5060000000000.0,10600000000000.0,9830000000000.0,10200000000000.0,8792240574.0,21927826520.0,19813685913.0,19874904792.0,20234032938.0,18009737274.0,18452088874.0,18688381802.0,13589168594.0,27914286403.0,27725480115.0,27551906512.0,27260140610.0,24832568190.0,24929774708.0,24810203016.0,24774211975.0,8792240574.0,21927826520.0,19813685913.0,19874904792.0,20234032938.0,18009737274.0,18452088874.0,18688381802.0,13589168594.0,27914286403.0,27725480115.0,27551906512.0,27260140610.0,24832568190.0,24929774708.0,24810203016.0,24774211975.0,1.1540250211425112,0.9567798414911176,0.8502534785771374,0.8124630062261007,0.8225941772939372,0.8416260901446456,0.8055463440492155,0.7992027227351891
214,디씨엠,117000000000.0,122000000000.0,124000000000.0,191000000000.0,121000000000.0,148000000000.0,144000000000.0,128000000000.0,142000000000.0,143000000000.0,273000000000.0,154000000000.0,127000000000.0,29426588.0,52880498.0,22979308.0,21228097.0,24648895.0,27494241.0,25052977.0,25031175.0,168124804.0,195844414.0,161652082.0,156796347.0,163227897.0,181951790.0,186199600.0,187862926.0,206972864.0,29426588.0,52880498.0,22979308.0,21228097.0,24648895.0,27494241.0,25052977.0,25031175.0,168124804.0,195844414.0,161652082.0,156796347.0,163227897.0,181951790.0,186199600.0,187862926.0,206972864.0,0.8709398287239044,0.8929562729320428,0.9092323846469234,1.3535270499637342,0.8923039362566805,0.964509560472035,0.9079126754300224,0.8145895428031393
