Unnamed: 0,종목명,업종명,종목코드,결산월,회계연도,주기,총자산(천원),유동자산(천원),매출채권(천원),재고자산(천원),유형자산(천원),부채및자본총계(천원),총부채(천원),유동부채(천원),매입채무(천원),단기차입금(천원),장기차입금(천원),총자본(천원),매출액(천원),매출원가(천원),영업이익(천원),연구개발비(천원),광고선전비(천원),당기순이익(천원),영업활동으로인한현금흐름(천원),투자활동으로인한현금흐름(천원),재무활동으로인한현금흐름(천원),자기자본비율(%),차입금의존도(%),부채비율(%),차입금비율(%),*매출원가율(%),ROE(당기순이익)(%),영업이익률(%),EBIT(천원),매출총이익률(%),총자산(천원)_증가율(%),유동자산(천원)_증가율(%),유형자산(천원)_증가율(%),부채및자본총계(천원)_증가율(%),총부채(천원)_증가율(%),유동부채(천원)_증가율(%),총자본(천원)_증가율(%),매출액(천원)_증가율(%),영업이익(천원)_증가율(%),당기순이익(천원)_증가율(%),영업활동으로인한현금흐름(천원)_증가율(%),투자활동으로인한현금흐름(천원)_증가율(%),총자산(천원)_회전율,총자본(천원)_회전율,총부채(천원)_회전율,통합_등급차이
27,DI동일,유통업,A001530,12,2020,Annual,882559328,263486688,102707461,98734110,298161405,882559328,365891604,238880922,28036831,184305563,17056253,516667724,679668086,592409442,26370790,1941559,821020,24047324,34505039,9797815,-39750459,58.54,25.73,70.82,43.95,87.16,4.75,3.88,26370789.95,12.84,-0.661344093,2.71332255,-2.854147088,-0.661344093,-6.897638933,-9.866683764,4.285533017,-0.76774753,51.24258377,76.11966162,-32.76373699,-143.2752587,0.770110365,1.315483926,1.857566773,1
28,DI동일,유통업,A001530,12,2021,Annual,993144117,349477508,113828630,142126368,295866911,993144117,419638628,306523415,42899050,230615812,16309032,573505490,813085258,701450573,48592980,2505024,1202003,46334632,23170994,-17650248,11892021,57.75,25.26,73.17,43.75,86.27,8.5,5.98,48592979.66,13.73,12.53001192,32.63573604,-0.769547621,12.53001192,14.68932968,28.31640653,11.00083542,19.62975381,84.26819978,92.68103179,-32.84750671,-280.1447364,0.818698157,1.41774625,1.937584397,-1
29,DI동일,유통업,A001530,12,2022,Annual,997884899,335150513,112756753,137798543,296508119,997884899,378689104,269797533,31549697,204235509,6649435,619195795,829928717,723449679,44754403,1830474,1425503,57491368,38954775,-38471234,-7311474,62.05,24.07,61.16,38.8,87.17,9.64,5.39,44754402.51,12.83,0.477350862,-4.099547087,0.216721768,0.477350862,-9.758282786,-11.98142791,7.966847013,2.071548935,-7.899447616,24.07861144,68.11870479,117.9642688,0.831687821,1.340333258,2.191583302,0
30,DL,화학,A000210,12,2020,Annual,13901859840,9327817395,203873006,145507033,1457813307,13901859840,10690535920,8367655726,140934000,153133577,1200064563,3211323920,1566148812,1251799226,119049766,0,329000,572657163,1366185206,-1475144250,368863111,23.1,17.14,332.9,74.22,79.93,11.51,7.6,119049765.7,20.07,3.396266629,38.40142725,-27.73589906,3.396266629,59.35765436,95.89771234,-52.33095322,-5.678305805,-12.45425818,-19.37899679,43.47555452,974.45687,0.112657503,0.487695683,0.146498625,1
31,DL,화학,A000210,12,2021,Annual,8180715294,2512731845,263539391,329716748,1508445024,8180715294,3793988664,1460930582,266381624,535861675,1394066335,4386726630,2358774797,1937318660,193162085,0,442000,728618667,300778141,-175168342,497735394,53.62,36.25,86.49,67.6,82.13,19.18,8.19,193162085.4,17.87,-41.15380684,-73.06195288,3.473127647,-41.15380684,-64.51077203,-82.54074224,36.60181094,50.60987685,62.25322526,27.23470762,-77.98408739,-88.1253415,0.288333564,0.537707269,0.621713718,0
32,DL,화학,A000210,12,2022,Annual,12004032770,3002744413,606577254,1155096118,3600621634,12004032770,7401228917,2323118787,676393420,575543000,3752956000,4602803853,5173707170,4167603808,284470889,66466000,1450000,98152635,227911058,-2299569337,1204547617,38.34,44.89,160.8,117.07,80.55,2.18,5.5,284470889,19.45,46.73573567,19.50118828,138.6975711,46.73573567,95.07778152,59.0163705,4.925705229,119.3387506,47.27056244,-86.52894313,-24.2261897,1212.77679,0.430997421,1.124033814,0.699033529,0
33,DN오토모티브,전기전자,A007340,12,2020,Annual,961755008,476131998,148462760,131914944,297018824,961755008,307077824,290885880,107090115,121971560,8106175,654677184,803096377,679033394,69581437,258243,112262,48427398,105541543,-48012398,-13606370,68.07,14.56,46.91,21.39,84.55,7.56,8.66,69581437.12,15.45,5.484948449,10.24594741,-7.132440645,5.484948449,7.503295156,8.388675723,4.564121678,-13.6244285,-13.27244573,-29.085802,16.55879448,-48.88520375,0.835032176,1.22670592,2.61528614,0
34,DN오토모티브,전기전자,A007340,12,2021,Annual,1484962433,1077073233,161016944,184422721,290539800,1484962433,770989552,558066307,100818820,393468486,3517843,713972881,930752730,780624256,89645343,389104,652529,85081181,40896237,-67941301,445348330,48.08,40.8,107.99,84.87,83.87,12.43,9.63,89645343.41,16.13,54.40132057,126.2131589,-2.181351307,54.40132057,151.0730153,91.85060031,9.057242019,15.89552097,28.83514176,75.68811151,-61.25105258,41.50782679,0.626785371,1.303624766,1.207218344,-1
35,DN오토모티브,전기전자,A007340,12,2022,Annual,4591590752,1775650460,385312108,659977419,711569595,4591590752,3460082192,1358459214,340103270,521110576,1872331503,1131508560,3156376224,2423676521,421528486,52019461,11639832,184899013,152952368,-1745898296,1539563938,24.64,58.96,305.79,239.25,76.79,20.04,13.35,421528485.9,23.21,209.2058526,64.85884205,144.91295,209.2058526,348.784576,143.4225462,58.48060761,239.1208129,370.2179409,117.320694,274.0010799,2469.715726,0.687425425,2.789529249,0.912225794,0
36,DRB동일,화학,A004840,12,2020,Annual,776434763,360352120,91500033,78607515,370927859,776434763,312819481,240636808,35462005,146729121,42876808,463615282,496638329,388081418,21049960,8142990,249389,6267807,51978782,-68333033,37438487,59.71,27.36,67.47,45.82,78.14,1.36,4.24,21049959.93,21.86,4.180426263,12.68712042,-1.915749339,4.180426263,10.24191211,7.561577272,0.45364332,-9.206050437,-20.49225548,-53.50219796,24.25631403,66.07200799,0.639639481,1.071229419,1.587619567,1
37,DRB동일,화학,A004840,12,2021,Annual,831956562,384837853,128277650,110920541,392898062,831956562,356400810,311773257,40808181,192711014,23743589,475555752,551337200,444165665,577562,8114512,171467,-2796740,-48338768,8215137,25514303,57.16,29.92,74.94,52.33,80.56,-0.6,0.1,577562.49,19.44,7.15086465,6.794946288,5.923039337,7.15086465,13.93178227,29.56174892,2.575512599,11.0138239,-97.25623232,-144.6207102,-192.9971156,-112.0222045,0.662699503,1.159353446,1.546958325,-2
38,DRB동일,화학,A004840,12,2022,Annual,945238495,475692074,146658474,142723632,397591091,945238495,465469810,400359408,54832748,261081289,40507615,479768685,661814016,515831073,12110321,8228478,391546,3536815,-11637695,-28563459,77976277,50.76,34.87,97.02,68.71,77.94,0.74,1.83,12110321.25,22.06,13.61632784,23.60844192,1.194464787,13.61632784,30.60290463,28.41364646,0.88589676,20.03797603,1996.80017,-226.4620594,-75.9247174,-447.693033,0.70015559,1.379443963,1.421819422,2
39,DSR제강,철강금속,A069730,12,2020,Annual,206252816,86633729,41295754,33293213,52914122,206252816,59997585,54655368,10289540,31229178,0,146255230,176206567,159888302,3534043,835726,50293,5279451,12729487,-13155061,-779476,70.91,16.28,41.02,22.96,90.74,3.66,2.01,3534042.58,9.26,2.290934517,2.579497494,-6.239823357,2.290934517,0.37332517,3.387948525,3.098946947,-7.976116232,-32.08039784,-21.86716926,-12.43775212,184.609871,0.854323206,1.204788143,2.936894327,0
40,DSR제강,철강금속,A069730,12,2021,Annual,241710739,122540527,53145321,50813923,50598605,241710739,87876177,82516620,13469753,54890114,0,153834562,207142760,189468793,4291637,927038,32873,7620490,-13140395,1128359,21223412,63.64,22.82,57.12,35.86,91.47,5.08,2.07,4291637.48,8.53,17.19148552,41.44667258,-4.375990591,17.19148552,46.46619026,50.9762408,5.182263909,17.55677642,21.43703401,44.34247046,-203.2280013,-108.5773757,0.856986168,1.346529397,2.357211784,0
41,DSR제강,철강금속,A069730,12,2022,Annual,259398157,127187046,60296615,46821544,48004454,259398157,76302600,71887479,9644414,42567752,0,183095557,261687162,218618572,26367414,1286949,148060,28926448,20596556,-16704480,-11160552,70.58,16.85,41.67,23.88,83.54,17.17,10.08,26367413.76,16.46,7.317597089,3.791822276,-5.126921977,7.317597089,-13.17032374,-12.88121229,19.02107993,26.33179262,514.3905927,279.5877693,-256.7422897,-1580.422454,1.008824292,1.429238187,3.429596921,0
42,E1,유통업,A017940,12,2020,Annual,3731448422,1358137166,505644552,418597248,950376419,3731448422,2487985637,1637841242,366274788,276666785,21997000,1243462785,3927554237,3613110785,39530859,0,17791258,56330569,175086208,-72870708,-25541950,33.32,46.55,200.09,139.7,91.99,4.6,1.01,39530859.09,8.01,3.796107959,-3.818526825,1.929481475,3.796107959,4.026244429,48.50641911,3.338682299,-14.7716087,-62.81545773,-207.4959634,220.1227203,4043.665462,1.052554878,3.158561948,1.578608083,1
43,E1,유통업,A017940,12,2021,Annual,3999326311,1629020624,616352618,466148349,933545823,3999326311,2625919366,1311736229,409018723,283308617,387844343,1373406946,5152300897,4880390607,5575315,0,17997652,138568375,51299646,-83904028,-17039582,34.34,44.32,191.2,129.06,94.72,10.59,0.11,5575314.5,5.28,7.178925144,19.94522091,-1.770939984,7.178925144,5.543992174,-19.91066073,10.45018496,31.18344359,-85.89629687,145.991435,-70.70035008,15.14095348,1.288292201,3.751474326,1.962094101,0
44,E1,유통업,A017940,12,2022,Annual,4339655186,1930286689,811215101,550041846,917820224,4339655186,2829299481,1711123012,475048611,593938668,407931275,1510355704,7990767898,7423739225,278730692,0,18520369,141465520,-7478572,-35498690,10835583,34.8,42.23,187.33,121.33,92.9,9.81,3.49,278730692.4,7.1,8.50965509,18.4936925,-1.684502101,8.50965509,7.745101302,30.44718703,9.971462457,55.09125064,4899.371192,2.090769268,-114.5782137,-57.69131608,1.841337055,5.290652975,2.824292003,1
45,GKL,서비스업,A114090,12,2020,Annual,708445969,347246892,7628723,3653283,67290812,708445969,222055672,128840843,0,11900312,194444,486390297,184462332,238366745,-88810805,0,3681592,-64326966,-138976155,164093880,-55144931,68.66,13.69,45.65,19.94,129.22,-12.01,-48.15,-88810804.54,-29.22,-22.10004568,-24.0255911,-16.62445343,-22.10004568,-31.51886386,-39.15745336,-16.88085079,-62.41234726,-191.744203,-188.8538162,-218.1871439,-418.2154232,0.260376006,0.379247557,0.830703086,0
46,GKL,서비스업,A114090,12,2021,Annual,531306108,236965183,6788033,3040430,55062379,531306108,147757778,101123517,0,0,27778,383548330,85086861,204185462,-145828747,100,1262473,-113272119,-128217469,147933631,-23258712,72.19,10.96,38.52,15.18,239.97,-26.04,-171.39,-145828746.7,-139.97,-25.00400436,-31.75887576,-18.17251514,-25.00400436,-33.45912911,-21.51284123,-21.1439183,-53.87304276,64.20158223,76.08807945,-7.741389881,-9.848172887,0.160146589,0.221841302,0.575853685,1
47,GKL,서비스업,A114090,12,2022,Annual,609513167,262720452,11529410,2943795,74071931,609513167,227057758,161100630,0,0,0,382455408,262110551,249646596,-13917278,233,1650690,-22744367,45767553,48662771,-21509093,62.75,13.69,59.37,21.82,95.24,-5.94,-5.31,-13917278.2,4.76,14.71977412,10.86879881,34.52366633,14.71977412,53.66890398,59.31074668,-0.28495027,208.0505591,-90.45642352,-79.92059546,-135.6952554,-67.10499792,0.430032631,0.685336239,1.15437831,-1
48,GS,기타금융,A078930,12,2020,Annual,24476843000,3436836000,822208000,377082000,8439464000,24476843000,13720298000,3997764000,587672000,563750000,1967215000,10756545000,15444214000,12685522000,920569000,0,17765000,-187776000,1738192000,-1423999000,-296805000,43.95,43.62,127.55,99.27,82.14,-1.72,5.96,920569000,17.86,-1.040034388,10.24457372,-0.340599367,-1.040034388,0.014688427,-16.53324002,-2.353509771,-13.16676434,-54.72185415,-128.0704692,9.567432945,314.1723237,0.630972467,1.435796903,1.125647125,1
49,GS,기타금융,A078930,12,2021,Annual,31191287000,5388853000,1543710000,629020000,11228467000,31191287000,16988343000,5501784000,861819000,725042000,2485271000,14202944000,20165049000,15229461000,2651346000,0,51211000,1614682000,1013946000,-1424263000,863658000,45.53,39.68,119.61,87.13,75.52,12.94,13.15,2651346000,24.48,27.43182199,56.79692019,33.04715797,27.43182199,23.81905262,37.62153044,32.04001843,30.56701364,188.0116537,-959.8979635,-41.66662831,0.018539339,0.646496215,1.419779519,1.186993281,0
50,GS,기타금융,A078930,12,2022,Annual,33922242000,5978612000,1884465000,712544000,10866722000,33922242000,17434432000,6527808000,1110691000,866330000,2506434000,16487810000,28582513000,20614776000,5120181000,0,67137000,2482704000,2735369000,-397506000,-1213048000,48.6,35.98,105.74,74.03,72.12,16.18,17.91,5120181000,27.88,8.755505985,10.94405433,-3.221677545,8.755505985,2.625853504,18.64893278,16.08727036,41.74283931,93.11628886,53.75807744,169.7746231,-72.09040746,0.842589148,1.733554244,1.639428976,-2
51,GS건설,건설업,A006360,12,2020,Annual,13770677889,7251909747,1435888769,1430061358,1426773671,13770677889,9458561906,5728861799,1124774429,391697000,1459461000,4312115982,10122930837,8587843235,750397846,24162000,21533000,329675683,553879345,-268985594,50931977,31.31,27.65,219.35,88.29,84.84,7.8,7.41,750397845.9,15.16,4.551384035,-1.049919107,21.32103538,4.551384035,4.767114021,-1.241673367,4.081281206,-2.819141269,-2.198563191,-26.32603899,-27.05095905,-64.02098844,0.735107663,2.347555325,1.070239952,0
52,GS건설,건설업,A006360,12,2021,Annual,15183727265,8195112430,1812912944,1477099763,1543377019,15183727265,10311003422,6769327250,1226805393,269308000,1722107000,4872723843,9036575423,7685818782,646485539,24306000,26343000,428803250,1107469329,-531186576,-4854912,32.09,25.57,211.61,79.68,85.05,9.34,7.15,646485539.3,14.95,10.26129133,13.00626615,8.172518905,10.26129133,9.01237973,18.16181796,13.00076026,-10.73162932,-13.84762864,30.06820706,99.94775739,97.47770433,0.595148692,1.854522381,0.876401166,0
53,GS건설,건설업,A006360,12,2022,Annual,16946616697,9411595105,2467854000,1499922465,1819806155,16946616697,11590413888,8205470645,1682406686,879143000,1847894000,5356202809,12299196215,11012589646,554834831,23446000,31870000,441211561,-7296047,-1311172972,624653076,31.61,28.73,216.39,90.89,89.54,8.63,4.51,554834830.5,10.46,11.61038658,14.84400227,17.91066814,11.61038658,12.40820523,21.21545232,9.922149943,36.10461529,-14.17676073,2.893707312,-100.6588035,146.8384992,0.725761161,2.296252897,1.06115246,0
54,GS글로벌,유통업,A001250,12,2020,Annual,956821701,560816379,322962384,90630557,327024455,956821701,657805876,540317681,119726105,176774353,7000000,299015825,2815020979,2692773491,32299929,0,0,-82139431,120170296,-6525746,-97845549,31.25,45.26,219.99,144.84,95.66,-24.2,1.15,32299928.71,4.34,-20.61184107,-22.21164426,-6.076007686,-20.61184107,-20.29697233,-19.66838168,-21.29584088,-27.62326417,-44.57554521,392.9944428,261.8062194,-17.41582724,2.94205386,9.414287618,4.279409901,1
55,GS글로벌,유통업,A001250,12,2021,Annual,1442681821,1038726912,580068555,296513060,307971072,1442681821,1100168067,926642821,237002496,485966792,8000000,342513754,3849040520,3713993853,38846703,0,0,22028008,-344280590,2370686,310397093,23.74,52.05,321.2,219.22,96.49,6.87,1.01,38846703.45,3.51,50.77854312,85.21693568,-5.826286906,50.77854312,67.24813614,71.49962949,14.54703242,36.73221439,20.26869471,-126.817824,-386.4939186,-136.3281991,2.667976032,11.23762323,3.498593202,0
56,GS글로벌,유통업,A001250,12,2022,Annual,1419412958,1006878372,514968627,242312102,295986273,1419412958,1012698525,805649501,236397611,393659660,0,406714434,5070923117,4885685982,70467604,0,0,68061370,204842866,-9159428,-109828637,28.65,45.2,248.99,157.74,96.35,18.17,1.39,70467603.99,3.65,-1.612889458,-3.066112915,-3.891534007,-1.612889458,-7.950561794,-13.05716909,18.74397137,31.74512169,81.3991885,208.9765085,-159.4988135,-486.3619222,3.572549545,12.46801857,5.007337319,0
57,HDC현대EP,화학,A089470,12,2020,Annual,524916605,340902288,169324969,73874362,126509579,524916605,232179896,155783415,82241434,22868963,63043176,292736709,689421410,605057732,34582863,2797054,1441711,13794072,59396180,21974445,-35247241,55.77,21.64,79.31,38.8,87.76,4.79,5.02,34582862.99,12.24,-4.085889336,-4.930800782,-8.76738734,-4.085889336,-11.9939473,-28.2550712,3.274445646,-17.44528104,1.519117508,4.731828242,-44.62357942,-172.0130447,1.313392267,2.355090389,2.96934154,1
58,HDC현대EP,화학,A089470,12,2021,Annual,582888462,387571800,186064241,130187584,144541906,582888462,275234383,188572816,91711016,26217201,28831654,307654079,859757102,775365686,28370561,8825537,1236348,10285176,-732393,-46317145,20162146,52.78,23.41,89.46,44.35,90.18,3.43,3.3,28370561.45,9.82,11.04401279,13.68999671,14.25372461,11.04401279,18.54358958,21.04806921,5.095831695,24.70704993,-17.9635272,-25.43770976,-101.2330641,-310.7773143,1.474994202,2.794557786,3.123727104,-2
59,HDC현대EP,화학,A089470,12,2022,Annual,603330217,394001264,193021540,145421911,145935360,603330217,289863741,205485759,101862372,47967556,26805131,313466476,1038391339,954954898,22557559,9942910,1625659,10418777,7953160,-9931435,-579680,51.96,23.64,92.47,45.5,91.96,3.35,2.17,22557559.04,8.04,3.506975405,1.658909136,0.964048447,3.506975405,5.31523636,8.968918935,1.889263753,20.77729124,-20.48955606,1.29896659,-1185.914256,-78.55775653,1.721099507,3.312607307,3.582342984,2
60,HD현대미포,운수장비,A010620,12,2020,Annual,3599025550,1879237897,120723272,148561220,1613701098,3599025550,1231546541,1191004672,188380901,224884619,0,2367479009,2792011090,2660579889,36689901,8956000,1028000,-12262320,256006731,82611953,-3240596,65.78,6.54,52.02,9.95,95.29,-0.52,1.31,36689901,4.71,6.460253259,7.703661877,5.56527001,6.460253259,19.95580232,18.91302721,0.574246229,-6.749599311,-60.38684419,-120.0436516,-453.6137812,7.649049721,0.775768622,1.179318203,2.267077205,0
61,HD현대미포,운수장비,A010620,12,2021,Annual,3878320283,2046698160,20817346,265534013,1636392642,3878320283,1674021487,1612004353,328309562,169155802,0,2204298796,2887212251,3008237858,-217325424,11216000,0,-160108518,69619246,-133333076,-70582785,56.84,4.62,75.94,8.13,104.19,-7,-7.53,-217325424,-4.19,7.760287587,8.911073115,1.406180118,7.760287587,35.92839826,35.34828124,-6.892572748,3.40977016,-692.3303636,1205.695154,-72.80569705,-261.3968332,0.744449153,1.309809839,1.724716363,-1
62,HD현대미포,운수장비,A010620,12,2022,Annual,4748245499,2724476086,43188570,292593548,1702071855,4748245499,2572981743,2499086891,471876077,107721167,0,2175263756,3716860942,3704006276,-109066121,10744000,0,-43766777,208406771,-47267398,-71612877,45.81,2.51,118.28,5.48,99.65,-2,-2.93,-109066121,0.35,22.43046351,33.11567574,4.013658539,22.43046351,53.70064022,55.02978552,-1.317200738,28.73528577,-49.81437561,-72.66430447,199.352238,-64.54938308,0.782786177,1.708694374,1.444573383,1
63,HD현대인프라코어,기계,A042670,12,2020,Annual,12026886194,5049615021,606058428,1589908086,1851511569,12026886194,7537887589,3882642714,1019128190,930840259,868988013,4488998605,3988103997,3146070044,264444634,110992000,35774000,285073683,1050846770,-503164736,428938026,37.32,36.31,167.92,97.27,78.89,6.51,6.63,264444633.8,21.11,6.070358237,17.29890402,-1.065725529,6.070358237,6.602233671,-13.4192859,5.189077134,-51.28045474,-68.53336993,-27.95678527,85.19790681,48.26225287,0.331599047,0.888417295,0.529074485,0
64,HD현대인프라코어,기계,A042670,12,2021,Annual,4782289798,3239844129,552588000,1077584469,1162534800,4782289798,3412465904,2768769543,641998879,468222707,6575000,1369823894,4593665146,3602346828,264507806,139192000,38812000,567835830,201808624,-176252459,569105625,28.64,37.31,249.12,130.27,78.42,19.38,5.76,264507805.6,21.58,-60.23667539,-35.83977956,-37.21158326,-60.23667539,-54.7291484,-28.68853132,-69.48486702,15.18418651,0.023888554,99.18914437,-80.79561838,-64.97122187,0.96055767,3.353471323,1.34614243,-1
65,HD현대인프라코어,기계,A042670,12,2022,Annual,4736667586,3130852887,1213372125,1315174321,1156403732,4736667586,3101626628,2073870898,664310000,374198245,638029000,1635040958,4756113502,3748492194,332546884,150597000,14233000,229551496,16689456,-90892015,-213155946,34.52,34.46,189.7,99.84,78.81,15.28,6.99,332546884.3,21.19,-0.953982588,-3.364089063,-0.527387911,-0.953982588,-9.108934265,-25.09774231,19.36139858,3.536356065,25.72289984,-59.57431992,-91.73005808,-48.43078189,1.0041054,2.908865052,1.533425545,1
66,HJ중공업,건설업,A097230,12,2020,Annual,2193855000,1067516000,55364000,167158000,596098000,2193855000,1873852000,1034561000,206438000,0,507066000,320003000,1695815000,1565344000,51629000,2034000,477000,78346000,264454000,73036000,-245607000,14.59,40.01,585.57,274.31,92.31,27.73,3.04,51629000,7.69,-11.18794181,-17.9173542,-3.091932104,-11.18794181,-15.79056169,-43.93300972,30.61666816,4.117510903,-38.41887427,-74.41086459,69.59354599,102.3213939,0.772984085,5.299372193,0.904988761,0
67,HJ중공업,건설업,A097230,12,2021,Annual,2385236000,948999000,67032000,147110000,923488000,2385236000,1953231000,949994000,224282000,0,501064000,432005000,1706532000,1727059000,-108991000,1317000,802000,-139844000,-110633000,38384000,-23350000,18.11,36.53,452.13,201.67,101.2,-37.19,-6.39,-108991000,-1.2,8.723502693,-11.10212868,54.92217723,8.723502693,4.236140314,-8.174191759,35.00029687,0.63196752,-311.1042244,-278.4953922,-141.8344967,-47.44509557,0.715456248,3.950259835,0.873696967,0
68,HJ중공업,건설업,A097230,12,2022,Annual,2567697000,1430318000,135519000,200698000,644984000,2567697000,2182707000,1418222000,229426000,0,551007000,384990000,1788163000,1691528000,6625000,1398000,2154000,-50160000,84575000,-37046000,-56920000,14.99,32.74,566.95,218.39,94.6,-12.28,0.37,6625000,5.4,7.649599453,50.71859928,-30.15783638,7.649599453,11.74853358,49.28746918,-10.88297589,4.78344385,-106.0784835,-64.13146077,-176.4464491,-196.5141726,0.696407325,4.644699862,0.81924097,1
69,HLB글로벌,광업,A003580,12,2020,Annual,130769263,41071844,6920635,7233582,20501383,130769263,57149141,31717284,1535536,2250000,3341930,73620122,35376822,30702622,-14183096,2350078,571264,-29566508,-12997472,-8131879,17157800,56.3,25.87,77.63,45.96,86.79,-38.23,-40.09,-14183096.1,13.21,1.056797153,-29.24424671,224.8814857,1.056797153,18.23612185,1.011938391,-9.186070341,17.81395845,-348.7265368,29.28694225,102.5378882,-149.6741141,0.270528572,0.480531967,0.619026312,0
70,HLB글로벌,광업,A003580,12,2021,Annual,163865354,60284066,6919384,8039781,18635649,163865354,50506520,45771991,1479155,850000,3391710,113358834,45046153,36175881,-13342320,2789861,857371,-13082245,-5959774,-38017773,38015505,69.18,21.78,44.55,31.48,80.31,-13.99,-29.62,-13342319.87,19.69,25.30876923,46.77711086,-9.100527511,25.30876923,-11.62330856,44.31245437,53.97805779,27.33239012,-5.928014589,-55.75316165,-54.14666791,367.5152323,0.274897359,0.397376644,0.891887879,-1
71,HLB글로벌,광업,A003580,12,2022,Annual,120246185,48165130,6336373,9754628,17724011,120246185,52237490,49346762,1593721,2310050,1400000,68008695,44591899,36135406,-14740243,2162219,1113336,-15243254,-8079586,30364254,-15340632,56.56,30.39,76.81,53.74,81.04,-16.81,-33.06,-14740243,18.96,-26.61890872,-20.10305012,-4.891903684,-26.61890872,3.427220882,7.809953034,-40.00582698,-1.008419076,10.47736076,16.51864034,35.56866418,-179.8685762,0.370838368,0.65567938,0.853637857,0
72,HMM,운수창고업,A011200,12,2020,Annual,9373360000,2237239000,623199000,152966000,2299924000,9373360000,7684812000,2880669000,418205000,0,677245000,1688548000,6413270000,5128828000,980781000,0,3500000,123966000,1408546000,-2034150000,1155460000,18.01,65.23,455.11,362.09,79.97,8.92,15.29,980781000,20.03,30.90943016,56.75688742,13.65911418,30.90943016,26.60570773,71.09422608,54.86875739,16.32806944,-427.260806,-121.0169928,252.726435,131.8920379,0.684201823,3.798097537,0.834538308,0
73,HMM,운수창고업,A011200,12,2021,Annual,17876100000,8768021000,1913331000,254153000,3200641000,17876100000,7517806000,2524663000,569178000,0,247908000,10358294000,13794148000,6036421000,7377522000,0,1854000,5337151000,7505033000,-6314410000,-718212000,57.94,32.56,72.58,56.18,43.76,88.61,53.48,7377522000,56.24,90.71176184,291.9125762,39.16290277,90.71176184,-2.173195649,-12.35844868,513.4438583,115.0875918,652.2089029,4205.334527,432.8212923,210.4200772,0.771653101,1.331700761,1.834863523,0
74,HMM,운수창고업,A011200,12,2022,Annual,26066659000,14280104000,929374000,325192000,4215855000,26066659000,5285543000,2051767000,472514000,0,200529000,20781116000,18582770000,8138915000,9949357000,0,2430000,10117136000,11082071000,-4851596000,-3330661000,79.72,14.88,25.43,18.66,43.8,64.98,53.54,9949357000,56.2,45.81848949,62.86575956,31.71908377,45.81848949,-29.6930115,-18.7310544,100.6229597,34.71488054,34.8604179,89.56061015,47.66185572,-23.16628157,0.712894199,0.894214247,3.515773119,0
75,HS애드,서비스업,A035000,12,2020,Annual,530366843,489122425,328380154,0,4145136,530366843,385037788,377216757,280372215,2052241,0,145329056,375617023,210919736,25274131,3075771,591607,9037545,11029206,12044873,-9190522,27.4,1.78,264.94,6.48,56.15,6.27,6.73,25274130.57,43.85,5.296697004,5.81050195,-13.17401305,5.296697004,6.725055046,6.603864048,1.690881308,-30.70911555,15.44980218,-40.77180879,-44.3296387,2.236269024,0.708221164,2.584596868,0.975532882,0
76,HS애드,서비스업,A035000,12,2021,Annual,564897384,516153744,359806607,0,4710890,564897384,403733028,394267160,271468612,10100336,0,161164356,458497770,274038786,22247919,4233919,715748,17307683,-6340273,538214,-1888247,28.53,3.84,250.51,13.47,59.77,11.29,4.85,22247918.9,40.23,6.510689998,5.526493495,13.64862335,6.510689998,4.85542993,4.5200545,10.89616931,22.06522653,-11.97355509,91.50867852,-157.4862143,-95.53159257,0.81164789,2.844908027,1.13564593,0
77,HS애드,서비스업,A035000,12,2022,Annual,542150546,491665825,351043543,0,5291004,542150546,368225320,360596176,260025576,15910815,0,173925226,530448054,326043651,24787301,3591324,717119,18132847,15745943,-3410889,-9129898,32.08,5.04,211.71,15.72,61.47,10.82,4.67,24787300.89,38.53,-4.026720364,-4.744307154,12.31431853,-4.026720364,-8.794848461,-8.540144201,7.917923241,15.69261373,11.41402034,4.767616786,-348.3480285,-733.7421546,0.978414682,3.049862669,1.440552904,0
78,IHQ,서비스업,A003560,12,2020,Annual,146319857,95740934,16411000,63450,6798303,146319857,27655370,16671825,2153069,0,0,118664487,81049279,0,-16226862,0,15146603,-18248434,39922695,-53490897,-2113001,81.1,3.8,23.31,4.69,0,-14.28,-20.02,-16226862.45,100,-11.7534177,-0.241148572,-36.6140547,-11.7534177,-4.494671682,-12.42768327,-13.28932593,-18.36903096,130.4581422,-72.46731292,-1.723498873,208.0046882,0.553918522,0.683012088,2.930688651,-1
79,IHQ,서비스업,A003560,12,2021,Annual,238568446,120111870,11356771,308349,23902004,238568446,120389630,118457126,2725468,434040,0,118178816,60007423,0,-11640189,0,7355599,-10099947,15808633,-120651107,92650101,49.54,40.26,101.87,81.27,0,-8.53,-19.4,-11640188.63,100,63.04584415,25.45508486,251.5878007,63.04584415,335.3209883,610.5228492,-0.409280832,-25.96180529,-28.2659272,-44.65307544,-60.4018892,125.5544658,0.251531265,0.507768017,0.498443454,-1
80,IHQ,서비스업,A003560,12,2022,Annual,246320129,22750455,8563195,0,29077419,246320129,158843225,145839309,3155514,3071399,1500000,87476905,46794199,0,-32175586,0,7189888,-112100062,5893956,-87389657,74335195,35.51,46.75,181.58,131.64,0,-109.02,-68.76,-32175585.57,100,3.249249065,-81.0589453,21.65264051,3.249249065,31.94095289,23.11569082,-25.97920003,-22.01931584,176.4180719,1009.907428,-62.71685224,-27.56829243,0.189973102,0.534932037,0.29459361,0
