,종목명,업종명,종목코드,결산월,회계연도,주기,총자산(천원),유동자산(천원),매출채권(천원),재고자산(천원),유형자산(천원),부채및자본총계(천원),총부채(천원),유동부채(천원),매입채무(천원),단기차입금(천원),장기차입금(천원),총자본(천원),매출액(천원),매출원가(천원),영업이익(천원),연구개발비(천원),광고선전비(천원),당기순이익(천원),영업활동으로인한현금흐름(천원),투자활동으로인한현금흐름(천원),재무활동으로인한현금흐름(천원),자기자본비율(%),차입금의존도(%),부채비율(%),차입금비율(%),*매출원가율(%),ROE(당기순이익)(%),영업이익률(%),EBIT(천원),매출총이익률(%),총자산(천원)_증가율(%),유동자산(천원)_증가율(%),유형자산(천원)_증가율(%),부채및자본총계(천원)_증가율(%),총부채(천원)_증가율(%),유동부채(천원)_증가율(%),총자본(천원)_증가율(%),매출액(천원)_증가율(%),영업이익(천원)_증가율(%),당기순이익(천원)_증가율(%),영업활동으로인한현금흐름(천원)_증가율(%),투자활동으로인한현금흐름(천원)_증가율(%),총자산(천원)_회전율,총자본(천원)_회전율,총부채(천원)_회전율,환경_등급차이,사회_등급차이,지배구조_등급차이,통합_등급차이,t+1년도_환경_등급차이,t+1년도_사회_등급차이,t+1년도_지배구조_등급차이,t+1년도_통합_등급차이
24,DRB동일,화학,A004840,12,2021,Annual,831956562.0,384837853.0,128277650,110920541,392898062.0,831956562.0,356400810.0,311773257,40808181,192711014,23743589,475555752.0,551337200.0,444165665.0,577562,8114512,171467,-2796740,-48338768,8215137,25514303,57.16,29.92,74.94,52.33,80.56,-0.6,0.1,577562.49,19.44,7.15086465,6.794946288,5.923039337,7.15086465,13.93178227,29.56174892,2.575512599,11.0138239,-97.25623232,-144.6207102,-192.9971156,-112.0222045,0.662699503,1.159353446,1.546958325,-2.0,0.0,-1.0,-2.0,0.0,1.0,1.0,1.0
25,DRB동일,화학,A004840,12,2022,Annual,945238495.0,475692074.0,146658474,142723632,397591091.0,945238495.0,465469810.0,400359408,54832748,261081289,40507615,479768685.0,661814016.0,515831073.0,12110321,8228478,391546,3536815,-11637695,-28563459,77976277,50.76,34.87,97.02,68.71,77.94,0.74,1.83,12110321.25,22.06,13.61632784,23.60844192,1.194464787,13.61632784,30.60290463,28.41364646,0.88589676,20.03797603,1996.80017,-226.4620594,-75.9247174,-447.693033,0.70015559,1.379443963,1.421819422,2.0,1.0,1.0,2.0,-2.0,0.0,-1.0,-2.0
26,DSR제강,철강금속,A069730,12,2021,Annual,241710739.0,122540527.0,53145321,50813923,50598605.0,241710739.0,87876177.0,82516620,13469753,54890114,0,153834562.0,207142760.0,189468793.0,4291637,927038,32873,7620490,-13140395,1128359,21223412,63.64,22.82,57.12,35.86,91.47,5.08,2.07,4291637.48,8.53,17.19148552,41.44667258,-4.375990591,17.19148552,46.46619026,50.9762408,5.182263909,17.55677642,21.43703401,44.34247046,-203.2280013,-108.5773757,0.856986168,1.346529397,2.357211784,-1.0,0.0,-1.0,0.0,0.0,-1.0,2.0,0.0
27,DSR제강,철강금속,A069730,12,2022,Annual,259398157.0,127187046.0,60296615,46821544,48004454.0,259398157.0,76302600.0,71887479,9644414,42567752,0,183095557.0,261687162.0,218618572.0,26367414,1286949,148060,28926448,20596556,-16704480,-11160552,70.58,16.85,41.67,23.88,83.54,17.17,10.08,26367413.76,16.46,7.317597089,3.791822276,-5.126921977,7.317597089,-13.17032374,-12.88121229,19.02107993,26.33179262,514.3905927,279.5877693,-256.7422897,-1580.422454,1.008824292,1.429238187,3.429596921,1.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0
28,E1,유통업,A017940,12,2021,Annual,3999326311.0,1629020624.0,616352618,466148349,933545823.0,3999326311.0,2625919366.0,1311736229,409018723,283308617,387844343,1373406946.0,5152300897.0,4880390607.0,5575315,0,17997652,138568375,51299646,-83904028,-17039582,34.34,44.32,191.2,129.06,94.72,10.59,0.11,5575314.5,5.28,7.178925144,19.94522091,-1.770939984,7.178925144,5.543992174,-19.91066073,10.45018496,31.18344359,-85.89629687,145.991435,-70.70035008,15.14095348,1.288292201,3.751474326,1.962094101,0.0,-1.0,0.0,0.0,2.0,0.0,0.0,1.0
29,E1,유통업,A017940,12,2022,Annual,4339655186.0,1930286689.0,811215101,550041846,917820224.0,4339655186.0,2829299481.0,1711123012,475048611,593938668,407931275,1510355704.0,7990767898.0,7423739225.0,278730692,0,18520369,141465520,-7478572,-35498690,10835583,34.8,42.23,187.33,121.33,92.9,9.81,3.49,278730692.4,7.1,8.50965509,18.4936925,-1.684502101,8.50965509,7.745101302,30.44718703,9.971462457,55.09125064,4899.371192,2.090769268,-114.5782137,-57.69131608,1.841337055,5.290652975,2.824292003,1.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0
30,GKL,서비스업,A114090,12,2021,Annual,531306108.0,236965183.0,6788033,3040430,55062379.0,531306108.0,147757778.0,101123517,0,0,27778,383548330.0,85086861.0,204185462.0,-145828747,100,1262473,-113272119,-128217469,147933631,-23258712,72.19,10.96,38.52,15.18,239.97,-26.04,-171.39,-145828746.7,-139.97,-25.00400436,-31.75887576,-18.17251514,-25.00400436,-33.45912911,-21.51284123,-21.1439183,-53.87304276,64.20158223,76.08807945,-7.741389881,-9.848172887,0.160146589,0.221841302,0.575853685,-1.0,1.0,1.0,1.0,2.0,-1.0,-1.0,0.0
31,GKL,서비스업,A114090,12,2022,Annual,609513167.0,262720452.0,11529410,2943795,74071931.0,609513167.0,227057758.0,161100630,0,0,0,382455408.0,262110551.0,249646596.0,-13917278,233,1650690,-22744367,45767553,48662771,-21509093,62.75,13.69,59.37,21.82,95.24,-5.94,-5.31,-13917278.2,4.76,14.71977412,10.86879881,34.52366633,14.71977412,53.66890398,59.31074668,-0.28495027,208.0505591,-90.45642352,-79.92059546,-135.6952554,-67.10499792,0.430032631,0.685336239,1.15437831,0.0,0.0,-1.0,-1.0,-1.0,1.0,1.0,1.0
32,GS,기타금융,A078930,12,2021,Annual,31191287000.0,5388853000.0,1543710000,629020000,11228467000.0,31191287000.0,16988343000.0,5501784000,861819000,725042000,2485271000,14202944000.0,20165049000.0,15229461000.0,2651346000,0,51211000,1614682000,1013946000,-1424263000,863658000,45.53,39.68,119.61,87.13,75.52,12.94,13.15,2651346000.0,24.48,27.43182199,56.79692019,33.04715797,27.43182199,23.81905262,37.62153044,32.04001843,30.56701364,188.0116537,-959.8979635,-41.66662831,0.018539339,0.646496215,1.419779519,1.186993281,-1.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0
33,GS,기타금융,A078930,12,2022,Annual,33922242000.0,5978612000.0,1884465000,712544000,10866722000.0,33922242000.0,17434432000.0,6527808000,1110691000,866330000,2506434000,16487810000.0,28582513000.0,20614776000.0,5120181000,0,67137000,2482704000,2735369000,-397506000,-1213048000,48.6,35.98,105.74,74.03,72.12,16.18,17.91,5120181000.0,27.88,8.755505985,10.94405433,-3.221677545,8.755505985,2.625853504,18.64893278,16.08727036,41.74283931,93.11628886,53.75807744,169.7746231,-72.09040746,0.842589148,1.733554244,1.639428976,0.0,0.0,-3.0,-2.0,-1.0,1.0,0.0,0.0
34,GS건설,건설업,A006360,12,2021,Annual,15183727265.0,8195112430.0,1812912944,1477099763,1543377019.0,15183727265.0,10311003422.0,6769327250,1226805393,269308000,1722107000,4872723843.0,9036575423.0,7685818782.0,646485539,24306000,26343000,428803250,1107469329,-531186576,-4854912,32.09,25.57,211.61,79.68,85.05,9.34,7.15,646485539.3,14.95,10.26129133,13.00626615,8.172518905,10.26129133,9.01237973,18.16181796,13.00076026,-10.73162932,-13.84762864,30.06820706,99.94775739,97.47770433,0.595148692,1.854522381,0.876401166,0.0,-1.0,0.0,0.0,0.0,2.0,0.0,0.0
35,GS건설,건설업,A006360,12,2022,Annual,16946616697.0,9411595105.0,2467854000,1499922465,1819806155.0,16946616697.0,11590413888.0,8205470645,1682406686,879143000,1847894000,5356202809.0,12299196215.0,11012589646.0,554834831,23446000,31870000,441211561,-7296047,-1311172972,624653076,31.61,28.73,216.39,90.89,89.54,8.63,4.51,554834830.5,10.46,11.61038658,14.84400227,17.91066814,11.61038658,12.40820523,21.21545232,9.922149943,36.10461529,-14.17676073,2.893707312,-100.6588035,146.8384992,0.725761161,2.296252897,1.06115246,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0
36,GS글로벌,유통업,A001250,12,2021,Annual,1442681821.0,1038726912.0,580068555,296513060,307971072.0,1442681821.0,1100168067.0,926642821,237002496,485966792,8000000,342513754.0,3849040520.0,3713993853.0,38846703,0,0,22028008,-344280590,2370686,310397093,23.74,52.05,321.2,219.22,96.49,6.87,1.01,38846703.45,3.51,50.77854312,85.21693568,-5.826286906,50.77854312,67.24813614,71.49962949,14.54703242,36.73221439,20.26869471,-126.817824,-386.4939186,-136.3281991,2.667976032,11.23762323,3.498593202,-1.0,0.0,-1.0,0.0,2.0,0.0,1.0,1.0
37,GS글로벌,유통업,A001250,12,2022,Annual,1419412958.0,1006878372.0,514968627,242312102,295986273.0,1419412958.0,1012698525.0,805649501,236397611,393659660,0,406714434.0,5070923117.0,4885685982.0,70467604,0,0,68061370,204842866,-9159428,-109828637,28.65,45.2,248.99,157.74,96.35,18.17,1.39,70467603.99,3.65,-1.612889458,-3.066112915,-3.891534007,-1.612889458,-7.950561794,-13.05716909,18.74397137,31.74512169,81.3991885,208.9765085,-159.4988135,-486.3619222,3.572549545,12.46801857,5.007337319,2.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0
38,HDC현대EP,화학,A089470,12,2021,Annual,582888462.0,387571800.0,186064241,130187584,144541906.0,582888462.0,275234383.0,188572816,91711016,26217201,28831654,307654079.0,859757102.0,775365686.0,28370561,8825537,1236348,10285176,-732393,-46317145,20162146,52.78,23.41,89.46,44.35,90.18,3.43,3.3,28370561.45,9.82,11.04401279,13.68999671,14.25372461,11.04401279,18.54358958,21.04806921,5.095831695,24.70704993,-17.9635272,-25.43770976,-101.2330641,-310.7773143,1.474994202,2.794557786,3.123727104,-1.0,-1.0,-2.0,-2.0,0.0,0.0,1.0,1.0
39,HDC현대EP,화학,A089470,12,2022,Annual,603330217.0,394001264.0,193021540,145421911,145935360.0,603330217.0,289863741.0,205485759,101862372,47967556,26805131,313466476.0,1038391339.0,954954898.0,22557559,9942910,1625659,10418777,7953160,-9931435,-579680,51.96,23.64,92.47,45.5,91.96,3.35,2.17,22557559.04,8.04,3.506975405,1.658909136,0.964048447,3.506975405,5.31523636,8.968918935,1.889263753,20.77729124,-20.48955606,1.29896659,-1185.914256,-78.55775653,1.721099507,3.312607307,3.582342984,2.0,1.0,1.0,2.0,-1.0,-1.0,-2.0,-2.0
40,HD현대미포,운수장비,A010620,12,2021,Annual,3878320283.0,2046698160.0,20817346,265534013,1636392642.0,3878320283.0,1674021487.0,1612004353,328309562,169155802,0,2204298796.0,2887212251.0,3008237858.0,-217325424,11216000,0,-160108518,69619246,-133333076,-70582785,56.84,4.62,75.94,8.13,104.19,-7.0,-7.53,-217325424.0,-4.19,7.760287587,8.911073115,1.406180118,7.760287587,35.92839826,35.34828124,-6.892572748,3.40977016,-692.3303636,1205.695154,-72.80569705,-261.3968332,0.744449153,1.309809839,1.724716363,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0
41,HD현대미포,운수장비,A010620,12,2022,Annual,4748245499.0,2724476086.0,43188570,292593548,1702071855.0,4748245499.0,2572981743.0,2499086891,471876077,107721167,0,2175263756.0,3716860942.0,3704006276.0,-109066121,10744000,0,-43766777,208406771,-47267398,-71612877,45.81,2.51,118.28,5.48,99.65,-2.0,-2.93,-109066121.0,0.35,22.43046351,33.11567574,4.013658539,22.43046351,53.70064022,55.02978552,-1.317200738,28.73528577,-49.81437561,-72.66430447,199.352238,-64.54938308,0.782786177,1.708694374,1.444573383,1.0,1.0,0.0,1.0,-1.0,-1.0,-1.0,-1.0
42,HD현대인프라코어,기계,A042670,12,2021,Annual,4782289798.0,3239844129.0,552588000,1077584469,1162534800.0,4782289798.0,3412465904.0,2768769543,641998879,468222707,6575000,1369823894.0,4593665146.0,3602346828.0,264507806,139192000,38812000,567835830,201808624,-176252459,569105625,28.64,37.31,249.12,130.27,78.42,19.38,5.76,264507805.6,21.58,-60.23667539,-35.83977956,-37.21158326,-60.23667539,-54.7291484,-28.68853132,-69.48486702,15.18418651,0.023888554,99.18914437,-80.79561838,-64.97122187,0.96055767,3.353471323,1.34614243,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0
43,HD현대인프라코어,기계,A042670,12,2022,Annual,4736667586.0,3130852887.0,1213372125,1315174321,1156403732.0,4736667586.0,3101626628.0,2073870898,664310000,374198245,638029000,1635040958.0,4756113502.0,3748492194.0,332546884,150597000,14233000,229551496,16689456,-90892015,-213155946,34.52,34.46,189.7,99.84,78.81,15.28,6.99,332546884.3,21.19,-0.953982588,-3.364089063,-0.527387911,-0.953982588,-9.108934265,-25.09774231,19.36139858,3.536356065,25.72289984,-59.57431992,-91.73005808,-48.43078189,1.0041054,2.908865052,1.533425545,2.0,1.0,0.0,1.0,-1.0,-1.0,-1.0,-1.0
44,HJ중공업,건설업,A097230,12,2021,Annual,2385236000.0,948999000.0,67032000,147110000,923488000.0,2385236000.0,1953231000.0,949994000,224282000,0,501064000,432005000.0,1706532000.0,1727059000.0,-108991000,1317000,802000,-139844000,-110633000,38384000,-23350000,18.11,36.53,452.13,201.67,101.2,-37.19,-6.39,-108991000.0,-1.2,8.723502693,-11.10212868,54.92217723,8.723502693,4.236140314,-8.174191759,35.00029687,0.63196752,-311.1042244,-278.4953922,-141.8344967,-47.44509557,0.715456248,3.950259835,0.873696967,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0
45,HJ중공업,건설업,A097230,12,2022,Annual,2567697000.0,1430318000.0,135519000,200698000,644984000.0,2567697000.0,2182707000.0,1418222000,229426000,0,551007000,384990000.0,1788163000.0,1691528000.0,6625000,1398000,2154000,-50160000,84575000,-37046000,-56920000,14.99,32.74,566.95,218.39,94.6,-12.28,0.37,6625000.0,5.4,7.649599453,50.71859928,-30.15783638,7.649599453,11.74853358,49.28746918,-10.88297589,4.78344385,-106.0784835,-64.13146077,-176.4464491,-196.5141726,0.696407325,4.644699862,0.81924097,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
46,HLB글로벌,광업,A003580,12,2021,Annual,163865354.0,60284066.0,6919384,8039781,18635649.0,163865354.0,50506520.0,45771991,1479155,850000,3391710,113358834.0,45046153.0,36175881.0,-13342320,2789861,857371,-13082245,-5959774,-38017773,38015505,69.18,21.78,44.55,31.48,80.31,-13.99,-29.62,-13342319.87,19.69,25.30876923,46.77711086,-9.100527511,25.30876923,-11.62330856,44.31245437,53.97805779,27.33239012,-5.928014589,-55.75316165,-54.14666791,367.5152323,0.274897359,0.397376644,0.891887879,0.0,0.0,-2.0,-1.0,0.0,-1.0,1.0,0.0
47,HLB글로벌,광업,A003580,12,2022,Annual,120246185.0,48165130.0,6336373,9754628,17724011.0,120246185.0,52237490.0,49346762,1593721,2310050,1400000,68008695.0,44591899.0,36135406.0,-14740243,2162219,1113336,-15243254,-8079586,30364254,-15340632,56.56,30.39,76.81,53.74,81.04,-16.81,-33.06,-14740243.0,18.96,-26.61890872,-20.10305012,-4.891903684,-26.61890872,3.427220882,7.809953034,-40.00582698,-1.008419076,10.47736076,16.51864034,35.56866418,-179.8685762,0.370838368,0.65567938,0.853637857,0.0,-1.0,0.0,0.0,0.0,0.0,-2.0,-1.0
48,HMM,운수창고업,A011200,12,2021,Annual,17876100000.0,8768021000.0,1913331000,254153000,3200641000.0,17876100000.0,7517806000.0,2524663000,569178000,0,247908000,10358294000.0,13794148000.0,6036421000.0,7377522000,0,1854000,5337151000,7505033000,-6314410000,-718212000,57.94,32.56,72.58,56.18,43.76,88.61,53.48,7377522000.0,56.24,90.71176184,291.9125762,39.16290277,90.71176184,-2.173195649,-12.35844868,513.4438583,115.0875918,652.2089029,4205.334527,432.8212923,210.4200772,0.771653101,1.331700761,1.834863523,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0
49,HMM,운수창고업,A011200,12,2022,Annual,26066659000.0,14280104000.0,929374000,325192000,4215855000.0,26066659000.0,5285543000.0,2051767000,472514000,0,200529000,20781116000.0,18582770000.0,8138915000.0,9949357000,0,2430000,10117136000,11082071000,-4851596000,-3330661000,79.72,14.88,25.43,18.66,43.8,64.98,53.54,9949357000.0,56.2,45.81848949,62.86575956,31.71908377,45.81848949,-29.6930115,-18.7310544,100.6229597,34.71488054,34.8604179,89.56061015,47.66185572,-23.16628157,0.712894199,0.894214247,3.515773119,0.0,1.0,0.0,0.0,1.0,-1.0,-1.0,0.0
50,HS애드,서비스업,A035000,12,2021,Annual,564897384.0,516153744.0,359806607,0,4710890.0,564897384.0,403733028.0,394267160,271468612,10100336,0,161164356.0,458497770.0,274038786.0,22247919,4233919,715748,17307683,-6340273,538214,-1888247,28.53,3.84,250.51,13.47,59.77,11.29,4.85,22247918.9,40.23,6.510689998,5.526493495,13.64862335,6.510689998,4.85542993,4.5200545,10.89616931,22.06522653,-11.97355509,91.50867852,-157.4862143,-95.53159257,0.81164789,2.844908027,1.13564593,0.0,0.0,1.0,0.0,0.0,-1.0,-1.0,0.0
51,HS애드,서비스업,A035000,12,2022,Annual,542150546.0,491665825.0,351043543,0,5291004.0,542150546.0,368225320.0,360596176,260025576,15910815,0,173925226.0,530448054.0,326043651.0,24787301,3591324,717119,18132847,15745943,-3410889,-9129898,32.08,5.04,211.71,15.72,61.47,10.82,4.67,24787300.89,38.53,-4.026720364,-4.744307154,12.31431853,-4.026720364,-8.794848461,-8.540144201,7.917923241,15.69261373,11.41402034,4.767616786,-348.3480285,-733.7421546,0.978414682,3.049862669,1.440552904,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0
52,IHQ,서비스업,A003560,12,2021,Annual,238568446.0,120111870.0,11356771,308349,23902004.0,238568446.0,120389630.0,118457126,2725468,434040,0,118178816.0,60007423.0,0.0,-11640189,0,7355599,-10099947,15808633,-120651107,92650101,49.54,40.26,101.87,81.27,0.0,-8.53,-19.4,-11640188.63,100.0,63.04584415,25.45508486,251.5878007,63.04584415,335.3209883,610.5228492,-0.409280832,-25.96180529,-28.2659272,-44.65307544,-60.4018892,125.5544658,0.251531265,0.507768017,0.498443454,0.0,-1.0,-2.0,-1.0,0.0,-1.0,-1.0,-1.0
53,IHQ,서비스업,A003560,12,2022,Annual,246320129.0,22750455.0,8563195,0,29077419.0,246320129.0,158843225.0,145839309,3155514,3071399,1500000,87476905.0,46794199.0,0.0,-32175586,0,7189888,-112100062,5893956,-87389657,74335195,35.51,46.75,181.58,131.64,0.0,-109.02,-68.76,-32175585.57,100.0,3.249249065,-81.0589453,21.65264051,3.249249065,31.94095289,23.11569082,-25.97920003,-22.01931584,176.4180719,1009.907428,-62.71685224,-27.56829243,0.189973102,0.534932037,0.29459361,0.0,1.0,0.0,0.0,0.0,-1.0,-2.0,-1.0
54,JW중외제약,의약품,A001060,12,2021,Annual,633053136.0,366451501.0,151779742,102527604,116113868.0,633053136.0,444513607.0,282677564,51642851,81822817,543640,188539530.0,606584945.0,372208611.0,31199849,19883612,8077083,-1441453,18123982,-22869152,27201590,29.78,38.72,235.77,130.02,61.36,-0.73,5.14,31199849.29,38.64,15.29236868,22.42444012,-36.79842871,15.29236868,30.12001903,20.41764392,-9.123068004,10.82502679,-2458.297316,-90.56361012,-71.25657926,-71.20743837,0.958189622,3.217282577,1.364603772,1.0,0.0,-3.0,-1.0,-1.0,0.0,1.0,0.0
55,JW중외제약,의약품,A001060,12,2022,Annual,627972755.0,425457064.0,147522570,111668427,120295489.0,627972755.0,402213719.0,380131098,82907880,46000000,0,225759036.0,684351099.0,396396562.0,62960871,33736273,8350566,29852560,56764439,-18919160,-36907454,35.95,33.37,178.16,92.82,57.92,14.41,9.2,62960870.73,42.08,-0.80252047,16.1018751,3.601310569,-0.80252047,-9.515993961,34.475157,19.74095618,12.82032379,101.7986401,-2171.004743,213.2007028,-17.27214022,1.089778328,3.031334254,1.701461354,0.0,1.0,3.0,2.0,1.0,0.0,-3.0,-1.0
56,JW홀딩스,기타금융,A096760,12,2021,Annual,1065779475.0,444986960.0,175155312,146471457,308712700.0,1065779475.0,760956331.0,495071310,48968035,229303784,69475147,304823145.0,788936981.0,444758346.0,68728819,17760194,11612910,4434634,109644020,-7641160,-86042479,28.6,45.77,249.64,160.04,56.37,1.41,8.71,68728818.6,43.63,-4.291980639,-3.526428309,-15.53298903,-4.291980639,-3.581513964,-18.58528949,-6.020711068,0.9497121,84.11721565,31.00142385,0.940182265,-90.23676705,0.740244112,2.588179388,1.036770375,1.0,0.0,0.0,1.0,-1.0,0.0,0.0,-1.0
57,JW홀딩스,기타금융,A096760,12,2022,Annual,1157579707.0,509210359.0,173126805,150683354,350555107.0,1157579707.0,824316934.0,717041136,65603121,181713523,45198776,333262773.0,864536431.0,464577620.0,103257349,33147733,12324159,46482142,104426314,-107019727,16820245,28.79,47.69,247.35,165.64,53.74,14.57,11.94,103257348.7,46.26,8.613435908,14.43264742,13.55383403,8.613435908,8.326444031,44.83593,9.32987815,9.58244471,50.2387943,948.1618551,-4.758769334,1300.569115,0.746848295,2.594158427,1.048791303,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
58,KCC,화학,A002380,12,2021,Annual,12878863209.0,3668126354.0,1024255841,1306421988,3560280050.0,12878863209.0,7502796337.0,2699971577,788460412,842904954,2388006265,5376066872.0,5874899292.0,4548334870.0,388769768,169928537,20214109,-53211168,424043437,-237295139,-161148952,41.74,36.43,139.56,87.27,77.42,-1.0,6.62,388769768.0,22.58,4.302796265,8.776897413,-3.477788849,4.302796265,5.649716853,-10.42075147,2.479450894,15.56501096,190.4615817,-109.4872039,-37.62731575,9774.723644,0.456165983,1.092787614,0.783027958,0.0,-1.0,2.0,1.0,0.0,1.0,1.0,1.0
59,KCC,화학,A002380,12,2022,Annual,13118486308.0,4029782763.0,1077382574,1576100223,3534802589.0,13118486308.0,7567347802.0,2869372542,711299651,514339274,2888547003,5551138505.0,6774793651.0,5289884894.0,467661529,178767706,23387054,28661657,384566371,36085166,-184125730,42.32,38.28,136.32,90.47,78.08,0.52,6.9,467661528.9,21.92,1.860592003,9.859431603,-0.715602723,1.860592003,0.860365417,6.274175863,3.256500285,15.31761336,20.29266869,-153.8639877,-9.309675037,-115.2068711,0.516431049,1.220433186,0.895266589,1.0,0.0,-1.0,0.0,0.0,-1.0,2.0,1.0
60,KCTC,운수창고업,A009070,12,2021,Annual,532345389.0,158169180.0,115209595,765003,268198134.0,532345389.0,303256154.0,135400418,58478353,30613355,108573971,229089235.0,694737899.0,611444745.0,29603506,0,134003,21324908,33161532,-35875056,7688623,43.03,38.64,132.37,89.8,88.01,9.73,4.26,29603505.9,11.99,20.59118572,33.64770718,6.501705945,20.59118572,30.62909865,4.051432111,9.45715092,42.1505792,41.2272059,54.55067269,85.19878798,210.2128035,1.305051031,3.032608228,2.29092762,-2.0,0.0,-2.0,-2.0,0.0,-1.0,0.0,0.0
61,KCTC,운수창고업,A009070,12,2022,Annual,630078627.0,188422824.0,114797283,1089629,301540619.0,630078627.0,371680926.0,221386023,62504268,48990602,79327607,258397701.0,920408669.0,819928402.0,37534027,0,160713,28097630,68674236,-67451313,20600214,41.01,41.89,143.84,102.15,89.08,11.53,4.08,37534026.53,10.92,18.35899024,19.12739511,12.43203467,18.35899024,22.5633581,63.50468209,12.7934715,32.48286445,26.78912761,31.75967746,107.0900584,88.01730372,1.460783828,3.561984745,2.476340874,1.0,0.0,0.0,0.0,-2.0,0.0,-2.0,-2.0
62,KC그린홀딩스,기타금융,A009440,12,2021,Annual,906605618.0,498889365.0,113985189,37838733,261780587.0,906605618.0,646639159.0,465205035,113486449,80265323,79681181,259966460.0,612676621.0,522410338.0,27353738,1088975,0,9793621,96809819,-23850309,4595005,28.67,24.02,248.74,83.76,85.27,4.0,4.46,27353738.0,14.73,16.81049741,37.24109139,-7.352756554,16.81049741,18.41379957,36.38982446,13.00462766,-9.959841586,-157.081225,-112.4098432,-251.3487069,-59.2691463,0.675791776,2.356752563,0.947478377,0.0,-1.0,-2.0,-2.0,-2.0,-2.0,1.0,0.0
63,KC그린홀딩스,기타금융,A009440,12,2022,Annual,792860678.0,397856971.0,112866778,45610664,253574428.0,792860678.0,534872843.0,430198031,93223271,105719852,33531936,257987836.0,643354458.0,570461475.0,11420550,1198257,0,-17036532,-116079343,-60135913,79488401,32.54,27.98,207.32,86.0,88.67,-6.58,1.78,11420550.0,11.33,-12.54624257,-20.25146277,-3.134746963,-12.54624257,-17.28418616,-7.525069887,-0.761107414,5.007182574,-58.24866788,-273.955394,-219.904514,152.1389262,0.811434437,2.493739503,1.202817579,1.0,0.0,0.0,1.0,0.0,-1.0,-2.0,-2.0
64,KEC,전기전자,A092220,12,2021,Annual,400589167.0,200544236.0,55928647,53065301,113273925.0,400589167.0,121440786.0,97809214,18291261,49931458,0,279148381.0,267472591.0,210983054.0,26525638,5799767,73224,10173157,27220833,-16495517,-6256391,69.68,14.92,43.5,21.41,78.88,4.54,9.92,26525638.38,21.12,8.753513847,10.38874413,11.23823635,8.753513847,-39.1498602,13.30087426,65.39930661,33.04017542,-1234.743447,-122.679615,91.28469107,-64.35914545,0.667698013,0.958173535,2.202493905,-1.0,-3.0,-1.0,-1.0,-1.0,0.0,1.0,0.0
65,KEC,전기전자,A092220,12,2022,Annual,401136513.0,165155822.0,28955673,98296589,145035884.0,401136513.0,96489868.0,76334029,15202224,43846229,0,304646645.0,256171263.0,205677763.0,18028424,5469726,55539,22270600,6745931,-5763940,-16898986,75.95,11.96,31.67,15.75,80.29,7.63,7.04,18028423.75,19.71,0.136635248,-17.64618854,28.03995624,0.136635248,-20.54574811,-21.95619832,9.134304813,-4.225228446,-32.03396653,118.9153279,-75.21776428,-65.05753654,0.638613676,0.840879974,2.654903238,0.0,1.0,-1.0,-1.0,-1.0,-3.0,-1.0,-1.0
66,KG스틸,철강금속,A016380,12,2021,Annual,2771098268.0,1123225414.0,366735472,661774894,1430773565.0,2771098268.0,1620934715.0,815570346,262438954,429561901,578549815,1150163553.0,3354789186.0,2958022362.0,296911905,2039000,0,190707951,-47200511,-92502456,186500079,41.51,41.19,140.93,99.24,88.17,17.97,8.85,296911905.0,11.83,22.73874779,73.01633771,0.381509543,22.73874779,26.14112639,71.3421801,18.24394364,43.21750154,168.0224342,185.0934825,-136.2953814,-425.9096699,1.210635229,2.916793162,2.069663358,-1.0,1.0,-2.0,-1.0,1.0,-1.0,0.0,0.0
67,KG스틸,철강금속,A016380,12,2022,Annual,3051507327.0,1016802407.0,331030178,461558391,1450949238.0,3051507327.0,1361342497.0,648409557,242204293,312903877,579433778,1690164830.0,3819689028.0,3373819116.0,340351531,2112000,0,534763543,478703285,-317489742,-157212375,55.39,33.55,80.54,60.58,88.33,37.66,8.91,340351530.6,11.67,10.11905865,-9.474768437,1.410123411,10.11905865,-16.0149706,-20.4961828,46.94995556,13.85779601,14.63047634,180.4096736,-1114.190895,243.2230405,1.251738442,2.259950604,2.805825159,1.0,1.0,1.0,1.0,-1.0,1.0,-2.0,-1.0
