,종목명,업종명,종목코드,결산월,회계연도,주기,총자산(천원),유동자산(천원),매출채권(천원),재고자산(천원),유형자산(천원),부채및자본총계(천원),총부채(천원),유동부채(천원),매입채무(천원),단기차입금(천원),장기차입금(천원),총자본(천원),매출액(천원),매출원가(천원),영업이익(천원),연구개발비(천원),광고선전비(천원),당기순이익(천원),영업활동으로인한현금흐름(천원),투자활동으로인한현금흐름(천원),재무활동으로인한현금흐름(천원),자기자본비율(%),차입금의존도(%),부채비율(%),차입금비율(%),*매출원가율(%),ROE(당기순이익)(%),영업이익률(%),EBIT(천원),매출총이익률(%),총자산(천원)_증가율(%),유동자산(천원)_증가율(%),유형자산(천원)_증가율(%),부채및자본총계(천원)_증가율(%),총부채(천원)_증가율(%),유동부채(천원)_증가율(%),총자본(천원)_증가율(%),매출액(천원)_증가율(%),영업이익(천원)_증가율(%),당기순이익(천원)_증가율(%),영업활동으로인한현금흐름(천원)_증가율(%),투자활동으로인한현금흐름(천원)_증가율(%),총자산(천원)_회전율,총자본(천원)_회전율,총부채(천원)_회전율,환경_등급
44,CJ제일제당,음식료품,A097950,12,2015,Annual,13751265058.0,4018510915.0,1623243021,1097567509,6690180982.0,13751265058.0,8366031773.0,4335743182,849032607,1440731948,847546302,5385233285.0,12924472295.0,10038444150.0,751413820,41907485,63701289,253666762,1154573133,-693002656,-364487974,39.16,41.79,155.35,106.7,77.67,4.91,5.81,751413820.0,22.33,2.7553386174992367,1.1386075489573155,4.797767185476753,2.7553386174992367,-0.790010309951672,5.174236147727784,8.79521960315408,10.4486092450345,29.569688545183336,84.01475009452213,67.67901263954627,29.009657806545054,0.9398751489762752,2.3999837353378464,1.54487487565032,3.0
45,CJ제일제당,음식료품,A097950,12,2016,Annual,15766238539.0,4880693006.0,2028582036,1280152136,7280517951.0,15766238539.0,9705761673.0,4699232648,1113728302,1801456466,1155176755,6060476866.0,14563257246.0,11275152096.0,843638184,44597484,59696396,353548749,800141934,-1408917160,725943103,38.44,42.26,160.15,109.93,77.42,6.18,5.79,843638184.0,22.58,14.653004450872388,21.45526313694235,8.823931229787462,14.653004450872388,16.013923163951628,8.383556191912845,12.538799068943218,12.679704931813628,12.273445276798345,39.37527574069794,-30.69802932959813,103.30617030131556,0.9236989031959488,2.402988670363815,1.5004754636117676,3.0
46,CJ제일제당,음식료품,A097950,12,2017,Annual,16868123895.0,4963468349.0,2254297260,1303515516,8179383526.0,16868123895.0,10724270560.0,5496914149,1291759319,1913735363,949940590,6143853335.0,16477174023.0,12922488246.0,776575241,43255652,71932925,412797743,1180837049,-1463909010,265353628,36.42,42.3,174.55,116.12,78.43,6.76,4.71,776575241.0,21.57,6.988891822702881,1.6959752006168172,12.34617620682521,6.988891822702881,10.493858404058498,16.974718230634835,1.3757410653236102,13.14209276585898,-7.9492541082042845,16.75836618502644,47.578448125679664,3.9031286977865953,0.9768231562422964,2.681895729693554,1.53643774006015,4.0
47,CJ제일제당,음식료품,A097950,12,2018,Annual,19497022884.0,5522437502.0,2558227901,1497619027,9741713669.0,19497022884.0,12188810794.0,6680407860,1351497082,2624754311,890805111,7308212090.0,18670059989.0,15126473806.0,832709680,35664516,70254279,925388625,471425123,-1034629208,520965345,37.48,40.7,166.78,108.58,81.02,13.76,4.46,832709680.0,18.98,15.585011145070204,11.261664499434488,19.1008300079558,15.585011145070204,13.656315604928192,21.530147259354628,18.95160400992872,13.308629033953356,7.228461073226522,124.1748267019958,-60.07703828405201,-29.32421339492951,0.9575851708273556,2.554668605546723,1.5317376161249812,4.0
48,CS홀딩스,기타금융,A000590,12,2011,Annual,188753459.0,63374674.0,13217670,13961828,68206029.0,188753459.0,25960045.0,15869294,10083176,1883258,0,162793414.0,109922652.0,90347580.0,11799916,6748,3614,11767923,7701537,-7218105,-731558,86.25,1.0,15.95,1.16,82.19,7.79,10.73,11799915.56,17.81,17.185904739098024,25.42547210786372,13.052120874190257,17.185904739098024,19.0317280905542,18.9818538977288,16.896838409311176,31.57479184525052,198.7018779622008,135.42974812773306,-7.7896563036539135,129.6617994430671,0.582360993977864,0.6752278811475751,4.234301288768952,3.0
49,CS홀딩스,기타금융,A000590,12,2012,Annual,218181889.0,97062887.0,16243461,32228761,77411561.0,218181889.0,26710404.0,16927392,10118367,1302286,0,191471486.0,147082090.0,121382964.0,14621993,0,350,10688943,2780137,4350538,-513571,87.76,0.6,13.95,0.68,82.53,6.03,9.94,14621992.58,17.47,15.590935475253984,53.15721702962921,13.49665437933647,15.590935475253984,2.890437978824778,6.667580801011064,17.616235998343278,33.805077774142504,23.916077029700887,-9.168822739577752,-63.90153030492485,-160.2725784676172,0.6741260270232604,0.7681670679674988,5.506546812245895,2.0
50,CS홀딩스,기타금융,A000590,12,2013,Annual,233929444.0,112551373.0,17497044,28262406,77171452.0,233929444.0,30123447.0,19004794,9877387,1266127,0,203805998.0,144070787.0,114335314.0,17819127,0,2747,13013047,20823684,-18948619,-635609,87.12,0.54,14.78,0.62,79.36,6.58,12.37,17819126.51,20.64,7.217627032278551,15.957165996927335,-0.3101720168128374,7.217627032278551,12.77795348958406,12.27242802671551,6.441957629137529,-2.0473621227438343,21.865240942188933,21.743066643727072,649.0164693322666,-535.5465691829378,0.615872822747358,0.7069016045347203,4.782679319534713,2.0
51,CS홀딩스,기타금융,A000590,12,2014,Annual,260355830.0,134005482.0,18703820,31038640,76982774.0,260355830.0,35962320.0,22944567,7946072,5690628,0,224393510.0,141559850.0,107398453.0,20997600,0,56505,14362390,14667675,-12014947,3985044,86.19,2.19,16.03,2.54,75.87,6.71,14.83,20997600.24,24.13,11.296733556977978,19.06161464596261,-0.2444919657595634,11.296733556977978,19.38315027493367,20.73041675695091,10.10152409744094,-1.7428495063332994,17.837422675083925,10.369154895083366,-29.56253562049828,-36.59196482867696,0.5437168432141504,0.6308553665388985,3.9363380894224846,2.0
52,CS홀딩스,기타금융,A000590,12,2015,Annual,284933124.0,169849722.0,16612598,27181427,74335015.0,284933124.0,39069233.0,28233172,8250581,8788722,0,245863891.0,138970755.0,101942745.0,22697997,0,12814,29603865,26839806,-11576627,2914336,86.29,3.08,15.89,3.57,73.36,12.59,16.33,22697997.32,26.64,9.439886174240852,26.74833854931397,-3.4394174987770643,9.439886174240852,8.639356415270205,23.04948705286092,9.568182698332064,-1.8289755181289056,8.098054063321513,106.12074313536954,82.98609697855998,-3.6481226259258537,0.4877311316040602,0.5652345061113508,3.5570382198186485,3.0
53,CS홀딩스,기타금융,A000590,12,2016,Annual,293927435.0,178709509.0,16277541,25159620,74065343.0,293927435.0,32038731.0,23091434,7719952,7245393,0,261888704.0,123144962.0,89665704.0,19832913,0,29864,17138786,16602116,-17977690,-3266081,89.1,2.47,12.23,2.77,72.81,6.75,16.11,19832913.41,27.19,3.156639310212306,5.21625051585306,-0.3627792366760141,3.156639310212306,-17.994983418282107,-18.21169084366433,6.517757827236204,-11.387858546209962,-12.6226292126129,-42.10625538253198,-38.14368106833559,55.2929881907744,0.4189638235028996,0.470218684957103,3.8436279514316594,2.0
54,CS홀딩스,기타금융,A000590,12,2017,Annual,302433875.0,185548205.0,15343325,24922098,37758038.0,302433875.0,33003455.0,24286163,6307315,8183395,0,269430421.0,120959822.0,89757287.0,17036018,33141,11698,14264795,16869197,383711,-4232833,89.09,2.71,12.25,3.04,74.2,5.37,14.08,17036018.17,25.8,2.8940612501857865,3.8267107543784817,-49.02063978830152,2.8940612501857865,3.011118012133496,5.173905613657426,2.8797412354218954,-1.7744453077991107,-14.10229047039131,-16.768929841355163,1.6087166238327733,-102.13437321480124,0.3999546082594087,0.448946416485019,3.665065430270861,3.0
55,CS홀딩스,기타금융,A000590,12,2018,Annual,304418193.0,188480772.0,17192582,27903005,36509965.0,304418193.0,29665433.0,20778759,6442452,5190082,0,274752760.0,122550869.0,94019832.0,13319440,89866,17414,12641149,10186160,-3412837,-9868828,90.26,1.7,10.8,1.89,76.72,4.65,10.87,13319440.37,23.28,0.6561163163352646,1.5804879384308856,-3.305449822366302,0.6561163163352646,-10.114159259992627,-14.441984927796126,1.9754038835874344,1.3153516380009167,-21.8160018379882,-11.382189509207809,-39.616805708060674,-989.429023405636,0.4025740636335753,0.446040538409878,4.131099957313955,3.0
56,DB,서비스업,A012030,12,2011,Annual,686746431.0,133657144.0,87399035,9092461,66608973.0,686746431.0,430206277.0,231249018,70687262,58523015,77450,256540154.0,511077050.0,458811762.0,14451262,2200467,286281,5080545,-4092628,-41873379,40077119,37.36,41.83,167.7,111.97,89.77,1.84,2.83,14451261.84,10.23,1.0955079731206574,6.907841919356561,14.10654244684928,1.0955079731206574,12.193876712897044,-24.921678530612347,-13.288732410909288,165.74946450976222,-463.18874489663847,20.34192864678648,-91.72986579320614,33.62668304735266,0.7442005184589011,1.9921912497175784,1.187981387821545,3.0
57,DB,서비스업,A012030,12,2012,Annual,693327543.0,186427965.0,105294464,10977785,65371512.0,693327543.0,397390951.0,346749250,92814193,65205472,0,295936592.0,544542768.0,483404337.0,21835953,0,212551,2952394,-34206828,24952811,18871363,42.68,36.14,134.28,84.67,88.77,1.07,4.01,21835952.55,11.23,0.9583030508679924,39.48222999587661,-1.8577992487588733,0.9583030508679924,-7.627811994942135,49.94625836638147,15.356831040180952,6.548076850643159,51.10066511838205,-41.88824230471337,735.815715476706,-159.5911091865789,0.7854047823396509,1.840065685422234,1.3702948359284608,3.0
58,DB,서비스업,A012030,12,2013,Annual,638356756.0,186036732.0,131588822,12021095,65961160.0,638356756.0,392079771.0,378025446,102350903,39504796,0,246276986.0,442931289.0,395900735.0,10813086,0,229614,-63801967,10099470,-25441972,4616599,38.58,40.08,159.2,103.89,89.38,-23.53,2.44,10813086.22,10.62,-7.928545109017826,-0.2098574642489969,0.9019953523485836,-7.928545109017826,-1.336512566940662,9.019830900859915,-16.780488571687002,-18.65996299486251,-50.48035686832628,-2261.024815793556,-129.52471945074825,-201.96034426742543,0.6938616766202127,1.7985086474949794,1.1296968672224612,3.0
59,DB,서비스업,A012030,12,2014,Annual,365853366.0,137506858.0,42066264,10136177,60637831.0,365853366.0,255603853.0,247019030,44864634,28337977,0,110249513.0,254222497.0,226910287.0,-13421851,0,78246,-124525731,27490640,101909938,-124553193,30.13,35.36,231.84,117.35,89.26,-69.85,-5.28,-13421850.91,10.74,-42.68825972917251,-26.086178508016367,-8.070399307713815,-42.68825972917251,-34.80820182380692,-34.655449093762854,-55.2335300221678,-42.60452957072536,-224.12599881291985,95.17537915406275,172.19883815685378,-500.5583293622051,0.6948753807556878,2.3058831742866746,0.9945957152688149,3.0
60,DB,서비스업,A012030,12,2015,Annual,276200611.0,182404085.0,31545791,1929080,3583519.0,276200611.0,110370381.0,65381289,29235219,6316671,0,165830230.0,203671200.0,180662767.0,9761079,0,44904,13186937,-13076502,104611832,-86400902,60.04,15.37,66.56,25.6,88.7,9.55,4.79,9761078.89,11.3,-24.5051059609494,32.65090021910035,-94.09029158711168,-24.5051059609494,-56.81975067879748,-73.53188173397005,50.41357144135412,-19.88466701277032,-172.72528207920055,-110.58972864009928,-147.56710647696815,2.651256641918476,0.73740314788804,1.2281910240370528,1.8453429095257,2.0
61,DB,서비스업,A012030,12,2016,Annual,214971054.0,54657980.0,31510231,4889026,3790812.0,214971054.0,63423582.0,42142337,20881411,2713849,0,151547472.0,204809968.0,177059335.0,10903255,0,39335,-20712779,14350199,6888938,-18602822,70.5,11.21,41.85,15.91,86.45,-13.05,5.32,10903255.3,13.55,-22.16850888863529,-70.03467329144519,5.7846212061384295,-22.16850888863529,-42.53568627256982,-35.54373484438338,-8.612879569665921,0.5591207789810149,11.701329330497169,-257.0704326561961,-209.7403495216076,-93.41476210836264,0.952732771175788,1.35145750237259,3.2292400009826,2.0
62,DB,서비스업,A012030,12,2017,Annual,197512862.0,64597177.0,34091442,5440698,5108250.0,197512862.0,58372533.0,48999531,16311586,5455920,0,139140329.0,196815885.0,173518470.0,3848653,0,3539595,-957332,7959587,1755205,-8345695,70.45,7.23,41.95,10.27,88.16,-0.66,1.96,3848652.83,11.84,-8.121182677924633,18.184347463993355,34.7534512394706,-8.121182677924633,-7.963992005371123,16.271508625636976,-8.186967975288962,-3.90317086519929,-64.7017977658965,-95.3780610511028,-44.533263963795896,-74.5213993797012,0.9964712323392894,1.4145135807462408,3.3717208228740048,3.0
63,DB,서비스업,A012030,12,2018,Annual,288416201.0,83654778.0,30551958,8353681,4688281.0,288416201.0,150848167.0,60507431,13110997,63687,0,137568033.0,237112636.0,202065915.0,1620858,0,7136254,-3975420,6756873,-84811256,92789384,47.7,35.23,109.65,73.85,85.22,-2.87,0.68,1620858.1,14.78,46.02400981866184,29.50221957841903,-8.221386972055011,46.02400981866184,158.42319880139516,23.48573499611659,-1.1300073898775964,20.474338745574315,-57.88505744737185,315.2603276606235,-15.110256348727646,-4931.985779438869,0.8221196839077705,1.7236027209896938,1.5718628917777966,3.0
64,DB하이텍,전기전자,A000990,12,2011,Annual,1199043869.0,279725558.0,78003676,77112663,758902417.0,1199043869.0,890982181.0,794704783,23196334,5398046,0,308061688.0,552216245.0,460440945.0,-35388322,0,0,-97946584,60749180,-23347990,-88776492,25.69,59.0,289.22,229.64,83.38,-27.74,-6.41,-35388322.0,16.62,-13.191464112006502,-10.08215557425346,-7.891035094433086,-13.191464112006502,-9.382576905267614,474.4749713850368,-22.60070789035833,-10.939045401806736,-87.41552139280732,-48.76008553215642,38.55246730037809,-108.72073595244048,0.4605471570114838,1.79255086403344,0.6197837137216552,3.0
65,DB하이텍,전기전자,A000990,12,2012,Annual,1157755031.0,309144147.0,68299932,79262392,685389046.0,1157755031.0,866861695.0,555433290,17740927,5141640,214817416,290893335.0,590786488.0,494003057.0,-15599381,51365000,0,-31324452,73876619,-49272120,-22718301,25.13,58.88,298.0,234.33,83.62,-10.46,-2.64,-15599381.05,16.38,-3.443480181791414,10.516947114285502,-9.68680153775291,-3.443480181791414,-2.7071793930747545,-30.108223596786885,-5.573024387245451,6.984626647483005,-55.919410363678736,-68.01884178012783,21.609244766760625,111.03366927945402,0.5102862627940504,2.030938550035875,0.6815233518883309,3.0
66,DB하이텍,전기전자,A000990,12,2013,Annual,1058391832.0,222960700.0,59216339,72377687,636040366.0,1058391833.0,853635085.0,476867874,29717748,6452198,276846544,204756748.0,493752028.0,404500718.0,-9610612,44409000,0,-83046768,28380938,-14425742,-18089531,19.35,62.57,416.9,323.4,81.92,-33.51,-1.95,-9610612.21,18.08,-8.582402696551094,-27.878078183378964,-7.200097563275032,-8.582402610177041,-1.5258039519210786,-14.14488785863015,-29.61105554377862,-16.42462411902691,-38.3910682096937,165.11802345337117,-61.58332854945623,-70.72230299812551,0.4665115631769161,2.41140784283212,0.5784111228277362,4.0
67,DB하이텍,전기전자,A000990,12,2014,Annual,984876636.0,247582371.0,81730237,69179569,591787281.0,984876636.0,864173902.0,376436760,36235325,7547467,391619824,120702734.0,567718224.0,430813375.0,45560248,41769000,0,-77008844,48078139,-43635104,1205904,12.26,66.85,715.95,545.5,75.89,-47.32,8.03,45560248.36,24.11,-6.945933800441495,11.043054224354345,-6.957590644490641,-6.945933888361743,1.2345810505199672,-21.06057452719073,-41.05066857186069,14.980433862643295,-574.0618807626403,-7.27051051523161,69.40292459678395,202.4808290623803,0.5764358735381758,4.703441299018132,0.6569490500535852,3.0
68,DB하이텍,전기전자,A000990,12,2015,Annual,984643712.0,337757266.0,92048122,83459568,533140340.0,984643712.0,730586221.0,244044785,44271640,5218482,399748737,254057491.0,666594987.0,436915515.0,124968815,49406000,0,126733352,152722221,-12209258,-71767078,25.8,53.39,287.57,206.91,65.54,67.63,18.75,124968814.9,34.46,-0.0236500685960039,36.422179267359866,-9.910138808812963,-0.0236500685960039,-15.458425750978066,-35.16977858379187,110.48196886741604,17.416520876032337,174.29353545222145,-264.5698668064671,217.65418582445548,-72.01964271701978,0.6769910566391755,2.623795836037757,0.9124111129383043,2.0
69,DB하이텍,전기전자,A000990,12,2016,Annual,986788572.0,368924211.0,110259838,76344778,547700934.0,986788572.0,644871257.0,274231115,44199479,15253525,282487037,341917315.0,773140180.0,483129939.0,172427930,53738000,0,88344018,248312191,-121031883,-118529941,34.65,42.8,188.6,123.51,62.49,29.65,22.3,172427929.7,37.51,0.2178310767499303,9.227616438605343,2.731099657549829,0.2178310767499303,-11.73235431167542,12.369176419811634,34.5826543646375,15.983497487658129,37.97676644369237,-30.29142162988004,62.59074113386552,891.3123549359019,0.7834912178127657,2.2611904869456523,1.1989062492825602,3.0
70,DB하이텍,전기전자,A000990,12,2017,Annual,993950720.0,353662841.0,85706099,75018890,555566835.0,993950720.0,538152775.0,145225195,33883223,11286143,315595985,455797946.0,679737744.0,426170592.0,143195168,54428000,0,110175089,183124083,-101904145,-85790774,45.86,35.77,118.07,78.01,62.7,27.62,21.07,143195167.8,37.3,0.7258037033691878,-4.1367222711225065,1.436167169289515,0.7258037033691878,-16.54880425225713,-47.04277266275929,33.30648259214366,-12.080918624614744,-16.9536118655487,24.71143094261345,-26.25247988730445,-15.803883675841012,0.6838746935059316,1.491313749799127,1.2630943768709546,2.0
71,DB하이텍,전기전자,A000990,12,2018,Annual,1066533840.0,383378937.0,98855166,42891649,597570491.0,1066533840.0,508142309.0,156796450,36469258,15890934,277380073,558391531.0,669279136.0,453942755.0,112993143,52810000,0,86828768,180343534,-117302225,-50894632,52.36,28.6,91.0,54.62,67.83,17.12,16.88,112993142.6,32.17,7.302486787272522,8.402380051004577,7.560504579075533,7.302486787272522,-5.576569961940637,7.967801317119938,22.5085667674334,-1.538623990254684,-21.09151127222394,-21.190199356226525,-1.5183961358048117,15.110356894707277,0.627527332841122,1.1985839663460085,1.3171096445739967,3.0
72,DI동일,유통업,A001530,12,2011,Annual,976868870.0,330103837.0,86897917,173029975,539344222.0,976868870.0,390465420.0,278459576,54571720,0,0,586403450.0,776168097.0,589012522.0,28779965,0,10767743,17392359,7878494,-26547404,9429089,60.03,0.0,66.59,0.0,75.89,2.96,3.71,28779964.58,24.11,3.0743530634473,8.811896677432252,2.1752559796064164,3.0743530634473,8.48941777188923,14.460667284509675,-0.2411820252087637,10.177494765271522,-21.029148401776744,-29.15446013000247,208.9418913524438,-33.6917194689134,0.7945468637975944,1.3236076578335274,1.9878023948958143,3.0
