,종목명,업종명,종목코드,결산월,회계연도,주기,총자산(천원),유동자산(천원),매출채권(천원),재고자산(천원),유형자산(천원),부채및자본총계(천원),총부채(천원),유동부채(천원),매입채무(천원),단기차입금(천원),장기차입금(천원),총자본(천원),매출액(천원),매출원가(천원),영업이익(천원),연구개발비(천원),광고선전비(천원),당기순이익(천원),영업활동으로인한현금흐름(천원),투자활동으로인한현금흐름(천원),재무활동으로인한현금흐름(천원),자기자본비율(%),차입금의존도(%),부채비율(%),차입금비율(%),*매출원가율(%),ROE(당기순이익)(%),영업이익률(%),EBIT(천원),매출총이익률(%),총자산(천원)_증가율(%),유동자산(천원)_증가율(%),유형자산(천원)_증가율(%),부채및자본총계(천원)_증가율(%),총부채(천원)_증가율(%),유동부채(천원)_증가율(%),총자본(천원)_증가율(%),매출액(천원)_증가율(%),영업이익(천원)_증가율(%),당기순이익(천원)_증가율(%),영업활동으로인한현금흐름(천원)_증가율(%),투자활동으로인한현금흐름(천원)_증가율(%),총자산(천원)_회전율,총자본(천원)_회전율,총부채(천원)_회전율,환경_등급,사회_등급,지배구조_등급,통합_등급
1159,신풍,유통업,A002870,12,2023,Annual,104190909.0,86881579.0,4341835,5557698,646325.0,104190909.0,32548431.0,32128012,1028930,5633917,0,71642478.0,26895722.0,23943760.0,-3999446,0,0,-9206170,-17531134,5817783,2645855,68.76,6.32,45.43,9.2,89.02,-11.96,-14.87,-3999446.14,10.98,-7.318219091,11.49578268,-91.60600422,-7.318219091,8.241283347,15.92262803,-12.99996317,43.20127153,-4.821574036,22.17073994,347.1732977,94.87429335,0.258138855,0.375415853,0.826329294,1.0,1.0,2.0,1.0
1160,신풍제약,의약품,A019170,12,2020,Annual,492915057.0,338576914.0,88670839,49088332,124177497.0,492915057.0,112819609.0,83337026,8788909,150166,0,380095448.0,197750767.0,121223562.0,7845516,5622301,1775906,5045737,20062347,-94957267,108654033,77.11,0.36,29.68,0.47,61.3,1.7,3.97,7845515.56,38.7,27.73827802,50.50757941,-5.166292898,27.73827802,-34.0180174,-37.78653555,76.8762642,4.232025735,40.04480782,-6.473602253,3.678486492,209.7490413,0.401186298,0.520266075,1.752804931,1.0,3.0,4.0,3.0
1161,신풍제약,의약품,A019170,12,2021,Annual,398349775.0,232997033.0,81864555,47706504,116883611.0,398349775.0,38025375.0,28550129,12060475,248111,0,360324400.0,189237235.0,111849721.0,-14306403,17334438,3904664,-11526011,-71027968,49027961,-6418020,90.45,0.3,10.55,0.33,59.11,-3.11,-7.56,-14306402.88,40.89,-19.18490431,-31.18342587,-5.87375827,-19.18490431,-66.29542033,-65.74136327,-5.201600836,-4.305182796,-282.3513329,-328.4306733,-454.0361853,-151.631605,0.475052948,0.525185735,4.976604044,1.0,3.0,4.0,3.0
1162,신풍제약,의약품,A019170,12,2022,Annual,361536058.0,196541781.0,82289092,46895168,113759902.0,361536058.0,30777771.0,27167238,11428317,0,0,330758288.0,209287628.0,131314541.0,-34018686,30382745,4893097,-35308829,-26443579,43196977,-1868611,91.49,0.53,9.31,0.58,62.74,-10.22,-16.25,-34018686.33,37.26,-9.241555866,-15.64623014,-2.672495291,-9.241555866,-19.0599146,-4.843729428,-8.205414898,10.59537411,137.7864373,206.3404069,-62.77018793,-11.89318071,0.578884522,0.632750971,6.79996053,1.0,2.0,1.0,1.0
1163,신풍제약,의약품,A019170,12,2023,Annual,350083640.0,198935276.0,73661191,53923283,118637815.0,350083640.0,79301495.0,76384881,8941407,45000000,0,270782145.0,200228583.0,119951150.0,-47392405,42276758,5212844,-57272532,-24847573,-16309264,43238932,77.35,13.18,29.29,17.04,59.91,-19.04,-23.67,-47392405.09,40.09,-3.167711144,1.217804676,4.287901901,-3.167711144,157.6583437,181.165428,-18.13292219,-4.328514345,39.31286176,62.20456362,-6.03551433,-137.7555679,0.571944987,0.739445295,2.524903005,1.0,1.0,1.0,1.0
1164,신흥,유통업,A004080,12,2020,Annual,146176718.0,61483389.0,13668838,20788007,64900305.0,146176718.0,54274739.0,50644689,6995742,13654732,512740,91901979.0,116652269.0,86619557.0,3157340,758382,1765455,12431336,12786539,7439918,-20448025,62.87,9.79,59.06,15.57,74.25,14.45,2.71,3157339.79,25.75,5.259792516,23.117708,1.289153595,5.259792516,-7.608628985,13.83343557,14.69404786,-5.171137202,93.89347386,1741.755806,1308.766131,-148.4871579,0.79802222,1.269311828,2.149292123,1.0,3.0,3.0,3.0
1165,신흥,유통업,A004080,12,2021,Annual,138612212.0,54012999.0,19167630,22972829,63955792.0,138612212.0,37195201.0,36155746,8268870,5679128,431380,101417011.0,126853440.0,89822871.0,13042806,785855,1544421,13449680,3343909,14902226,-12581952,73.17,4.91,36.68,6.71,70.81,13.91,10.28,13042806.0,29.19,-5.174904803,-12.15025736,-1.455329062,-5.174904803,-31.46866906,-28.60900775,10.35345713,8.744940058,313.094757,8.191750267,-73.84820865,100.3009442,0.91516785,1.250810281,3.41047868,1.0,3.0,3.0,3.0
1166,신흥,유통업,A004080,12,2022,Annual,140622550.0,54919010.0,14412755,28902789,64362658.0,140622550.0,33759592.0,33000125,9321242,6558756,205700,106862958.0,118176547.0,83413155.0,10458300,743691,2793779,8463561,4418058,-4871096,-2595953,75.99,5.32,31.59,7.0,70.58,8.13,8.85,10458300.0,29.42,1.450332529,1.677394362,0.636167558,1.450332529,-9.236699648,-8.727854765,5.369855556,-6.840092787,-19.81556729,-37.07239875,32.12255477,-132.6870362,0.840381198,1.105870071,3.500532441,1.0,2.0,1.0,1.0
1167,신흥,유통업,A004080,12,2023,Annual,140331353.0,51648628.0,12118578,25984726,67041663.0,140331353.0,26440644.0,25789392,3227004,8126556,154200,113890709.0,112442780.0,76406698.0,11356004,830464,2504303,9230505,7642394,-7393830,-449499,81.16,6.34,23.22,7.82,67.95,8.36,10.1,11356004.0,32.05,-0.20707703,-5.954917978,4.162359174,-0.20707703,-21.67961035,-21.85062329,6.576414439,-4.851865404,8.583651263,9.061717639,72.98084362,51.78986413,0.801266272,0.98728668,4.252649066,1.0,2.0,2.0,2.0
1168,쌍방울,섬유의복,A102280,12,2020,Annual,350525095.0,97124440.0,11459280,34877632,24862989.0,350525095.0,135141277.0,105481661,5483256,6140670,3005280,215383818.0,97235967.0,66686941.0,-1261285,225353,2201401,-16110820,10074316,-41960040,41178414,61.45,9.0,62.74,14.64,68.58,-8.45,-1.3,-1261285.1,31.42,2.986684737,18.90299568,17.8109165,2.986684737,-22.47500616,-28.69938719,29.71802747,1.815418874,-87.87505302,-55.74379008,-537.4864728,722.8196134,0.277400872,0.451454375,0.719513454,1.0,3.0,2.0,2.0
1169,쌍방울,섬유의복,A102280,12,2021,Annual,395643690.0,271291816.0,11475856,39685905,17593929.0,395643690.0,167330571.0,144869852,4518487,12424793,0,228313119.0,97009199.0,70812977.0,-2306484,114069,1381945,-18559821,-4126037,-3032282,300986,57.71,5.64,73.29,9.78,73.0,-8.37,-2.38,-2306484.34,27.0,12.87171607,179.3239436,-29.23646871,12.87171607,23.81899499,37.34126921,6.002911974,-0.233214115,82.8677896,15.20097053,-140.9560014,-92.77340536,0.245193343,0.424895422,0.579745819,1.0,3.0,2.0,2.0
1170,쌍방울,섬유의복,A102280,12,2022,Annual,167746018.0,93888910.0,12396813,47830211,16587220.0,167746018.0,29093373.0,19377233,4650024,7312019,3084480,138652646.0,103274972.0,73977271.0,642207,184137,1541190,-95990559,-9791264,15510067,-5847216,82.66,9.98,20.98,12.07,71.63,-52.32,0.62,642206.64,28.37,-57.60174565,-65.39191215,-5.721911234,-57.60174565,-82.61323509,-86.62438545,-39.27083708,6.458947259,-127.8435489,417.1954999,137.3043189,-611.498172,0.615662734,0.744846745,3.549776508,1.0,2.0,1.0,1.0
1171,쌍방울,섬유의복,A102280,12,2023,Annual,143820156.0,97045055.0,12989848,49330459,15905847.0,143820156.0,30263801.0,23170803,4549389,5663757,0,113556355.0,94737531.0,65166165.0,367211,106566,1196129,-26111496,-3068380,8826329,-4159866,78.96,13.97,26.65,17.69,68.79,-20.71,0.39,367210.78,31.21,-14.26314752,3.3615738,-4.107819152,-14.26314752,4.023005514,19.5774598,-18.10011689,-8.266708608,-42.82046132,-72.79784984,-68.66206447,-43.09290218,0.65872221,0.834277668,3.130391024,1.0,1.0,1.0,1.0
1172,쌍용C&E,비금속광물,A003410,12,2020,Annual,3326801073.0,708039111.0,302374857,113887724,2152566094.0,3326801073.0,1637119316.0,454166218,101942727,52956563,391592283,1689681756.0,1470799174.0,1055004078.0,250161895,4689551,217623,138181425,385891046,-138803668,-285512896,50.79,32.15,96.89,63.3,71.73,7.92,17.01,250161895.1,28.27,-1.223604321,-5.171947927,-0.084023484,-1.223604321,4.497659342,-33.41959114,-6.199442486,-4.399243341,9.13521537,5.384689503,5.441050008,82.0259692,0.442106138,0.870459285,0.898406829,3.0,4.0,4.0,4.0
1173,쌍용C&E,비금속광물,A003410,12,2021,Annual,3564764921.0,629235958.0,313161783,152511118,2357118825.0,3564764921.0,1909294816.0,665160631,119587152,32221081,450195710,1655470105.0,1661398330.0,1236980373.0,248732059,5162716,2595682,185957156,381172310,-329974665,-159379916,46.44,36.48,115.33,78.56,74.45,11.12,14.97,248732059.4,25.55,7.152932886,-11.12977402,9.502738688,7.152932886,16.6252696,46.45753133,-2.024739326,12.95888381,-0.571564266,34.57464055,-1.222815623,137.7276262,0.46606112,1.003580992,0.870163327,5.0,5.0,4.0,5.0
1174,쌍용C&E,비금속광물,A003410,12,2022,Annual,3874346066.0,769745189.0,416412940,278306079,2447653689.0,3874346066.0,2281205119.0,1267467409,165401184,231941454,293824716,1593140947.0,1705906744.0,1351392732.0,192022361,4229917,860275,127780123,228138187,-225037373,-106431886,41.12,42.45,143.19,103.23,79.22,7.87,11.26,192022361.5,20.78,8.684475747,22.33013375,3.840912178,8.684475747,19.47893536,90.55057529,-3.7650428,2.678973079,-22.79951295,-31.28518109,-40.14827913,-31.80162089,0.440308304,1.070782059,0.747809449,4.0,3.0,4.0,4.0
1175,쌍용C&E,비금속광물,A003410,12,2023,Annual,3639543305.0,838976097.0,380215267,241348086,2167002782.0,3639543305.0,2060600861.0,1126180759,117348017,337172615,224790856,1578942444.0,1869406413.0,1505557022.0,184113128,3969850,259794,219736463,343474611,124218930,-387572985,43.38,39.3,130.51,90.59,80.54,13.85,9.85,184113128.2,19.46,-6.060448834,8.994003339,-11.46611991,-6.060448834,-9.670513895,-11.14716236,-0.891227046,9.584326316,-4.118912484,71.96451047,50.55551003,-155.1992446,0.513637634,1.183961087,0.907214225,4.0,3.0,5.0,4.0
1176,써니전자,전기전자,A004770,12,2020,Annual,65431757.0,46996377.0,1335819,2682370,5177300.0,65431757.0,1602323.0,1404860,813251,0,0,63829433.0,16423124.0,11276183.0,1200510,308808,545,5837867,3553190,-8503390,-203401,97.55,0.48,2.51,0.49,68.66,9.92,7.31,1200510.39,31.34,6.399081652,209.7068761,-4.801744618,6.399081652,-78.96454481,-80.00080859,18.46746359,-35.88618864,-71.57306101,849.617249,-33.66349832,-47.40428257,0.250996225,0.257297037,10.2495714,2.0,3.0,3.0,2.0
1177,써니전자,전기전자,A004770,12,2021,Annual,77185258.0,60486784.0,1530965,4419649,4659124.0,77185258.0,9012295.0,8301763,892620,0,0,68172963.0,15897464.0,10464169.0,1774546,236715,0,4503538,2446555,-2970461,698942,88.32,1.4,13.22,1.58,65.82,6.82,11.16,1774546.14,34.18,17.96299158,28.70520636,-10.00861453,17.96299158,462.4518278,490.9316943,6.804901432,-3.200730872,47.81601153,-22.8564474,-31.14483042,-65.06733197,0.20596503,0.233193092,1.763975103,1.0,3.0,3.0,2.0
1178,써니전자,전기전자,A004770,12,2022,Annual,76509690.0,68105164.0,1304783,3532434,4691201.0,76509690.0,3286137.0,2775569,912223,0,0,73223553.0,17441063.0,12171794.0,1685946,167722,0,5036812,5065566,-4270429,-420076,95.7,1.53,4.49,1.6,69.79,7.12,9.67,1685945.86,30.21,-0.87525522,12.59511499,0.688477061,-0.87525522,-63.53717893,-66.56651123,7.408494186,9.709718481,-4.992826334,11.8412235,107.0489321,43.76317346,0.227958877,0.238189248,5.307466792,1.0,1.0,2.0,1.0
1179,써니전자,전기전자,A004770,12,2023,Annual,82497512.0,74824097.0,1120594,2072215,4627521.0,82497512.0,1493834.0,1035705,665725,0,0,81003678.0,12759842.0,8391962.0,901750,112552,0,3864294,4593357,-8834639,3848730,98.19,0.6,1.84,0.61,65.77,5.01,7.07,901749.71,34.23,7.826226979,9.865526497,-1.357434908,7.826226979,-54.54133531,-62.68494856,10.62516729,-26.84022757,-46.51370803,-23.2789709,-9.321939542,106.8794259,0.154669416,0.157521761,8.541673305,2.0,2.0,1.0,1.0
1180,씨아이테크,기타제조업,A004920,12,2020,Annual,75094283.0,22488755.0,7585037,6576060,11726862.0,75094283.0,42371691.0,32608192,3476054,4970000,0,32722591.0,41433739.0,27879124.0,-2842638,1681183,143554,-4705774,-106468,-10492172,10598097,43.58,21.88,129.49,50.21,67.29,-14.13,-6.86,-2842637.63,32.71,27.95136803,24.26763547,0.668072334,27.95136803,70.7313202,101.5317634,-3.393235806,1.754376443,-3.975410791,5.642111965,-55.9742134,124.2342085,0.551756237,1.266212049,0.977863711,1.0,2.0,2.0,2.0
1181,씨아이테크,기타제조업,A004920,12,2021,Annual,79538625.0,27386416.0,5793115,8742855,12169141.0,79538625.0,31715497.0,22863436,2753221,4970000,0,47823128.0,47230073.0,26736771.0,871731,2377023,165474,-6235930,-3648266,2156772,5356803,60.13,15.55,66.32,25.86,56.61,-15.48,1.85,871731.35,43.39,5.918349337,21.77826652,3.771503408,5.918349337,-25.14932434,-29.88437997,46.1471312,13.98940607,-130.6662684,32.51656369,3326.631476,-120.5560107,0.593800471,0.987598992,1.489179659,1.0,2.0,2.0,2.0
1182,씨아이테크,기타제조업,A004920,12,2022,Annual,94190035.0,39107954.0,4604970,20247618,13769924.0,94190035.0,41507587.0,26687615,3496990,16475315,620000,52682448.0,56721433.0,35122048.0,73930,2794376,243737,-1172031,-286216,-6347049,7365598,55.93,28.06,78.79,50.17,61.92,-2.33,0.13,73930.09,38.08,18.42049696,42.80055484,13.15444533,18.42049696,30.87478024,16.72617799,10.16102502,20.09600959,-91.51917277,-81.20519313,-92.15473872,-394.2846532,0.602202059,1.076666616,1.36653169,1.0,1.0,1.0,1.0
1183,씨아이테크,기타제조업,A004920,12,2023,Annual,90579938.0,33615684.0,3762213,20275673,15883439.0,90579938.0,35659256.0,26458185,2297747,17125769,1256300,54920682.0,57050887.0,39816914.0,-7112247,3523574,753804,-8133913,-7455923,2307955,2792182,60.63,23.65,64.93,39.0,69.79,-15.12,-12.47,-7112247.39,30.21,-3.832780187,-14.04386944,15.34877752,-3.832780187,-14.08978797,-0.859687162,4.248538337,0.580828062,-9720.244826,594.0015239,2504.998672,-136.3626466,0.629840208,1.038786936,1.599889998,1.0,1.0,1.0,1.0
1184,아남전자,전기전자,A008700,12,2020,Annual,192770243.0,143250910.0,72695210,51870663,35020353.0,192770244.0,133577436.0,131259188,61833314,61370132,0,59192808.0,264747352.0,234688605.0,6952023,1037761,0,5321705,-7050748,-2089134,8264950,30.71,33.26,225.66,108.32,88.65,9.1,2.63,6952023.0,11.35,31.56526929,61.15985896,-17.1689312,31.56526997,50.40259702,54.29447703,2.574096045,8.827393231,122.4369759,1112.20035,-133.3692058,79.37946756,1.373382883,4.472627012,1.981976597,2.0,2.0,2.0,2.0
1185,아남전자,전기전자,A008700,12,2021,Annual,271957635.0,218116086.0,89780836,97966328,37546709.0,271957635.0,193585924.0,183980013,70587763,101753752,6311483,78371711.0,359848368.0,319510962.0,15135124,1160823,0,13283976,-29277894,160430,40036759,28.82,41.94,247.01,145.53,88.79,19.31,4.21,15135124.0,11.21,41.07863889,52.26157097,7.213964976,41.07863815,44.92412027,40.16543589,32.40073186,35.92142293,117.708198,149.618797,315.2452194,-107.6792585,1.323178031,4.591559421,1.85885606,2.0,2.0,3.0,2.0
1186,아남전자,전기전자,A008700,12,2022,Annual,270755696.0,207533125.0,98664580,87599937,46830770.0,270755696.0,172812424.0,165730282,65128753,83543388,4943864,97943272.0,480387469.0,432325686.0,20647413,1232209,0,13892645,32934336,-11336258,-31763195,36.17,34.54,176.44,95.48,90.0,15.76,4.3,20647413.0,10.0,-0.441958175,-4.851985561,24.72669709,-0.441958175,-10.73089384,-9.919409561,24.97273665,33.49719263,36.42050769,4.58197907,-212.4887466,-7166.170916,1.774246954,4.9047521,2.779820211,1.0,2.0,1.0,1.0
1187,아남전자,전기전자,A008700,12,2023,Annual,211753779.0,150472676.0,78567367,43253202,49025773.0,211753779.0,105190755.0,103235699,46211752,35071680,0,106563024.0,333655578.0,298790918.0,9371683,1217111,0,7060728,58883491,3913598,-55304813,50.32,19.89,98.71,39.51,89.55,6.91,2.81,9371683.0,10.45,-21.79156999,-27.49462236,4.687095685,-21.79156999,-39.13009692,-37.70860838,8.800759689,-30.54448762,-54.61086093,-49.17650311,78.79058196,-134.5228381,1.575677089,3.131063341,3.171909718,1.0,2.0,2.0,1.0
1188,아모레G,화학,A002790,12,2020,Annual,7788743600.0,2853056756.0,306675983,478448079,3081089223.0,7788743600.0,1516700822.0,1170155969,74306111,257460189,0,6272042778.0,4930083150.0,1371125561.0,150661048,91006000,567555000,22047682,666039869,-430147306,-436859316,80.53,7.63,24.18,9.47,27.81,0.35,3.06,150661048.5,72.19,-5.948872684,-1.818692395,-3.718872901,-5.948872684,-15.79714453,-4.545287615,-3.211409517,-21.54864798,-69.76194621,-92.19288407,-19.77816978,-0.725726372,0.632975407,0.786041059,3.250531073,5.0,6.0,5.0,5.0
1189,아모레G,화학,A002790,12,2021,Annual,8038142932.0,3015471536.0,311950820,542815041,2919950211.0,8038142932.0,1562518154.0,1273284870,95482220,257724103,0,6475624778.0,5326080007.0,1461565392.0,356171274,105555000,660735000,291978846,762592707,-809212005,-262108062,80.56,5.96,24.13,7.4,27.44,4.58,6.69,356171273.6,72.56,3.2020483,5.692658573,-5.229936569,3.2020483,3.020854959,8.813261115,3.245864341,8.032255135,136.4056793,1224.306319,14.49655531,88.12439221,0.662600809,0.822481257,3.408651601,5.0,6.0,5.0,5.0
1190,아모레G,화학,A002790,12,2022,Annual,7651003801.0,2566383547.0,300982901,459962411,2820687111.0,7651003801.0,1117500460.0,851901945,57624404,240913564,0,6533503341.0,4494956807.0,1347786581.0,271900712,98631000,547895000,149222413,183450195,-130139015,-257180476,85.39,4.8,17.1,5.62,29.98,2.29,6.05,271900712.4,70.02,-4.816275778,-14.89279483,-3.399479197,-4.816275778,-28.48080151,-33.09415944,0.893791178,-15.60478248,-23.66012314,-48.89273143,-75.94388285,-83.91780965,0.587498964,0.68798569,4.022331057,5.0,6.0,4.0,5.0
1191,아모레G,화학,A002790,12,2023,Annual,7631430778.0,2750248647.0,315036075,462832435,2767596918.0,7631430778.0,1106298749.0,856205499,63096314,277108853,0,6525132029.0,4021343039.0,1165577566.0,152001477,104303000,607050000,234714548,389472706,-259408247,-144427599,85.5,4.9,16.95,5.73,28.98,3.59,3.78,152001477.2,71.02,-0.255822942,7.1643656,-1.882172354,-0.255822942,-1.002389833,0.505170111,-0.128128992,-10.53655882,-44.09669769,57.29175214,112.3043292,99.33165085,0.526944836,0.616285314,3.634952171,5.0,6.0,5.0,5.0
1192,아모레퍼시픽,화학,A090430,12,2020,Annual,5701918176.0,1825732428.0,283769804,414482961,2566328198.0,5701918176.0,1237520432.0,965946713,117617731,154160189,0,4464397744.0,4432179039.0,1265398065.0,143009119,89073000,510936000,21869012,554358724,-206408841,-215987304,78.3,7.38,27.72,9.43,28.55,0.49,3.23,143009119.3,71.45,-4.793608975,1.257235524,-3.588241814,-4.793608975,-16.95424459,-9.434070421,-0.765598529,-20.57229214,-66.57373667,-90.22662159,-22.82359442,-48.8115709,0.777313687,0.992783191,3.581499686,5.0,6.0,5.0,5.0
1193,아모레퍼시픽,화학,A090430,12,2021,Annual,6116713933.0,2018526858.0,295769466,493223643,2541362151.0,6116713933.0,1372414055.0,1157485394,123410292,199124083,0,4744299878.0,4863128497.0,1362639202.0,343357809,103878000,604950000,180857694,691434411,-708415251,-225980969,77.56,6.38,28.93,8.22,28.02,3.93,7.06,343357809.1,71.98,7.274670456,10.55984037,-0.972831418,7.274670456,10.90031482,19.82911463,6.269650467,9.723196067,140.0950453,727.0044115,24.72689273,243.2097422,0.795055736,1.025046608,3.543484912,5.0,6.0,5.0,5.0
1194,아모레퍼시픽,화학,A090430,12,2022,Annual,5801783178.0,1735019348.0,285104515,408934397,2475276690.0,5801783178.0,1022508074.0,831116936,80676211,223413564,0,4779275104.0,4134932512.0,1337512407.0,214233256,97025000,502436000,129264245,151023730,-68513789,-154550827,82.38,6.16,21.39,7.47,32.35,2.71,5.18,214233255.8,67.65,-5.148691903,-14.04526816,-2.600395263,-5.148691903,-25.49565707,-28.19633489,0.737205213,-14.97381748,-37.60641221,-28.52709656,-78.15790947,-90.32858357,0.712700283,0.865179849,4.043911845,5.0,6.0,5.0,5.0
1195,아모레퍼시픽,화학,A090430,12,2023,Annual,5886510889.0,1952196457.0,292900370,394311802,2441603701.0,5886510889.0,1013805678.0,813257102,86442073,244108853,0,4872705211.0,3673963593.0,1155064685.0,108171257,103214000,542462000,173878929,348227954,-186166229,-98619351,82.78,5.95,20.81,7.19,31.44,3.6,2.94,108171257.1,68.56,1.46037362,12.51727304,-1.360372727,1.46037362,-0.851083353,-2.148895447,1.954901213,-11.14816064,-49.50771929,34.51432683,130.5783032,171.7208196,0.624132642,0.753988479,3.623932744,5.0,6.0,5.0,5.0
1196,아세아,서비스업,A002030,12,2020,Annual,2887531024.0,658015862.0,272550392,112169082,1455847635.0,2887531024.0,1359881772.0,363667037,93510739,54554376,601733270,1527649251.0,1527141150.0,1205875699.0,146952545,3327646,214099,82947954,190537274,-119668528,-87064101,52.91,28.87,89.02,54.58,78.96,5.55,9.62,146952544.9,21.04,0.109990419,-2.008898858,-1.297050057,0.109990419,-4.464043476,-0.896979976,4.566583002,-0.991280859,-7.248964059,-12.066399,-15.48933976,-7.091254994,0.52887437,0.999667397,1.122995529,2.0,3.0,2.0,2.0
1197,아세아,서비스업,A002030,12,2021,Annual,3115270385.0,800688244.0,298989354,156942689,1493079265.0,3115270385.0,1399054581.0,482831435,99643547,124223563,538084268,1716215805.0,1846503740.0,1423398420.0,228865744,4264905,256545,201244924,215764907,-155737075,-25780060,55.09,27.48,81.52,49.89,77.09,12.41,12.39,228865744.3,22.91,7.886992697,21.68221015,2.557385066,7.886992697,2.880604021,32.76744546,12.3435765,20.91244742,55.74125919,142.6158986,13.24026133,30.14037826,0.592726637,1.075915823,1.319822518,3.0,4.0,4.0,4.0
1198,아세아,서비스업,A002030,12,2022,Annual,3182375948.0,881507375.0,316975826,204930263,1527799256.0,3182375948.0,1317598874.0,518884524,107655779,94172695,487263419,1864777074.0,2072300590.0,1622285056.0,232577852,5318643,220643,163508811,207845153,-112971879,-108093838,58.6,24.52,70.66,41.84,78.28,9.13,11.22,232577852.1,21.72,2.154084709,10.09370771,2.325395029,2.154084709,-5.822196511,7.467013617,8.656327984,12.22834512,1.621958767,-18.75133656,-3.670547778,-27.4598685,0.651180321,1.111285965,1.572785641,3.0,4.0,4.0,4.0
